milliseconds,Susceptible,Exposed,Infected,Recovered,Deceased,Total_population
0,9979742.845334835,19889.794708934598,-70.33222256836821,-17.759263629572814,1.867133561529574,10000000.0
100,9979110.137056092,18808.960787122764,1018.1335879914835,-112.20443487381142,5.606474041096842,10000000.0
200,9980549.870481476,18508.870418846327,1823.2727271672416,90.34338723627171,-9.049375074461848,10000000.0
300,9978885.391463537,17727.998212755876,2182.5310029817133,-110.0183949624049,2.0308359613977633,10000000.0
400,9980173.554904185,18475.076922209115,2932.352026506533,61.25697145701192,-4.5006185719549885,10000000.0
500,9979026.814501204,17666.27951897161,3520.213861715428,157.4388208466758,-3.759737305988767,10000000.0
600,9979697.000869647,17105.451074419085,3903.7816518107575,301.69507565612037,1.9679072433642473,10000000.0
700,9979157.142430678,16993.293233005646,4614.150446584413,35.42685990944696,13.722601178717653,10000000.0
800,9979343.779999092,16411.109373970812,4589.670288371723,10.466281636297879,18.005951472369237,10000000.0
900,9977540.750459852,17036.579828092752,5078.958798957234,146.01317290170385,24.97960205070835,10000000.0
1000,9979039.997097578,15928.654306854414,5186.247349374409,288.7999283473871,20.19207469755576,10000000.0
1100,9977119.555834368,16358.73464361228,6775.4081357769755,365.6283866301087,24.76025187869032,10000000.0
1200,9976270.305423401,16303.098996889354,6703.031459046372,601.5537456161671,29.670933570037306,10000000.0
1300,9976850.628141304,16537.022143665334,6980.192900113943,357.68837406415605,37.220627792457094,10000000.0
1400,9974791.176421108,17082.679471766485,6995.883232351128,916.0797215034484,44.26163186543311,10000000.0
1500,9974766.233789954,17056.97572268658,7680.359493872367,934.7052045425319,41.13988874253445,10000000.0
1600,9972619.80159547,16647.08520609539,7520.165428313688,749.7060853533922,36.96089890886717,10000000.0
1700,9974126.11788117,16831.247646364824,8700.908412552852,914.2117617273964,53.868284430622516,10000000.0
1800,9973532.68245098,17134.554159261756,8567.105036170524,1047.4966727227497,49.457218415777376,10000000.0
1900,9970889.375322307,16609.857600815478,10393.511711679175,1343.6153728232423,61.95059520850523,10000000.0
2000,9970121.082609694,18064.710089931003,10028.10571720845,1213.1691514624538,63.22425706319391,10000000.0
2100,9969124.535382599,17607.877371721494,9961.935294348761,1324.8899608232527,61.90268932541949,10000000.0
2200,9968853.057386601,18078.53413886799,11072.6660920168,1802.179629686248,66.70875306105935,10000000.0
2300,9967030.998796256,18142.45295246109,11118.397209084369,1581.523656904573,89.99754306526943,10000000.0
2400,9967649.254463738,18393.18406016264,12432.388202558903,2119.4426863039102,100.33522992686886,10000000.0
2500,9967302.87219456,18882.660210307225,12422.451356784492,1929.745140181423,98.7290753231718,10000000.0
2600,9965387.609342534,19780.99054092865,13533.658980705071,2439.8582638903463,115.36111875600965,10000000.0
2700,9964430.349033542,20378.87001683561,12881.204831403214,2504.176759291571,110.66296754949502,10000000.0
2800,9962094.1301269,20783.007302592414,14286.000626508267,2677.6885812609758,117.97003060458626,10000000.0
2900,9960888.276072359,20565.49618521161,14968.964080916521,2739.7482285940696,137.828515543669,10000000.0
3000,9962376.200006904,21520.951803716856,14994.753913800016,2794.5977368219797,149.27366670106937,10000000.0
3100,9960933.301805038,21386.118785704184,14589.355535731647,3093.3119562727547,153.29497598761154,10000000.0
3200,9957080.187144073,22049.245718268972,15454.319909096068,3360.2172216884696,163.47791469600878,10000000.0
3300,9957781.285122864,23137.143578229407,15936.90558872662,3249.7927391580724,178.95340304439162,10000000.0
3400,9954365.154758379,23469.0579599355,17131.48489047373,3884.1339510682037,183.60189687709087,10000000.0
3500,9952580.359367732,23976.707348427182,18194.515663953567,3744.3987548753444,176.3291879550072,10000000.0
3600,9953177.778661974,25276.042594518167,17887.451538742953,4011.457769690078,197.48255191455874,10000000.0
3700,9950346.64204321,25483.85306502993,18581.050158754522,4127.7422376628365,219.89391161190795,10000000.0
3800,9949038.555740124,25932.679791051934,19788.597290648944,4749.292958002923,219.9412170022917,10000000.0
3900,9948740.251964493,26862.60124580063,20738.431192152988,4631.424074821647,235.11794792372723,10000000.0
4000,9945693.345756823,27377.40983961282,19955.15554352516,5004.52438953748,243.63672202510062,10000000.0
4100,9944961.266725864,28903.252290129312,21886.144584563586,5489.063268712332,268.64363762108076,10000000.0
4200,9942247.505935581,29067.988226398687,21889.881379068836,5497.1040452064735,265.60983769110186,10000000.0
4300,9939791.852505306,29737.23872368786,23162.31449124987,6115.963158254899,282.23663787304713,10000000.0
4400,9938157.944394153,30771.930231792106,23202.31953156205,6226.669358836964,298.95402358852596,10000000.0
4500,9935882.869651163,32428.202308769214,23581.52979478057,6575.378482988694,316.819252432542,10000000.0
4600,9933645.668757955,33386.548591895415,25721.3246253082,6647.39742959539,316.55856045448496,10000000.0
4700,9931214.312205674,34153.25639919813,25298.58123055341,7018.021631743882,343.1776633880093,10000000.0
4800,9929907.013749108,34912.14457207721,26585.887067639655,7258.239985638579,361.593949168356,10000000.0
4900,9927251.262361962,36706.350672298184,27415.75097154713,8021.8851591689945,378.0025609455374,10000000.0
5000,9926295.102621056,37103.15451489613,28224.429275522245,8305.90262347443,387.3463121420446,10000000.0
