milliseconds,Susceptible,Exposed,Infected,Recovered,Deceased,Total_population
0,9979081.41241307,19977.04860303693,-745.436684271366,-4.694305481833874,-1.1642185759159311,10000000.0
100,9979752.109578075,19725.944546316656,913.2921593182909,233.66816367173857,1.22225827271478,10000000.0
200,9980449.67415068,18944.748898928417,706.9651066769643,-38.112850259044194,5.174509066036309,10000000.0
300,9979646.06265606,18497.189060512872,1085.8125381745633,-153.5392208960491,-1.6945388404853468,10000000.0
400,9979074.61909742,17489.813567280784,2131.5993373546316,283.30482506897783,-7.197888969815752,10000000.0
500,9980447.543807074,17973.518200252733,3355.000580334664,206.97903614206635,-6.481834828583136,10000000.0
600,9979489.211698402,17756.26881259284,3228.833811890056,113.9050237822918,-0.5114581758861112,10000000.0
700,9979920.935523171,16689.58082380806,4109.264888925655,42.819697420417384,11.190812450067652,10000000.0
800,9979317.006225249,17183.27410146273,4165.408835972781,468.6599588856036,15.572157866129725,10000000.0
900,9976727.013592456,16286.535420118,5779.739424524997,131.2721447425688,11.778972282009038,10000000.0
1000,9977320.928328255,16203.381117111929,5304.773906685307,227.93925760973033,22.97637555704299,10000000.0
1100,9977378.714067409,16238.777863261705,6532.367139871325,614.1800411789354,13.248772826296928,10000000.0
1200,9974960.736743847,15951.286873031027,6399.628064728032,538.6016804616701,16.162596102746065,10000000.0
1300,9974577.454014156,16546.604905052667,6484.733781492422,596.3797723949692,33.397595769818636,10000000.0
1400,9975688.513519172,16983.69317569212,7337.665998484105,622.3090859331176,32.12657131786901,10000000.0
1500,9976188.751896812,17006.42704628521,8447.468337427488,864.7493298026434,26.197464910162935,10000000.0
1600,9974994.639810128,16207.81407100217,8508.476953629191,953.1206561542634,47.55086366480723,10000000.0
1700,9972921.215323789,16507.693208434936,8252.542530604835,833.1964632064012,59.25714271482879,10000000.0
1800,9973466.540323792,16652.07143607719,9055.612732065145,1002.2779070319228,45.32923129108565,10000000.0
1900,9970303.50980497,16978.425082505968,9502.787038164237,1245.8476566684228,63.6813291679889,10000000.0
2000,9972598.80262591,17776.848095190555,10825.07878346836,1555.5795023216322,57.35754855934235,10000000.0
2100,9968823.44202488,17284.16004490763,10815.116445402235,1426.801588699806,66.00533402752639,10000000.0
2200,9967934.3975337,17763.03308811682,10759.37709681977,1705.5012361342424,72.91752565269721,10000000.0
2300,9967492.965186756,18808.913024849404,11786.033364301207,1737.3082371756855,75.63135414124721,10000000.0
2400,9968257.832516944,18273.65326268618,11662.998850749995,1942.050643654622,79.89648618898471,10000000.0
2500,9966062.604938231,19334.329513501445,12702.482177822365,2214.7514773129315,96.68313375374301,10000000.0
2600,9965265.28957776,19107.51755675746,13507.00381728109,2138.450560397759,109.81280548792806,10000000.0
2700,9962874.523610724,19607.99753544584,13150.32149622658,2610.732466438348,116.2249527799979,10000000.0
2800,9962020.263063613,20387.076920861615,13733.037034081794,2684.8178134412237,121.18444436808541,10000000.0
2900,9962895.76714839,20820.33325804339,14399.918887717882,2575.05531968809,135.52952881164578,10000000.0
3000,9960509.480814623,21965.687221169766,14645.449398475881,3098.6350477289225,129.9037561394376,10000000.0
3100,9958168.701596731,21781.007124814758,14586.515181794235,2913.8470513238135,144.3119009408637,10000000.0
3200,9958773.539491065,22648.27575381094,16504.124093971914,3477.287894197665,155.52396854335666,10000000.0
3300,9957003.68770292,23351.702690795828,16692.591817981214,3545.7332134932917,157.5645333623172,10000000.0
3400,9956787.362635769,24177.604342697883,17563.178189134967,3605.3898350552618,186.92856509222324,10000000.0
3500,9952733.93298262,24872.335186682114,17685.929726860857,3749.3499931761935,185.42589597661336,10000000.0
3600,9951937.370919414,25267.50406402218,18018.59085077987,4231.284785214033,203.24418642828664,10000000.0
3700,9951085.908285635,26207.124032852935,18479.69555821443,4265.4196962769265,200.25998264767193,10000000.0
3800,9948259.089681167,26234.99609306802,19520.51378341475,4509.949123285632,214.70355560222933,10000000.0
3900,9949242.797767157,27704.517492777886,20461.536687841886,4927.16144888385,232.34555675066977,10000000.0
4000,9945716.515381327,27647.174196031225,21144.582148630223,5000.041483172751,235.4617456666128,10000000.0
4100,9943120.995012986,28282.920232954046,21513.864627673305,5322.042494864234,249.2173536980225,10000000.0
4200,9944056.104233868,29788.21764511089,22195.26029476549,5873.407413985153,275.3222124773477,10000000.0
4300,9942064.074393567,30278.065455664786,22104.933030095894,5892.755540627742,295.64714576212606,10000000.0
4400,9937380.907166021,31242.210706953967,23570.60854936211,6156.08971960539,305.8539353908755,10000000.0
4500,9937483.693740394,32282.969511448002,24577.954712723003,6688.119987055496,309.9750791622446,10000000.0
4600,9934160.540346393,32887.13307317032,24949.440442221316,6719.961388780234,332.7646878557352,10000000.0
4700,9933775.941575764,34386.489173515336,25665.892436467457,7143.233829766516,336.01302716267446,10000000.0
4800,9929563.550009,35196.61069762674,26986.029255354373,7498.995576046442,368.7672205978156,10000000.0
4900,9927237.226731552,36304.789485126385,26993.71200354583,7787.366536899068,365.7350847670055,10000000.0
5000,9925246.664931366,37007.679222313796,28071.586175578006,7894.8210374029,396.25997725835384,10000000.0
