milliseconds,U,I,M,E,V
0,1207351.313769959,0.00012921254561263151,0.9999936539659411,0.01572520459937288,0.9587160927633183
100,644418.0113731218,0.000281594297632095,1.0000396116957282,0.053103579349201006,0.8320362472522582
200,2122589.3450824283,0.0005767527015593647,1.0000656517498783,0.07002563195618648,0.7574100550494404
300,562385.539712374,0.0007465706636092574,1.0000406269112767,0.09928189033119751,0.6422359197351104
400,1296294.556472227,0.0008673893421491897,1.0000624204446968,0.14989992547878916,0.6056570594296747
500,2428691.422589594,0.0011261314887013258,1.0000614665834824,0.19417484737102664,0.5905166018741977
600,1943369.950129091,0.0011671951235151996,1.00011273564579,0.23608498177914158,0.573985933906488
700,1467147.131415933,0.0013732914698703397,1.0001385932931317,0.28563124688757,0.6307847954214492
800,2801897.6196428128,0.0012731457853122736,1.0001501898037333,0.28930034957447587,0.5471205877814487
900,2068390.5351747393,0.0013367318006327832,1.0001708781061953,0.33395029815154975,0.5600241734954496
1000,2280001.991231239,0.0014320874896029511,1.0001633778018302,0.3728657194303286,0.5740774376350813
1100,2541810.503159011,0.001714788412167899,1.0001949399175238,0.40756330089653175,0.6782146453743676
1200,3393630.2727430286,0.0015706306353658111,1.0001700313662072,0.43474994954740454,0.6498069618043907
1300,3323511.8868583813,0.0018309912997713635,1.0002417353633672,0.4804374919967587,0.7060849904982156
1400,4013155.8468395,0.001918534337657613,1.0002526934210103,0.49800759152476726,0.7232727786491349
1500,4492528.861042007,0.0019384835830576514,1.0002528708414662,0.5516513739839874,0.8149125271601583
1600,4814922.761311107,0.002121541307832217,1.0002650707478202,0.5952619484903986,0.8276074632804297
1700,3904870.7962022275,0.0021728951709300767,1.0002660379937933,0.6191520507256625,0.8730751906284593
1800,4576750.923436488,0.0023654388528501465,1.00029531140103,0.6530446956566187,0.8806157018043155
1900,5909972.9738036115,0.002449116571293939,1.0003658154571513,0.686583130409162,0.9841282170108769
2000,6708162.566290631,0.0025193633690555727,1.0003760987711614,0.7235686006977311,0.9673418978473475
2100,6445308.696194298,0.0026933131337520335,1.000376257021289,0.731768938992219,1.0908312357558925
2200,6709276.944681321,0.00289933360921148,1.0004089658741664,0.7656312203678926,1.065410744065193
2300,8267819.477125801,0.0030714298889919288,1.0004589422921066,0.7955141134785186,1.201263983184892
2400,8502785.082347043,0.0031899088227136468,1.0004639693428994,0.8142776383944624,1.2668308244539088
2500,10253777.257126905,0.0031231996339163254,1.0005034561654396,0.8440210045046498,1.2699913572986112
2600,9739869.540274113,0.0035586968947009584,1.0005084872392291,0.884606615696941,1.3779815641509692
2700,10735072.63841524,0.003548644017652153,1.0005828775175856,0.9041152756196085,1.4720441494315575
2800,12626118.299574519,0.0037207767294982807,1.0006001632252728,0.9257036838890087,1.4601649475945155
2900,13846395.778550593,0.003988607164009563,1.0006459656011943,0.9648421554187043,1.5821473184280053
3000,15620446.415296642,0.004286344112113367,1.000701958422587,0.998451432052428,1.6811419754147552
3100,16572548.948394159,0.0042337582103683016,1.0007086099923044,1.000223223196225,1.7051030089049193
3200,17886145.810489822,0.004511584493378115,1.0007938411303097,1.0422680313352923,1.7759022300211784
3300,19940883.760000344,0.004890924877226648,1.0007939792576848,1.0552164513654794,1.9534971661002243
3400,20688009.613452345,0.005006099518117157,1.0008840643957435,1.0666332897718016,2.047837215929967
3500,22053872.077864453,0.005432329065765771,1.000940056318007,1.0863425790083199,2.062040357088934
3600,24170635.314407356,0.005699803159780165,1.0009622935285039,1.0957354013644092,2.1848457626675826
3700,25669279.781180397,0.006047613891864008,1.0010151937119043,1.1253957433304067,2.3273025161863354
3800,28919008.34406567,0.0062990738042447226,1.001081601464548,1.1367355481195902,2.426540842750079
3900,31681005.509538908,0.006595988077275732,1.00115738281521,1.1395694036625048,2.5904888974394606
4000,33878522.47681622,0.006939511873790967,1.0012171187966226,1.1296902241198334,2.7373625345276196
4100,36501606.95969052,0.0072368737845263965,1.0013068920134829,1.1641015511872312,2.888586449052775
4200,38535860.81071327,0.007613864681103615,1.0013658951831526,1.1459224688079828,2.943860417182588
4300,41821724.53912406,0.008052900279126005,1.0014372513417111,1.1716877875888805,3.0823020187906662
4400,45361957.96905061,0.00848271733450063,1.001526252831971,1.1830100796270053,3.3309810077007196
4500,47771541.64986556,0.00884354365346408,1.0016047790172964,1.1771079034977991,3.4991691835495145
4600,50220970.551483296,0.00919315025000532,1.0017162036695553,1.184910576839693,3.595932543215987
4700,55153746.80016584,0.00974727452032899,1.0017718162702218,1.18156360374256,3.8409639829565334
4800,58067580.64546782,0.010138063898359737,1.0019091870624504,1.1765913962106116,4.033992026954458
4900,62244113.768032596,0.010711740670907395,1.0020090608480858,1.1444277998602586,4.195750955968986
5000,65202206.106771365,0.01112721461063963,1.0020753769979085,1.1645166803714975,4.420672161976817
