milliseconds,C,X,M,Y,Z
0,0.0023024728669742553,-0.002104498466538865,-0.0020144214967787585,0.9940152528854447,0.9965159649624892
100,0.017532145551490554,-0.004548991945185504,-0.009203423230093554,1.002897825626117,0.9925814863223051
200,0.04199615292770617,0.003312024396767396,0.023356502340983635,1.0564928737354415,0.9894215661137656
300,0.03783292593449444,0.0018548499026609009,0.025377268454237323,1.0406335785991108,0.9855739442543
400,0.06089404434732596,-0.004835560282885978,0.021860283486813507,1.0965367485525306,0.9758310432187645
500,0.07218793211936259,0.0020262574803060636,0.019528469863418087,1.1198809742027531,0.9719943111034737
600,0.07880942341163583,0.007472890681247907,0.028633687241555388,1.1077001675044658,0.9670372032505612
700,0.09825231126361875,0.0072155846471013444,0.030803611544468857,1.157789079593057,0.964834521534606
800,0.11208386452343234,-0.0021283448820898975,0.07043720195303999,1.1451469040567879,0.9554526558341411
900,0.12662300083899145,-0.0013998418491195383,0.07669426271662473,1.1923213923069418,0.9523030795773443
1000,0.13837698848644664,0.005559391794415711,0.09349770512078888,1.1900392413676433,0.9460963572636755
1100,0.14894457633293087,0.006037199740427362,0.07634300282070926,1.2152561075171882,0.9438893720613161
1200,0.1648948686336134,0.003711425045338325,0.08896880706267947,1.2099549644137706,0.944158259777644
1300,0.2015041861620474,0.016113819465892975,0.09210125434935912,1.2375973838835084,0.9333766574983746
1400,0.19071285749954325,0.011864043076579775,0.13001743223216886,1.2766222296201508,0.9295164083019408
1500,0.21333514774410317,0.00873372987735023,0.13647826171334967,1.2967475338055803,0.9297749461285484
1600,0.21425437121677862,0.02090094325354229,0.15429386922529173,1.2834533916023394,0.923161374071042
1700,0.2330291330916205,0.02245674701224326,0.1530030205673074,1.330360214924216,0.9188784905042056
1800,0.23687827308643558,0.021992493678231816,0.16633985909925375,1.3340063629718277,0.9147993322921367
1900,0.2511441480194603,0.024743822928847862,0.20734569023356475,1.3515366545165197,0.916496923601486
2000,0.27348371212636485,0.033852782894084714,0.22299087867430614,1.3552473614173322,0.9093839761844305
2100,0.2926352327527926,0.030346311416884274,0.21924852739949863,1.3687094812686564,0.9090091220546309
2200,0.3062721267908991,0.03773852306106477,0.2449587440694951,1.3982404648653173,0.9015595151908383
2300,0.3124806760145723,0.03798408731031157,0.2720794028469471,1.413559859017925,0.8968525921236209
2400,0.3184539818234154,0.045363647462067065,0.25833719119000376,1.4325834018473433,0.8971833467749827
2500,0.3330576644183777,0.05033770154458675,0.29513109087597295,1.4618099842372536,0.897561104658972
2600,0.3468569545798257,0.05144044303092192,0.2952727455642572,1.4556898177591324,0.889686234154152
2700,0.3568228273509841,0.05032992470297395,0.3382147657281365,1.4735942965964621,0.893304827142518
2800,0.3578661043991514,0.06233173906058805,0.34476333985262086,1.489347622233073,0.8907409265045739
2900,0.3553677391837461,0.06368972895479737,0.3326664763363564,1.4974103598175472,0.8821657372593723
3000,0.3699332165426147,0.06891884059781589,0.35193028608692745,1.5151635824239613,0.8786894717005513
3100,0.3650871113673286,0.07439813357626754,0.39375487745935983,1.534998361032419,0.8760548361398631
3200,0.3917371604794062,0.07175190476845794,0.3775221189873697,1.545722878912197,0.8799121874082695
3300,0.4045590631294664,0.07972307366750098,0.4015803061087828,1.5604919698664115,0.88002661594147
3400,0.38876743855189144,0.0926660862197817,0.41865363979079523,1.5810674858596643,0.8739590900312972
3500,0.39397564510277155,0.09606596748996026,0.4323574345087289,1.5793965960006076,0.8686361293119708
3600,0.4236045672665891,0.1034177465814978,0.4454702740807784,1.5730525421690176,0.8660672344263606
3700,0.4098798837813348,0.11317960866180848,0.4599008264557207,1.6234959129666506,0.8652001224638937
3800,0.4228464600948329,0.11992614681734863,0.5017432813586106,1.6050439140108412,0.8664285946125971
3900,0.4328387409479202,0.12787734208503013,0.49213529372220716,1.634312099713078,0.8681888484492796
4000,0.42529639512168166,0.1341878977961888,0.5149928093396587,1.6423991448950972,0.8618376656497876
4100,0.4435192256093864,0.13332029748751784,0.5307244107081235,1.6454583916830938,0.8653200558099582
4200,0.4397027255885114,0.146482996429764,0.5624404054508905,1.6803050385143379,0.8587148190841737
4300,0.44269476688216275,0.1548801852248177,0.5783324869129274,1.663605922732933,0.8623368264583697
4400,0.4493513473416024,0.15508710998119954,0.6070487944839214,1.7098079004223363,0.8580905943190288
4500,0.4467672752460581,0.16588087981647096,0.6105895399584778,1.6989799012470936,0.854366487931304
4600,0.45054737457609834,0.1774772687201693,0.6030529184012277,1.7277448862464904,0.853040665873544
4700,0.4550731218783691,0.18931494278529082,0.628219956099069,1.75182910885286,0.8518380796523181
4800,0.456726044776977,0.193282024781487,0.6261423878173331,1.740434979064615,0.8594430407824885
4900,0.43856160953539197,0.19999813482106138,0.6475809163893201,1.7344238723919887,0.8514964815494753
5000,0.46488117407952695,0.21094193860994195,0.6644666697467824,1.7626498743864645,0.8495849069617065
