milliseconds,C,X,M,Y,Z
0,-0.00825745718436543,-0.005996777375084394,0.011976282039553221,0.979376187372691,0.9981452020235358
100,0.020046958539789054,-0.00010772592007925431,0.015230764546333814,1.0186045838455762,0.9929747931035039
200,0.03670827862489184,-5.6590209419812206e-05,0.002111259412808566,1.0173335875508225,0.9901327582804866
300,0.038040435067277764,-0.0028102401957205464,-0.007006309370797112,1.0766624408100498,0.9856046980235643
400,0.0603014417729341,-0.003759200081798885,0.03796951980634003,1.0709448121764094,0.9779230024006098
500,0.08204458345069304,0.0035868058059366085,0.015985439944161968,1.0980826234901082,0.9707487069206595
600,0.10285506277351224,-0.0019735225683725774,0.014654170983634508,1.1281533389310372,0.9711040826848748
700,0.10707874083430252,-0.0033231837106714535,0.06168143054458604,1.1238300090267577,0.9585443293690453
800,0.10926194241979012,0.002305401558342332,0.04023996668805843,1.1748817850233173,0.9605348725517111
900,0.1300211430311469,0.002754454122524971,0.08668566513275767,1.1575574327331348,0.9509232142069222
1000,0.13414051371547295,0.010476169131012823,0.07745979884891215,1.2141141392453643,0.9475578899315469
1100,0.16270226849002367,0.002881553842877595,0.0675956641765674,1.215089492822005,0.9423609900853428
1200,0.16162791143460997,0.0075360468908992045,0.0825964014935386,1.215916454008448,0.941018573571148
1300,0.188376617661459,0.010272585993967173,0.12040143035476497,1.2501407678826126,0.935484407822568
1400,0.19510940957396433,0.011351536399518376,0.13680795940274798,1.258672220197376,0.9345832317993253
1500,0.2257424278602329,0.009934955650974905,0.1560832843601785,1.2690832789812931,0.9234631834079501
1600,0.21681937434622672,0.02003326859904852,0.15509212483642135,1.3098832764517285,0.9264093595558496
1700,0.24504154021484512,0.015765854893731744,0.14787264340885115,1.3109205188603674,0.9190038768631554
1800,0.23996557887893538,0.02411211819800225,0.16670074199769352,1.343277338124011,0.9159446662852441
1900,0.2726145651797655,0.022255279120901424,0.2057846031690513,1.3468025218872999,0.916966116019517
2000,0.2781343447913132,0.0239318640590165,0.2255524334176593,1.3598199761462206,0.9095846127041246
2100,0.2933015115124518,0.02667441158453382,0.23414145407720854,1.3984151003946697,0.9067730536827082
2200,0.3033204311850976,0.03584619888578401,0.22378249435833628,1.3937388113305116,0.9027813671941954
2300,0.2997518300136891,0.034315737469248715,0.24829653595432102,1.3938717999203731,0.9035946882849383
2400,0.3278750885429729,0.04037767028244449,0.25282492123626055,1.444619347313034,0.8968528879008868
2500,0.3307752406426867,0.04246814294622539,0.29129206319147605,1.4225994724286604,0.8931599567184443
2600,0.3237240084227555,0.05235081550711761,0.295933040677481,1.471478773148551,0.889550967467591
2700,0.33365593035189434,0.05359292174715872,0.3308060622775173,1.4534465605759952,0.8884970488412189
2800,0.3676102259360531,0.055851412696079426,0.35421791939836056,1.5008142794356518,0.8836586488554325
2900,0.3542173409888752,0.06767690649222054,0.34640827585657347,1.4829872899173357,0.8837289901120735
3000,0.36916836726609453,0.06496931159626669,0.3598949679813269,1.5158627091707466,0.8811871512547523
3100,0.38347798535899835,0.07116379981670878,0.3619664407736395,1.5401053198977122,0.8794415745302069
3200,0.37272563396979375,0.08281246092629342,0.41737358934493207,1.537493965752831,0.8755116536568922
3300,0.3837413376623058,0.08416502487362446,0.435225659513736,1.5498768470294566,0.8719125454334884
3400,0.4130992039795317,0.09504183529549834,0.4257158302663865,1.5546583368579543,0.8743095883072663
3500,0.394753408217811,0.09469641369553716,0.46613692853887556,1.5786824753951028,0.8754735934834994
3600,0.41959891599074645,0.09976649788584573,0.47762458511000044,1.580723742762003,0.8707594596321303
3700,0.4058120876573694,0.11178435852117592,0.49580225830725727,1.620070339441045,0.8718820545880033
3800,0.4356668144518045,0.11571271675569869,0.5066749224006739,1.6150699852598984,0.8645062216690349
3900,0.4241081724698108,0.12330031537601369,0.5152532567270731,1.6231716520083757,0.8658201073281497
4000,0.43182597911371723,0.12556242578425234,0.5104451310523334,1.633329250786513,0.8653904232387476
4100,0.4337950974225189,0.13015933119380999,0.5594255900682511,1.669485242263978,0.859753947863496
4200,0.43282479290430037,0.14705046815040598,0.5401701731682194,1.6694117796782437,0.8594956338167011
4300,0.4485676796748751,0.14704325355497122,0.5883947981056137,1.703098286767456,0.8618537324013535
4400,0.437315085603997,0.16420142960851236,0.5828263906793194,1.6746431551904324,0.8636278517482331
4500,0.45472371028188846,0.16550524380056425,0.58047964831906,1.6879530638321878,0.8556318478750987
4600,0.4630487833898345,0.17006202948036628,0.5966373605704031,1.6995996647166913,0.8544046860137537
4700,0.4521025945508823,0.1812906270053837,0.6351812228625714,1.740139397180215,0.8532093343336423
4800,0.4584635618556011,0.1903846075493331,0.6630152852654941,1.7643611036342763,0.8519410171310734
4900,0.4403423713320761,0.20539010736431576,0.6531804764147745,1.7687932614812334,0.8525810720248252
5000,0.45276081360978515,0.21112941107278502,0.6673220458287468,1.7859452141554248,0.853666367253973
