milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1800,0.00010404313694907287,0.00015714228164134028,-2.3573237072031746e-08,6.580294954311562e-10,-3.183925004195981e-14,1.3289729564779505e-08,1.4127268724559266e-09,5.966469618317592e-07,-9.660446390610769e-05,-4.6049338039563135e-07,-1.8432931195090132e-05,1.4891865597802048e-07,2.1827862259364156e-07,3.9197698976467713e-05,4.910495546538754e-07,4.832404327537686e-08,0.0001404430891487031,1.1283918747078717e-07,5.2426338370577494e-08,2.326360098486269e-10,4.92168573832326e-14,9.01899174531713e-09,1.8285824743618832e-09,-3.980520824583486e-15
1900,8.073083129658416e-05,0.00018392917739839,-2.644755788149204e-08,9.865807060497105e-10,-4.498546610311904e-15,-2.3726696004694826e-08,7.744483921519327e-10,-1.3705251931439866e-06,-0.000184340940061732,-4.492571114251517e-07,8.654396327996245e-06,2.146030317866537e-08,2.6718795165437486e-07,3.7344313855181434e-05,5.309929286401144e-07,4.8341215299874944e-08,0.00013899037580253663,9.610249453305103e-08,2.9587238621499316e-08,2.747788688693617e-10,6.570761463611766e-14,9.102728792537957e-09,1.273218202520841e-09,9.854123760988568e-15
2000,5.647136604129052e-05,0.0001759934041715636,-2.5585367968413564e-08,5.14281900427969e-10,-9.219754488812255e-15,2.4579376599914356e-09,1.7529831361089712e-09,-6.199677768319886e-07,-7.351255380844743e-05,-5.000591160951451e-07,-3.05932422345673e-06,4.5253190040502336e-07,2.1771712703060055e-07,4.2772165808448145e-05,5.384846399520617e-07,4.5140642738102755e-08,0.00018035002277702527,1.1386359260162976e-07,4.264795686059439e-08,2.763730522348926e-10,-3.401679456251355e-14,8.241059690340635e-09,1.5514646945164212e-09,-5.351465939631349e-15
2100,0.00011334758044822585,0.0001737646252701656,-3.4155126214884706e-08,6.15550877205021e-10,-2.497476591456517e-14,-9.297184332319604e-09,-7.835995418156768e-11,-1.1685688775754875e-06,-0.00018337202729654318,-5.777971380539438e-07,6.413556312947775e-06,-5.453223450871968e-08,2.324183194853687e-07,4.054482416029323e-05,4.831802376176153e-07,4.2129211371824684e-08,0.00016717962610593974,8.769443041447023e-08,4.972536369541664e-08,2.5681922135209494e-10,1.223122127085602e-15,1.085406285603068e-08,1.7651673817765736e-09,5.231794274441259e-15
2200,0.00010438411704786257,0.00017288332414144863,-3.455170284687036e-08,1.0747926998350213e-09,-1.9326134985945443e-14,-9.446618130539942e-09,-4.1820615570107324e-10,-1.1148145722128065e-06,-0.00018483056956577898,-6.386517368048227e-07,9.910256143782874e-06,-3.681082614670243e-08,2.6461913204858943e-07,4.507543239348342e-05,6.844916632006525e-07,3.7456601069871646e-08,0.00017707842039488674,1.2266548124208188e-07,5.947234568465283e-08,3.125182357769298e-10,7.980238382530018e-15,8.415979159894283e-09,1.5245057398642245e-09,1.3162298259007825e-14
2300,7.049391343599126e-05,0.00019188665505814466,-3.918343106136917e-08,1.1948703597722453e-09,-3.6641983439358655e-14,-2.4418361690570133e-08,-9.335996216197165e-10,7.603285550510135e-07,-0.0001009694217219054,-5.642166655656531e-07,9.937083649084485e-07,-7.112480515207352e-08,1.7928263409496282e-07,4.253979212959743e-05,6.668365236314241e-07,3.657159682183141e-08,0.00020211066695290805,9.573598573373255e-08,5.5432255456781444e-08,2.9284017851218975e-10,-4.019904541856675e-15,1.1547264897397418e-08,1.885026238373904e-09,1.3969256861374534e-14
2400,7.964235510831768e-05,0.00018188668534259797,-3.679542051685227e-08,1.2346984258878425e-09,-2.4425664160343193e-14,-5.8616420575646336e-09,5.2617417097311825e-12,1.427049594136351e-07,-0.00024747259377947854,-6.365366642606428e-07,-2.2674346748148014e-05,1.0952122554149695e-07,2.4147120858687175e-07,4.890121562362751e-05,6.363393087916386e-07,3.765346872244302e-08,0.00021564996174768775,1.2080193516804684e-07,5.1202929421329176e-08,2.649268324212046e-10,5.791196019898175e-14,1.2199098637396307e-08,1.899488895510922e-09,1.50879204467848e-14
2500,6.699751346766334e-05,0.00019363507250326538,-6.428807764026949e-08,1.4026478618209722e-09,-2.770569485997593e-14,-3.649813281302983e-08,-1.383058860195376e-09,2.963280529611963e-07,-0.00023709531857132345,-6.274104953907987e-07,-2.244712726986318e-06,3.356225491797361e-07,1.7587838882385742e-07,4.492470539890684e-05,6.400183973621397e-07,3.679563269450522e-08,0.00020643158266904466,1.232797747479948e-07,6.67207645116452e-08,2.9937720069377886e-10,7.911914063261636e-14,1.0224577519604884e-08,1.7013996985064785e-09,-1.1732662620954198e-15
2600,0.00010449515658118912,0.00017655692248952208,-5.890906456474448e-08,1.4103766978993244e-09,-2.1557012389753322e-14,-3.4656552455113966e-08,-1.0986315168299613e-09,-4.5309036734662764e-07,-0.0002288971488064361,-7.32689961148006e-07,-1.9128231953865793e-05,-3.840196491786306e-09,1.1962008459473632e-07,4.825431884775391e-05,6.401334492944965e-07,3.519317490494724e-08,0.00022722620172031802,1.1262055820548328e-07,4.7649923695121895e-08,3.333892573438303e-10,1.0092300418779778e-14,1.3184422526675464e-08,1.7161988061467745e-09,2.6439553981217464e-15
2700,8.43786510776816e-05,0.00016042981943566553,-4.3552303372100143e-08,7.662380427636586e-10,-3.071622641451206e-14,-4.11439212215827e-08,-2.183797705572524e-09,-9.858940097921854e-07,-0.00015652764289188757,-6.703494148575452e-07,-2.23363936584295e-05,2.3776249549813788e-07,1.6824264109847634e-07,5.3344579037131864e-05,6.745031729993671e-07,3.425113481911039e-08,0.00022878051600933106,1.332321456434437e-07,7.067356306989617e-08,3.1876376698911906e-10,2.5526763593301954e-14,1.080286545946057e-08,2.7231187490928182e-09,6.221169912344674e-15
2800,9.396601904334359e-05,0.00016209715420439168,-5.0231496562224095e-08,1.289903871183692e-09,-3.0445133887854036e-14,-4.0838354117376325e-08,-1.8854482675443844e-09,4.90757280839649e-07,-0.00017974616510075213,-8.042081639552468e-07,-2.457916734112479e-06,1.966505362464241e-07,1.2490696563400922e-07,5.089300566489138e-05,7.289017924214266e-07,3.289237507365108e-08,0.0002514004817815194,1.5987569243945903e-07,6.550312327934976e-08,3.373040653270407e-10,3.290463177134917e-14,1.1535250131925485e-08,2.5960089750117014e-09,3.604326783697052e-15
2900,7.609174200290637e-05,0.00019276004123980431,-4.613694132098428e-08,1.1013354106762198e-09,-3.6463392223843187e-14,-4.0683200778320885e-08,-3.4521092317431012e-09,4.5290756713192815e-08,-0.00024064403885625137,-7.630682425110468e-07,6.782110657278197e-06,-2.5909367141862084e-07,1.1760010508950224e-07,5.2564432086669585e-05,8.367479465522458e-07,2.9638067370136115e-08,0.000264054256873914,1.333865807110638e-07,5.045006840675586e-08,2.8607111033948155e-10,8.501404842452486e-14,1.1779008233858347e-08,2.8923274671479062e-09,-2.334972096987359e-15
3000,0.00011493873964592701,0.0001590819745096522,-7.431948109368452e-08,1.4160943643059414e-09,-2.9846832082292186e-14,-4.332456206769318e-08,-3.71049773864999e-09,-7.611290525434869e-07,-0.00021348426760851698,-8.135308910465446e-07,-5.660130807226389e-06,-3.900015885209257e-07,6.459185480761833e-08,5.451368429435154e-05,7.71705726471214e-07,2.483021276583419e-08,0.00024517243788116177,1.4035418372925936e-07,6.939926607920802e-08,3.256655528848577e-10,2.946676796688641e-15,1.1840736087536264e-08,2.3236867850978343e-09,4.020572976945413e-15
3100,8.824049062046356e-05,0.0001889540584029456,-5.0488902406224215e-08,1.4114301698790537e-09,-2.1882209960359815e-14,-3.731980066506217e-08,-4.3042282789395374e-09,4.55772057926965e-07,-0.00020543631840920694,-8.752302479962535e-07,-2.7923498440153237e-05,-3.115609070041582e-07,5.164283544074983e-08,5.3779052421727564e-05,6.527001055610799e-07,2.4821593442900923e-08,0.0002614455081781102,1.1600272462069765e-07,6.2441969177949e-08,3.268126175184861e-10,7.388627439148554e-14,1.3218277406425976e-08,3.0628702466617297e-09,8.189460956641658e-15
3200,7.069477331061616e-05,0.0001749397983010984,-7.190287515132735e-08,1.3513393076925059e-09,-5.1122551669709804e-14,-6.030705338070982e-08,-2.950993129618274e-09,9.048466420302679e-07,-0.00031399841847929344,-8.184109836669804e-07,-1.6733775051442012e-05,5.427443059684611e-08,1.0993504478115836e-07,5.5517197380798145e-05,7.057122659795174e-07,2.338879668960203e-08,0.0002723619903187489,1.6598987640902098e-07,6.75875947722973e-08,3.5827374647478495e-10,2.0995494118542837e-14,1.515855564930866e-08,2.2803442716083917e-09,1.507439567951766e-15
3300,7.325746011027457e-05,0.00016646869009887658,-6.97998294226619e-08,1.2730487516671836e-09,-2.9116371251036e-14,-5.0442129485787e-08,-3.9823186215783855e-09,4.879783929254925e-07,-0.000295614875843794,-9.272030168660188e-07,-2.3662893737061807e-05,-7.075148461306028e-08,1.2862479971912442e-07,5.8174002442007855e-05,7.009871185636562e-07,2.5803631249423825e-08,0.00030682842580578504,1.702389137869286e-07,7.741696655821349e-08,3.168525387052734e-10,4.6318747734002966e-14,1.558796734366549e-08,2.6029737219343157e-09,4.684397099711169e-16
3400,8.845166670831107e-05,0.00016555530963419614,-6.07421574916648e-08,1.5010631779740443e-09,-5.423542125606574e-14,-3.6768387396053266e-08,-3.6904714612691005e-09,-1.1351221328250406e-06,-0.0003105049151291221,-9.787061726741112e-07,-2.6640185321317898e-05,-3.586452715972271e-07,2.437666796274534e-08,6.046642651042812e-05,8.351818966228844e-07,1.8023152666102244e-08,0.00030469594654528357,1.670109852396149e-07,6.240886952334812e-08,3.6010758227647413e-10,4.683220126839099e-14,1.5088582246905994e-08,2.674419750038623e-09,1.798854853956513e-14
3500,5.553037600128686e-05,0.00017499665981610807,-7.394258199833383e-08,1.6038454214823348e-09,-5.707392850467292e-14,-6.278432904393421e-08,-4.695167941010516e-09,-8.385398232485917e-07,-0.0003111690880384643,-9.15826791150209e-07,3.307447534314958e-06,1.3985434401518021e-07,2.0227187508117373e-08,5.8852321248006696e-05,7.892207169233966e-07,2.0697115851340583e-08,0.00030564450650101115,1.8742983184505536e-07,8.340597790413348e-08,3.529807345732379e-10,9.367144436627001e-14,1.3967338829227966e-08,3.2461679366432664e-09,6.545012281237057e-15
3600,7.115876057310422e-05,0.00019272723235984362,-7.043958762721448e-08,1.559099720863918e-09,-2.7254259828560012e-14,-5.274772858740992e-08,-6.058639504659384e-09,-7.592423112115913e-07,-0.0002791368903468983,-1.0522619267125222e-06,-8.547927735618628e-06,4.588792221788885e-08,9.679440373048013e-08,5.9715236183938984e-05,7.979128653094549e-07,1.829373702226143e-08,0.00029603901112722653,1.847912951543424e-07,7.051617152689917e-08,3.3073971477258955e-10,7.674872831175218e-14,1.5812495557668313e-08,3.2774876153923494e-09,5.1971705015226024e-15
3700,8.438474271648706e-05,0.00017596629146647403,-8.458372958862676e-08,1.5351231058850734e-09,-4.7418860495469296e-14,-4.189086841481392e-08,-6.3127515727101124e-09,8.585670875910888e-07,-0.0003671958104152462,-1.0360339123466227e-06,-5.672813640668399e-06,-3.1133534432949685e-07,2.897294845823183e-08,6.38229666064393e-05,9.566468445958468e-07,1.9333689134893223e-08,0.0003110189704165182,1.6248651097870137e-07,9.179018221238021e-08,3.9628300440318293e-10,2.450588943880599e-14,1.608891295942053e-08,3.3386662857184737e-09,2.0688087323544808e-14
3800,7.816695598640493e-05,0.00018051642250448702,-7.227938967908618e-08,1.8197030321615626e-09,-4.875607586180356e-14,-5.1795084152166605e-08,-6.691330578840127e-09,-3.496794365233045e-07,-0.00029603635637793623,-1.095835905798774e-06,-3.799531785032339e-06,2.2700797683795025e-08,3.591543761584328e-08,6.43788406003644e-05,9.625446371030228e-07,1.590659825902882e-08,0.00033833771660580244,1.9436126622499698e-07,8.809202275923876e-08,3.671878984857661e-10,2.8627934446292383e-14,1.8782766481310453e-08,2.8456492582492995e-09,1.6171425487940375e-14
3900,4.7244996612445805e-06,0.0002327148214488645,-1.4043184258530652e-07,6.070343643956593e-10,1.3365810493804751e-14,-1.111698475656666e-07,-8.314498514224556e-09,-6.793614049212226e-07,-0.0005167263470926184,-1.1356237122645176e-06,-8.234607971223986e-05,-1.203699049551759e-06,-9.926920440711713e-08,7.070177683874008e-05,1.3577007495513856e-06,9.546621203710131e-09,0.0003735719983507639,2.7398663287893225e-07,1.306826878132607e-07,2.2985738963221813e-10,1.7278801825671948e-13,1.9564540209449466e-08,1.679249373453775e-09,3.3133812793441715e-14
4000,-8.533611655924695e-05,0.0002820283112929242,-1.678687466691712e-07,-1.1648728581296645e-09,5.193378906278736e-14,-1.7089390854117875e-07,-1.1556510106259967e-08,-5.749468054994055e-07,-0.0006507953104917485,-1.267984619578236e-06,-0.00011802038285605941,-2.5182099006938295e-06,-2.7261309940182917e-07,7.569600887984775e-05,1.7389404006337494e-06,5.321950346191438e-09,0.0004007245131838294,3.473046304337674e-07,1.5274314689479727e-07,1.104808840895485e-10,4.012625501659548e-13,2.6044613336747724e-08,4.360730485128657e-10,8.423708693548505e-14
4100,-0.00020600984490635554,0.00034239825562446186,-2.117173144034359e-07,-1.7533598501175862e-09,1.0749155534670059e-13,-1.9994311449511153e-07,-1.3966738993759559e-08,-4.047286321697482e-07,-0.0008644998902742043,-1.3723452787195406e-06,-0.00016674659086665642,-3.6979255667568824e-06,-4.060793079578955e-07,8.393218833701076e-05,1.8807078277239544e-06,-9.907258779621332e-10,0.00043723437906563256,4.377717666207395e-07,2.0256992396564186e-07,1.6047476898102457e-11,6.374676438290781e-13,2.8068252466140202e-08,-1.500313804907939e-09,1.2863898509977295e-13
4200,-0.00026138116004632904,0.000402276206828797,-2.4507106254693605e-07,-3.6934354856180206e-09,1.714255678211113e-13,-2.501078731095661e-07,-1.5335233045565204e-08,3.6810478256852725e-07,-0.0011067614775325926,-1.468139286097464e-06,-0.0002486164217831641,-4.2471803448335e-06,-5.227837134962918e-07,8.604918256122943e-05,2.1962773795254012e-06,-9.203753084954265e-09,0.0004896234942165661,5.661432182292097e-07,2.453346843440522e-07,-1.684174640322057e-10,8.278271335997165e-13,3.27640526442494e-08,-3.140881504461164e-09,1.627675612164164e-13
4300,-0.00038759830352867757,0.0004628571770356717,-3.1323625887323114e-07,-4.6030581811469204e-09,2.530182018826461e-13,-2.977231941386799e-07,-1.8917213272227143e-08,2.962408459672942e-07,-0.001223182994681162,-1.5877762954861545e-06,-0.00029115289505805033,-5.7952911842889225e-06,-7.218071204621997e-07,9.141479514014303e-05,2.6390743827617726e-06,-1.2696602077386778e-08,0.0005396820604671622,6.059601355070492e-07,2.7882745062775293e-07,-2.764092758086583e-10,9.761044636762319e-13,3.970162882036293e-08,-5.207334378929347e-09,2.023518660132442e-13
4400,-0.00045693238762191575,0.0005274588779879795,-3.51394900138932e-07,-5.622819275542494e-09,3.0283533392483995e-13,-3.575832124165496e-07,-2.055886915876686e-08,1.3596120529013224e-06,-0.001486530975190916,-1.7352804305002533e-06,-0.00035388977038487853,-6.273329947108505e-06,-8.505662727004108e-07,9.94049172538324e-05,3.090605753691663e-06,-2.34207796444182e-08,0.0005804813781744992,7.23633174608277e-07,3.2003714330646966e-07,-3.800931271687586e-10,1.2228432779823976e-12,4.136842219417423e-08,-6.758195666125699e-09,2.2323594005551916e-13
4500,-0.0005664375958256482,0.0005979800816264295,-3.8679258724615667e-07,-7.46059134746802e-09,3.5845697626236813e-13,-4.1856693576506247e-07,-2.432500326780892e-08,6.181341010804746e-07,-0.0016782047286467174,-1.845162740054269e-06,-0.0004096068324826289,-8.0521844016038e-06,-1.009773823733104e-06,0.00010748440947421363,3.2359944987608437e-06,-2.6939588177321347e-08,0.0006432683326213019,8.014296515009536e-07,3.4976122481274396e-07,-5.054706598948871e-10,1.324189071215482e-12,4.680194382322495e-08,-7.670590493374498e-09,2.704286354345083e-13
4600,-0.0006525980287902103,0.0006675252385714532,-4.228869521131907e-07,-8.395758928901363e-09,4.256612520470577e-13,-4.774789473180673e-07,-2.5816948964113867e-08,1.0196903311033085e-06,-0.0017990825617294455,-1.9104471582513872e-06,-0.00046885342924358716,-9.005811785973349e-06,-1.1677028315859794e-06,0.0001127463154567574,3.671143748135986e-06,-3.167038070912047e-08,0.0006643009334811381,9.016876944010587e-07,4.005341241007081e-07,-6.613470904696273e-10,1.617086279426165e-12,4.969224953291882e-08,-9.343552661459755e-09,3.1458980874051215e-13
