milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,0.00010833581350034189,0.00018043189890858542,-5.538283855656183e-09,6.967911343242278e-10,5.206645938704792e-15,1.0874188719076376e-08,4.156632023486854e-09,-1.4048743954541516e-06,1.5381393895290138e-06,-1.829527385285254e-07,2.6372732923623504e-06,6.023725531077738e-07,4.0626965582917126e-07,2.8475791572671354e-05,3.7989587552596386e-07,6.246154756982421e-08,9.255427245675962e-05,6.006812654206335e-08,7.603890937511478e-09,1.8691067768107516e-10,-4.949217791125739e-14,3.292097278062408e-09,4.842413802560494e-10,3.913011881494203e-15
1100,7.439561711713305e-05,0.00016015522612231753,9.596571588776604e-10,2.305774559860671e-10,-1.7674142004967e-15,3.108793710717998e-09,3.974162066680698e-09,-8.152393255065703e-07,-4.713856194547791e-05,-2.705829500743657e-07,-3.920111066446531e-06,3.8640240672789666e-07,3.558576840373978e-07,2.7282925142792656e-05,4.196372585170628e-07,6.108996757376328e-08,0.000100476739092794,3.453979741369647e-08,3.757423124646742e-08,2.399302918360689e-10,-1.6502808378681427e-14,4.047166302858885e-09,5.740979119974691e-10,9.241246026760033e-15
1200,6.396858110803231e-05,0.00018450886646458883,-4.322513026797742e-09,6.699339875960365e-10,-2.215761585157026e-14,3.247750852192505e-08,3.591750307462037e-09,-1.3126515798734345e-06,-0.00010007789976733555,-3.527653855597573e-07,1.212322685588952e-05,2.952299437711055e-07,2.801915867386193e-07,2.7322832446424706e-05,3.728451916929079e-07,6.014711415811608e-08,9.131227062196739e-05,8.369685705675159e-08,3.231321449041285e-08,2.3061774997181044e-10,4.2900999023304174e-15,3.6521578034855688e-09,7.98968453305552e-10,-8.065064039291334e-15
1300,5.446466303824779e-05,0.00016825884811518693,-5.944492990923796e-09,9.719475836453675e-10,-2.828488754508893e-14,1.0795007446032824e-08,3.2144255111321903e-09,-3.5167998600831314e-07,-9.63074840758541e-05,-3.1938451485619573e-07,1.0670264204340248e-05,2.7392651709534656e-07,2.686747092019478e-07,2.9088562924262976e-05,3.7928624379577626e-07,5.6490368392787193e-08,0.00010392392770430024,2.951240911439575e-08,3.854275854658451e-08,2.6703239759198133e-10,1.9481653228195323e-14,5.8907195062306465e-09,8.993895535613952e-10,-2.4309149600087187e-15
1400,5.367138044354037e-05,0.00018696029348106956,-1.0995357527366306e-08,8.543684766431591e-10,-1.0087963562553006e-14,2.3467988509833887e-08,3.1927038957063982e-09,-6.329361563119724e-07,-0.00012223153190919246,-3.827254246805965e-07,-1.2382311421920777e-05,1.6450325710988646e-07,3.4594630092781593e-07,3.506417857462607e-05,4.896444064236273e-07,5.227354497953663e-08,0.00012894330163074028,7.39512439581007e-08,4.435275550276756e-08,2.718387814702753e-10,3.340255021312652e-14,5.008659065704015e-09,9.934547823464466e-10,-5.842372274037654e-15
1500,8.056239870004174e-05,0.0001682371633251235,-3.246821852207018e-08,8.966580448817186e-10,1.44630088804835e-15,1.3824185046485748e-08,2.2024649769920087e-09,-9.159452369983657e-07,-7.41466373746149e-05,-3.610278792334345e-07,-1.1919873228220163e-05,2.1650408131286797e-07,3.493831958927885e-07,3.701639696942167e-05,5.06463166961029e-07,5.323217036817671e-08,0.00010275964195445152,8.552362136467689e-08,2.2698509232993362e-08,2.3556146817984194e-10,-1.100124766572416e-15,6.9663696421419295e-09,1.4754864079081047e-09,4.094628513494216e-15
1600,9.670516779547877e-05,0.00015746811693323045,-1.6304079920121713e-08,6.616654239893215e-10,-2.9548441273907975e-14,9.387294348751773e-09,3.227530479045285e-09,3.819734674579667e-07,-4.3806994577069675e-05,-4.3093855113926064e-07,5.850202512978436e-06,6.408632926101286e-07,3.0487421398220547e-07,3.3545289924534865e-05,3.6939106899845693e-07,4.897212660767094e-08,0.00011188903538054135,6.048159601636058e-08,4.080839027493792e-08,2.831394645457903e-10,-1.8107429728744375e-14,6.001595709587272e-09,1.3632769406919596e-09,1.5262831675125645e-14
1700,5.639809544793903e-05,0.00015510646513462788,-2.0105295820891755e-08,5.255863234187507e-10,-9.264960842885303e-15,-6.548577503790915e-09,7.158397907356473e-10,-1.4434476832381652e-06,-0.00016177062471623164,-4.440171037652078e-07,-2.0742861282016548e-05,1.4614590975831935e-07,3.1428366607751727e-07,3.6254871532119316e-05,5.117003282533625e-07,4.890005211737424e-08,0.00011909667292940614,6.338584537308824e-08,2.6791127232670232e-08,2.8354410055703273e-10,7.410132764019128e-14,8.442600721660848e-09,1.6942579301872135e-09,-3.955486544678233e-15
1800,8.592135546697476e-05,0.00015553607095440068,-3.215993659854377e-08,5.470872507396916e-10,-3.961794034883655e-15,-1.1028147810595435e-08,1.9409500181731734e-09,-1.0981069110459689e-07,-0.0001007394606042928,-4.838829933521263e-07,-1.377766241550639e-05,3.32974935807896e-07,2.1773980270260527e-07,3.5584207606620104e-05,4.853126925230792e-07,4.741064015619479e-08,0.00014470635920539777,5.771235847616338e-08,5.131307682927805e-08,2.71539787280027e-10,7.321645733119632e-14,7.037797458614878e-09,1.1179972582798004e-09,-2.965266168313252e-15
1900,7.970266703337204e-05,0.0001525411072966751,-3.745015100358444e-08,9.293989232992918e-10,-2.8480958856472804e-14,-7.572067250306979e-09,1.7389105353144814e-09,-4.2652265499368546e-07,-8.952942492734392e-05,-5.410652909893894e-07,-1.9033525049863293e-05,1.9877738343118452e-07,2.488330398574972e-07,3.7467690976030556e-05,4.2640567560960585e-07,4.5608404538708875e-08,0.00017675265637963735,1.1176261425065634e-07,2.9306166118659414e-08,2.9986533456949863e-10,3.3733019324249263e-14,7.988620338193254e-09,1.5179682049721605e-09,7.760891787956514e-15
2000,5.8064255469736794e-05,0.00016884500383078938,-3.596942889193568e-08,1.0310790364345043e-09,-2.228437418588781e-14,-1.220978136654207e-09,-3.875144205934175e-10,-2.9965173857633998e-09,-0.0001647219825302074,-5.777793649906971e-07,-2.0456183264598926e-05,8.635462550790343e-08,2.6303522438861087e-07,4.1978930662119645e-05,5.128810114955782e-07,4.049536447820026e-08,0.00017838900602224348,6.166518801057868e-08,5.541221726554412e-08,2.9551470464027887e-10,6.066526065778714e-14,7.905658632075154e-09,1.8865599310318785e-09,9.267413316428838e-15
2100,8.486191539149221e-05,0.00018105822332781457,-4.2356961535995114e-08,7.417241168854936e-10,-2.458014210165846e-14,4.03832759888832e-10,1.279168112211019e-10,4.2515970174075626e-08,-0.00017214656237603696,-5.079441353921388e-07,2.7183184522668453e-06,-7.852365809556694e-08,1.8759554899480984e-07,4.527901266118929e-05,4.3306352597686877e-07,4.2582719735337755e-08,0.00017773012188744607,8.39290124567749e-08,4.9088906312534366e-08,2.9921981583452394e-10,-3.20148288314564e-14,8.628681357206155e-09,2.076169877765388e-09,1.2087979513356792e-14
2200,8.628338818800717e-05,0.00017909455137867224,-3.39512286040364e-08,7.894175416917176e-10,-3.730008154250162e-14,-3.1703165032105526e-08,-1.1304417680349538e-09,-7.573199413598134e-07,-0.00019855941214985367,-5.22325765084936e-07,-3.4382448943100826e-06,5.549028818006546e-07,2.2274554530694025e-07,4.5187606535315435e-05,6.689547994562474e-07,4.146279511051033e-08,0.0001902323154359754,9.532118278583329e-08,5.151432033637792e-08,3.040927797307457e-10,5.6863635992517186e-15,1.0168999733905973e-08,1.7493600340322588e-09,1.62278608663434e-14
2300,0.00011030179847400126,0.0001789176779281418,-3.890160358021345e-08,6.560918377626176e-10,-2.7869144429808487e-14,-2.3799621129966184e-08,-1.1235186085330236e-09,5.671887404720382e-07,-0.00015382673442164343,-5.603704234506557e-07,-1.990075658948105e-05,-2.8697755767135315e-08,1.5844854652099351e-07,4.600953880512105e-05,5.564574986985918e-07,4.006763798980972e-08,0.00021082502422008475,1.3798772476599101e-07,6.030176851973776e-08,3.1280754743119787e-10,6.687308352272956e-14,9.011866560572068e-09,1.6140904300033044e-09,7.101078717632943e-15
2400,7.540738235094973e-05,0.00017317606500841804,-6.255897394909545e-08,8.220473181932992e-10,-2.7634178162069993e-14,-1.359448728714053e-08,1.2582678104644417e-10,-7.25909037190154e-07,-0.0001235945222621358,-5.839807059203352e-07,1.6803154955184915e-06,1.1477704398339224e-07,1.3719659342181694e-07,4.632755729677728e-05,5.053649614634372e-07,3.842564749137702e-08,0.00021036921649824556,9.224327181541726e-08,4.5828709938720806e-08,2.926017030214288e-10,6.855579022124943e-14,1.0667911251722627e-08,1.6253531833576203e-09,9.33951835965309e-15
2500,5.6025942493861926e-05,0.00017915296134435123,-3.988209242668906e-08,7.29261578993315e-10,-1.8843006693029432e-14,-3.360391730037059e-08,-1.4317636674458334e-09,5.216721859238806e-07,-0.0002477970122503447,-6.62646796368674e-07,-1.6501445245568774e-06,1.8425032571907257e-07,2.0550648627241202e-07,4.953323680556651e-05,6.520930830365398e-07,3.467077324533504e-08,0.00021433198577562292,8.389425160742115e-08,5.802403231549902e-08,3.3038641689413937e-10,3.559842007751972e-14,1.2189770598433781e-08,2.219431472450531e-09,1.6793671380198792e-14
2600,6.920567238600398e-05,0.00018113875469722058,-5.552842125771775e-08,1.3760837065553784e-09,-1.882774328822061e-14,-8.09891521186367e-09,-1.94035192038436e-09,1.78158100702213e-07,-0.00020316846107975003,-6.462879489171509e-07,-1.973344357660745e-06,2.71102629365103e-07,1.650427403035103e-07,4.689158644305208e-05,5.422244083467146e-07,3.13879166059463e-08,0.00021035420775204747,1.224013733720652e-07,6.699514669475257e-08,2.772977543841752e-10,-2.1409810968869463e-14,1.2436650268118805e-08,2.50633838435879e-09,4.945092241690633e-15
2700,0.00010764030303731618,0.00018684966459795276,-6.64579946528338e-08,1.2639853455046655e-09,-2.3741331364933677e-14,-1.899830131489693e-08,-9.434387832882912e-10,6.141621296588986e-07,-0.00024776696149918166,-7.245058010725738e-07,-2.1012291704446935e-05,-6.280725709691155e-08,1.5367576175486225e-07,4.809743821877503e-05,7.603839734126501e-07,3.315973908853371e-08,0.0002528067594640274,1.5038470166061792e-07,4.710699693729758e-08,3.345951090394868e-10,6.915168958433402e-14,1.2649354453206709e-08,2.2703109390444557e-09,1.1321947320028685e-14
2800,6.665838124220616e-05,0.00016293936392924155,-5.623388623899528e-08,1.1004480789484406e-09,-3.434579177307376e-14,-4.570254706077528e-08,-2.5514564159218283e-09,7.392088857477624e-07,-0.00016249449472959925,-8.028629744673391e-07,-1.6642745533899085e-05,-1.584061595781156e-07,1.011506717606284e-07,5.272889081299262e-05,6.594758971314059e-07,3.055705822326015e-08,0.0002508855506273758,1.0091067687538935e-07,6.290250398525099e-08,3.4898271008293664e-10,2.1415670694160765e-14,1.3286867284029853e-08,2.606527614958567e-09,2.376379843544731e-15
2900,0.0001017041881148538,0.00017675674332220134,-4.572926115388498e-08,1.1745705541314299e-09,-3.968073094513797e-14,-3.468030964270124e-08,-1.8317142523027275e-09,-9.756137108405e-07,-0.00028663077859152964,-7.72150750328435e-07,-3.8042098821513106e-06,-2.758141385416853e-07,1.0414827764377106e-07,5.190383950020481e-05,7.038693491397527e-07,3.1717650893863474e-08,0.00024331611170289228,1.0878172574300914e-07,5.975026355357766e-08,3.5579678434424973e-10,5.450171665777267e-14,1.2516855970468727e-08,2.3837562948473262e-09,1.3476188339063059e-14
3000,9.623113911439124e-05,0.00017934389491254177,-6.86474795811584e-08,1.4916292066614518e-09,-2.5200778069680094e-14,-2.503205063217321e-08,-3.4115635451003694e-09,6.016786840739109e-07,-0.0002192429717948751,-7.989066380549835e-07,-1.677412453186394e-05,-1.3109594336789595e-07,1.6193205807469607e-07,5.410919497446239e-05,8.511063451972959e-07,2.6164436465552868e-08,0.0002789865818854788,1.4968838920847264e-07,7.970870784890916e-08,3.584052884751393e-10,-1.8382966457936414e-14,1.4720326267370935e-08,2.5986572745692583e-09,9.054418581252845e-15
3100,6.048487509534727e-05,0.00017265658607705823,-5.3600240481204566e-08,1.438939506905694e-09,-3.216113649310618e-14,-5.515898313059058e-08,-3.427055581925933e-09,-4.396481435937432e-07,-0.00020913792712927914,-8.743146423390178e-07,-1.1031034060006993e-05,-2.44403681762355e-07,6.673697471798177e-08,5.641157572042162e-05,7.285988738599855e-07,2.484005645601932e-08,0.0002491375694937788,1.2068532748096738e-07,5.890002435917993e-08,3.308106338328093e-10,6.368608188924874e-14,1.532571909617436e-08,2.5060166215876014e-09,1.7762838915626967e-14
3200,5.889757073032325e-05,0.00016119765619285976,-8.510237411901875e-08,1.563784991048453e-09,-5.1826511601909115e-14,-4.614067957103102e-08,-3.1743522955706453e-09,2.6148248268375894e-08,-0.00023940489040472836,-8.944819073912236e-07,3.5472997833099366e-07,-2.2690515622358675e-07,1.2602072063414731e-07,6.020002735136927e-05,7.585195371485829e-07,2.1245767328301807e-08,0.0002973238197546948,1.3234742249449967e-07,7.80243921193879e-08,3.154544973607282e-10,4.232764632210282e-14,1.5504567650282993e-08,2.8166638137065213e-09,1.2987878653646672e-14
3300,6.105800407783067e-05,0.0001911386770276099,-7.594040442675252e-08,1.5692880947973486e-09,-3.3460096800196425e-14,-3.678840152064116e-08,-5.235185961826869e-09,2.957551513870022e-07,-0.00028388252042897244,-9.449911549449565e-07,-2.991552755662443e-05,-2.3703324483887344e-07,8.482517849260575e-08,5.672755410822025e-05,8.072769025561808e-07,2.3642534610055534e-08,0.0002994685138369289,1.8548775760114057e-07,8.465899158030431e-08,3.346964460329212e-10,5.055198482600026e-14,1.5609322144968846e-08,2.7934380689217268e-09,-2.232338047838924e-15
3400,7.706783715097643e-05,0.00016452384518914295,-8.192190179163459e-08,1.664755049814824e-09,-2.3304743846618376e-14,-4.1829479649162915e-08,-4.87204786693086e-09,-7.322294712724602e-07,-0.0003261897092930155,-9.072339550734434e-07,-2.4433441846968032e-05,-1.022094468333181e-07,7.09119234260255e-08,6.050942027923241e-05,9.75239583554827e-07,2.0545051311979383e-08,0.0002885562515605364,1.6917981514732476e-07,6.875338021938772e-08,3.260890416883205e-10,8.551491139349246e-14,1.455292438939016e-08,3.0441952807322786e-09,7.645058112848005e-15
3500,8.207172358593732e-05,0.00018393473449241767,-7.821867161494464e-08,1.2686240870916374e-09,-4.8521216188926684e-14,-4.849865605000468e-08,-5.634740636874922e-09,-1.1543504602013764e-06,-0.0002634561729824419,-1.0041540121651779e-06,-9.666942290288405e-06,-2.846941087275406e-07,8.60890495342776e-09,6.464703884925922e-05,9.622600931680146e-07,1.885365339802905e-08,0.00029065598617644754,1.4728449924164735e-07,8.277582855771787e-08,3.5179889161922397e-10,2.2001011238955913e-14,1.5417002619162224e-08,3.285670299690614e-09,1.9643458977103954e-14
3600,7.018808839298624e-05,0.00017333093362731662,-8.061774151230214e-08,1.4220821867599325e-09,-5.5289566548163053e-14,-6.78145510054578e-08,-6.115773280974263e-09,7.160876159922058e-07,-0.00024907825525785756,-1.0054729767670436e-06,-2.0094402626300353e-05,-4.807550865673767e-07,4.133903184845134e-08,6.377755549708119e-05,8.572321059351987e-07,1.6933980761620525e-08,0.0002949654613362238,1.5223545165750767e-07,9.071158651090687e-08,3.3696061174202187e-10,6.848928482005877e-14,1.6240607811506774e-08,2.9420651653266845e-09,9.995811706350515e-15
3700,0.00010332548119630468,0.0001641285106648174,-8.678033497560939e-08,1.6305451405945338e-09,-3.100704147173185e-14,-4.373705415899563e-08,-5.510397274840103e-09,-1.1849047320820903e-06,-0.00029333527619843574,-1.0231496209345386e-06,-2.1183231743068234e-05,-7.987364033721031e-08,-1.746235327735013e-08,6.192573798363124e-05,1.0548174748475637e-06,1.3263540728460155e-08,0.000338912976787243,1.9720307764284555e-07,8.219420117619535e-08,3.44022932753492e-10,5.3333230769178804e-14,1.757137107923491e-08,3.1436278426730417e-09,5.166060915350739e-16
3800,9.449753029055626e-05,0.00019991027693897913,-7.116036235052158e-08,1.8099729675302226e-09,-4.5210070704313435e-14,-7.252593878903316e-08,-6.015933881972917e-09,5.485522840066795e-07,-0.0003564603587514708,-1.0307403485389702e-06,-1.0737156648596264e-05,-6.178775845815083e-07,2.5380340366701807e-08,6.605893183207198e-05,1.000770538762163e-06,1.4109926831999095e-08,0.00034297576784220434,1.9844296195184509e-07,8.503548990907264e-08,3.9798192899451856e-10,8.054043110400459e-14,1.815615701862616e-08,3.414156741925405e-09,5.468977461082417e-15
3900,-4.965124812823699e-06,0.0002458387957496198,-1.1418997192030539e-07,7.65616776411207e-10,7.167938728602667e-15,-1.173086479097937e-07,-9.036316198808589e-09,7.478956574088492e-07,-0.0005611460376937444,-1.1165526668700924e-06,-5.1048310425898355e-05,-1.091995494975246e-06,-9.156035791091685e-08,7.312601176091884e-05,1.3081052000880483e-06,9.046325698616739e-09,0.0003678142482911976,2.2635728755475362e-07,1.3454469577407736e-07,2.8227687471091963e-10,2.2956819853781526e-13,2.0072703084482783e-08,2.1911928555328794e-09,3.310488630514822e-14
4000,-0.00010784191304520735,0.0003088051124217567,-1.6278295916074522e-07,-7.245093924777564e-10,5.951615201903689e-14,-1.6992878147652177e-07,-1.1372422885059874e-08,-4.329459657621052e-07,-0.0007581560229826226,-1.2447586369652495e-06,-0.00013457450696805224,-1.9982874056167517e-06,-2.2383328717389989e-07,7.600112011264434e-05,1.729356887181713e-06,1.963464615132508e-09,0.00040686880882476943,3.2866440546059716e-07,1.6930820270330338e-07,1.4648478934823186e-10,4.5343757497245944e-13,2.398553155303977e-08,3.335358074627011e-10,7.319511774045811e-14
4100,-0.00022270781088997734,0.00035781956995265885,-2.2976916954401538e-07,-1.9843595732227303e-09,1.20575616332309e-13,-2.0034804973113457e-07,-1.4392454725562902e-08,2.9969591296639435e-07,-0.0008681911241463713,-1.3656503777220697e-06,-0.00017270679661877093,-3.226660642421882e-06,-3.9089055305901503e-07,8.256494145593015e-05,2.0036706806291273e-06,-5.929149185991954e-09,0.0004489123412124489,4.270639567348122e-07,2.0656901795352054e-07,2.852878992309649e-12,5.991956038087692e-13,2.9732104212700476e-08,-1.5015476143617661e-09,1.0856825400731717e-13
4200,-0.00027619161955038415,0.00040749666855080573,-2.59615096559355e-07,-3.6187755954460196e-09,1.7929056513143627e-13,-2.628342662195426e-07,-1.633740613559681e-08,1.2469501724188273e-07,-0.001068501445195988,-1.4385927825330092e-06,-0.0002452114428426318,-4.304016497279194e-06,-5.516181433179133e-07,8.44641438444986e-05,2.343230565029936e-06,-6.410341967512987e-09,0.0005203932341441247,5.62880606881822e-07,2.48485928630803e-07,-1.0919822311555546e-10,7.888311848424047e-13,3.3955469858704455e-08,-3.5119552888090835e-09,1.5000424303343623e-13
4300,-0.0003893455950703085,0.00048518862738921475,-3.1168085943536375e-07,-4.431086309055662e-09,2.510693371508511e-13,-3.1424415580106735e-07,-1.740523723664395e-08,1.4659413277074113e-06,-0.0012643201734720455,-1.5494926791185007e-06,-0.00032012878909843236,-5.201987941765625e-06,-7.035299478756554e-07,9.442872961844957e-05,2.5829285165993008e-06,-1.9169329834646182e-08,0.0005309649286887777,6.70535234471227e-07,2.813126058229587e-07,-2.5459283663296073e-10,1.0224611402015466e-12,3.822706408245169e-08,-4.9280996137997465e-09,1.9275749127420647e-13
4400,-0.0004527199543210164,0.000512136858274153,-3.3776914351344665e-07,-5.775418179498487e-09,2.7919260566931324e-13,-3.6642427793527e-07,-1.993293280422768e-08,5.989920226858277e-07,-0.0014819365881768483,-1.6639008228488309e-06,-0.0003568011141618434,-6.390443398950054e-06,-7.860182371259048e-07,0.00010091386951762387,2.939594467488528e-06,-2.1756344772070105e-08,0.0006094283519770887,7.379889041880292e-07,3.193986540129878e-07,-3.78355163498533e-10,1.1757338480322895e-12,4.18740120212671e-08,-6.36574540453989e-09,2.300474094657191e-13
4500,-0.0005811293520069262,0.0005811945413735822,-3.9390251512358027e-07,-7.37916059883086e-09,3.5226795104913083e-13,-4.19596930025577e-07,-2.2610661490487307e-08,1.998392947459861e-06,-0.0017217428504132115,-1.74553224376303e-06,-0.0004011870001392935,-8.043325910657412e-06,-9.563539185402245e-07,0.00010472987222281559,3.295134131678525e-06,-3.013207623434268e-08,0.000652680325793764,8.301701094914446e-07,3.604794333282204e-07,-4.919591176672254e-10,1.4047292630076274e-12,4.72836582552055e-08,-7.606256387649258e-09,2.788778571660258e-13
4600,-0.0006510096975587241,0.0006355473901427818,-4.1804896131471054e-07,-8.606215758969137e-09,4.1779474685550566e-13,-4.769500496303508e-07,-2.5774269322210754e-08,1.2059907336408051e-06,-0.0019185813679211553,-1.9572943937676615e-06,-0.0004847056973895304,-8.78450242052989e-06,-1.1210886745529998e-06,0.00010733377691542651,3.7554325434476252e-06,-3.3703576826169466e-08,0.0006755600828703765,8.866018614936516e-07,4.085571619704756e-07,-6.803153345971208e-10,1.5259807736604547e-12,5.150547396427177e-08,-9.308992350536173e-09,3.0076817455655177e-13
