milliseconds,SPB_B,SPB_T,Bfa1,Bfa1P4,Bfa1P5,Tem1GTP,Tem1GDP,B_Bfa1,B_Bfa1P4,B_Bfa1P5,T_Tem1GTP,T_Tem1GDP,B_Bfa1_Tem1GTP,B_Bfa1P4_Tem1GTP,B_Bfa1P5_Tem1GTP,B_Bfa1_Tem1GDP,B_Bfa1P4_Tem1GDP,B_Bfa1P5_Tem1GDP,Bfa1_Tem1GTP,Bfa1P4_Tem1GTP,Bfa1P5_Tem1GTP,Bfa1_Tem1GDP,Bfa1P4_Tem1GDP,Bfa1P5_Tem1GDP
1000,7.762356041416817e-05,0.00018279742046792846,-3.4883763884914254e-09,7.950503196990612e-10,-1.661132171290587e-14,1.3508137764700743e-08,4.6785958352797795e-09,-1.7418176477361577e-07,1.6006648180496258e-06,-2.1513297717689372e-07,-1.777664017009322e-05,3.440820685337356e-07,3.8400816187886186e-07,2.6796482513949242e-05,1.51771458001559e-07,5.99758735828978e-08,9.656548524720825e-05,3.949548443311684e-08,1.124640224645595e-08,2.432295899664232e-10,-2.2111034395512555e-14,5.524195266623882e-09,7.615732236278471e-10,9.952244019799338e-15
1100,0.00010722730213828757,0.00018246745816482817,-1.6218348407690416e-08,7.821048493059896e-10,5.014428392291441e-16,2.8858317758809117e-09,3.17953010601899e-09,4.7553513988817755e-07,-1.4227144978874512e-05,-2.945277681082319e-07,1.299760838554924e-05,5.068198629431385e-07,3.1442646006955365e-07,3.0939777959951514e-05,2.3521058816267404e-07,5.655917982734455e-08,9.286214635171656e-05,8.386996547610894e-08,2.8302517538789466e-08,2.465971649394069e-10,-1.6112873259002167e-14,5.576136965779309e-09,7.723308035119296e-10,4.722638151046393e-15
1200,6.329095641331366e-05,0.00015279310575653577,-1.9879238528790372e-08,6.342563072764003e-10,-1.3202603964706213e-14,8.337934774137962e-09,4.434809627348917e-09,-9.979998466434038e-07,2.04163129216068e-07,-2.846217420376991e-07,1.8329433909230436e-05,4.6059752098527247e-07,3.4683754324637407e-07,2.999305127761159e-05,3.2388753201983456e-07,5.6484904739605454e-08,9.993282544319194e-05,5.8277882308459094e-08,2.7720453236387475e-08,2.3706709016460315e-10,7.382108603196935e-14,5.192381132336688e-09,9.060560350107513e-10,9.724699208492305e-15
1300,9.33193499150099e-05,0.00016143542460655388,8.43788540292045e-10,7.853686814713806e-10,1.7270456043648032e-15,-2.621954324259656e-09,3.5552596059784308e-09,9.749070260681881e-08,-3.199368771332513e-05,-2.845364306612873e-07,4.334149908485009e-06,5.15517550952841e-07,3.2654579975355315e-07,3.0052383523003353e-05,4.5541755341088727e-07,5.50121116497413e-08,9.987799429786838e-05,6.005175205815629e-08,4.1338441615883116e-08,2.1469782580245174e-10,4.744871775527078e-14,5.656192509602374e-09,7.352787073487648e-10,-2.656394806912938e-15
1400,9.075134634389384e-05,0.00017259152892453128,-3.410228965807604e-08,1.0300472073716615e-09,1.1942680514026506e-15,1.6184274621438284e-08,3.664504101179297e-09,7.086762933894311e-07,-9.59533648415944e-05,-2.8964474593564403e-07,-4.654908945795766e-06,2.6325494857799965e-07,2.5540509932956775e-07,3.2205217356173764e-05,4.898907489116846e-07,5.459499902351302e-08,0.00012387065405386718,3.2330695784130704e-08,3.816092859146967e-08,2.380569860609285e-10,-4.223440984928264e-14,7.494038696279939e-09,1.1397626060909062e-09,-7.390686400081848e-15
1500,7.0162192132712e-05,0.00017146361841480147,-2.350186203190234e-08,1.059379258337023e-09,-1.2559065480422102e-14,1.2763504674153334e-08,1.9788412711513914e-09,-4.922521458584363e-07,-7.177688494704614e-05,-4.336601845745468e-07,-1.4126191065367593e-05,2.9082077521192474e-07,2.7807718183562347e-07,3.6053702860371896e-05,4.2834670705802166e-07,5.19112580323285e-08,0.00012263610394599094,7.995035441776198e-08,2.454551540857445e-08,2.483434681217215e-10,7.031518570792511e-14,6.870170692743863e-09,1.097764711413909e-09,1.0424685441908761e-14
1600,8.830452941168046e-05,0.00016976745014527807,-2.551772950434102e-08,9.467711897331947e-10,-4.344827750524921e-15,-4.82559249831202e-10,1.9603380991081124e-09,-5.310573505214086e-07,-8.945589703161177e-05,-3.999595622495011e-07,-9.047005313984417e-07,1.4632601292096855e-07,2.759623765084774e-07,3.8610002875912776e-05,4.1663991729081454e-07,5.0839317686390477e-08,0.00014408985785292118,4.281538883264231e-08,4.606926428539706e-08,2.5539990379797263e-10,5.679153101388458e-14,5.317756273186868e-09,1.6319731363525446e-09,2.3450028917534717e-15
1700,9.404823916258824e-05,0.0001830634144919007,-1.0720950796481099e-08,9.950898869615177e-10,-1.9417366583078317e-14,1.3322080208204327e-08,7.044288378819892e-10,7.331335698332951e-07,-0.0001133426375730371,-4.077292958757553e-07,-2.1219392152876684e-05,1.5414628881354e-07,2.47679642998052e-07,3.844998202570835e-05,3.710171768121552e-07,4.693007049565116e-08,0.00015002203535264318,9.007403333743585e-08,3.0765008199698473e-08,2.763983285330983e-10,3.509291842999343e-14,8.463966149373001e-09,1.457330232064102e-09,1.5249862293848842e-14
1800,7.474931814148623e-05,0.00018231205520437103,-3.696683022780939e-08,1.1179748758670287e-09,-7.189856036358875e-15,-4.431884737984446e-09,6.590644945894852e-10,4.6979697617265536e-07,-0.00016899524439334884,-4.6783057919360093e-07,-6.388164687388114e-06,6.295421585057345e-07,2.909516009087108e-07,4.142253113958137e-05,4.3923981791326127e-07,4.642742983683337e-08,0.00016914303304981426,6.956106448985341e-08,3.8560149852245205e-08,2.378223842127295e-10,1.8830156441611596e-16,8.391095444346577e-09,1.737198714224426e-09,7.217290414795489e-15
1900,6.233146186413634e-05,0.0001659601072348857,-4.580757618592209e-08,1.0667319731962925e-09,-6.90204069787451e-15,-5.181272457160207e-09,1.8826980220757345e-09,3.5937510162495165e-07,-0.00014019554580628666,-5.122565697739692e-07,-2.6145572862706594e-06,4.1996367249002734e-07,2.659824969136088e-07,3.755729303982402e-05,4.808261134389545e-07,4.71281219525013e-08,0.00017660516601379896,6.418513577482351e-08,3.0609295337224315e-08,3.047391376463003e-10,-1.4197148049520025e-14,7.57195887088224e-09,1.0795066351473516e-09,2.2774281378313456e-15
2000,6.0690362294813145e-05,0.00017973000948583924,-5.075690115637972e-08,6.06168691606382e-10,-5.742361881759255e-15,-1.2030247333313558e-10,1.5623267160725392e-09,4.954204224870814e-07,-0.00020513583641446471,-5.100350470799449e-07,-2.1924336245210005e-05,2.3433294385246607e-07,2.8122639189767596e-07,4.181906856582889e-05,4.551902846416834e-07,4.1315458706828557e-08,0.00016184754455572209,9.198209970826378e-08,5.019696928095007e-08,2.392142913335813e-10,5.0971666822083504e-14,9.081608904059047e-09,2.0109257652726915e-09,1.0354774781018606e-14
2100,9.140811699541604e-05,0.00017752074372005778,-5.363281528493166e-08,8.21012340463998e-10,-2.1228164193726578e-14,-1.9663779767541693e-08,7.905585113735861e-10,-4.851779063161978e-07,-8.160135969351078e-05,-5.644700268358422e-07,-6.920315008776707e-06,2.1737760798727225e-07,1.8956006384266692e-07,4.0902901690111265e-05,5.102982197631407e-07,4.049190343672487e-08,0.00017439033502905058,1.1613933073765173e-07,3.2715644369489264e-08,3.048118846355737e-10,8.083857196152134e-15,1.0586879297977446e-08,1.4977021275533568e-09,2.830673829589455e-15
2200,0.0001085981910392794,0.00017708412388997007,-3.299524600017376e-08,9.616626300558546e-10,-1.5103248330591507e-14,-1.782501870338202e-08,3.939169876890429e-10,-1.2874860152579543e-06,-0.00015991159568604828,-5.714564798760135e-07,9.357342683168272e-07,7.792741468955184e-08,2.3465797613366177e-07,4.16021984754396e-05,5.606283002078613e-07,3.75840798066298e-08,0.00017806918348125904,1.0056012842936641e-07,4.7888714485451696e-08,2.587967864297279e-10,2.999632313849036e-14,9.109955970090328e-09,1.5630864701436317e-09,1.1106114487929638e-15
2300,7.174435522396447e-05,0.0001816425164931596,-4.686730843070461e-08,1.186019183007777e-09,-1.2503407655649625e-14,1.2682966742836715e-09,-7.41961489210026e-10,6.035878119549226e-07,-0.000121387967883198,-6.65407901968639e-07,8.607991184034301e-06,1.7796629286520516e-07,2.3547582780138565e-07,4.36055835780842e-05,4.902334008030565e-07,3.679393240924946e-08,0.0002002437245389375,1.0409952318229139e-07,4.072173629918664e-08,3.1638133021356565e-10,-1.1158951084243181e-14,9.819476874514873e-09,1.8017749973450437e-09,5.393316546780262e-16
2400,5.907328280305446e-05,0.0001858187185497571,-3.1416573314897973e-08,1.195983631753564e-09,-4.225356766678869e-14,-1.382941737244374e-08,7.559396721746994e-11,-4.859720723392757e-07,-0.0002395465729733276,-5.95165415369435e-07,-1.7258761949896444e-05,1.8448187712119506e-07,1.4508284027317676e-07,4.55550858055658e-05,5.084788457911677e-07,3.503377477265924e-08,0.0001953867828227866,7.992175858671491e-08,6.074462156994415e-08,2.6594882390053307e-10,3.715473561396953e-14,1.1550333338136849e-08,1.8631873799216395e-09,1.2299471535639463e-14
2500,6.49255961277018e-05,0.0001576058221182025,-5.8535565290664695e-08,1.3346983084239065e-09,-2.4774423630220034e-14,-1.1902897687257913e-08,-1.4578308770633584e-09,-7.361034823084775e-07,-0.0002607846466911379,-6.142540765266441e-07,4.884112701270584e-06,4.3368486680856905e-07,2.1509653576566897e-07,4.6519788672064775e-05,6.522553654810133e-07,3.63049031761056e-08,0.0001905178852509028,1.0464035964102229e-07,4.717964918579903e-08,3.045683490663199e-10,-2.1456041466320285e-14,9.944124760807451e-09,2.2339610454134493e-09,-1.2832820018826452e-15
2600,0.00010854255122500499,0.00017561831195438601,-3.756565283600698e-08,1.3548764906176852e-09,-1.4585069559243244e-14,-3.790296661628517e-08,-2.249575862305406e-09,-4.4444752551268623e-07,-0.00026899720222709394,-6.418460312475252e-07,-1.4300319403658106e-05,3.802282854795261e-07,1.9263092755820953e-07,4.8021301104161434e-05,5.696841885303793e-07,3.643083530215004e-08,0.00021772488173860008,8.942825508563672e-08,4.432098612880935e-08,3.094433162574771e-10,2.1413054174541458e-14,1.1342388346051434e-08,2.567428018079732e-09,-8.461523586820321e-16
2700,7.535111270745775e-05,0.0001607649587565662,-5.51360420143595e-08,1.5046665913530986e-09,-2.7638960595518762e-14,-1.3563466978640897e-08,-1.5570169845481505e-09,4.3845442709920495e-07,-0.0001565814578124036,-7.086542994512294e-07,2.6999429201389473e-06,-3.0853526607027336e-07,9.93273398081713e-08,5.168496884502807e-05,7.181552781680224e-07,3.2179262691533643e-08,0.00022642480167419027,1.2230720806116803e-07,6.132156216006564e-08,2.8207030841338727e-10,-2.0476654219139805e-14,1.3601565898277058e-08,1.8044184793863713e-09,1.6648237810436588e-14
2800,9.276288944743207e-05,0.0001841196518192178,-6.470779647660421e-08,1.0875905651512513e-09,-2.1676114247571854e-14,-3.5176976891837976e-08,-1.318106758077631e-09,-5.980247107704431e-07,-0.00015915282035846367,-7.133831054912894e-07,-2.8582668996326816e-06,-2.3998539404498337e-07,1.8689205752129745e-07,4.9711006173014654e-05,5.827449899955356e-07,2.7802036349121184e-08,0.00022674806732254552,1.1615169462286659e-07,5.895576575147769e-08,3.433140639017149e-10,2.122222751962853e-14,1.3892921708683883e-08,2.1275625553065154e-09,1.813179471030765e-14
2900,6.710929291160653e-05,0.00016155867017679333,-5.2802094447017914e-08,1.5643821201636875e-09,-4.239962035485089e-14,-4.2644998973152714e-08,-2.0775968172542474e-09,-1.4047283809447407e-07,-0.00020926581074869624,-7.756438191065592e-07,-8.376772047866288e-06,-1.0960397225972056e-07,8.617833985443136e-08,5.022425538209757e-05,6.738012666563708e-07,2.9763566891150286e-08,0.00023437189854407124,1.4347309911162596e-07,6.061526378786249e-08,3.587413701466105e-10,9.464680422366147e-14,1.2620409794994239e-08,2.323128370582408e-09,3.559184291434174e-15
3000,5.541153922897454e-05,0.00016216169653146916,-7.637965893190766e-08,1.477226988336243e-09,-2.1842514490822496e-14,-2.0326765313727565e-08,-1.920535354936835e-09,-8.273750927430229e-07,-0.0002619050799025037,-7.614387951387546e-07,-2.0428183748857233e-05,2.9677155626429695e-07,1.1962408288114142e-07,5.3648274318977756e-05,6.888320638500789e-07,2.7576433090260993e-08,0.0002788746799396566,1.7033804870749458e-07,5.5912075388345196e-08,3.2903183417287533e-10,-2.255673208366004e-14,1.4993744126161818e-08,2.228350312375654e-09,7.821324627945172e-15
3100,9.615170026435481e-05,0.00018801593296838246,-6.390622755085303e-08,1.2281508593771825e-09,-2.4588402670946593e-14,-5.7658351102812365e-08,-4.2867853962802466e-09,-5.920662723546466e-07,-0.0002110848672770691,-8.420958650311172e-07,-3.0492181057821895e-05,-3.0111048954659335e-08,1.2233018279751787e-07,5.504611847752158e-05,6.720040272410972e-07,2.3125793610105945e-08,0.0002844814752514847,1.5345471167573023e-07,7.576325312991482e-08,3.4793808076358445e-10,4.652573245007581e-14,1.4861339042884326e-08,2.3123486787303527e-09,-8.044447838934025e-17
3200,0.00011284760625252519,0.00018508756526339966,-6.540948200338334e-08,1.336379885410324e-09,-3.477555110503283e-14,-5.7742390345644943e-08,-4.8165180133701855e-09,5.91826086679401e-07,-0.0003404592496202231,-9.202476350627355e-07,-8.685740299982244e-06,-9.164370073694022e-08,1.427102788456204e-07,5.921389460914323e-05,7.910501082266141e-07,2.105374563288132e-08,0.00029859798625686383,1.7843549705529365e-07,7.616395346135203e-08,3.5229590889630996e-10,1.3042064713193993e-14,1.3208328494460327e-08,2.82751279192841e-09,-1.171244934836501e-15
3300,9.368207978485205e-05,0.00016363069439195028,-7.697161983633514e-08,1.5043449880542432e-09,-4.482785849569465e-14,-3.524816881374881e-08,-3.094805057249018e-09,-4.2149145779709066e-07,-0.00029025469581113266,-9.307047287565262e-07,-3.60357890243464e-06,-6.692641686018544e-08,1.1894310019668783e-07,5.8874976665632983e-05,7.553636150542851e-07,2.5950619858069316e-08,0.00029196649880546655,1.2247632859814305e-07,6.065109973960657e-08,3.776634557742306e-10,3.8880103899811365e-14,1.503216662038916e-08,2.7467866562855775e-09,2.0742238579783705e-15
3400,0.00010456088243842413,0.00018867425054168763,-7.243868296335523e-08,1.6276991981113116e-09,-2.6527871247849507e-14,-6.793429482364765e-08,-3.7803475305958075e-09,-6.407281088848726e-07,-0.0002229185587096466,-9.507188194057298e-07,-2.7024602663110088e-05,-2.9742583383620388e-08,1.063564768839295e-07,5.9379526013773265e-05,8.111435850088536e-07,1.848674452868346e-08,0.0003039701501056546,1.252119724414162e-07,8.592470432249047e-08,3.5026457191309223e-10,7.551392656330514e-14,1.6437874253789455e-08,2.443432053952822e-09,1.6430528355460394e-14
3500,7.257410589990568e-05,0.00016523126550686357,-7.946159236667411e-08,1.3659194020853157e-09,-2.4848013089157694e-14,-7.001932837682922e-08,-5.671173901622361e-09,-5.39111742370903e-07,-0.0003002389920916067,-9.446015002339238e-07,-2.8189971614302066e-05,-4.2428833202920584e-07,6.851871017595881e-08,5.84719330819552e-05,8.748093044822766e-07,2.2776828771815536e-08,0.0002993709271149364,1.9035012824082496e-07,8.346922016092522e-08,3.772687573567935e-10,5.148796546174187e-14,1.7024695884386816e-08,2.5730325521861215e-09,1.440127660502362e-15
3600,0.00010539558905204665,0.00016956489837064077,-8.063463033134917e-08,1.6265053092620356e-09,-4.770783393316923e-14,-4.372018666018973e-08,-4.8254850900711494e-09,-3.3435099008618446e-07,-0.00028561511023907614,-9.985491176936647e-07,-2.322159519864436e-06,6.123447346957905e-08,5.61176022938789e-08,6.450398651040544e-05,7.939081075153591e-07,1.625922209394051e-08,0.0003270314422984141,1.6836276996317828e-07,8.988848078889247e-08,3.2465301221721646e-10,5.619289649208059e-14,1.5265524374404507e-08,2.647987373413886e-09,5.80856358342748e-16
3700,9.99024492459472e-05,0.0001986091508192355,-9.978139681357846e-08,1.7986311311638354e-09,-5.0401268718862624e-14,-6.004903798395838e-08,-6.368323629980844e-09,-5.040727775621393e-07,-0.0002675689201929281,-1.0787310120618357e-06,-1.7686155392621208e-05,8.620387243085674e-08,2.501206633317697e-09,6.118482286602795e-05,9.302177758937786e-07,1.5576626419550312e-08,0.00030693034670640465,1.36360642394704e-07,8.285675856117139e-08,3.7006493101375596e-10,-1.2956818033373222e-14,1.6316535014174448e-08,3.1476228266959155e-09,3.163701046911405e-16
3800,0.00010622673402722206,0.00019515768618261849,-1.0030418727988769e-07,1.5419387225160508e-09,-3.7837823095366607e-14,-6.863882547750401e-08,-6.88685394315462e-09,-1.1914242576636016e-06,-0.0003070596816807836,-1.0718680069489656e-06,-1.6824622913691003e-05,-2.6302130654435066e-07,2.2020504429897212e-08,6.638438663518915e-05,8.286164306648023e-07,1.6840206010676192e-08,0.00031829482449831717,1.8817787569269513e-07,7.077719044963582e-08,3.4989967110094284e-10,7.750465121796628e-14,1.5793877356048363e-08,3.3270979054583303e-09,4.505692385109371e-15
3900,9.074972178072687e-06,0.0002206475908030543,-1.316181986881853e-07,4.91747088036569e-10,-8.560040915375327e-15,-1.2359353709712443e-07,-8.56214332442993e-09,1.057407138995441e-06,-0.00045672067103551196,-1.2027954630966085e-06,-7.010824097556496e-05,-9.871533594311804e-07,-7.998017788514039e-08,6.753954340342117e-05,1.2605638171704368e-06,8.265414978886076e-09,0.0003867513321900972,2.4789995863865813e-07,1.3135710176988582e-07,2.5711168941596963e-10,1.8703295621166838e-13,2.0846991074755242e-08,2.1915386882558854e-09,4.8218164185249637e-14
4000,-0.00010285949948637313,0.0003040235527136659,-1.6523057115943975e-07,-1.0928666949696801e-09,7.628229994170066e-14,-1.53950077020087e-07,-1.1572435614335031e-08,-2.2904822244493737e-07,-0.0006450792111736063,-1.2548076667140548e-06,-0.00013354950712062775,-2.0872597880520643e-06,-2.8611163356026487e-07,7.576270337687275e-05,1.641910520528234e-06,-5.547129876113563e-10,0.0004291537921272917,3.518053572981833e-07,1.6846356399291835e-07,1.0634608756881186e-10,4.3885933246564155e-13,2.56712249314133e-08,4.7524639179977005e-11,8.258002131047222e-14
4100,-0.00017844134305334153,0.0003689441081204553,-2.065104250386355e-07,-2.4948151056357986e-09,1.1334767976199999e-13,-2.247420360497751e-07,-1.3463576174571579e-08,3.782016837146127e-07,-0.0008892155799346301,-1.39451401605622e-06,-0.00020161355861974704,-3.4547474904745433e-06,-4.4989908622808627e-07,8.453152926272801e-05,1.989248710047732e-06,-5.548763234500297e-09,0.0004788429902561319,4.497571046088913e-07,1.9713564958602234e-07,4.858067707351619e-12,5.525247058008629e-13,3.0890900063561594e-08,-1.6712492486027569e-09,1.0934330698170921e-13
4200,-0.0002617078528170924,0.0004161718967052504,-2.635711030945629e-07,-3.72857704092536e-09,1.8085783239307526e-13,-2.5539253033821494e-07,-1.480046759091695e-08,6.053684700514408e-07,-0.0011534050107836215,-1.5263874931892013e-06,-0.00023861729131292275,-4.542364844921949e-06,-5.907864937090144e-07,8.465840550921203e-05,2.2131421723316025e-06,-1.0339067693552897e-08,0.0004997765646296707,5.465970989572406e-07,2.418593281395135e-07,-1.2052297918885294e-10,8.430036658029433e-13,3.221321564157804e-08,-3.030267043709583e-09,1.6305826241292432e-13
4300,-0.00035819354351948965,0.00047832697239579475,-3.085781505433579e-07,-4.290056954301947e-09,2.308813526484089e-13,-3.011168321212643e-07,-1.9052157940771246e-08,8.768156239982597e-08,-0.0013397291575626739,-1.5484093372663274e-06,-0.0002837703652263928,-5.488641734049064e-06,-6.362955790692628e-07,9.097278543227996e-05,2.775221878986511e-06,-1.391995230859367e-08,0.00053850208405812,6.344553960634367e-07,2.86013478956951e-07,-2.546989936064947e-10,9.791824403326508e-13,3.829326850948086e-08,-4.553901077423984e-09,1.827586508708493e-13
4400,-0.0004900971558268736,0.0005505531772893258,-3.499201060154103e-07,-5.64876906701516e-09,3.0119405443505196e-13,-3.616540885631562e-07,-2.1324215150661435e-08,1.7263071689016078e-07,-0.0014436223286360347,-1.7431204321131849e-06,-0.000357446540386994,-6.748067200300491e-06,-8.169558291050292e-07,0.00010075687834583387,3.0265461948903775e-06,-2.034996822418159e-08,0.0005683752191038629,7.164576051606279e-07,3.247675572980694e-07,-3.703919958897389e-10,1.1283676181215915e-12,4.1901055469097103e-08,-6.257863438660372e-09,2.2213182237148805e-13
4500,-0.0005664265234138243,0.0006047123332987565,-3.877364854729793e-07,-7.111668096601049e-09,3.497491648069298e-13,-4.0534300103496196e-07,-2.4225499027169436e-08,6.100370481193976e-07,-0.0016372601819275804,-1.8246354651819857e-06,-0.0004336702826428567,-7.7555298499687e-06,-9.459695308929935e-07,0.00010538857124355047,3.4673224704484423e-06,-2.7816369420636314e-08,0.0006183524805846811,8.485057660783935e-07,3.568972048870835e-07,-5.051647492820536e-10,1.41784073209438e-12,4.735559185502155e-08,-8.034268130721091e-09,2.6656148306808894e-13
4600,-0.0006705332443414599,0.0006395525204298262,-4.290553028871612e-07,-8.58362703634525e-09,4.0948049533972665e-13,-4.893579944291228e-07,-2.6736517432890747e-08,1.9930653584326724e-06,-0.0018177946844338299,-1.862902062690758e-06,-0.0004795019613499281,-8.939038994193093e-06,-1.1191445154134974e-06,0.00011113281427379164,3.6035186413673553e-06,-3.750177500096491e-08,0.0006833760510250916,9.339469671610675e-07,3.826493548540178e-07,-6.510517576759341e-10,1.5177522365007042e-12,5.111200760162514e-08,-9.26631437160074e-09,2.955630041625651e-13
