milliseconds,E3,PI3K_LY,E3H,E2,E23H,E23HP,Shc,E23HP_Shc,E23HP_ShcP,GS,E23HP_ShGS,E2_Per,PTEN_bpV,RasGDP,PI3Ka_PIP3,Raf,E23H_C,MEK,MEKP,PP2A,MEKP_PP2A,MEK_PP2A,Akt_PIP3_PP2A,MEKPP_PP2A,ERK,ERKP,E3H_C,PI3K,E23HP_PI3K,Akt_PIP3,PI3Ka,PI2,Akt_PI_P_PP2A,PTEN,PIP3,PTEN_PIP3,PTEN_PI,PTENP,PTENP_PTEN,Akt_PI_P,Akt,E23HP_PI3Ka,PTEN_PTEN,PI3Ka_PI,MEKPP,Akt_PI_PP,Akt_PI_PP_PP2A,Per,ShGS,E2Per,ERKPP,Rafa,RasGTP,ShcP,HRG
0,80.009422785312,3.8924074288443254e-26,-0.044466131224553396,100.05569198486371,-0.4012538916950599,-0.5363309695485812,102.35905651066889,0.05388129326839359,-0.00652330234297563,99.93763519541088,-0.0938069881482187,0.0,-1.2110133517315733e-25,120.0599580378229,-0.05688292182344917,99.84278105315998,-0.0365488455588857,9.651588238912174,0.044692983434263256,9.854929009418163,0.002212938354675731,0.0015855824368656622,-0.10079733055503264,-0.00599188198684299,9.827712886589278,-0.10888768826178484,0.14897992574438318,199.82300240479844,-0.9122636876794687,-1.344570469561927e-06,-0.04359384257717392,299.8712597701439,-0.07348086965957533,42.9734971558247,3.936871225315744e-05,0.01422075874736422,0.21336093680199378,3.488818962436851,0.9568662787614173,1.7635292782045458e-05,96.95498166080303,0.016383798739501406,0.9549482132812213,-0.04009269548496546,0.2783692224794672,-2.0992987564562755,-0.014654709451507271,0.0,0.001246804154573743,0.0,-0.1035649305625869,0.04321570135001188,-0.04222116046542143,2.5799085393470045,2999.197385830157
100,19.356278042623472,1.4436214549387795e-26,7.919904573781872,55.06746466623709,42.10566009739185,1.0194397732222071,102.20005861735555,0.21840641149490872,0.013715486464249738,99.9846618764808,0.1945624678228381,0.0,-9.548916362242437e-25,119.7591690741144,0.022051133212924234,99.7736654345837,-0.04758517250847118,9.965873804553791,0.04313067222575611,9.826959183701474,-0.003685607345471688,0.0024948705900727014,0.11284465159947386,0.0024837438557832677,10.011207105622827,-0.1244192897670159,7.7542236299719995,196.6931522804055,1.6794574498473052,-1.333123026249586e-05,0.6181369703995494,297.0556780925214,-0.04276162209337012,42.854355211747986,7.607049163990553e-05,-0.0642912092240791,-0.5367676826720564,3.272914526648556,0.9565712813053789,-1.8255824583435208e-05,97.03156473634178,0.05100959919133382,0.9567149609936144,0.13034020087180276,-0.2404603204159176,-1.6053101467844515,0.0304826151677765,0.0,-0.015418336759825497,0.0,0.15136800017189633,-0.2213040831807094,-0.06537627235332152,-2.259885458332095,2939.907095660302
200,5.4805960027348375,7.876380490407589e-26,10.272332645119974,46.67773030554159,46.95789497506877,1.6665575537668613,101.32054647423645,0.6677186903606489,0.03503924388132982,99.53643325090356,0.41982051474731147,0.0,-5.258643798434166e-25,119.84247217541137,0.2654329091002688,99.97054147993009,0.15889006879755285,10.250588438704556,-0.022695397056493725,9.53869172168333,-0.005411613663046196,0.00044796073588336766,0.1670925743746608,-0.004781339248027305,10.252365113618861,-0.10940084901316274,10.049586366576248,195.0378733262207,3.5129406760639443,6.192481658734803e-05,1.0659392537630312,296.3464280366778,0.024064797035892635,43.019557949004316,-7.313961652858213e-05,0.07687934520364245,-0.26848553954276005,3.2833355826234594,0.9541952428707564,6.002978908294578e-05,101.7663549921176,0.08620431946195893,0.9529764304466105,0.2791349182699649,-0.1478017476685504,1.8695337226119602,0.0593660467200538,0.0,0.025015657265691153,0.0,0.06264089304604867,0.11419984828933633,-0.00017880994605187425,3.2944784876108084,2925.116016233758
300,3.661136547985766,-1.1597615326689318e-23,10.43730207171079,42.65352583750141,44.697128948570075,3.617454596647391,94.82327289651947,1.0586491595354843,0.0724394183857619,98.96671367299676,0.715501179176484,0.0,6.910330091295762e-25,119.74555229481474,0.45017313633791495,100.02905950140678,0.10952398014020884,9.80281580133208,-0.010860906382556592,9.435143355149943,0.003787698234697481,0.0005875627309405814,0.31330591524615026,0.009742253589925807,9.717264448966862,0.08391423150514958,10.08670609759289,189.64365698416702,5.84418355809388,0.00012647649426353243,2.269973413452726,297.25019291459915,0.26716038172527556,42.352501534398414,1.4359599805296017e-05,0.17977337203348218,0.41972592689790444,3.348609362617317,0.9536858630125001,9.521545760631486e-05,95.42153335497808,0.1235398717534642,0.952650736009335,0.49253899654383626,-0.30806688824795,1.1564433900970645,0.31577174378057604,0.0,0.22852375430045363,0.0,-0.07749381346849396,0.18931974213375868,0.029461514004458154,-0.14754176949222608,2923.075690479582
400,2.862402459617577,1.1741196535281147e-24,9.936306915396619,41.47921538570102,42.38521858315878,5.157260317898394,94.54444162201963,1.6868398378898442,0.1129130761109378,98.45540581712558,1.445800698242238,0.0,9.334431841783019e-25,119.92506439009513,0.5908390266855345,100.2268150528123,0.28085736657178967,9.743208185777481,-0.004588001820229627,8.604036132834665,0.007198865642317548,-0.004349920327848672,0.5363829987709744,0.00440128911869691,10.072775180445575,-0.0636266894080984,9.797638072733431,186.79551751034103,7.846255905681724,0.00021346073326509028,3.0200479909511153,297.336055202302,0.42625554791848624,43.00541712831346,5.513800187817787e-05,0.08004009775587975,0.4714671651651452,3.3405681397277363,0.9527827237565939,0.0001954536685773786,95.97281705298009,0.17412988879030414,0.9542870427473744,0.6417739898943156,-0.2534164576708552,3.722301815290972,0.4414042734263629,0.0,0.3157841848345321,0.0,-0.11086317293389604,0.2076862708232096,0.2060494972750308,2.773569260768023,2922.2016921299837
500,1.9559282551683785,3.90421425714867e-25,9.510943090589311,40.652431769159826,39.44265487341399,4.744161523498111,94.67982354741883,2.190479638303275,0.1743339220355625,97.51493582575486,1.7790236724440793,0.0,3.7074937217660253e-25,119.71538597236496,0.7523159552689692,99.82863742910091,0.2733764116092215,9.734479779725348,0.02466748731130588,7.645802023818199,-0.005754793473771359,0.0005391127811116884,1.0276381836532762,0.0025585923282635185,10.116191108227198,0.023820913291442862,9.63634629312451,184.97668883458107,10.637108309257641,0.0002988231908118562,3.504620280075434,289.3722904905556,0.753931166253213,41.42634402951842,3.6403684570913584e-05,0.21130838292189968,0.23312542154285606,3.5751096984554223,0.952572404106746,0.0003258893549555848,92.55616079454309,0.22476015456399412,0.9514166794666316,0.8198103376656247,0.4002604193620509,1.4275049316542203,0.753152710252256,0.0,0.4674012103850748,0.0,-0.1442006828083097,0.24123164121730561,0.07588343130368196,4.162517700085113,2922.9740490880017
600,2.1273367923215325,-6.900497378749896e-26,8.976959327457328,40.20929708292546,36.78031027834426,6.096422650623115,90.48803958258631,2.5628956152681033,0.22474892911326386,96.96543780608306,2.589467705256895,0.0,-6.121405779236127e-25,119.84887506100634,0.9756282468117261,100.17789585007017,0.3097315531180131,10.194262348549675,-0.04296699953986491,6.764136339165144,-0.003439365949305318,-0.001445943622975468,1.42164122890223,0.01003036647273383,9.878700042082254,-0.012152937360371341,8.848606238110511,183.8288256342054,11.806015581254352,0.0004202955342269854,3.7954310329377443,288.8162973738662,1.042576105147818,42.22187043764966,0.00012902969004564106,0.42356897850653447,0.8236057886744655,3.44688382312112,0.9541590741512007,0.00040476928754181303,96.01005444738733,0.27769368705050645,0.9506039666634191,1.0048118342579484,-0.3745511507481108,-0.452046081714748,1.0567791574557908,0.0,0.617610736751851,0.0,-0.01617346722352535,0.025014409502407096,0.5322831425536986,2.433890295555588,2922.068859516265
700,2.9657353612582504,7.508400781104571e-26,8.630923633151015,38.0113773610011,34.7989680926112,7.00679228919974,82.22278045402885,2.9509226931153782,0.2701529379190546,96.05586635443542,2.948391038604795,0.0,-2.1703235159020185e-25,119.67701693245915,1.007845024800065,100.07978120442407,0.37140524670993574,9.96782838934847,0.09104186162137065,5.736375989393154,-0.005574970266856075,0.001195885137406082,1.8590032972437835,-0.010041592418191725,9.74498724571819,-0.05668038124876995,8.82470167878529,179.9619674814086,12.247839720489301,0.0005396376109447225,4.170697025630336,288.8015391317499,1.336653460027604,41.27074139779936,0.00014763827837314112,0.5557683397402826,1.3655548371460342,3.5830874987266297,0.951507939891401,0.0005190688426979886,93.49097763340673,0.2647448170806483,0.9535107997989208,1.0374443592690124,-0.30953118370493393,5.403474471031421,1.454112964161578,0.0,0.7781246117831492,0.0,0.04886139629632777,-0.14215934770356511,0.43747600674160175,10.652405349330222,2922.863737212963
800,2.75140561143006,-1.3963525258029106e-25,8.3718819762363,37.6100052819194,30.696007067660773,7.976053657132293,78.49807101983255,3.2593206860059563,0.3431756737716528,95.69038077990916,3.51403625053492,0.0,7.769872781996134e-25,119.38839008209257,1.1102623055866288,99.8339354586681,0.46056151729321676,10.199306501665891,0.02121958284789631,4.649009558449707,-0.004450127567083065,-0.0036918237251417777,2.283151867694198,-0.008364966845584437,9.77163600869505,-0.1261217966817072,8.276601855461482,178.03084898007612,13.488533953086522,0.0006405608900114829,4.5414876076125825,280.6337776425199,1.5724207101092997,40.28101161139959,0.00023586581427646118,0.45891284350587874,1.0649262094416083,3.52770393272154,0.9502746295321588,0.0006208690627965038,90.96001475254312,0.3291307252971633,0.9513041823466865,1.2474012802712944,0.17078520252100834,6.443056622763119,1.688683659946982,0.0,0.9047844838208872,0.0,0.07248881360579497,0.2739920930245746,0.8248000009394236,12.807802835913568,2920.701053479956
900,2.0523763010071723,2.3219795378180118e-26,7.684835265613048,36.50670246145559,29.31853722980702,8.316350968842256,77.22461617230705,3.3947737788462846,0.3601790030936557,95.16284185363034,3.9212834712004567,0.0,-6.202516870910568e-25,119.03319752545896,1.2219422824075319,99.77069218712485,0.4820106522861987,9.710600001833214,0.12557724544910254,4.059472284285069,0.002205338869830359,0.003957879811369457,2.557547291706932,-0.007671267990279725,9.768199686103817,-0.06331623134354289,8.038632874385984,177.38296339480684,16.531392786476967,0.0007123176782733208,4.914324401870771,281.9612331663621,1.8545774895603528,40.947964791065374,0.00015675436650714334,0.5633105426039833,1.918814754406143,3.5531553762742867,0.9503874024588151,0.0007216709404797146,89.47606785702378,0.3433285118805703,0.9484208355161917,1.3009405519162023,-0.22650050808240985,7.231857571791904,1.8254877890123797,0.0,0.9712549731746204,0.0,-0.03549716210276407,0.4387467402353529,1.1103639859207102,16.421901044966113,2921.4541721190167
