milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
1000,63.975894674812494,0.022006745160597137,300.02243414097546,5.723853940471761e-07,69.99999940681317,70.0,3999.999990984708,3999.9999999999905,1.5209384778032568e-06,2.348408004629612e-13,4.481026653632097e-06,1.6747539034315165e-08,-5.3549030992732696e-11,69.99999992743729,1.4331002279717125e-07,648.4534498130886,21.70885868470783,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999361498,1000.0000005279641,0.0,1.0,1.0,0.0,0.0,0.0,0.1582134471245929,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1100,63.97477156984553,0.023944106956588808,300.02370196709495,8.053016257945477e-07,69.99999928975254,70.0,3999.999991875789,4000.0000000000286,3.3821289917330164e-06,9.905698351828967e-12,-4.325431634647251e-07,-2.385381352239064e-08,-5.6441578151797285e-11,69.99999984474935,1.3911033134632278e-07,645.0669671513266,25.202380036234434,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999358733,1000.0000005561791,0.0,1.0,1.0,0.0,0.0,0.0,0.1699578065049407,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1200,63.97383537082078,0.02802853697942954,300.027472222495,6.386482759365548e-07,69.999999290972,70.0,3999.999989876359,3999.9999999999472,4.748566934349824e-06,7.139407844579915e-12,1.0346303386041626e-05,-2.4681336714759646e-08,-4.2428505918701264e-11,69.99999985916699,1.39376322237921e-07,643.743855055717,26.191251380292105,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999021533,1000.0000008984249,0.0,1.0,1.0,0.0,0.0,0.0,0.20320979686238955,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1300,63.97156656895543,0.028803911934461073,300.0294382685955,7.426087949505952e-07,69.99999898079392,70.0,3999.999999620976,3999.9999999999864,4.126944946127317e-06,6.912171340174019e-12,6.292439844168784e-06,-1.0797744025214284e-08,-9.8069155802162e-11,69.99999984946531,2.8364803687043837e-07,641.6631076249297,29.426335669951225,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998946836,1000.000001105854,0.0,1.0,1.0,0.0,0.0,0.0,0.2016382972780397,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1400,63.96838173280512,0.030608651173829306,300.03117157439806,8.297883659581985e-07,69.99999907292903,70.0,3999.999995759403,3999.9999999999477,5.338096337839885e-06,1.385048220349812e-12,1.0574623785089582e-05,-1.6251285915934762e-08,2.5842594627226533e-11,69.99999984011741,2.2088840679256773e-07,638.8669320366631,30.57027368532579,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999999044943,1000.0000009685393,0.0,1.0,1.0,0.0,0.0,0.0,0.21327975317351125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1500,63.96757273847919,0.0332041030659089,300.032008305128,1.2445256223823931e-06,69.9999987319841,70.0,3999.999993163992,4000.00000000008,6.086492645183618e-06,-5.236906717453408e-12,1.6561946812681994e-05,-5.288455280312843e-09,-9.547733950036379e-11,69.99999971419318,2.8756182816278886e-07,636.8995808953867,35.2891821226944,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998754342,1000.0000010845883,0.0,1.0,1.0,0.0,0.0,0.0,0.23545290746725228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1600,63.9659124917277,0.03458643323304375,300.03476561676166,1.2853342460599298e-06,69.99999876716215,70.0,3999.999986666234,3999.999999999918,7.9517189275712e-06,7.536760464913346e-12,1.685524483656092e-05,-2.8226493235886413e-08,3.537023187904551e-11,69.99999963862962,3.158607398814116e-07,632.901824291279,36.46762272919578,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999855129,1000.0000015970413,0.0,1.0,1.0,0.0,0.0,0.0,0.26721562050207587,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1700,63.96364323650228,0.03582488005971028,300.03603971897394,1.478571861603474e-06,69.99999864457436,70.0,3999.9999866578974,4000.000000000017,7.436346177189639e-06,-7.363487662452864e-12,1.3634864819579446e-05,1.7875716047653077e-08,5.995458247831319e-11,69.99999960069934,4.532643943677988e-07,631.2799711718978,40.14603389280156,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998490006,1000.0000017809375,0.0,1.0,1.0,0.0,0.0,0.0,0.2640347425868281,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1800,63.96150179845492,0.0376397018904073,300.0380468218649,1.330706114468906e-06,69.99999862008066,70.0,3999.9999851364123,3999.999999999982,9.648834239184536e-06,-2.5485525652769208e-12,2.684879199523282e-05,1.2367227569314498e-08,6.060117366865095e-11,69.99999958109349,4.929606432987062e-07,628.8944734858759,40.58970911598203,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998144767,1000.0000019161621,0.0,1.0,1.0,0.0,0.0,0.0,0.2913948425533771,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1900,63.958235141466034,0.04004852738895663,300.0413884657048,1.7940797879379892e-06,69.99999820099042,70.0,3999.999979460501,4000.000000000008,1.1216943160767492e-05,7.123411831846064e-12,2.7337159204323426e-05,-2.387169396349491e-09,6.741601870448805e-11,69.99999944432167,5.149635024402421e-07,627.2832918563994,43.9307490775721,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997973508,1000.0000018940542,0.0,1.0,1.0,0.0,0.0,0.0,0.3125794949778526,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2000,63.95754112937333,0.04204978884337978,300.0424501277571,1.7923879910995926e-06,69.99999809758613,70.0,3999.999974958979,3999.9999999999754,1.0646373799659204e-05,6.269504663398401e-12,2.33738297433867e-05,2.106784190155111e-08,-7.685943723018001e-11,69.99999940255438,6.644149189492965e-07,625.3074513344721,45.42447576480149,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997719047,1000.0000023124701,0.0,1.0,1.0,0.0,0.0,0.0,0.3280429877656718,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,63.95471263529715,0.04512714112841175,300.045238624383,1.9288993963037657e-06,69.99999812032907,70.0,3999.9999678152635,4000.0000000000095,1.3519850113402015e-05,1.034426548970269e-11,3.431843169933942e-05,2.5518040757966894e-08,1.3978656307762981e-11,69.99999930953618,7.033173324261408e-07,623.7180681085447,48.82918842987909,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.9999975728,1000.0000022778365,0.0,1.0,1.0,0.0,0.0,0.0,0.3323969440728182,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2200,63.953524116256155,0.0467877756227937,300.04510124409705,2.2598866312241068e-06,69.99999780727246,70.0,3999.9999601519144,4000.000000000072,1.3797468521278608e-05,1.896147921760531e-12,4.296287584070852e-05,2.2005066424562307e-08,8.371128619824271e-11,69.99999932523279,7.422156664287729e-07,619.0987958005563,49.557564260529254,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997407796,1000.0000027178288,0.0,1.0,1.0,0.0,0.0,0.0,0.3410974652936267,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,63.95083478705101,0.04758144856533789,300.04742199983355,2.439697716328112e-06,69.99999759326047,70.0,3999.9999553148623,3999.9999999999677,1.4658988512152451e-05,1.0968902459074255e-11,4.9283088079034364e-05,3.2154406214351655e-08,2.1420147579165657e-11,69.99999912916796,7.373923141473021e-07,617.9577959487583,53.38831891006336,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997295668,1000.0000030332797,0.0,1.0,1.0,0.0,0.0,0.0,0.37107384073077687,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,63.95055190338997,0.04916245404156682,300.0489027400486,2.5777632684834926e-06,69.99999744932107,70.0,3999.9999475344202,4000.0000000000305,1.622427646071737e-05,-7.843858534417625e-13,4.7989098727185055e-05,3.4145460433378015e-08,-4.020060146004889e-11,69.99999917681677,8.775475983165985e-07,615.0043335489989,52.81719250525082,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997036348,1000.0000030825246,0.0,1.0,1.0,0.0,0.0,0.0,0.39216781309408744,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2500,63.94953700460038,0.05041522315949187,300.0502605349736,2.620233714779627e-06,69.99999754471264,70.0,3999.999947433038,4000.0000000000396,1.7561851535747907e-05,-7.27809562163338e-13,5.2891556461257355e-05,4.908978501093293e-08,4.527267421921837e-11,69.99999906526843,9.166499067474084e-07,612.4614330764481,55.725808433759255,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996716533,1000.0000032030846,0.0,1.0,1.0,0.0,0.0,0.0,0.40357677825738025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2600,63.94775192967708,0.052717241020693945,300.0535509319352,2.7086360714801752e-06,69.99999706450532,70.0,3999.999935790638,3999.9999999999372,1.9875652933429155e-05,1.0628746996528443e-11,6.022846252568973e-05,8.512607601072181e-08,-5.974837430406496e-11,69.99999892349342,1.000492336770926e-06,612.3748967282631,59.35512234440649,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996407094,1000.0000034787607,0.0,1.0,1.0,0.0,0.0,0.0,0.4088051619178672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2700,63.94641586155723,0.05442423606851987,300.05542739702463,3.0804809434309437e-06,69.9999971934315,70.0,3999.999928271554,4000.000000000028,2.056948883949659e-05,5.77921609191429e-12,7.268364874963985e-05,4.33338758934941e-08,-7.262063644001309e-12,69.99999881390929,1.2197381573566479e-06,608.6486314909005,60.94174681677394,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996035034,1000.0000038739398,0.0,1.0,1.0,0.0,0.0,0.0,0.4286491722421241,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2800,63.94424436936546,0.05737063999494506,300.05509138235567,3.3242311117761792e-06,69.99999667351007,70.0,3999.9999239516956,4000.00000000001,2.2982270911988854e-05,7.115021294501894e-12,8.079075261402067e-05,1.0678333280648554e-07,1.117173013902249e-10,69.99999881821145,1.2783824066218162e-06,608.3687087191954,63.348417443303376,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996048815,1000.0000039514549,0.0,1.0,1.0,0.0,0.0,0.0,0.44558824112968026,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2900,63.942804434275786,0.058971366122918575,300.0579821547362,3.344093823001193e-06,69.99999669229436,70.0,3999.999902896355,3999.9999999999113,2.4436592500948564e-05,2.2057154430325192e-11,8.921644937579078e-05,1.3767394044735551e-07,3.396037212512444e-11,69.99999870821394,1.265803372037656e-06,605.7487863643721,66.26415535149465,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999572668,1000.0000042924464,0.0,1.0,1.0,0.0,0.0,0.0,0.4708296623007902,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3000,63.940261943768874,0.06051459298041837,300.06075241344644,3.534547647669419e-06,69.99999655103622,70.0,3999.999893693458,3999.9999999998877,2.5318119343518185e-05,8.076247272526073e-12,9.717888951971134e-05,1.1175839511572382e-07,1.3388626108157244e-10,69.99999862212769,1.494190136910831e-06,604.1672026665814,68.3539331596534,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995131207,1000.000004874205,0.0,1.0,1.0,0.0,0.0,0.0,0.4878981833292331,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3100,63.93923637026732,0.059771742523278854,300.0599889574305,3.7243194789866593e-06,69.9999961571402,70.0,3999.9998900595606,3999.999999999792,2.727481530956718e-05,2.340186092957011e-11,0.00011681085238309968,1.785290946212703e-07,1.1303370907080424e-10,69.99999853047362,1.567154019485345e-06,600.9820856454375,68.0638507379221,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999497676,1000.000005179601,0.0,1.0,1.0,0.0,0.0,0.0,0.48778926410398743,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3200,63.93640618130259,0.06314695188648062,300.0628732113428,3.866814667787096e-06,69.99999594111661,70.0,3999.9998775016693,3999.999999999849,2.9762125711774704e-05,2.665437872717927e-11,0.00012204788299266795,1.9147895458514397e-07,1.62691026090756e-10,69.99999839698343,1.713662075229803e-06,599.0139841051307,70.26283380391156,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994669713,1000.0000054733911,0.0,1.0,1.0,0.0,0.0,0.0,0.5081693117284222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3300,63.93610200855918,0.06437265310029977,300.0636694230956,4.1561418441988305e-06,69.99999582209638,70.0,3999.9998596775126,3999.9999999997217,3.0174386320028098e-05,3.871856230708761e-11,0.0001313856578680093,2.5677995413239315e-07,2.5492305822233703e-10,69.99999827599943,1.7247249358748628e-06,595.3501118749939,74.01342782391951,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994528493,1000.0000056365711,0.0,1.0,1.0,0.0,0.0,0.0,0.5222768111905257,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3400,63.93415517944361,0.06435599903740369,300.06533944241204,4.12708233601481e-06,69.99999555893163,70.0,3999.999851369417,3999.9999999997517,3.19445489900515e-05,3.8687609680901334e-11,0.00015076436905370373,2.6583756753612746e-07,3.120140794574757e-10,69.99999812152434,1.8290440783041824e-06,593.7887412978014,76.74341360456427,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994215656,1000.000005953958,0.0,1.0,1.0,0.0,0.0,0.0,0.5543416242590951,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3500,63.9332370781307,0.0671015570559857,300.0674530000284,4.375248011718017e-06,69.99999569149104,70.0,3999.999844115182,3999.9999999995543,3.4420074469436015e-05,5.987394823262657e-11,0.0001569252692179534,3.0648599515936953e-07,4.1313483729654923e-10,69.99999796168599,2.0645621433259524e-06,591.6273449205852,78.17530063118305,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993650425,1000.0000063220502,0.0,1.0,1.0,0.0,0.0,0.0,0.5480036166087099,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3600,63.93259388751628,0.06744211056643556,300.0689102836055,4.525727543964595e-06,69.99999540819525,70.0,3999.999830200345,3999.9999999995784,3.5364844188609685e-05,8.197998281292496e-11,0.00017587444803182425,3.7071927858007575e-07,5.70734693102012e-10,69.999997903981,2.1058481804739633e-06,589.7726700102529,78.2166503888464,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999329986,1000.0000066701817,0.0,1.0,1.0,0.0,0.0,0.0,0.5844459026349055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3700,63.92997916527391,0.0687645969156963,300.0708598514048,5.0004209111970094e-06,69.9999950199091,70.0,3999.999814319781,3999.9999999993292,3.8211518834404215e-05,9.725168537586883e-11,0.00018738276397805168,4.3082290027385594e-07,5.560057233293155e-10,69.9999977989031,2.201480301537251e-06,587.3964986865643,81.83285143832073,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992930025,1000.0000070389367,0.0,1.0,1.0,0.0,0.0,0.0,0.5803947709235853,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3800,63.928578787972214,0.07088754979574405,300.07174652307907,4.987184214859706e-06,69.99999501429973,70.0,3999.9997965620482,3999.999999999214,4.063381767733153e-05,1.2740632268423368e-10,0.00020975326310624143,5.241341641680087e-07,8.696027837511806e-10,69.99999771229163,2.3938237456143724e-06,585.713707613563,84.77105547499826,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992591018,1000.0000072086009,0.0,1.0,1.0,0.0,0.0,0.0,0.6156372174252849,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3900,63.92672831568027,0.07298566042267284,300.0717480738455,5.172705400574312e-06,69.99999479723346,70.0,3999.9997829379613,3999.9999999989036,4.162193281183785e-05,1.3786606683458724e-10,0.00021742007067475686,5.911385075973405e-07,9.55099604761955e-10,69.99999757359521,2.404962268471172e-06,585.4879998247442,84.79577386680157,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992490277,1000.0000075771811,0.0,1.0,1.0,0.0,0.0,0.0,0.6302952520844773,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4000,63.926448091347545,0.07369597013297129,300.0750820987981,5.4942060381205564e-06,69.99999442836085,70.0,3999.9997614192357,3999.999999998788,4.296161903354617e-05,1.7654922029502468e-10,0.00024007082301227492,7.233549499136185e-07,1.3084913460229862e-09,69.99999739228221,2.5008709748692265e-06,582.7757940011059,88.6310074088769,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991839055,1000.0000080986745,0.0,1.0,1.0,0.0,0.0,0.0,0.6355140489576223,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
