milliseconds,FeDuo,FeDuo_0,FeRBC,FeRBC_0,FeSpleen,FeSpleen_0,FeLiver,FeLiver_0,Fe2Tf,NTBI,Tf,Fe1Tf,Hepcidin,Fe2Tf_0,Fe1Tf_0,NTBI_0,Fe2Tf_,FeRest,FeOutside,FeRest_0,FeBM,FeBM_0
1800,7.633929958512057e-34,0.011759056870631399,6.148166662466605e-33,0.0379799887571665,8.88438894487712e-34,0.003942399901237672,1.8347956672973024e-33,0.00200010981212238,2.4187948824463966e-34,1.8898994985709423e-38,1.5821833083706305e-05,6.049045407729633e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.4943962163217207e-50,5.6329567868981144e-34,3.342726941404785e-35,0.000286841656341217,0.003037836148443193,3.677940507899382e-33
1900,8.055206980291575e-34,0.011759056870631397,6.62283070422613e-33,0.0379799887571665,9.67529035317608e-34,0.003942399901237672,1.9458147584825e-33,0.00200010981212238,2.4978644423922197e-34,1.9934369942266066e-38,1.5821833083706305e-05,5.779998195902319e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.5423316115245033e-50,5.8092970005822625e-34,3.5599769196343e-35,0.000286841656341217,0.003037836148443193,4.360244083363482e-33
2000,8.476484002071092e-34,0.011759056870631397,7.097494745985655e-33,0.0379799887571665,1.046619176147504e-33,0.003942399901237672,2.0568338496676978e-33,0.00200010981212238,2.5769340023380427e-34,2.096974489882271e-38,1.5821833083706305e-05,5.510950984075006e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588385e-06,3.331121046515899e-08,-3.5902670067272845e-50,5.985637214266411e-34,3.777226897863816e-35,0.000286841656341217,0.003037836148443193,5.042547658827582e-33
2100,8.89776102385061e-34,0.011759056870631397,7.572158787745182e-33,0.0379799887571665,1.1257093169774005e-33,0.003942399901237672,2.1678529408528963e-33,0.00200010981212238,2.656003562283866e-34,2.2005119855379358e-38,1.5821833083706305e-05,5.241903772247691e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.638202401930067e-50,6.1619774279505605e-34,3.994476876093333e-35,0.000286841656341217,0.003037836148443193,5.724851234291687e-33
2200,9.319038045630128e-34,0.011759056870631397,8.046822829504707e-33,0.0379799887571665,1.2047994578072967e-33,0.003942399901237672,2.2788720320380945e-33,0.00200010981212238,2.7350731222296897e-34,2.304049481193601e-38,1.5821833083706305e-05,4.972856560420378e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.6861377971328492e-50,6.338317641634709e-34,4.211726854322848e-35,0.000286841656341217,0.003037836148443193,6.407154809755787e-33
2300,9.740315067409645e-34,0.011759056870631397,8.521486871264233e-33,0.0379799887571665,1.2838895986371931e-33,0.003942399901237672,2.3898911232232927e-33,0.00200010981212238,2.8141426821755127e-34,2.407586976849265e-38,1.5821833083706305e-05,4.7038093485930636e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.734073192335631e-50,6.5146578553188575e-34,4.4289768325523647e-35,0.000286841656341217,0.0030378361484431934,7.08945838521989e-33
2400,1.0161592089189165e-33,0.011759056870631397,8.99615091302376e-33,0.0379799887571665,1.3629797394670893e-33,0.003942399901237672,2.5009102144084913e-33,0.00200010981212238,2.8932122421213362e-34,2.5111244725049307e-38,1.5821833083706305e-05,4.43476213676575e-35,2.3001745662293693e-08,1.3524819675705257e-05,9.353347240588383e-06,3.331121046515899e-08,-3.7820085875384135e-50,6.6909980690030065e-34,4.646226810781881e-35,0.000286841656341217,0.0030378361484431934,7.771761960683994e-33
2500,1.0582869110968682e-33,0.011759056870631397,9.470814954783286e-33,0.0379799887571665,1.4420698802969857e-33,0.003942399901237672,2.6119293055936895e-33,0.00200010981212238,2.9722818020671597e-34,2.614661968160595e-38,1.5821833083706305e-05,4.165714924938436e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-3.8299439827411957e-50,6.8673382826871555e-34,4.863476789011397e-35,0.000286841656341217,0.0030378361484431934,8.454065536148097e-33
2600,1.10041461327482e-33,0.011759056870631397,9.945478996542811e-33,0.0379799887571665,1.5211600211268815e-33,0.003942399901237672,2.722948396778887e-33,0.00200010981212238,3.0513513620129828e-34,2.7181994638162597e-38,1.5821833083706305e-05,3.8966677131111223e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-3.8778793779439773e-50,7.0436784963713036e-34,5.080726767240913e-35,0.000286841656341217,0.0030378361484431934,9.136369111612198e-33
2700,1.1425423154527717e-33,0.011759056870631395,1.0420143038302335e-32,0.0379799887571665,1.600250161956778e-33,0.003942399901237672,2.8339674879640852e-33,0.00200010981212238,3.130420921958806e-34,2.821736959471924e-38,1.5821833083706305e-05,3.627620501283809e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-3.925814773146759e-50,7.220018710055452e-34,5.297976745470428e-35,0.000286841656341217,0.0030378361484431943,9.8186726870763e-33
2800,1.1846700176307235e-33,0.011759056870631395,1.0894807080061861e-32,0.0379799887571665,1.679340302786674e-33,0.003942399901237672,2.9449865791492835e-33,0.0020001098121223805,3.2094904819046293e-34,2.925274455127589e-38,1.5821833083706305e-05,3.358573289456495e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-3.973750168349541e-50,7.3963589237396015e-34,5.515226723699945e-35,0.000286841656341217,0.0030378361484431943,1.0500976262540401e-32
2900,1.2267977198086751e-33,0.011759056870631395,1.1369471121821388e-32,0.0379799887571665,1.7584304436165703e-33,0.003942399901237672,3.056005670334482e-33,0.0020001098121223805,3.2885600418504524e-34,3.028811950783254e-38,1.5821833083706305e-05,3.0895260776291805e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-4.021685563552324e-50,7.57269913742375e-34,5.732476701929462e-35,0.000286841656341217,0.0030378361484431943,1.1183279838004504e-32
3000,1.2689254219866272e-33,0.011759056870631395,1.1844135163580916e-32,0.0379799887571665,1.837520584446467e-33,0.003942399901237673,3.16702476151968e-33,0.0020001098121223805,3.367629601796276e-34,3.132349446438919e-38,1.5821833083706305e-05,2.8204788658018665e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588383e-06,3.331121046515899e-08,-4.0696209587551054e-50,7.7490393511079e-34,5.949726680158978e-35,0.000286841656341217,0.0030378361484431943,1.1865583413468606e-32
3100,1.3110531241645788e-33,0.011759056870631395,1.231879920534044e-32,0.0379799887571665,1.9166107252763624e-33,0.003942399901237673,3.278043852704878e-33,0.0020001098121223805,3.446699161742099e-34,3.235886942094583e-38,1.5821833083706305e-05,2.5514316539745537e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-4.1175563539578876e-50,7.925379564792047e-34,6.166976658388493e-35,0.000286841656341217,0.0030378361484431943,1.2547886988932707e-32
3200,1.3531808263425306e-33,0.011759056870631395,1.2793463247099967e-32,0.0379799887571665,1.995700866106259e-33,0.003942399901237673,3.3890629438900767e-33,0.0020001098121223805,3.5257687216879224e-34,3.339424437750248e-38,1.5821833083706305e-05,2.2823844421472394e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-4.1654917491606692e-50,8.101719778476196e-34,6.384226636618007e-35,0.000286841656341217,0.0030378361484431947,1.323019056439681e-32
3300,1.3953085285204823e-33,0.011759056870631395,1.3268127288859494e-32,0.0379799887571665,2.0747910069361555e-33,0.003942399901237673,3.500082035075275e-33,0.0020001098121223805,3.6048382816337454e-34,3.4429619334059123e-38,1.5821833083706305e-05,2.0133372303199252e-35,2.3001745662293693e-08,1.352481967570526e-05,9.353347240588381e-06,3.331121046515899e-08,-4.213427144363452e-50,8.278059992160345e-34,6.601476614847524e-35,0.000286841656341217,0.0030378361484431947,1.3912494139860913e-32
3400,1.4374362306984341e-33,0.011759056870631395,1.3742791330619017e-32,0.0379799887571665,2.1538811477660514e-33,0.003942399901237673,3.6111011262604724e-33,0.0020001098121223805,3.6839078415795693e-34,3.546499429061577e-38,1.5821833083706305e-05,1.7442900184926116e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.331121046515899e-08,-4.261362539566234e-50,8.454400205844494e-34,6.81872659307704e-35,0.000286841656341217,0.0030378361484431947,1.4594797715325016e-32
3500,1.4795639328763862e-33,0.011759056870631394,1.4217455372378544e-32,0.0379799887571665,2.232971288595948e-33,0.003942399901237673,3.722120217445671e-33,0.0020001098121223805,3.7629774015253924e-34,3.6500369247172424e-38,1.5821833083706305e-05,1.4752428066652974e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.353347240588381e-06,3.331121046515899e-08,-4.309297934769016e-50,8.630740419528643e-34,7.035976571306558e-35,0.000286841656341217,0.0030378361484431947,1.527710129078912e-32
3600,1.5216916350543378e-33,0.011759056870631394,1.469211941413807e-32,0.0379799887571665,2.3120614294258438e-33,0.003942399901237673,3.833139308630869e-33,0.0020001098121223805,3.8420469614712155e-34,3.753574420372907e-38,1.5821833083706305e-05,1.2061955948379842e-35,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.331121046515899e-08,-4.357233329971797e-50,8.80708063321279e-34,7.253226549536072e-35,0.000286841656341217,0.003037836148443195,1.5959404866253217e-32
3700,1.5638193372322895e-33,0.011759056870631394,1.5166783455897597e-32,0.0379799887571665,2.39115157025574e-33,0.003942399901237673,3.944158399816067e-33,0.0020001098121223805,3.9211165214170385e-34,3.8571119160285714e-38,1.5821833083706305e-05,9.371483830106704e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.331121046515899e-08,-4.40516872517458e-50,8.983420846896939e-34,7.470476527765588e-35,0.000286841656341217,0.003037836148443195,1.6641708441717317e-32
3800,1.6059470394102415e-33,0.011759056870631394,1.564144749765712e-32,0.0379799887571665,2.4702417110856365e-33,0.003942399901237673,4.055177491001265e-33,0.0020001098121223805,4.000186081362862e-34,3.960649411684236e-38,1.5821833083706305e-05,6.681011711833563e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.331121046515899e-08,-4.453104120377363e-50,9.159761060581088e-34,7.687726505995104e-35,0.000286841656341217,0.003037836148443195,1.7324012017181423e-32
3900,1.6085810728779073e-33,0.011759056870631394,1.57740683016391e-32,0.0379799887571665,2.4852236525199114e-33,0.003942399901237673,4.0724238202627645e-33,0.0020001098121223805,4.000652306519024e-34,3.9752869183671027e-38,1.5821833083706305e-05,6.441830257760055e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058838e-06,3.3311210465158996e-08,-4.883745980859122e-50,9.179671378021205e-34,7.925390485295605e-35,0.000286841656341217,0.0030378361484431956,1.7363957894118932e-32
4000,1.6069188824914576e-33,0.011759056870631394,1.5869480753870843e-32,0.0379799887571665,2.4932317375239702e-33,0.003942399901237673,4.079469304938305e-33,0.0020001098121223805,3.992567856770462e-34,3.98025365336103e-38,1.5821833083706305e-05,6.469306568559275e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058838e-06,3.3311210465158996e-08,-5.35601964458806e-50,9.182564845072697e-34,8.165275152651269e-35,0.000286841656341217,0.0030378361484431956,1.73340264322979e-32
4100,1.605256692105007e-33,0.011759056870631394,1.5964893206102582e-32,0.0379799887571665,2.5012398225280297e-33,0.003942399901237673,4.0865147896138445e-33,0.0020001098121223805,3.984483407021899e-34,3.9852203883549566e-38,1.5821833083706305e-05,6.496782879358494e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058838e-06,3.3311210465158996e-08,-5.828293308316998e-50,9.18545831212419e-34,8.405159820006931e-35,0.000286841656341217,0.0030378361484431956,1.730409497047687e-32
4200,1.6035945017185574e-33,0.011759056870631394,1.6060305658334316e-32,0.0379799887571665,2.5092479075320882e-33,0.003942399901237673,4.093560274289385e-33,0.0020001098121223805,3.976398957273337e-34,3.990187123348883e-38,1.5821833083706305e-05,6.524259190157714e-36,2.3001745662293693e-08,1.3524819675705265e-05,9.35334724058838e-06,3.3311210465158996e-08,-6.300566972045936e-50,9.188351779175683e-34,8.645044487362581e-35,0.000286841656341217,0.0030378361484431956,1.7274163508655842e-32
4300,1.6019323113321076e-33,0.011759056870631394,1.615571811056605e-32,0.0379799887571665,2.5172559925361467e-33,0.003942399901237673,4.1006057589649245e-33,0.0020001098121223805,3.9683145075247755e-34,3.99515385834281e-38,1.5821833083706305e-05,6.551735500956933e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-6.772840635774851e-50,9.191245246227174e-34,8.88492915471823e-35,0.000286841656341217,0.0030378361484431956,1.7244232046834809e-32
4400,1.6002701209456575e-33,0.011759056870631394,1.6251130562797798e-32,0.0379799887571665,2.5252640775402055e-33,0.003942399901237673,4.107651243640465e-33,0.0020001098121223805,3.960230057776213e-34,4.0001205933367366e-38,1.5821833083706305e-05,6.579211811756153e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-7.245114299503789e-50,9.194138713278665e-34,9.124813822073893e-35,0.000286841656341217,0.0030378361484431956,1.7214300585013778e-32
4500,1.5986079305592078e-33,0.011759056870631394,1.634654301502953e-32,0.0379799887571665,2.5332721625442646e-33,0.003942399901237673,4.1146967283160045e-33,0.0020001098121223805,3.952145608027651e-34,4.0050873283306633e-38,1.5821833083706305e-05,6.606688122555372e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-7.717387963232727e-50,9.197032180330158e-34,9.364698489429556e-35,0.000286841656341217,0.0030378361484431956,1.7184369123192747e-32
4600,1.5969457401727577e-33,0.011759056870631394,1.6441955467261277e-32,0.0379799887571665,2.5412802475483238e-33,0.003942399901237673,4.121742212991544e-33,0.0020001098121223805,3.944061158279089e-34,4.0100540633245905e-38,1.5821833083706305e-05,6.634164433354593e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-8.189661626961665e-50,9.19992564738165e-34,9.604583156785219e-35,0.000286841656341217,0.0030378361484431956,1.7154437661371716e-32
4700,1.595283549786308e-33,0.011759056870631394,1.6537367919493012e-32,0.0379799887571665,2.5492883325523823e-33,0.003942399901237673,4.1287876976670845e-33,0.0020001098121223805,3.9359767085305265e-34,4.0150207983185166e-38,1.5821833083706305e-05,6.661640744153813e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-8.661935290690602e-50,9.202819114433142e-34,9.84446782414087e-35,0.000286841656341217,0.0030378361484431956,1.7124506199550682e-32
4800,1.593621359399858e-33,0.011759056870631394,1.6632780371724746e-32,0.0379799887571665,2.5572964175564407e-33,0.003942399901237673,4.135833182342624e-33,0.0020001098121223805,3.9278922587819655e-34,4.019987533312444e-38,1.5821833083706305e-05,6.689117054953034e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-9.134208954419517e-50,9.205712581484635e-34,1.0084352491496518e-34,0.000286841656341217,0.0030378361484431956,1.7094574737729654e-32
4900,1.591959169013408e-33,0.011759056870631394,1.6728192823956485e-32,0.0379799887571665,2.5653045025605e-33,0.003942399901237673,4.1428786670181645e-33,0.0020001098121223805,3.919807809033403e-34,4.02495426830637e-38,1.5821833083706305e-05,6.716593365752252e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-9.606482618148433e-50,9.208606048536127e-34,1.0324237158852181e-34,0.000286841656341217,0.0030378361484431956,1.7064643275908626e-32
5000,1.5902969786269583e-33,0.011759056870631394,1.6823605276188228e-32,0.0379799887571665,2.5733125875645587e-33,0.003942399901237673,4.149924151693704e-33,0.0020001098121223805,3.911723359284841e-34,4.029921003300297e-38,1.5821833083706305e-05,6.744069676551473e-36,2.3001745662293693e-08,1.3524819675705262e-05,9.35334724058838e-06,3.3311210465158996e-08,-1.0078756281877393e-49,9.211499515587618e-34,1.0564121826207845e-34,0.000286841656341217,0.0030378361484431956,1.7034711814087595e-32
