miliseconds,cyclin,dimer,dimer_p,p_dimer,p_dimer_p,cdc25_p,wee1_p,IE_p,UbE_star
1200,45.913507006404245,24.175746526362943,4.193566320284557,20.672798036331155,5.453202687456348,0.014451245935207718,0.022306792532833426,0.0035782349154535173,3.348619768838958e-05
1300,44.0966564618599,23.32337677240078,4.298323115482481,22.394372199675786,5.476750977639943,0.018171041748227302,0.02695712857534531,0.003896329359427088,3.4203609946475906e-05
1400,41.130741309964534,22.902119963059686,4.605038950625227,23.984475296613244,7.24536529296772,0.018557254897257035,0.026960996352161173,0.004383773866190914,3.810933543141081e-05
1500,39.59654633354977,22.07387442581313,4.591412320351102,25.0642655436885,7.642020964976476,0.020416089760543547,0.03408953024984885,0.004342808252474271,4.4577505592977454e-05
1600,37.432795952180626,21.271549701974415,4.905827999368356,26.192504538972678,8.174159982219,0.022024290190106665,0.03766204396169893,0.004786854115221314,4.446472738171447e-05
1700,37.422914230269505,20.391425848879177,4.955704383259793,26.653026883636166,9.513264912173536,0.02647833949896731,0.04080366971627108,0.005321438249160573,5.293582922526486e-05
1800,35.75313248982641,19.922326154872014,5.242722052927375,27.839985571760053,10.2161017036806,0.026013040568778775,0.04305592945517954,0.005374307803829574,5.2637067209914234e-05
1900,34.02071847363977,19.090469770957284,5.187611133701067,28.680868369915757,12.03519212270213,0.029797623493301825,0.047703455629593924,0.005499322543715371,5.586629206971559e-05
2000,34.259800024949556,18.675424975361384,5.387439840871912,29.158031288885738,11.970590797070873,0.03184551254673844,0.05050901416645728,0.005708626230245858,6.189715675339148e-05
2100,31.537853495684256,17.902312426132372,5.684047981948975,29.43764422025248,13.765305269677997,0.03227593473227554,0.05615259050057993,0.0061529115336453714,6.21267554145792e-05
2200,31.12754586611332,17.38517063004516,5.784002446752099,30.491937185920577,15.02907195398206,0.034795609663900315,0.06163479855495446,0.006696308615750698,6.419136509408288e-05
2300,30.894701587500883,16.553700663624095,5.712755611580901,30.70382040472885,15.86502453524104,0.03595938967027203,0.06465737635605263,0.006928041709289785,6.845826060143079e-05
2400,28.76099817659979,16.178909030426684,5.932975398760431,30.668921007680954,16.178633228779407,0.0387101253209211,0.06775309904473914,0.006848410957506346,6.849482031648436e-05
2500,28.96462090900533,15.681105952155129,5.906789561394259,30.94581506784669,17.6777409523212,0.04100074538656487,0.07480802102217758,0.007247361848688656,7.562153222610322e-05
2600,26.99149847194386,15.418321277865228,6.18825942740867,30.698316291505428,18.201022819067596,0.043892042526222814,0.07935870822854887,0.007213636017917987,7.502494682071111e-05
2700,27.887650500609126,14.658167834147248,6.406667479208558,30.58683114346293,19.831329072834592,0.04401175154213871,0.081723601078606,0.00785253001953943,7.739177768580337e-05
2800,27.137229035280228,14.336564399462974,6.432121285742021,31.234161251593378,20.66762676911219,0.04610130059599237,0.08250241320850982,0.008207747443363176,8.143921257594361e-05
2900,25.677581802741784,14.222703645228432,6.437756776870259,30.64583185874085,21.3586508348418,0.048844849790950634,0.08943141560285896,0.008420413271896672,8.255276559207569e-05
3000,25.47686334290024,13.60292256942733,6.67008444168515,30.70630653578545,22.001786003601364,0.05101115386265496,0.09630658683530897,0.008579452112500885,8.498404429191737e-05
3100,24.7734136900254,13.23988710551526,6.661873033879054,30.911600058094752,22.268924107712532,0.050743724005170326,0.09814275255950453,0.008680535959880293,8.924712223137087e-05
3200,23.064105456226788,13.210399194323198,6.930182222173492,30.444542035983428,23.642386575486054,0.052688852848625504,0.10145694408333199,0.008970931150741008,9.317428098927518e-05
3300,24.313490134239295,12.919251965320727,7.229053171843222,30.49252354822707,24.338331820693885,0.05685465518039262,0.10507801504953024,0.009638124537692925,9.427369628375287e-05
3400,23.29396484579763,12.479625525090212,7.177440298610927,30.400581302675874,25.248804270163685,0.059021961065254626,0.11396807457803106,0.009941659320494508,0.00010072153592471243
3500,21.957899621427885,12.44742298669182,7.40552884102892,30.382809800240267,25.83036919438498,0.06111553949421208,0.11825729653689354,0.009975323687203436,0.0001053702314819917
3600,22.227640850931074,12.289835422370134,7.479323925422321,30.033754662233545,27.23357897123441,0.06294685833419617,0.11769622254635079,0.010506308751415267,0.00010935856476297526
3700,20.841900502681288,11.786332918863476,7.729485451103084,29.67099560171699,27.45810850348574,0.06387128576321835,0.12531530959193385,0.011137909882343682,0.00011307650569883673
3800,21.907099873069868,11.981449775031175,7.973827829248518,29.505388434998547,27.8695246083274,0.06738786031803573,0.12856250117782425,0.011274797609534587,0.00011369050384931739
3900,21.30344275990211,11.72837178323165,8.024018076634729,28.623393189978863,29.337749924108884,0.06942106817948515,0.13402705637539583,0.011715313810737612,0.00011982570874826948
4000,20.311249590179724,11.341555644204504,8.336121612489343,28.394928184447057,29.533477710604608,0.07111328870156575,0.14282757448879158,0.012321172835045085,0.00012415858347282694
4100,19.150780693023986,11.310100805490011,8.511659628597346,27.770843305930203,30.575241399709114,0.07391921738154661,0.14782783157340254,0.012821292083093537,0.00013109555877554427
4200,20.50673572778242,10.860959727363571,8.79381815058091,27.850567867176927,31.1991684703789,0.076030653786288,0.1500692543141286,0.013893893528270371,0.00013893746653959204
4300,18.890294846925258,11.170462778625721,9.12588750846542,27.14963853187965,31.203412406044674,0.07733853338122018,0.15254407862903832,0.014421072788128977,0.00014703957921038583
4400,19.067192636993543,10.904914206697166,9.261530733159084,26.808826556870642,31.256621889430047,0.0818171010699391,0.1600025025420124,0.015270186214587865,0.00014907303830118986
4500,17.598330648589297,10.758844030594767,9.666677448955411,26.69152290026049,32.7008671382119,0.08373962959793878,0.16598933016472134,0.01608913887497377,0.000161388131900095
4600,18.139209069522437,10.475374589248956,9.855801376334187,26.5870551925495,32.40095972683198,0.08681169565758866,0.17240654970421296,0.016542234693569365,0.00016588393756426166
4700,18.96216940534804,10.656648407944042,9.96883214787252,25.683163366048856,33.034928385629506,0.09063387594251174,0.17907556878663974,0.017331121698788882,0.0001783608066507981
4800,18.709496847174567,10.740849183644116,10.493486406720672,25.28856781005866,33.994001014587745,0.09312870379812055,0.1874238514076168,0.018837878054865517,0.00018871491049136008
4900,17.13619903230989,10.25032252382606,10.60932848092173,24.85147822543595,34.526185800776034,0.09614480032849024,0.18851429084763394,0.019463473327597396,0.0001994452882336655
5000,17.491936422647544,10.545068561191997,10.896000465628127,24.627081530696266,34.55700152733727,0.0996399586353502,0.19892183335445196,0.02097660735044036,0.0002084654264256306
