milliseconds,cyclin,dimer,dimer_p,p_dimer,p_dimer_p,cdc25_p,wee1_p,IE_p,UbE_star
0,100.22056983778148,-0.1068223694699894,0.04632722309882607,0.3211381400529253,-0.056159569860852444,-0.0011116432960529918,-0.001411768988748556,0.00020550527160984917,-5.316276384774819e-07
100,90.77753592614549,8.661576200178535,0.07753521962841553,0.2788496072401363,-0.15218474870135254,0.0005732469022167033,-0.00192560271744978,7.662113439482571e-05,-6.117666803330629e-07
200,82.39379336246564,14.854915717619,0.3540313608068098,1.9801528311684797,-0.25102778164500744,-0.0003666616682092103,0.003247097570952191,0.0002591276159434851,-1.889917509956624e-07
300,77.5525636335329,18.710993832600646,0.6217471651115632,3.112530244094863,0.09417370318427407,0.0009401152977336479,-0.001150079628961412,0.0002612128494089118,-4.15494726372739e-07
400,71.77213428906671,21.90193370447184,1.1184271424822663,5.275825959980843,0.25324875374953704,0.0009124915779468542,-0.0006559856749289606,0.0007227492869534833,1.5519598255819593e-06
500,66.23115410895181,23.98540478424255,1.573275629230876,7.434340754252806,0.14194019996842444,0.002572650038900291,0.0021908018656973767,0.0010822933802138355,8.012227498924905e-06
600,62.92759201302643,25.248048746547873,1.982830381153484,9.499525615990635,1.5879050758390687,0.004549833371210678,0.004750338679321357,0.00112919070647289,6.802658184309228e-06
700,58.11716400835773,25.711988788025884,2.3361009740752,11.125361208623401,1.6610062042933618,0.00500445942548223,0.004624999997067928,0.001545340951071688,1.2206852813670683e-05
800,56.161285829161535,25.666194739366336,2.806994531134735,13.253784970482208,1.7271892020600366,0.007088158124129523,0.007418049177682439,0.0018127351674227465,1.74624389482942e-05
900,51.68293929459618,25.864555086201733,3.0572842799863373,15.287028265877149,2.9109482493074497,0.007577298022811022,0.011208046529300967,0.0023375514861968625,1.7863375207755722e-05
1000,49.20430510614237,25.086414701396116,3.594597668597443,17.03627772711173,3.4771939996847783,0.010745886733246142,0.01756997922654315,0.002863929868945226,2.2898166593314335e-05
1100,48.04803005963004,24.554426370879774,3.8318090051749443,19.10165004178939,3.6119974558087042,0.01373807274916272,0.01882751891608846,0.0031897817978127335,2.8139749211815755e-05
1200,45.110847763035835,24.249580120601554,4.012420231097318,20.96479075067914,5.438815404641842,0.014129155957150523,0.019897893542415307,0.003436755675056198,3.188088076799201e-05
1300,42.49984136081117,23.366347772719955,4.390611308809738,22.391569410650714,6.370259114414919,0.018289512013977785,0.02814045809150941,0.0036196788165741814,3.850034335425973e-05
1400,41.26746934536122,22.681937636234405,4.5117133134410885,23.61702344778935,6.750319894471126,0.01764032432764103,0.030652090178202397,0.004268460917244032,4.186859778882455e-05
1500,39.992371097049116,22.172399616157893,4.817358017673031,24.720156515392244,8.113595700233816,0.019663772685967924,0.030635634872496403,0.004728469062378524,4.3931531381555155e-05
