milliseconds,Susceptible,Exposed,Infected,Recovered,Total_population
0,9999998.918499632,-0.010110876097849166,0.9761571083892162,-0.002017517645008048,10000000.0
100,9999998.795461548,0.07879564604305381,0.978251377161725,-0.0017325122887054973,10000000.0
200,9999998.709551273,0.23282946804477794,1.0137295101403108,0.011471545501009097,10000000.0
300,9999998.759361422,0.4091801273459825,0.9490095423075381,0.012520844172112053,10000000.0
400,9999998.560247948,0.5035995193909395,0.9958176105082288,0.054998736462098706,10000000.0
500,9999998.633424174,0.4184950469235398,0.9397532371058964,0.044167774067751714,10000000.0
600,9999998.528789774,0.5732261314789038,0.9557209738022208,0.044645465248089766,10000000.0
700,9999998.225820037,0.6133546882805319,0.9502737720216065,0.08205412924506125,10000000.0
800,9999998.255985899,0.6962564451725705,0.9419310027195268,0.07139096956913066,10000000.0
900,9999998.2758504,0.7755224261561772,0.9890469979637634,0.07915147584470444,10000000.0
1000,9999997.910477957,0.9805236274436426,0.9416632291492552,0.10184191793910104,10000000.0
1100,9999997.762620721,1.0642235236712971,1.0053537196871076,0.08987228378852005,10000000.0
1200,9999997.805842016,1.1894568347651933,1.0048465041717634,0.11555190857381492,10000000.0
1300,9999997.756657414,1.1397513011276708,1.0121693663271711,0.1305848512610832,10000000.0
1400,9999997.690559244,1.3088233396181428,1.0186034521364,0.1212186670821298,10000000.0
1500,9999997.390115686,1.2512082765994956,1.0116114283831057,0.1539443774415224,10000000.0
1600,9999997.53540508,1.2978499679985118,1.022031837813212,0.16435742668001688,10000000.0
1700,9999997.496256642,1.5189577719635525,1.0178921856919516,0.14679334733623703,10000000.0
1800,9999997.330894446,1.546516494631821,1.025342944551311,0.156631849125688,10000000.0
1900,9999997.058677891,1.7366523282763477,1.0772390408769208,0.18888328655938105,10000000.0
2000,9999997.128847072,1.7157237073780498,1.0434926686481485,0.19287354818881525,10000000.0
2100,9999996.959637346,1.7544030368975403,1.052901565789866,0.21599165703187204,10000000.0
2200,9999996.70124759,1.949802635581625,1.070165022241185,0.20716297761370425,10000000.0
2300,9999996.78529074,2.0072249932966417,1.0951280759708417,0.22013199658537763,10000000.0
2400,9999996.652657503,2.1155418508904016,1.1376636252664964,0.2321235110358337,10000000.0
2500,9999996.33249576,2.0688322726947206,1.129278546203253,0.2321164340488733,10000000.0
2600,9999996.239440445,2.3586280505326758,1.190251643692782,0.2416968138732116,10000000.0
2700,9999996.300027268,2.189296410238731,1.214892349476819,0.2533300389960458,10000000.0
2800,9999996.179511894,2.469146771819801,1.2034918176000169,0.2934661910688787,10000000.0
2900,9999996.090954287,2.574750057686399,1.2169793061633505,0.29469524622273147,10000000.0
3000,9999995.734570825,2.698581657422832,1.2516268286941208,0.3228519283856034,10000000.0
3100,9999995.57438695,2.6918466217592765,1.310839123091785,0.3222371776137974,10000000.0
3200,9999995.677860104,2.691330449627258,1.2878496753899225,0.31852951714107597,10000000.0
3300,9999995.473176882,2.802271571583444,1.3481982435012008,0.33342217455030154,10000000.0
3400,9999995.437876312,3.0142446314282716,1.3725488703397322,0.36702876540740803,10000000.0
3500,9999995.238030668,3.021834361936149,1.3843094419955784,0.3836674321589132,10000000.0
3600,9999995.060687982,3.229810450813049,1.442195054329769,0.3937994030651299,10000000.0
3700,9999994.92566045,3.1095990702289056,1.455695135808435,0.4084175194405227,10000000.0
3800,9999994.873701874,3.247607182141348,1.4712557841422664,0.39635590984753694,10000000.0
3900,9999994.503990829,3.443914084193017,1.516649317008687,0.4283056855674809,10000000.0
4000,9999994.374768557,3.4044779010536064,1.5453990015296977,0.4290137535722217,10000000.0
4100,9999994.374116197,3.719100875216605,1.578939785394039,0.47036251410342844,10000000.0
4200,9999994.251594253,3.7307816070316857,1.6568976348282964,0.47252825456748526,10000000.0
4300,9999994.123158453,3.86423126934836,1.6504613390773892,0.4834872704322277,10000000.0
4400,9999993.831955347,3.970418944305343,1.67450169179385,0.5048159426424312,10000000.0
4500,9999993.764407564,4.157198977134782,1.771852435187958,0.5149307325811641,10000000.0
4600,9999993.50420858,4.205969876742793,1.8003443465755853,0.5419230685117657,10000000.0
4700,9999993.110215459,4.44438174757695,1.8317468824993173,0.5498416478552512,10000000.0
4800,9999993.013089795,4.360664800195498,1.8960660223556272,0.5643385226175732,10000000.0
4900,9999992.992890688,4.515612129717484,1.9371467490586531,0.5794169523874603,10000000.0
5000,9999992.894628152,4.82944273526032,1.9835328344107581,0.5953424540178784,10000000.0
