milliseconds,Susceptible,Exposed,Infected,Recovered,Total_population
0,9999999.174009573,-0.03211490625297142,1.0063919076575354,0.00467888856325137,10000000.0
100,9999998.76094632,0.0796152398331014,1.0048342341670131,0.012535170693257078,10000000.0
200,9999998.76792563,0.16106053425317032,0.9710290261280243,0.03597878133560066,10000000.0
300,9999998.668835642,0.16491009478615645,0.95219670258329,0.027009109048112243,10000000.0
400,9999998.599503543,0.4420675985006478,0.9691486912191768,0.05247156806465,10000000.0
500,9999998.548791008,0.5739511212553099,0.9820129329831299,0.05845308028564194,10000000.0
600,9999998.507558571,0.6148099451850897,0.9792724383588105,0.06787615482477137,10000000.0
700,9999998.414781723,0.672952673410829,0.9553240533936423,0.06553096364966988,10000000.0
800,9999998.147037774,0.7898819973071132,0.982681079158701,0.0860282936767242,10000000.0
900,9999997.9743041,0.7444137428007911,0.9692154126535744,0.08709208713896223,10000000.0
1000,9999997.9831862,0.8430914330403465,0.9563201646111403,0.11157874371622353,10000000.0
1100,9999997.835448187,1.080831759315341,0.9711492897780195,0.10567571515437137,10000000.0
1200,9999997.656504853,1.1880033529372203,0.9821304952178019,0.10470278333769212,10000000.0
1300,9999997.869348893,1.2860407841902146,0.9734226299226661,0.12067397763557214,10000000.0
1400,9999997.647466531,1.2872162353276226,1.0081427655031354,0.13151891332142512,10000000.0
1500,9999997.580634005,1.3776382244560432,0.9893462216835166,0.1463622615389778,10000000.0
1600,9999997.370490946,1.5228752333141362,1.0217385015817577,0.1523987612862512,10000000.0
1700,9999997.206368243,1.382716407817067,1.0129896068540667,0.16052357530617836,10000000.0
1800,9999997.327806193,1.5816826065054297,1.0619463147549797,0.1675597980054378,10000000.0
1900,9999997.207481574,1.6337746061979126,1.0206986573414623,0.19385718556113266,10000000.0
2000,9999997.081406571,1.7914658607187697,1.077752169589989,0.18074173558291706,10000000.0
2100,9999996.774796486,1.909635865539794,1.0954293883177872,0.20162008434492062,10000000.0
2200,9999996.66756496,1.8813169322414511,1.0974103995567945,0.1969899760954066,10000000.0
2300,9999996.65282793,1.8998749513565523,1.085932507537136,0.22522783513189396,10000000.0
2400,9999996.595638784,1.9742342311200582,1.107760393380725,0.2239319594536667,10000000.0
2500,9999996.429058276,2.05961700211392,1.167386082258808,0.24411090916644776,10000000.0
2600,9999996.262295218,2.295333090358026,1.1913071863130777,0.24454475808334628,10000000.0
2700,9999996.160305532,2.2758344216279256,1.1941158373791825,0.2740698822508659,10000000.0
2800,9999996.059086295,2.495519434517565,1.213745894579637,0.26407382199455476,10000000.0
2900,9999996.054441033,2.440607968093828,1.222529849469115,0.28681005847015445,10000000.0
3000,9999995.844334284,2.62533487264406,1.2522356184431596,0.30010902699291714,10000000.0
3100,9999995.857324313,2.704623617172551,1.2683625414230424,0.3053704708582886,10000000.0
3200,9999995.744029928,2.712989334664995,1.2973310043844533,0.3322123537589723,10000000.0
3300,9999995.515467728,2.9705316087738436,1.3144466571111382,0.34759643261600615,10000000.0
3400,9999995.198126653,2.9494733237871813,1.3756896332089044,0.36547805544824946,10000000.0
3500,9999995.038151294,3.122046333699855,1.3756791300637496,0.3541996124208962,10000000.0
3600,9999994.930670047,3.2163419005909053,1.412986568104559,0.3925876976154423,10000000.0
3700,9999994.930997964,3.3259311834787524,1.4757144861508689,0.4109614393329276,10000000.0
3800,9999994.766599288,3.2350864122679552,1.5034434172832738,0.4261781769129025,10000000.0
3900,9999994.748159211,3.5398963108031376,1.5301488869804183,0.4211942885574,10000000.0
4000,9999994.435671141,3.452407286355651,1.5486269209096535,0.4496225832371174,10000000.0
4100,9999994.46064275,3.5708557129131044,1.560877288566033,0.4688417140788428,10000000.0
4200,9999994.133826552,3.7344442347635263,1.6006726789150616,0.4760936834213947,10000000.0
4300,9999993.994875463,3.8184517635060806,1.652577229223549,0.4957908690568226,10000000.0
4400,9999993.922224998,3.9806655286468917,1.724395321494917,0.4960441529392059,10000000.0
4500,9999993.479883071,4.1320209495908955,1.718941784734632,0.5174352575388366,10000000.0
4600,9999993.59956744,4.127464710350584,1.806255952630981,0.5537324201948568,10000000.0
4700,9999993.334111983,4.421345582087582,1.814028172898451,0.54048934455397,10000000.0
4800,9999993.052008852,4.444992425084998,1.8533658055490176,0.5645305584938084,10000000.0
4900,9999992.734762864,4.459504105381228,1.8916998521185031,0.5831254226493576,10000000.0
5000,9999992.58307199,4.590512238398289,1.984247356092331,0.6003909503633262,10000000.0
