milliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
0,24581.30891262626,103.69291838828222,0.0,53.16158868318469,-1.187415887326168,90.06483562414257,-0.03522683795791815,8.768338678747714,5162.375392502881,98560.56722274935,1338.703407622807,0.0,0.0,0.0,0.0,33944.437219971434,2177.2212721213896,677.9971060621868,-1.5785858488516233,0.27026706660975913,0.10035985391913646,-0.0015647802319504762,4.212614298613582,32.56421257411635,0.055069168233197685,58168.57714174183,3729.4539767380465,1159.4286755979533,0.7234365328294603,0.18075688390208167,0.25827120931244196,46571.37678808974,6535.022501564261,-8.36075187651859,-0.5173664543817759,41115.99650417237,5784.135923463246,113.30719151566993,14763.734197866152,191.89612127052442,551.6679141352279,248.1129893397283,14148.810681423474,30163.298271707576,0.6191361867694825,28960.71344378118,1415.4925756361315,2.409052320182734,-0.5395837930206753,27083.332897150365,6096.0951132038535,3326.0413254589416,124109.64888220119,30203.29105622981,16.314222888787466,5406.4800415710915,2.081411108892518
100,24543.49225832968,104.13362268557259,0.0,52.469039212163075,36.967523917203756,90.30431469440524,0.07118302515655171,8.772280837860789,5161.8751662813565,98555.73433006249,1336.739144450842,0.0,0.0,0.0,0.0,33942.46586849721,2175.370004399147,677.2843053419591,42.01773190816104,-0.49599232919345004,0.019591156597764635,0.004058868199977092,-36.72218804674972,4.968414347832285,0.9990471089176818,58156.97055880314,3728.446523015799,1163.2144941161507,5.63659336576475,0.14712432084088153,-1.5911632694318536,46558.00475678049,6005.691290447146,510.6745817579661,-0.1775804691773735,41118.306655455344,5772.769536893051,113.17687744854379,14746.009073303083,191.930278059408,529.9912583641274,247.72186640282243,14152.580367775872,29510.395550799625,13.029214134536089,29158.689423610664,1418.442611997698,-13.109412051083114,0.04017851897215429,26536.113294723156,6097.782530130531,3283.0952001633955,124109.32968305165,30000.849707154914,2.9884940475903568,5404.709728094806,-40.31881926757395
200,24520.13815075143,103.65370123079103,0.0,52.82404969554434,56.35783011263044,90.04358486537049,0.10159101657023689,8.69542426280723,5160.618861871623,98541.85101005764,1349.5810687059993,0.0,0.0,0.0,0.0,33942.81709569864,2175.757578401463,679.8093538544525,45.27952706927421,0.4746841055999819,-0.09246484766606156,0.00694021042591577,-77.19474769752787,-8.153960728740822,-0.4668688696159527,58163.27319035436,3728.8995130067183,1163.657751043301,-10.613879369029577,-0.1675542200265287,-2.332873265404995,46547.67463211449,5614.653098659475,924.0121359626402,0.48879824154958285,41120.15334254535,5774.68519587634,110.41100094206222,14752.624490029146,191.49923348465904,517.2979137033159,247.3263094780563,14157.582312140157,28760.48469409494,27.429504947091463,29123.897980979826,1417.0991767967223,-4.18394057319562,0.5882627934385863,26129.331773445083,6095.828649301818,3220.390485738386,124108.63943359182,30445.835904683398,9.382123391958956,5405.199327925297,-76.22123368807412
300,24506.939709560032,103.56058815941586,0.0,52.73295800273805,70.45071693833573,90.67861260104011,-0.16141865899230112,8.606405766131827,5159.515545608668,98553.425618687,1346.8507589264827,0.0,0.0,0.0,0.0,33940.32458193707,2177.2496425155505,679.6664580351335,54.1127980577146,-0.38930255831861194,-0.13692785356148646,0.006133767791915119,-100.04922546385993,-55.9940060442338,-1.2299582977313002,58157.34362281762,3728.0512644830205,1170.814728967744,3.656979754933708,0.13696553758389443,-1.546827327467436,46531.98790913396,5319.942542382476,1254.807834225331,0.9539254216918619,41113.445375520845,5773.00276653724,109.83804061549431,14735.998137378434,191.33397182338445,503.504963270631,247.2098060711525,14166.353121165219,27966.905629142064,46.35021211432496,28761.10401233587,1418.1310316333602,9.14391518062244,-0.29320074532776264,25877.686018871384,6098.398664966731,3167.3420644308917,124109.85105547414,30853.278307313034,11.121226279598226,5410.735448555215,-96.32211449082014
400,24501.598436021406,104.03091218494573,0.0,52.30127466015082,78.70975566705017,90.5185101255449,-0.12538022832973536,8.57115913428071,5158.647181837723,98560.489719239,1341.997932020204,0.0,0.0,0.0,0.0,33942.23950156261,2175.53303578643,675.106388946327,65.34072852349534,-0.030898520877616922,0.06819463996540256,0.0018826389998028137,-122.07369135011105,-84.84202686434777,-0.9651674679670006,58177.496022442756,3730.181004525346,1168.7142420738012,-0.17651713223917254,-0.1742056629107088,-4.587842618145027,46515.58609226411,5207.013950119534,1491.4583747696067,1.3590115655669959,41114.842699027315,5752.91420373846,107.90811790234736,14718.92235960436,191.24067459864358,493.4863242537703,246.62604134380135,14179.100404039691,27723.185315254173,50.75084130802198,28951.537499306105,1416.1021048048904,-7.2515799873338125,-0.09756750964541923,25639.308413354665,6095.061258265153,3132.4884573626605,124109.87707832771,30142.311261259743,-18.33917784396772,5403.235251187272,-119.89732630437881
500,24495.611073791475,103.47294077368396,0.0,52.828437658706854,81.54385232585382,89.98379996007854,-0.38587916125432115,8.467120414022537,5158.5852524347365,98564.70947313539,1336.1798814635454,0.0,0.0,0.0,0.0,33940.94114924998,2174.7406117779,674.1679497735947,117.98159736712745,0.4481436088849436,0.13901124465709216,-0.005061286304895352,-137.56647585083059,-56.651117091892935,-2.2396025161821864,58164.69617537685,3729.8981618954954,1162.4908251767513,-9.231829427264488,0.21248784415359942,-7.678393358044335,46463.321814492825,5003.664864815346,1662.0133398455912,1.9282233287839716,41115.891861799166,5735.645947255014,106.1465850172371,14713.675648624712,191.08788330278892,479.3369553482726,246.45835906092657,14190.697968272449,27919.024442652208,66.77103875616562,29532.32034941659,1414.6545403780908,-19.872601328775932,-0.4129117229869843,25445.701003286904,6095.380663411348,3155.077681898545,124109.60243365726,31200.494037148797,8.054603212629658,5408.1993889250725,-141.96211938033963
600,24490.788019068248,103.53281981021092,0.0,52.52894437077295,85.85015323860773,90.2816744473153,-0.4619151421528294,8.40837113576769,5158.467524253173,98574.11641667942,1335.0013819756498,0.0,0.0,0.0,0.0,33947.69278482768,2176.521858411673,669.5308145814773,193.24023319811315,0.42860240325997656,0.07649508753310844,0.00938083883496463,-153.88567536122142,-72.73744732764729,-3.8773484230154986,58183.74940071531,3727.4541233929526,1156.6908590115177,15.109071252014905,-0.24332372685090928,-8.845571915216981,46453.77199085304,4908.594897284415,1767.264899721142,3.3818984587286294,41118.81375933988,5721.266082601218,105.59316022758817,14685.371464022717,190.74597215374854,468.85075936026544,245.83019033908295,14201.278083267944,27435.508437581764,78.37007491221615,29370.254408720182,1414.9780267587698,-11.72437262192265,-0.18274081665050274,25337.67887834139,6097.17484589224,3105.213037061563,124110.47197313396,31747.62113015482,12.276560247638752,5407.923619680953,-151.78038340829954
700,24488.946679944765,103.27815821184606,0.0,52.11896198689366,86.29747602618923,89.10295004560352,-0.6091295394622381,8.173797327473203,5154.574649285928,98561.67683566744,1336.5741600569525,0.0,0.0,0.0,0.0,33944.05548816475,2174.9021349906766,674.8950687744154,244.1185535549895,-0.028577702200320798,0.13307848935983005,0.003245490067663123,-169.34076315206255,-90.28316767801853,-6.895762076854837,58178.90003165444,3728.8991137921244,1154.5135752910683,22.702866819864003,0.27558246763996114,-10.482729923441545,46436.94381244829,4921.829786164051,1806.1690885070298,3.173317111066763,41116.12559778717,5709.278950092272,103.38837931753619,14684.672925944846,190.51110665766575,458.3042754438865,244.87356536545093,14214.56555151252,26224.096549830916,86.16908605657595,30283.44038436832,1419.6696152017403,-6.615719959444099,-0.3664615628231226,25267.128609879597,6095.20196947554,3056.9038080182063,124111.00255341252,31381.887727368885,1.811079367539853,5401.8188739999705,-167.7318940169448
800,24488.72449656368,102.77339399980552,0.0,52.37500204355414,86.74488770411286,89.684315885574,-0.6030266665629403,8.172338847145998,5157.358612776865,98568.24826061548,1328.590897250851,0.0,0.0,0.0,0.0,33942.487014317325,2176.043728991628,666.2973513091033,271.63293006156994,0.8887525958917306,-0.07276212793638243,0.011151576943402401,-174.95609201822185,-187.05647438682644,-6.742334715023214,58185.73521994397,3727.782971103907,1147.7933272249254,7.454767657942065,0.058101566398298644,-11.148310885292881,46410.34013776509,4888.490125947246,1942.1773430284754,3.9312674358948803,41115.61819623546,5710.088580487322,102.75003077658957,14647.72366287189,190.1736200405324,451.7221557607144,244.71869614924364,14222.93803563287,26424.45568736478,94.29468253792692,30801.916311740373,1417.907136818066,-24.513567769418806,0.2065369456231293,25205.036400392586,6095.395605751451,3034.8550069752805,124110.9355491495,32169.72884710716,-18.7196088643771,5399.471294472412,-178.36688091760837
900,24485.550351161306,102.17757901226058,0.0,51.64866929592705,89.21069242328946,88.41191662849998,-0.9502912806894759,8.017500271265641,5156.3250214709,98589.34278750313,1322.171356475512,0.0,0.0,0.0,0.0,33942.66567861629,2173.6720982379097,668.1214712773326,293.8576822475009,0.48153420614664577,0.24440768966359078,0.014019186753357525,-179.49695522296105,-169.07578911867395,-9.410676902507916,58207.85790454008,3727.08919527274,1143.8006032653936,12.11478325028584,-0.1299868196487099,-15.567015615137239,46362.63112143676,4828.693469110884,1932.944393057598,5.439526073859148,41120.687048885484,5694.85491167017,101.31430267076021,14640.89235078435,189.95627647954205,444.49348305646066,244.6787438366068,14233.032469096093,25886.580119582275,105.91465642560483,30752.271012732574,1419.1422649586902,-25.22123000119791,-0.579658323938833,25205.249017677506,6094.387899318611,3021.2441928607013,124111.39804379451,32522.09887700028,-6.614914038910951,5399.295339352144,-176.95989133601793
1000,24484.414449332442,101.88067044857513,0.0,51.74826786940208,87.73438621783735,88.8540513360418,-1.087686413998698,7.986576270379839,5153.048610611479,98590.60135589787,1302.5366567668964,0.0,0.0,0.0,0.0,33947.68417061644,2174.616856630169,667.9805780120417,337.382532929616,0.556722278852974,0.09836360318375656,0.01921755137879197,-184.64046044216195,-237.11457504347922,-10.085663839171104,58212.624737883096,3729.029652779502,1141.0659407787302,26.00959492261012,-0.1033255685849614,-16.220862795235963,46340.42343132241,4831.010171208251,2009.5914066077476,5.351682800243494,41120.29717666248,5681.237644820202,100.37308869597588,14630.737515290242,189.50766949098136,438.60125837117505,243.28304628492782,14235.901277290972,25481.761142427193,112.365047223048,30992.327242893065,1421.329615358078,-32.42397583295208,-0.445753026681421,25145.61041096126,6091.574221289539,3018.363280139304,124111.30939176805,32408.810252949723,-23.282341351616218,5396.11502808125,-188.90194377543708
1100,24489.990085193414,101.75052275105276,0.0,51.11656253559392,87.70232612235377,88.08905791872903,-1.2798193211570101,7.9076969204107925,5150.429291009463,98602.76358777705,1307.5307811403995,0.0,0.0,0.0,0.0,33946.03698173673,2172.508979696384,664.6427240036833,383.775568192617,0.8121476890520263,0.4219688698708526,0.02036758835500197,-193.94982334019056,-233.85321982662995,-10.541744860268714,58225.088148376795,3726.6494985414306,1134.8580739235995,17.685631435285252,0.20228184048346165,-19.20366370335864,46320.404274116954,4872.747458044031,2017.3625681758688,6.362640519862521,41115.63184988893,5661.788124428294,100.12093113807289,14608.350113361652,189.53869437418456,434.0932903967312,243.29548880470847,14244.46594585785,25456.36070816395,117.04031681819784,32052.18314778122,1418.6314465496066,-35.229230189447534,-0.9709989301652439,25117.51683097255,6090.712147018399,2984.076906578864,124111.89293506542,33009.02400126231,-21.560376328068305,5395.311477353367,-197.29401613440695
1200,24489.045189498396,101.24394429652213,0.0,50.97974697255349,87.49906729182267,87.55584794059092,-1.2383087203305974,7.7975169105649025,5153.197010989373,98607.02203189734,1305.0596307553956,0.0,0.0,0.0,0.0,33948.038244437346,2173.5153886143553,658.8102107489354,369.3286499749546,0.9263599567695464,0.22942036295499638,0.009898632328842324,-193.2645279783433,-291.9893232093275,-11.973957578832758,58226.70866982119,3728.111353092733,1133.952661777892,42.620396298437356,-0.022007847459598412,-21.52674119770198,46293.52995739091,4904.590174308659,2065.0153553608134,6.842210848916119,41114.782636052514,5650.595480742873,99.21762441073793,14608.907124361474,188.8463278849528,417.3968348366827,242.38403636377475,14250.160111937847,25200.683769451236,129.64662857292535,31883.471850818303,1419.3426170193113,-14.17779029801436,-0.7304974364234355,25162.264428619117,6088.370834111446,2979.836309365835,124112.85327730878,33161.45081964694,-38.518478339854795,5395.015223007547,-199.9255214177092
