milliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
0,24582.565343702434,104.45874374709311,0.0,52.77479750106116,-0.40727343806221455,90.58040761820908,0.006846223661272577,8.762415013572728,5157.5487208876475,98548.77932834529,1349.9928993175681,0.0,0.0,0.0,0.0,33944.08388819035,2175.783085580765,681.7968565275424,6.466661939863086,-0.09510941697759033,-0.1861271884733966,0.0032830863750114582,1.5694331170601985,-20.197981169900892,-1.1492211456679977,58161.061621506546,3729.8089347056975,1161.141907430551,-11.644514918105534,-0.14391846440532358,0.9963784350736614,46543.58272822689,6521.548832571417,-8.285645509650884,0.15907111966652113,41113.09949350176,5785.397200973559,112.84547174383277,14749.850616916092,191.7161351661758,541.5065108615703,247.65248174599344,14148.775467248299,30486.05434263229,2.392171983753395,28501.06995165501,1418.2326970259387,3.428431343711421,-0.5848598212793373,27118.021442225603,6099.856948469239,3287.4768763245957,124109.63573940808,30160.64207692414,-0.16802830827736837,5408.852128019041,-1.0120546567249964
100,24548.073813309846,104.43178452317568,0.0,52.80133310754679,36.58360633747765,91.06591370895636,-0.11083014100507689,8.757974101710401,5163.280499820266,98543.69782181898,1350.663753062474,0.0,0.0,0.0,0.0,33940.27106588341,2175.8182161828095,678.062074959732,17.79649999565115,-0.13780256616514183,0.00210958704329389,0.0006886791532685836,-39.172539819783815,20.883059707535946,-0.9761884094800941,58172.86639726098,3730.7299057069717,1172.6591642371195,7.557101485509424,0.049463064752340864,-1.3588737138070766,46555.21903231817,6011.305915459036,506.35868094397784,0.2814807996711327,41119.40551917993,5771.891851855009,113.23709406436873,14742.615135730057,192.02189882455076,534.2691682653482,248.39489599703612,14156.273756189245,28954.51466217834,18.79827034941518,28652.364882144193,1415.6697235096913,-9.006367493760798,0.5857257274550937,26574.209585625576,6099.372200361954,3287.8518099835046,124108.56710097015,29678.821156877733,8.154672930163839,5407.0324101209635,-44.54353711801208
200,24518.892948442222,104.26365442496676,0.0,53.02476622573639,58.673645371055315,90.40908650378331,-0.11233166126259848,8.779318245890304,5162.974348967341,98557.94115645908,1349.2807587426046,0.0,0.0,0.0,0.0,33941.65671304378,2175.567512070436,675.853072392752,7.830294324650843,-0.270869800094259,-0.07491379745324722,0.007575082243206541,-73.27352296391517,23.175762362836164,0.11546679370377144,58168.23381909491,3729.625005102195,1167.4458970805272,10.227553163281948,0.13629427305707464,-2.4643212534651235,46538.655184474774,5676.186557270932,936.3968220040848,0.7004931517980373,41117.147830823094,5770.070512754219,110.52413996365482,14744.702240156446,191.95749996704137,520.2041510820542,248.25392255329893,14157.318555597192,29058.186019233613,25.654809611742717,28988.589557860923,1414.2000572893219,-15.680600387578092,0.335395717276651,26180.158879206036,6098.29977601434,3226.2160037214585,124108.64902816011,30230.301414583595,-18.563466547332364,5404.040257426234,-77.6152293875076
300,24509.794596159845,103.70913104888571,0.0,52.800700660132364,70.24053484799641,89.98042014743147,-0.15714834223101443,8.659273087799885,5158.037059727826,98560.14430398896,1348.8875457080333,0.0,0.0,0.0,0.0,33941.9639555155,2176.7039483871717,677.5255511754032,78.51944683679483,0.4372698086961902,-0.1365254828369777,-0.002339332577926295,-101.23136827923011,-51.269598075955535,-1.9888816714893185,58154.15194758667,3730.204501635477,1162.4934444563316,-7.2732072366375355,-0.1110083249183641,-3.1143805683027286,46538.68831314402,5370.515720192909,1199.77506734216,1.4760941239804402,41117.532456728535,5768.131829981428,108.85407600348125,14741.86540129504,191.25763803886875,502.4411962434856,247.88959664062833,14170.774876564015,28523.13174098266,41.194734725852115,29198.72249207597,1415.496627396917,-10.855479039121304,0.592277125157305,25883.10884347592,6098.731611674824,3209.484951160569,124109.30585025567,30499.240817389134,-7.446788635846871,5404.602502361089,-98.11612486141559
400,24498.602210503414,104.65859352904467,0.0,52.69121620249354,77.32442267895561,89.89568684940983,-0.08876336298984688,8.544774623321114,5160.59513255611,98562.71489276383,1339.2926789298838,0.0,0.0,0.0,0.0,33942.980976073966,2175.193429396374,680.7691435804284,121.31550774964842,-0.04906282640452021,-0.045699218481111775,0.00925170743437951,-119.3932790290256,-62.86178351634639,-3.3320835672423437,58163.82404931227,3728.3282451733744,1166.2967617029365,-6.88258247715253,-0.10404454272358826,-4.226833368668722,46516.51561877413,5128.30929731513,1456.9075822004645,1.0735774887060103,41113.847959397055,5747.7661006600765,108.54729039611888,14727.248377889417,191.54151751171378,494.85352542727765,247.2343245262126,14182.998414009186,27441.526551844632,50.79257615156389,29037.821546777832,1415.8790344411307,-18.43761229368244,-0.5366817482965058,25614.861752221248,6095.505024627091,3173.8953963150093,124109.35881704133,31119.783305750763,12.7528279905178,5404.089069724346,-123.32573891375671
500,24494.911127390482,103.75371894029529,0.0,52.32279775069961,82.18435896128504,90.53615502249282,-0.3503751318434793,8.407870657236254,5162.281708415312,98550.09254681297,1339.296882919832,0.0,0.0,0.0,0.0,33946.751726512404,2176.248814234613,671.6584502752631,117.55474956007407,0.4663976729863125,0.27665784274109845,0.0008966358422688013,-142.19778916688261,-103.31312205753773,-2.2470374639849835,58174.22210414996,3727.8026492499985,1151.8138760800082,3.4421134529129924,-0.010289864584737128,-6.769217053605343,46460.04629085019,5021.080647338363,1589.9593528743421,2.2287992520960125,41120.03149472208,5749.3172541566855,106.34300882491527,14702.455296587996,191.1358403085052,483.03724691431574,246.61653314802916,14188.892016481192,27333.673269887717,62.202454787394224,29300.360272702794,1415.1970130849618,-1.541835052847763,0.27951823164012,25454.073188484184,6097.053842912791,3147.0011564049614,124109.75789107151,30901.390347640456,-7.669527255795618,5404.241943884102,-139.7968735025596
600,24491.438729189565,104.13240055928976,0.0,52.70708151938839,86.47983492259243,89.65985254302794,-0.5167381508813799,8.400463624673721,5160.146430183074,98565.63986217465,1341.1566761059664,0.0,0.0,0.0,0.0,33946.12208032394,2176.7681681616627,673.2930028586918,170.72229114737624,-0.012189123247288713,0.044055304302833685,-0.0010084963694798601,-151.36967480989222,-138.05630737409592,-4.541894610834031,58175.326153741036,3729.527406529089,1163.1732544021957,14.506215970793846,-0.005895009146726485,-7.301820587692093,46457.399521707535,4953.301426257274,1758.6915959270536,3.4196238918356063,41114.11107368423,5724.389697832671,105.05623385505406,14695.038537691726,190.57761683429186,469.76254403233185,245.58225629514578,14198.418450686766,26607.4917845159,81.42387009465865,30091.76305654156,1418.7167454709584,-10.894987800978447,-0.6513061014091763,25364.49374797784,6095.80494649819,3076.329299636874,124109.77632064254,31451.322264078033,12.024607535345314,5405.681425403275,-156.46503461053774
700,24486.76201944079,103.63628661703497,0.0,52.40685031790661,86.91074565481192,89.57995920977106,-0.5378184516795859,8.250313867092705,5158.6510555667655,98564.84204385872,1321.686150617066,0.0,0.0,0.0,0.0,33947.689358464755,2174.694498107203,676.3505893195716,174.64988012491023,0.016044169016795118,0.15798357245570083,0.007234951396745446,-161.78807198864527,-150.53722323642072,-5.377228940427142,58173.52719133185,3729.2517263259747,1156.4420749697101,8.069852826627967,-0.22248193771018238,-12.060876564170464,46413.06416068553,4929.973127415711,1848.7924406056852,4.007225238155499,41116.57827951739,5706.240144978916,103.59790774515535,14680.344342822518,190.3562534720331,455.07885063599235,244.93761524296212,14212.82349826805,26922.339372190432,86.32328117763505,29750.15083581958,1417.8807924552436,-20.869661957455115,-0.1424971620404694,25280.028987413025,6096.984336939365,3088.0915091844768,124109.90606632108,31882.06891438221,10.259689754423786,5401.762428180244,-165.26330539444558
800,24487.2410632799,103.37659580091164,0.0,52.1881533830033,87.05760903833401,89.32246401861984,-0.7035969009207799,8.089795384395906,5155.146260935032,98584.04745978271,1327.9780680207355,0.0,0.0,0.0,0.0,33945.26857069987,2175.5295021142515,665.7572807424589,214.07150116331553,1.0526659179035138,-0.07534860252772807,0.0032003330959580563,-178.8518630282138,-132.53701041408905,-7.3139071211671824,58197.69991463986,3730.040917516933,1144.4613143326671,12.585881538982369,-0.10768978062056245,-11.937427044243911,46395.57658229093,4892.109974109581,1878.2714618381845,4.801347070791715,41117.002002164205,5707.483583771279,102.0888772533472,14649.325647005613,189.97037152645777,449.90117890810166,244.63452450660438,14223.905846756374,25765.474362349818,99.16832931653528,30279.76364713223,1418.2771820173573,-16.05182206372296,-0.8655204344928409,25242.943528047723,6096.35413551438,3039.748766514356,124110.61897499251,31810.74922195853,4.057903822362414,5398.169679731977,-175.21742189381416
900,24486.95984096677,102.74436723661195,0.0,51.91716427551888,88.58666957960642,89.31468809070805,-0.8867187429582424,8.101006218684491,5158.602465876168,98586.1764828989,1323.4228728386943,0.0,0.0,0.0,0.0,33945.11497609262,2173.6603196453434,662.4169423741639,274.2753392640068,0.48210789946733446,0.03776166138599618,0.006960433616715972,-186.74467877824927,-221.8708717941525,-7.206935465373113,58203.54850255335,3727.511084977723,1144.1034597473008,4.9206478227271475,0.025768276893385705,-14.56631509217758,46388.537101802234,4886.341976205454,1937.6767980315271,4.7652773706927105,41114.5208588785,5684.701039721239,101.4165525534364,14639.47385502967,190.10450083684339,443.15041660713507,244.42895685552526,14232.783827763355,25904.78193990105,109.41193048637622,30614.268423642814,1418.4809769927144,0.738778265585843,-1.1518338345930643,25189.694574930443,6093.700874748712,3030.476328667017,124111.33488239565,32420.112286193813,-31.911961775955366,5399.084136103287,-182.62296846030338
1000,24487.313855313605,102.26524404403239,0.0,51.47310716607136,88.48077108202727,88.93848966672098,-1.0298501383409928,7.9543410630134375,5153.9205364247455,98585.11976869103,1320.5465845570086,0.0,0.0,0.0,0.0,33945.92379601664,2174.2474875005064,661.1694058542282,344.37908182203455,1.0532387132074097,0.05908146567753031,0.005416761684126836,-192.21310796080346,-238.98250060230333,-10.805683461835924,58201.57257492762,3728.257208263203,1137.389237383533,19.888549086393223,-0.11404019676436701,-15.567073489189394,46365.06931459058,4805.406227411076,2015.1136266220742,6.102234052104125,41121.34529527913,5678.440095611462,101.06166264566572,14622.632515606887,189.39579697056348,432.19465077096754,243.96489991291048,14235.655713543369,25300.12100547519,114.40633827455035,30746.47769600733,1420.0177536431943,-11.626775538665047,-0.8566627535448516,25186.553339150894,6092.122977508698,2988.734206987958,124111.57061045138,32515.362448061078,-0.15184437489328673,5402.439366763454,-184.9348302483371
1100,24489.51015597374,101.8955789032431,0.0,51.443826288878356,88.90274285800824,88.13268385594955,-1.0358887176895257,7.850613971233695,5153.847874130429,98584.36058821678,1307.5431323703644,0.0,0.0,0.0,0.0,33948.13731300586,2173.3351921109174,658.135484805457,382.812468365073,1.5400712178691223,0.30409693745118277,0.015676136152674016,-194.8358200775963,-282.98718561067295,-9.649743818030883,58227.12899770398,3726.7336748082575,1139.3173464715892,27.578399881392983,-0.05865267876571911,-20.829367575818363,46323.697129620676,4837.136850892359,1986.9839089409363,5.796474981509789,41122.01557408059,5667.733097166872,99.55492888748674,14623.992736187041,189.61731778616067,433.6554634352705,243.2919594362241,14244.772444715007,25299.00001956305,125.52925302893075,32138.339132261626,1418.6660050174814,-23.788072179831254,-1.0099516193707154,25122.090766569978,6093.236152835127,2989.1346272952655,124111.85264373249,33371.36737703803,-8.427889744651578,5392.61741446886,-196.50643960094143
1200,24491.733014946003,101.03147105167821,0.0,51.19173682831654,86.33239620413599,88.21652051017549,-1.4134670777067913,7.77021984355577,5149.1544360826665,98605.15234509046,1302.1894411167943,0.0,0.0,0.0,0.0,33949.24690519049,2172.938446958754,661.4938498287544,421.0279780747242,1.4651715700796428,0.21698827353603786,0.010169173424261746,-197.91765749471983,-262.51771933447594,-13.974332210398734,58243.800417918945,3726.2144698577617,1124.6963075383462,30.623059459861647,0.23270488879790802,-23.07223903927683,46313.23909289863,4838.635098975184,2077.813252290004,7.330570584611647,41114.51356640459,5650.121743805106,99.26584202267846,14591.542850930915,188.8030097221319,415.2978945161986,241.93289459597554,14248.264013941553,24364.969339265437,131.62919298866487,32319.42837963239,1418.460554001835,-39.05823431340711,-0.7320526138554677,25163.448323490098,6088.434014486135,2970.536444179225,124112.52809833793,33270.4023097449,-27.28550671587794,5392.339355725267,-199.2011898595415
1300,24489.76566950946,100.4055262342741,0.0,50.90281360347746,88.19829370362629,87.95778820542552,-1.5743600060840421,7.781405554040637,5152.3178549187405,98598.64684778373,1296.8645355790175,0.0,0.0,0.0,0.0,33950.412174692996,2172.868148601001,656.8171607946905,397.3482271448307,1.3121366910329635,0.36345269906748773,0.022283312358004754,-197.21983431203043,-294.02359592811746,-12.794468026409463,58251.40892381499,3725.6114583678136,1126.8552261270324,47.49476313923542,0.44664071442501885,-22.257332573038966,46277.140128689214,4945.739719653684,2047.7556072311452,7.678451117779306,41114.97701843925,5631.989134093026,97.97238263738527,14589.273409283885,188.89625970917697,412.0103285084254,241.5677840459987,14255.337865987807,24195.977321559352,131.62227428799778,32510.602035484273,1419.668507466724,-30.08261738502602,-1.6405952397383963,25095.33239918248,6086.9876232676,2931.345892697764,124113.08378726782,33800.58902319854,-39.550043212992094,5394.071109190799,-198.17477133400058
