milliseconds,R,X
0,0.9967105015364675,-0.00020941751982818602
100,1.0067054449110346,0.006107811855985266
200,1.007748588388367,0.000596854188179467
300,1.0036252950237912,-0.0019885254550488485
400,0.9940910293604337,-0.006400752822575495
500,1.0043365798442134,0.0034314751221018484
600,0.9906711430795616,0.00690941201971521
700,0.9960597891018809,-0.007512133274225004
800,0.9934135841818321,0.0006214809455744154
900,0.9903065429674035,-0.004161948961411144
1000,0.9978058678236542,-0.0012119155258480466
1100,0.9916625684638127,-0.0036173028898479035
1200,0.9985443831080562,-0.0049786051525460865
1300,0.9902209722811142,0.007589602268509492
1400,0.9986578096179901,-0.003629508578682859
1500,0.9895510233366465,-0.0019489692617060345
1600,1.0116805307429464,-7.288215292331927e-05
1700,0.9871007331239339,-0.0018122486923808645
1800,1.012026556860487,0.00626295979727502
1900,0.9893572946834782,-0.005240124870075975
2000,0.9947773197271391,0.001455442873490078
2100,1.0130420452540179,0.006236631391082215
2200,1.0055787469109325,0.0041737211918268634
2300,1.008818636732751,0.00768654484577663
2400,0.9978442664835465,0.0045731319399370165
2500,0.999319484725851,0.007978350199644267
2600,1.0078369879266262,-0.0025445882856837084
2700,1.0066107147876886,-0.003502322376301911
2800,0.9882115124822448,0.0010038047141454971
2900,0.9904305056186826,-0.008162301143611873
3000,0.9996653592455821,-0.006074697709552898
3100,0.997155206281177,0.007295816101225685
3200,0.9948662428686871,0.008263896252201322
3300,0.9950630351692037,-0.0009123022791889004
3400,0.9998969255400966,-0.0006247516131503752
3500,1.008530050136385,-0.008163254545660976
3600,0.9995120904251554,0.0025573100744332704
3700,1.005976731623304,0.007884425358608725
3800,0.9952363996878358,-0.0017002263727026229
3900,0.9976038228979227,-0.00584742685632611
4000,0.9941995251612067,-0.0018563489112580248
4100,1.1884772011362443,0.10034102733985092
4200,1.3462786465451093,0.17790095352440538
4300,1.49706766455606,0.26369958188022563
4400,1.6105918393097922,0.325739063708245
4500,1.6688196157839275,0.397337901887606
4600,1.7360355976069521,0.4462673951325034
4700,1.7761929488258468,0.5068808579052124
4800,1.7676646918978318,0.5440818225855504
4900,1.7670701823489894,0.5963893362800669
5000,1.7494517008641701,0.6345469009597379
