miliseconds,R,X
0,0.9883210403577213,0.006354602504712312
100,1.009614114199898,0.008348530752715064
200,1.0118963845937552,-0.0034058883171460643
300,1.001209307869457,0.005401861746784789
400,0.9940283903133248,-0.0053882372111703596
500,1.002409753532257,-0.006868777929114919
600,0.9880318564306918,0.006536687182497284
700,1.011615178491639,-0.008518062054829129
800,0.9994325143792554,0.0026220274499668887
900,0.9950891993047153,0.00018181930766332995
1000,0.9913031910568585,0.005873293681024256
1100,1.0038282262018108,0.006802648153827208
1200,0.9982290374174699,0.00284993162405671
1300,0.9928069978475075,0.006256339349342348
1400,0.9981784120139173,-0.001109243571383321
1500,1.007253843699576,-0.007814670579423347
1600,1.0004032688914244,-0.007502075236967048
1700,1.0117154080218629,-0.006414014774165045
1800,0.9912713435876533,-0.008781370349352223
1900,0.9902740450748666,0.0017507913436475224
2000,1.0110459199860369,2.5839922945517444e-05
2100,0.9999947639436954,-0.0014035787384700366
2200,0.993851471795106,-0.006473308564146827
2300,1.000136704506194,0.0018473469623740886
2400,0.9961104054966845,-0.007759045633818531
2500,1.0044973907173103,0.0005575816319335497
2600,1.0038319698141969,-0.007395870055363054
2700,0.9947558873197125,-0.003382509065078535
2800,1.01075986613545,0.001900305719174538
2900,1.0115368439801522,-0.0023985411300176873
3000,1.0012380744447502,-0.006063187061782219
3100,0.9958439167536021,0.0008329706746707084
3200,0.9947740940214396,0.00017664032876223067
3300,1.0051544524695077,-0.004906875673999554
3400,0.9983809076551752,0.002112369644377759
3500,0.9985638027068677,0.0023797591793561293
3600,0.9917938362003268,-0.007580632097280023
3700,0.991783784990895,-0.0009306411160598212
3800,1.0030210498643226,0.003924016137499283
3900,0.9892678605362855,0.001633697892789528
4000,0.9910049158310836,-0.006828371804262968
4100,1.1969708144719036,0.09940081963216353
4200,1.3586253477959844,0.17274636785320252
4300,1.498169958485937,0.2535095906019115
4400,1.588257589599474,0.3382971119501377
4500,1.6779760291901988,0.3991651709527283
4600,1.7251752855322307,0.45125384730488527
4700,1.7798722015321282,0.5084104868268597
4800,1.7891785461361676,0.5515194348993837
4900,1.7688875715479415,0.6013313985971629
5000,1.7564852189012896,0.626506584911015
