miliseconds,R,X
0,0.9884051892226589,-0.00027226711745230865
100,1.0055114922114456,0.004610317926970668
200,1.0034412281048721,0.006389426673428831
300,1.0003951102194097,-0.004070940377709992
400,0.999126555912173,0.008432990345447547
500,1.0029671546010042,0.005100014572129187
600,0.9977538102228016,0.0075022057173647514
700,0.9897351437066239,-0.0017643370945808396
800,1.0044974228720152,0.0053400478600912375
900,0.9874105948575584,-0.006495415955386427
1000,0.988349078359919,-0.00444568176094446
1100,0.9979309516508759,0.008248426118375849
1200,0.9911073503526463,-0.0030011897022055927
1300,0.9883605416104938,0.005733355556415061
1400,1.008106977921459,-0.004531953486670988
1500,1.0023856441522103,-0.000267492103315176
1600,0.9892660326048001,0.005278572628301771
1700,1.0042767634963854,0.004721985406798548
1800,1.0012640014602217,-0.004665954561046797
1900,0.9905839771685886,0.0030186908842642964
2000,0.987295050906731,0.000695063360413874
2100,1.0090838651165006,0.00046628548582216097
2200,0.9958875454139032,-0.000636790497415107
2300,1.0087713516951264,0.0056236115314089955
2400,0.9924651398642674,-0.006807847899672846
2500,1.0103345598859734,-0.0074884831418354884
2600,0.9953102190635752,-0.008039380805993304
2700,0.9885522317265572,0.007587147506436258
2800,0.9890107411856355,0.005484648447837805
2900,1.0031020773107961,-0.006183912977013389
3000,1.0084784503539261,-0.001954793536022905
3100,1.0114103819906828,-0.006842757569068602
3200,0.9955558474061031,-0.0031170839175796486
3300,0.9911698240552382,-0.002768312264893524
3400,0.9986547615042304,0.0007316796561625134
3500,0.9984859426684727,0.004053315474607556
3600,0.9964924576512345,-0.0030305967917914917
3700,0.9894283308735498,-0.005585884078706592
3800,1.0004635088699376,0.004207152641611686
3900,0.9871614302807947,0.0008642217573003168
4000,1.0000107593282606,0.005570169090698461
4100,1.1860655824473207,0.10336503472736722
4200,1.3555620836372377,0.1813849888099922
4300,1.489766305687956,0.26092006831855846
4400,1.6048222774337861,0.33468254250734
4500,1.670415932916147,0.39726111981251494
4600,1.7421375892535536,0.4444752717449278
4700,1.7596168980195188,0.5014935148808407
4800,1.777471274264612,0.5534870761786428
4900,1.7790849032518241,0.5973007778878184
5000,1.7535495729570543,0.6407703138576591
