milliseconds,R,X
0,0.9872274625223069,0.0075842599824404045
100,1.0089768208170997,-0.006307906398184568
200,0.999743358903213,0.0011289293756348094
300,0.9896486760743696,-0.007761572183339564
400,0.9899824583494913,-0.0012883606085627621
500,1.0110600429829075,0.006533943652194567
600,0.9985505481932659,-0.002392555560838962
700,0.994116692128666,0.0017013167571011457
800,0.9918329739607372,0.003945065237967763
900,1.0117456990164349,-0.0022467795011346194
1000,1.0014832238805675,0.003541203935590635
1100,1.0118186545512642,0.0005116154379087777
1200,0.9925575978755871,0.006441119116675535
1300,0.9883540824432975,0.005029990865911516
1400,1.0130218197933645,0.00752690994230475
1500,0.9944783559939497,0.0054304894170000215
1600,0.9893749138579893,-0.0007996160357598951
1700,0.9872201827481434,0.006296514037150646
1800,0.9871445188578422,-0.0009918413792102802
1900,0.9925416809185307,-0.006044228095429173
2000,1.0069194668108332,-0.0009122705960472575
2100,1.0071735783686502,-0.003694979751536016
2200,1.012132325047218,-0.003985548715658424
2300,1.012298058789412,0.00777232698568384
2400,0.9898875955724435,0.006107550496321144
2500,0.9982659511374842,-0.007855060983535934
2600,1.0030007087095345,-0.005933180759076179
2700,0.9906282637139123,0.005586480395240525
2800,1.0071784754257305,-0.0047126714021611315
2900,1.0051633186668554,0.0009852026932663438
3000,0.9986898421726086,0.004542885892167533
3100,1.0087199665949147,0.007887157136080965
3200,0.9991027051436059,0.0033193543158997066
3300,1.011175851890019,0.005833440149629815
3400,1.0095849256577107,-0.0067923610272638745
3500,1.003505445051772,0.006567566656483732
3600,1.006761959629947,0.006313250020703457
3700,1.0044708410875023,0.00793586612726327
3800,0.9968016874064595,-0.00632236559932661
3900,1.0010076751489356,0.007580277352849082
4000,0.9953645252124089,-0.0019638840671084277
4100,1.200228542892739,0.08992107970816679
4200,1.3611246320796824,0.18503927834135664
4300,1.4801393265567155,0.2617120573381571
4400,1.6020218996438669,0.3244617223681122
4500,1.6900910571411445,0.388894288412458
4600,1.7423774114895907,0.4572341441142228
4700,1.7599713491916404,0.5100945168116426
4800,1.771230105862648,0.5555900815357149
4900,1.778462343351306,0.5910067119818729
5000,1.7679752455436668,0.6290623605926821
