milliseconds,A,R,E,G
0,0.9891537602439493,19.83335945666325,119.38302072278042,101208803.48750286
100,1.7342368453961352,11.0101696623864,5.240720998541377,59549995.99516672
200,2.156220535302951,39.99805856270623,374.2873743831887,35458293.05688816
300,2.5463484914495673,135.62346299957815,664.6820721941298,23754281.84382205
400,2.691761123763565,146.78994956646798,909.5100983376944,14662048.590759965
500,2.8007038051132356,209.72137688984364,1013.1483721744769,9028245.781060461
600,2.827999743081759,287.8590328378672,1257.974744161057,4979357.105292855
700,2.7647168410192426,338.66202065729334,1440.5286329980079,2042784.452530215
800,2.6998494184443746,391.4474594591886,1882.8976621674747,2915540.241112914
900,2.6216398903919194,408.2975457032492,2126.0886496177454,1837467.486437868
1000,2.5475982581277496,459.71662944800437,2166.8807873048913,2546537.431142427
1100,2.389136933907842,527.6867331270905,2367.3699122784255,2207965.603728027
1200,2.3448510217951646,605.8968910244951,2547.839406275797,1192572.0187270984
1300,2.2418369018094952,619.6853292740243,2696.620248398531,2007617.9198588044
1400,2.147894274142768,660.7078804148478,2875.088751726514,726577.9887330246
1500,2.150189103262571,709.0297011042259,3094.899404620872,2413781.6704308987
1600,1.9922048274759776,756.2261315446997,3166.95085144094,435726.11243743147
1700,1.9282876039253427,756.2535167917691,3390.0942022386826,-416051.32546673017
1800,1.8999580231454924,770.055900928117,3318.519132168092,1012004.7320106387
1900,1.7886599442549216,821.5894435251704,3605.8932446724057,-198948.1683701577
2000,1.7326785798805433,847.605022480112,3655.2518957446987,94635.89083187515
2100,1.6677875151395831,863.9799064195746,3565.2559902725566,2400368.038308015
2200,1.619183586295685,867.3683425635915,3721.0921177417977,2396200.404710627
2300,1.647827058077795,880.527917200319,3734.0889629805815,903739.1950919064
2400,1.5193686631130572,953.7134423928932,3962.0905435333416,2689618.9310951945
2500,1.5357669105982934,942.6747040448032,3975.8984030000756,3114239.708826594
2600,1.5270246732504753,980.6300751424131,3896.9057707054303,438399.97964407713
2700,1.4216405490469033,951.0694937251624,4054.037663569124,1875498.931191849
2800,1.4612012658194058,991.6228085890327,4123.364625356715,2861633.9662541705
2900,1.4216721780386714,986.9208618148801,4110.970469364008,1753858.1594116963
3000,1.3910367478874053,1006.4239934216007,4019.0545383014705,1890575.25638858
3100,1.3707786014426835,1025.6665804957838,4196.302758143869,1409842.760572376
3200,1.255803663044675,1007.7993683245232,4202.300884792732,2719618.481268822
3300,1.2724954501754924,1033.2055330464036,4187.513731795866,2228074.06586029
3400,1.313095207895095,1053.9960335096634,4325.2833877980265,475768.81890633074
3500,1.2178719540601346,1041.5212906670538,4283.712656091135,1018363.8401949304
3600,1.2537842377315493,1051.5608621494498,4257.24148698304,3023762.055724264
3700,1.1447581669270848,1055.5504345125187,4380.386898260456,1731878.6190587557
3800,1.1907322359262107,1079.8630043591083,4279.899256757726,1156440.272384391
3900,1.2120301863009775,1101.4206472633898,4358.340171281366,713471.4041777389
4000,1.1444555557837954,1099.8483253792538,4292.820635310344,840538.1455732586
4100,1.0835171741623513,1059.202744781246,4270.488500044174,1003740.5205672206
4200,1.1018347287536776,1092.4873987588135,4380.355048877851,2562970.27756594
4300,1.0812891844848422,1058.623812237883,4211.350422667212,1603940.104552125
4400,1.0795905475354624,1080.4467382593625,4359.836954393483,1955649.8678290437
4500,1.0759116319093658,1095.7883712989626,4226.732719784963,1660274.3126610222
4600,1.0233600458623942,1076.7689412332968,4206.081579000836,2320968.8012147793
4700,1.0433453031346827,1066.7158472459562,4236.532961905447,3206905.838471872
4800,0.9932179523808468,1096.8243910734864,4326.479409191251,3333513.6029036343
4900,1.059798964300236,1123.746125049143,4225.971165582465,63316.13929841877
5000,0.986340450701926,1110.8021206894564,4328.934641397638,1962449.9587364763
