milliseconds,A_dopa,C_dopa,C_OMD
0,101.61837857899381,-0.012247005122417214,-0.12115321578306025
100,82.46566356346901,7.297128880825383,0.041800174284737215
200,65.95018595724936,12.427493107630825,0.46883867709116545
300,54.33654230784918,15.115823804035584,1.0726927978939407
400,42.431048140555724,16.981074301455124,1.8592342497302554
500,34.64693780373985,17.32263226085972,2.685711274064785
600,27.6056040200998,17.544919232597874,3.2938798067859123
700,23.606064511895323,16.860996472944052,3.918013915615143
800,19.759528470717907,16.06746779596885,4.697784279403182
900,15.295171717239858,15.11491312654158,5.292610468842522
1000,11.9878954825609,13.727180974426588,5.878767461178371
1100,10.78360934001677,12.643394513107458,6.421151469500554
1200,8.961275950915446,11.398938958492304,6.848831117151352
1300,7.024170122493988,10.30214020766002,7.085744087889044
1400,5.15053164273467,8.941847879702273,7.465169076626639
1500,5.098485612946456,8.066875548184532,7.943439138106843
1600,4.381512975892266,7.100889943415573,8.119309957772554
1700,3.8896846049164653,6.481873667059173,8.37056438127356
1800,2.3560768315947347,5.782371285075013,8.672420815042535
1900,2.1485727863534394,4.87624536515996,8.7542103277215
2000,1.8461013005340554,4.467299624891292,8.968128791257874
2100,0.7562292642779966,3.610359864034562,8.98746644441173
2200,0.5808908672839942,2.97577926288902,8.967512812307271
2300,0.7397779118601421,2.995404725635045,9.096924724323488
2400,0.5436602164540347,2.547167593646273,9.168932393237867
2500,0.64041442855218,2.279430366330314,9.316321279247816
2600,-0.13268931961481456,2.0243064645524567,9.291353304107673
2700,-0.7116571970104744,1.3584780012368411,9.440872853077455
2800,0.03384374591567574,1.5891039039327062,9.370189654030879
2900,0.6318907515855371,1.0356281248562216,9.186428352676426
3000,1.2134925682831532,0.8181194631264129,9.202372693321696
3100,-0.21729765760381517,1.0133093490919065,9.206081666340092
3200,1.188031605988112,0.6639215032706485,9.253515021615742
3300,-0.74394868699287,0.860162270748956,9.141443786089493
3400,1.1195145096324506,0.5566347560576242,9.13315597695597
3500,0.6578749769448584,0.7144750218076179,9.081940952937744
3600,0.012965781540540733,0.5068371008500866,9.02560382464992
3700,-0.21416479603824778,0.5541466492074436,9.098950549022344
3800,-0.9751501427750162,0.37902441986102997,9.119121435150177
3900,0.27608964984351086,-0.028262247110220018,9.133294837783223
4000,-1.0187484727841172,0.34448925892003157,9.084379419969292
4100,-1.0069397720351465,0.34052056958162014,8.955799284679317
4200,-0.5609508568296624,0.034261684966894024,8.829002024555649
4300,0.32710703914743944,-0.002363610895941809,8.747164455748704
4400,0.20788890398697216,0.14349130997411852,8.71090132669413
4500,0.3007574520587597,0.2807103031126932,8.837804035525183
4600,0.9378465371750313,0.040507968134322274,8.602288222935766
4700,-0.743114119621957,-0.002663649285233591,8.553509879388661
4800,-0.17228130082501944,0.22083873000372178,8.481149220568838
4900,-0.2657907187422727,-0.137742158742937,8.41741147950443
5000,0.15862562234933864,0.22919213119999166,8.537795391333788
