milliseconds,A_dopa,C_dopa,C_OMD
0,101.83694089239462,-0.2973839385473318,-0.04548933583144867
100,82.36336641628266,7.316160743883992,0.29087578752643833
200,66.24341345868714,12.11888329223694,0.5106391840918147
300,53.40900136912209,15.203415445300594,1.167101337583005
400,42.91560253624488,17.056753469696716,1.946423211171699
500,36.11618335117152,17.476751363577815,2.668534678568325
600,27.659058666382258,17.720902678497826,3.2347809811925736
700,23.61901920138566,16.73884120181833,3.934075964476363
800,18.552874173945995,16.235818394590563,4.624339449482717
900,14.97940821718101,15.037711771528222,5.15142263159891
1000,13.067878322993987,13.597291661805682,5.70327960499949
1100,10.707545632560196,12.49202179482539,6.336162843959801
1200,6.979199227788018,11.072482356854536,6.7339685263759375
1300,6.995578888065487,9.999458029566924,7.084027486911596
1400,5.617482546660412,9.378689806378356,7.669948344427414
1500,5.216364950803822,8.279276989021964,7.888687725445536
1600,3.6003805078273423,7.472189961160385,8.112176343305332
1700,1.8646724417321123,6.354204646372775,8.37652876300864
1800,1.1697402070134524,5.731662958745603,8.538755997019386
1900,2.638654281400536,5.195489312195694,8.640871265931562
2000,1.4492300170537726,4.0165902124122,8.763603271852672
2100,1.9371731092072675,3.7491329036192633,8.914537966903895
2200,0.16738538284502769,3.0465094678295457,9.00563953286583
2300,-0.17454699897987003,2.7750117059416093,9.069695194039955
2400,0.7510125293091908,2.484577987599804,9.292366239759604
2500,-0.2935471950305022,2.0798619334845725,9.287250931724147
2600,0.6165715241580383,1.9441559124821148,9.364536927819831
2700,0.6523360947522108,1.566292466492998,9.178910532062547
2800,1.2322582131044688,1.2639836166055345,9.17875621975817
2900,0.716188691618737,1.162965133021257,9.351410862868661
3000,0.09697123591797023,0.8270615670254163,9.1661072577681
3100,0.6176276363848966,0.692122921868769,9.264210827292606
3200,-0.8727080715971511,0.7955601190484821,9.15918825954737
3300,-0.27403476077494565,0.5330708265828941,9.14370391178586
3400,0.47342467516181663,0.26859257556291755,9.20816153561489
3500,-0.6403652966689255,0.5443383697320937,9.279718756145057
3600,0.33246789391963444,0.6441355605147912,9.195856094351742
3700,-0.40573162831205073,0.223778962263171,9.200067551096925
3800,-0.21865208021956098,0.3595327740111402,9.052178966802543
3900,0.810826408801527,-0.01373119960971697,9.022077967892578
4000,0.27148256052863096,0.2723322374666638,8.857264939882583
4100,0.6114601578881043,0.36044071877444456,8.93448463853838
4200,-0.9775159800029809,0.22074096479660404,8.775877362428185
4300,0.758487808165335,0.3849676105147709,8.681605810372215
4400,1.031621279556269,-0.0899075475390568,8.675653576416
4500,0.1504190439788087,0.36983656695828715,8.776498534335913
4600,-0.2588882113668798,-0.16622925059693505,8.657644615868424
4700,0.3919112487491195,-0.20150382419094495,8.671521415130439
4800,0.4266592515594135,0.10973267540205149,8.493339933243455
4900,0.511101242860964,0.19817026525183448,8.461988556049103
5000,-0.2545284030354524,-0.021218429252584582,8.575805318277117
