miliseconds,A_dopa,C_dopa,C_OMD
0,101.13023820832227,-0.10977015856994864,0.07464598024128521
100,82.37606127396398,7.631966195195074,0.07621578208979847
200,66.93326275947226,12.314359693194456,0.6068020030397123
300,53.45553105609344,15.132404150450046,1.1989159896309383
400,43.81731315614867,17.133785995241027,1.8284212584809452
500,34.32949266156653,17.320768611426555,2.4546703508897934
600,28.547549310366644,17.390682769881753,3.264243543347347
700,23.31191127752403,16.620663755666556,3.9848000304673232
800,19.286914078888245,15.780601612014227,4.69235387509937
900,15.83381423841183,15.060693927478203,5.323682381762658
1000,11.402058826468979,13.50863588980162,5.929753876007804
1100,10.524133678469612,12.525609446186609,6.3007623605310235
1200,7.803009643335251,11.418112520116726,6.673510311935542
1300,6.40208590070478,10.474667066218275,7.197895709245116
1400,5.820566141299571,9.380551341140045,7.455537654224208
1500,4.349601113236723,7.830781604232957,7.925448110327523
1600,4.514767451794445,6.984459844854076,8.20042450386305
1700,2.7271799413936475,6.589494508170689,8.32083802955302
1800,2.8125055067217066,5.630773170026093,8.551416790508624
1900,2.001838353013967,4.922294426927682,8.773578703539126
2000,1.9856190678108625,4.319005563921372,8.891862033352774
2100,0.14496168843067547,3.8162818736484807,9.006062449642227
2200,0.5454748055753278,3.413795316953599,9.023162799434028
2300,1.635889902980426,2.748744237858178,9.228355787499101
2400,1.591846775630475,2.412549689331658,9.089373186979184
2500,-0.04293089990078014,1.8717604782451887,9.384332503883185
2600,-0.20312026526763194,1.920930237930084,9.336911875822373
2700,-0.0479270948268245,1.7497495916946186,9.38422339877488
2800,0.3399657868204921,1.4159598819719075,9.302654169149084
2900,0.5031612605417335,1.3056782376861567,9.346357606628947
3000,1.0176835338928294,0.773199539242581,9.199502302577692
3100,0.4733951546307129,0.6579513024080124,9.396655140147125
3200,-0.6752035658196678,0.930004187391322,9.219877657797708
3300,-0.4055224940057029,0.6499910249439393,9.275428015764408
3400,0.30912312455929286,0.2936259367434776,9.127376568109486
3500,-0.8615606251047594,0.321721267671472,9.118860477877643
3600,-0.8878561215932919,0.14796644297202033,8.991432588797862
3700,-0.6374215640607556,0.1497514730932104,9.210158723341458
3800,-0.5105604526396423,0.2503083269738953,8.934436223898324
3900,0.3160506282793429,0.23369189393635506,9.037499577790875
4000,-0.4333159435384361,0.36521720967337745,8.86039686382603
4100,0.09083283764777166,0.2731544047839309,8.821100145854212
4200,0.6515517100889096,0.43566909653481817,8.796498650141872
4300,-0.15878835366386468,0.2780191612213778,8.741520842553982
4400,0.6009763099708659,0.10432450794931807,8.874947101101222
4500,0.8721624772199491,0.22909040822248966,8.834529870072277
4600,0.5276426707750428,-0.0007384850247574015,8.770424490331932
4700,0.4180274746759127,0.1057816159642703,8.506775636516647
4800,-0.8515523979359676,0.24415825756796833,8.678011055207392
4900,-0.5025202247364029,0.26634743631867774,8.56300228814162
5000,0.18688202240756288,0.14387236883609197,8.487295142118656
