milliseconds,T,H1,H2,M1,M2
0,111371.1439115479,2338049.014533127,-0.006630733909316816,-5131.364486589463,53.5961259125026
100,122664.55958267178,-2331468.4882965027,-0.2067172015680062,-3143.4569844508856,-419.70643427732193
200,122289.94597848775,-2695636.579488387,0.34660610210175424,-3025.1134166793254,499.88166296189337
300,116126.89168158203,4444028.453442924,-0.46332179658351047,-7939.2831800301055,-85.64672567728802
400,141470.52806436177,-2828295.2500900216,0.18556788002385718,-5127.346809437893,-577.3481235675487
500,157936.53780154846,4461390.212528004,0.2414790903463215,-2079.9837481920536,157.12455926899065
600,161971.44265550474,3828461.7219836856,-0.27560618676900517,-6057.131596984937,-2.3682627413792345
700,166965.11423607342,-554592.2431449118,0.44019781494612886,-7006.108751000022,-464.06990478476445
800,180170.307953162,4286082.130762931,0.3350317481068985,7541.4100758770755,238.3194956380482
900,193793.98887116776,2585899.1019106926,-0.517510345177973,-7820.128305069529,-322.3737342370928
1000,191114.85705381737,3391572.1027680887,-0.03450464776562358,9074.894955918682,36.52469958729699
1100,223794.3006065797,1097147.0735850325,-0.1098732509309355,-6860.757491487336,-487.5020729334696
1200,233454.69817476612,-138502.72584601387,-0.051678190474847514,-2144.7813993478894,351.84593784440426
1300,229896.198854635,2364986.994880334,-0.11081417577798486,-8647.089197651903,65.23408627911405
1400,247912.97079493199,-3062795.3811557055,-0.5436189326180771,8027.748589379266,-469.05622616220285
1500,262542.1928220769,4204436.654799934,0.27683628979724917,7805.4963348652545,-336.6047022436964
1600,285196.7108998086,4044516.3006837773,0.0879902022085707,-6985.101343519555,-189.99040315547526
1700,311860.1286306851,-3276815.5075514754,-0.2034085916390834,-781.723533687572,-686.0202470659415
1800,355261.35490190575,4435757.198581072,-0.2225580536216899,4011.5804090846323,-303.3252974288605
1900,368494.1315403576,3992181.5140819536,0.21185006548320076,7338.88045616982,-40.357448131299876
2000,396100.4359517842,101687248.85759689,0.14946300984337815,7351.253318614152,417.12686305129296
2100,386714.3386031453,100850462.20516813,-0.4988203168884762,21105.673478142788,5.578751355380447
2200,414565.6594341134,95941716.31723602,0.6000866208723338,22255.381118928817,-408.25723990001006
2300,406033.4679702434,102523788.89015143,0.5471116689948482,40048.885376974315,-380.7813615024373
2400,434958.4846664505,102746897.46534818,0.46410303332898684,46349.7325421824,1077.540970251193
2500,435493.7150998365,102403720.37965085,0.08579551249508344,52586.138107722676,1034.0214200684281
2600,450687.14322231576,95643736.03555569,0.052152380217129535,59120.69054789006,1049.7629465856498
2700,454209.1633665392,104301530.0137467,0.8017686998213037,76474.18651447316,1937.7074902637996
2800,471868.5889614335,104133103.69047804,1.0470814702678235,88941.78343298387,1193.8318015058667
2900,450386.65256270336,97307160.4950225,0.9703655597451182,85976.34822279378,1604.7914959818227
3000,461284.74726515106,98138259.1405484,0.42461186598246636,96065.01339698496,3233.5789247770495
3100,494588.4213228243,97990935.88970914,0.6994417605323848,109169.4427904218,2903.941392538966
3200,491166.00591537525,96903118.37083718,2.064850060149734,108836.46050667304,3199.384928863626
3300,501148.0572483173,98011577.18120685,1.4404056666535832,133955.83485815016,4820.290164093308
3400,516213.8192599604,102384465.08272623,1.816106400437251,137433.6224758446,4445.05339602873
3500,516214.9184413509,100524759.8214839,3.293094566345515,136557.96477032002,5613.321939792964
3600,551648.5498184419,98842347.86460009,2.9486792524343444,158983.4550292889,6704.213898150965
3700,559426.3490521327,99123688.89420563,4.632814199237838,152989.32334889748,7210.794896662132
3800,566202.2815226301,102767878.02035436,4.424866116934962,165685.21557423502,7804.46059498435
3900,596089.4815161834,104193154.29173526,5.748846883712318,182869.58345276426,9182.018497973106
4000,603909.3201202411,102593365.29053709,6.529109553437038,182650.52228066002,9691.51648747956
4100,616235.9699917651,98842741.58418559,7.484385928659534,201815.1182876433,10542.496583154025
4200,616652.5783959256,98227624.03201897,8.707005390865554,209689.5979114156,12385.056924706138
4300,625732.7462607468,102381163.1544277,9.992378777030147,215943.3916525415,13084.272387480663
4400,627876.501788066,102009325.64407831,10.793175179350794,214061.16527075338,14614.423671532346
4500,657041.886631129,98407222.56670834,12.990602780152274,228238.87640404823,16077.11968256048
4600,651897.3807972224,101202768.31803288,14.558309414985745,240210.27722835238,17063.458951358778
4700,678402.5328864481,104148205.02826501,15.546736404868644,241908.35982037228,19187.01840715777
4800,687379.3118283027,102104439.60814653,17.698346886679985,246235.43055205434,20268.51367506891
4900,714803.709501176,99122914.51853293,19.373902615128078,259347.88305195415,23427.928452601915
5000,722243.7928613557,100884464.12212968,21.731863302251313,261890.45909974014,25550.941499804518
