milliseconds,T,H1,H2,M1,M2
0,82602.4577038862,1424492.6548584807,0.4308544068378444,4490.713816202764,429.922621525666
100,113761.26277107716,-3971473.2395764436,0.3753641751310429,3119.850439118868,-387.3672653248253
200,106795.54170862393,1479418.222247168,0.37340128802606304,-1848.86070570141,247.2153758925024
300,133396.3758581647,1795234.6558135636,0.2909654299715017,6591.519878798568,70.15853363825302
400,138362.04721576118,-3670232.694759204,0.5084187094551849,-29.8702512912389,533.4716228219713
500,130489.84219194965,-4177517.8457432734,0.059118038835871245,1869.1093241292015,-562.9396696270351
600,141512.2813296102,765753.7068403299,0.5340981119050763,7114.539371224877,-17.817913201018936
700,155825.9774186477,-2175804.2495817025,0.09686451065619833,8603.688291234332,-467.7957327853257
800,160907.91287663372,-3913620.3312861486,0.2563901693569269,2760.45486380539,-246.6257691724457
900,171055.35155134616,-1693123.8597810508,0.4129435729619059,-2297.899338643559,403.5241734786739
1000,205576.29684792575,601388.9695442233,0.01822250452164033,-7106.186719824691,-272.34290277838204
1100,209878.2919014347,-1313049.4226062791,-0.18919943785808319,1990.0555450215736,560.3672154391503
1200,218045.71087652928,-596491.9756467805,0.4866978575749243,1499.6747415172047,-513.8275793489221
1300,244750.51305184801,-2519461.6199440733,-0.4170402027425443,-224.27204633085032,67.63586994395858
1400,245581.16735166084,-4096208.5664684772,-0.3908667685541783,6387.434230031142,557.6037834719764
1500,277076.1887250281,-4337118.0749996705,-0.5421000976107384,-4498.816836598576,-217.7552965034
1600,283272.7302475377,-3235097.925179661,0.4818540035803169,-6766.944620495327,232.03391741883212
1700,312804.9469699925,1829706.2078393602,-0.25084470763371564,5902.761168350013,504.98709229333906
1800,351996.0821412019,-1664342.765883712,-0.4394868918601235,-4554.501573430712,-582.7250219464167
1900,378597.6144173161,1484514.1717497068,-0.4712160932466159,-5298.1441261506825,411.6800738472247
2000,399400.38803484756,95284324.73764217,0.021126472085351997,7211.788259393853,406.43118674277713
2100,398572.71496730665,97696869.70467772,-0.24010000234811843,14382.540801718473,722.8136407985087
2200,411153.61534640804,96007063.73874971,0.31212956732388036,15664.110556619533,605.74951101958
2300,415472.09303911333,98803134.8434672,-0.14743302154497237,37723.52975373206,950.3938459827989
2400,439233.56058839755,104359403.71995428,0.46513902472059965,50127.621464233955,1039.6644310868944
2500,440686.99872416066,98639231.5431169,-0.20390291032241648,61305.91959260359,640.5227517529356
2600,452177.70868575206,100135005.12767513,0.3943611642285244,64848.6936243602,942.8675392223238
2700,445704.0932703022,98462386.01377164,0.8243312617144605,80331.29208275408,1331.8514892291537
2800,447921.1394629769,96981492.85268737,0.3194742245825818,83029.65096381489,1714.6795806597988
2900,485687.55031872203,98352720.09328201,0.3911524165707929,86355.85320569227,2240.1901527813425
3000,496931.98349576234,102779606.1206764,0.8484654461482263,103397.44972644105,2790.023110469977
3100,478989.30813452264,97396692.51255032,1.555848910990385,117121.19212740177,3502.5301974907507
3200,489707.5971000249,95896752.55215436,1.0653537524252814,111518.76172152068,3929.8244643965854
3300,510297.56949847133,95397642.01693411,1.4883447392582958,134422.14573322993,3852.663659197254
3400,519355.43412855826,96215110.16215214,2.233908465818792,136855.9974590092,4285.799731457994
3500,539580.6664927359,104327055.73318906,3.012449708026468,137090.3277734899,5473.198548072414
3600,543930.0243480584,102521082.86909455,3.989773815718542,161365.9848980795,6984.802260651995
3700,557338.0562231626,95163853.49392708,4.276160453076097,165828.77826342586,6480.624188417303
3800,579376.8618845536,101492631.16220209,4.999834714007014,174451.3360016207,8103.609450758488
3900,568034.4625915232,98820229.91720678,5.317802938253132,179848.9008359282,9287.296400998617
4000,601728.494452139,103133215.24759702,6.760623024160657,181081.66802427752,9336.546487528929
4100,597924.885676355,104769409.18575954,7.948291429387859,197984.3553704725,10560.997216474992
4200,607668.7305498142,99224403.62122777,8.03142299009499,192578.93830106474,11485.74660515247
4300,630293.1207682043,103814997.52593228,9.221297700637326,203466.07685605757,13286.378085552145
4400,654923.741638149,102132673.11575845,11.613198035823144,208192.94715888554,14184.433468807774
4500,666005.7953094235,104550547.15642719,12.587806682168571,232676.70842247288,15520.370562626285
4600,676493.2575816335,103014950.97616415,14.474200989342423,226090.11977143015,17510.595289673303
4700,675985.7322552234,99976810.73437503,15.772174063122002,236074.19934884107,19290.270080863433
4800,702967.4023428105,102919311.31290114,17.54985819774387,253220.62808541206,21217.740362646
4900,697166.495397451,99486452.09411576,19.320044755238932,254874.89770390603,22435.1613768685
5000,735448.1049926461,103083565.50542991,21.359865333450536,267556.2674224256,24528.556178259358
