milliseconds,Ti,Tm,I,u
0,1.2937037054747889,1.2061834756644028,0.9043656939024884,0.0
100,1.2695974187367223,1.0980109548987798,0.8767076702768452,0.0
200,1.1627421484774298,1.0027253516544699,0.8389536459859129,0.0
300,1.1342451817108186,0.9592618589274464,0.8188920211106983,0.0
400,1.083429791050215,0.8617708608655124,0.7929646634430972,0.0
500,1.0361448229690875,0.7985278775165007,0.7510784686527446,0.0
600,0.9495714968043159,0.7488410598719315,0.736448626561237,0.0
700,0.9437014713220159,0.7290030036858152,0.732206853483253,0.0
800,0.86786368677722,0.6656825170742291,0.702132595918634,0.0
900,0.8397470288611527,0.6608647534974034,0.6727151646825605,0.0
1000,0.7933711314367548,0.5999255818257471,0.6579553609983892,0.0
1100,0.7362260682120287,0.5681092202270642,0.6281938044770291,0.0
1200,0.7366739173463241,0.5764454713173358,0.6127252051393263,0.0
1300,0.6970605277570333,0.511319155762884,0.5919572813858344,0.0
1400,0.6421788164331895,0.489794186726578,0.6034905794362566,0.0
1500,0.634205883097147,0.4755033972394627,0.5825975425889447,0.0
1600,0.6035688793708525,0.4748561221806047,0.572002309832704,0.0
1700,0.5846742953000653,0.455062708929438,0.5351331281118553,0.0
1800,0.579029786779098,0.43527794792476343,0.5445320994582968,0.0
1900,0.5550854036584427,0.40798397705016953,0.5245142520675168,0.0
2000,0.5316946445109751,0.4208653337685507,0.5192878462335886,0.0
2100,0.5274812926488208,0.38978936558103355,0.5004729053212832,0.0
2200,0.48683879592848145,0.354931007933387,0.50540162516177,0.0
2300,0.4652603004840657,0.3672571348356501,0.47464818013935256,0.0
2400,0.46374736945750433,0.34549488509588827,0.45700648080846207,0.0
2500,0.48038743280488044,0.33805952367111913,0.4537233811349636,0.0
2600,0.41115229157506494,0.33718348253402947,0.4481109794902844,0.0
2700,0.4291734066939446,0.3305892107835482,0.4538048620987643,0.0
2800,0.44081024933336455,0.30568947044859507,0.4333324739401426,0.0
2900,0.4099178280434328,0.32048422319704434,0.4290293745818612,0.0
3000,0.4151992413889411,0.27556016862701554,0.4249602101474806,0.0
3100,0.37686227920219334,0.29555294275262023,0.4117664513105993,0.0
3200,0.3974053751045722,0.29655154586249316,0.39142491335529334,0.0
3300,0.3493001565944158,0.2703293215116121,0.3890285117120428,0.0
3400,0.3386763097289352,0.2738910266508576,0.3902118105046068,0.0
3500,0.3657899606335034,0.27946517030025697,0.36876846816381675,0.0
3600,0.3580076151380851,0.2741072730720048,0.36055440859400867,0.0
3700,0.3323442637487541,0.2597228158537451,0.36580224722509497,0.0
3800,0.32450338994493133,0.25785844786882384,0.3334267953813996,0.0
3900,0.3303920439248127,0.22215216249560607,0.3463904422369707,0.0
4000,0.3161675944685304,0.2585318828879569,0.33606528718183715,0.0
4100,0.3140252735648996,0.2459485489147623,0.33488968057580504,0.0
4200,0.3159159038175006,0.2243166132448386,0.3322926392041548,0.0
4300,0.30472957970821135,0.20832638159322936,0.310836424905818,0.0
4400,0.29094799138065,0.20776861170980623,0.2956166771237409,0.0
4500,0.285737898982947,0.2338841826154341,0.3023935940946862,0.0
4600,0.2934389839226929,0.20987146421972255,0.301204172717243,0.0
4700,0.2703083221980747,0.22796402935584714,0.28035209302460246,0.0
4800,0.29743277810635316,0.19433182053035844,0.2990500033630121,0.0
4900,0.2908272605714424,0.20957062009540312,0.29425546270061687,0.0
5000,0.2917324079359418,0.2109116218650492,0.26618970602303804,0.0
