milliseconds,Ti,Tm,I,u
0,1.3244325492588749,1.1962864407404623,0.8837371588955958,0.0
100,1.2285598237505573,1.1221073919970608,0.870982265606389,0.0
200,1.1851513107247187,1.016327786379905,0.8435451039017021,0.0
300,1.1048172482822254,0.9502277819823824,0.8176571983450712,0.0
400,1.0615943066007703,0.8984022504810945,0.7966364545716118,0.0
500,1.0104799393978383,0.8406484215309684,0.7662501981872051,0.0
600,0.9566537238351364,0.7836277558350457,0.7406185010919654,0.0
700,0.9470473207155915,0.7293777087756965,0.725471910947525,0.0
800,0.8932152730953026,0.6787074485455605,0.7108827233597497,0.0
900,0.8542948798841535,0.6313835500848706,0.6654861786245159,0.0
1000,0.7878825339666751,0.609959325956544,0.6411099626668396,0.0
1100,0.7759730359232682,0.6014118461936601,0.6301902987289616,0.0
1200,0.748140428193344,0.551446089573044,0.6214150180937782,0.0
1300,0.7171073438916686,0.5230955597049112,0.604855208106236,0.0
1400,0.6972362962306977,0.4913324975509468,0.5870596234291982,0.0
1500,0.6129704540708217,0.5165475566181196,0.5660517326327811,0.0
1600,0.6333992110459907,0.4919975534376324,0.5634813773870004,0.0
1700,0.5885779860383781,0.46583631420080923,0.5392911152823708,0.0
1800,0.5623286812161041,0.44015716647805325,0.5347258513326574,0.0
1900,0.5230584876877606,0.41423748626029355,0.5262051569102738,0.0
2000,0.5485437840625117,0.3854886696432558,0.4983688688480817,0.0
2100,0.48653672470391657,0.3733808595566477,0.5145344624352918,0.0
2200,0.5145153182381382,0.36341419598421226,0.4925968810321179,0.0
2300,0.496366308940985,0.3712794164709112,0.4911262160496559,0.0
2400,0.46762629214488965,0.34724195309188816,0.45851316590528746,0.0
2500,0.4486971968445039,0.35896028546189496,0.45755203275262096,0.0
2600,0.46291692290845937,0.3332750003983071,0.45385644178286894,0.0
2700,0.41412804503788603,0.3316828024052547,0.4373521467893973,0.0
2800,0.3862845340705149,0.31527188402887096,0.44348924340511414,0.0
2900,0.43046200372016274,0.32619345924380705,0.4100318860374033,0.0
3000,0.4096941163758151,0.3099960790292044,0.42453937234216826,0.0
3100,0.3652531351393428,0.31626946791900945,0.3846464842446085,0.0
3200,0.3846964293534419,0.2807443792991708,0.4096675129088604,0.0
3300,0.37370219976714114,0.29965043108309325,0.37989691917023793,0.0
3400,0.32989912011858585,0.26306376702137113,0.36699336544263494,0.0
3500,0.36758828813406635,0.28082027187200165,0.3855482150017906,0.0
3600,0.3346654411355885,0.24934394608436417,0.35775326323636214,0.0
3700,0.3313047446742504,0.27600154458845805,0.3574223029501171,0.0
3800,0.34183999262185855,0.25263366545514715,0.3395867745350036,0.0
3900,0.3193178744227204,0.22753099520351333,0.3262337535745516,0.0
4000,0.33082341924678665,0.22657977528421736,0.34667205646660965,0.0
4100,0.29994794585566337,0.23778081252052524,0.3183052948043279,0.0
4200,0.3159507617515216,0.24980908256854295,0.3323171533484712,0.0
4300,0.3090361822300024,0.22314145732968999,0.29799533884226903,0.0
4400,0.27497688433693357,0.245190362444022,0.29529151537028203,0.0
4500,0.2933946808626235,0.20884357605793846,0.3020526679031996,0.0
4600,0.2749558823065885,0.22249296392256604,0.2977492879356507,0.0
4700,0.3091744720523243,0.20028256192574084,0.29632437117352894,0.0
4800,0.2960022294165175,0.22480819401698135,0.27191016115022826,0.0
4900,0.2851361627358797,0.21538713638102427,0.2753928950220135,0.0
5000,0.296148629242601,0.19371641848162455,0.2790781223758237,0.0
