milliseconds,Ti,Tm,I,u
0,1.3150564220667826,1.2174781137270787,0.9050915352618526,0.0
100,1.2178533069679243,1.1129348371313679,0.8829971562691618,0.0
200,1.1947342052422452,1.01221546900586,0.842305223822596,0.0
300,1.1300624729156994,0.9311273497627777,0.8043210294572175,0.0
400,1.0622152522483796,0.8969066194489314,0.7983938463755631,0.0
500,1.0257566961909519,0.8318882110347483,0.7436170887260416,0.0
600,0.9684852152297208,0.7682020301888052,0.7503165776837227,0.0
700,0.916845216731027,0.7161264185497701,0.698775981736613,0.0
800,0.8717883904563659,0.678549021678726,0.7014401248163402,0.0
900,0.8607969430929882,0.6403350469451817,0.6741388177138791,0.0
1000,0.8234455456274511,0.6062439690819232,0.6564658691605317,0.0
1100,0.7784112216793707,0.5941354818221273,0.6541880651645868,0.0
1200,0.731046448928558,0.5729338731892861,0.6376304531980197,0.0
1300,0.6695258629416834,0.5515387543328092,0.6217124719907383,0.0
1400,0.6694626939596524,0.4917846426968652,0.5936068402362318,0.0
1500,0.6341514246120729,0.5070477030465422,0.5820277618307199,0.0
1600,0.6142759015105334,0.486098041246225,0.5751715224041039,0.0
1700,0.6081540418704182,0.4346972697681559,0.5626994159822146,0.0
1800,0.5992005313421971,0.4437924492341972,0.5255573071183429,0.0
1900,0.5423616193455634,0.40258823374871516,0.5135882747049614,0.0
2000,0.5450946740625485,0.430950521851302,0.5253445605022232,0.0
2100,0.49124914986028023,0.4059748028327894,0.5101517013590134,0.0
2200,0.5154792302944367,0.3823472001552338,0.4860992837093075,0.0
2300,0.49666145078756935,0.3862325648117587,0.4878050116830835,0.0
2400,0.4589347019648765,0.3656796071009056,0.4672302470200188,0.0
2500,0.45626931226184075,0.33487504041518024,0.4643131375865528,0.0
2600,0.43629799834977745,0.3581916846404043,0.433444748644826,0.0
2700,0.42374729574471154,0.3048020471072168,0.4455676901014841,0.0
2800,0.42834945573773636,0.33482122283119187,0.42187988600171894,0.0
2900,0.42353660256459813,0.3152994387665878,0.4159169400151353,0.0
3000,0.41741498960436707,0.30054492282339185,0.4112234753315059,0.0
3100,0.4022170759592974,0.30008768178718,0.3932600824574106,0.0
3200,0.3969770182368275,0.2742189666748469,0.39295340012567903,0.0
3300,0.36696194028102946,0.2678494836480354,0.38787100885308007,0.0
3400,0.34003444049062287,0.27894086009869884,0.3764166869811346,0.0
3500,0.3409594354436977,0.28653079251688635,0.3660590358860553,0.0
3600,0.34232279949156164,0.27033339896046393,0.3442038579636361,0.0
3700,0.3282971305289609,0.23485542018585687,0.36300919777786766,0.0
3800,0.32485981022469307,0.22801777921455382,0.3463919256433129,0.0
3900,0.3054199157680502,0.23901876349172224,0.33969784478733034,0.0
4000,0.34304895340813896,0.23169778126371315,0.3408850932520299,0.0
4100,0.327416518337346,0.2413923756460286,0.31605558605760187,0.0
4200,0.3109188668558138,0.24428823116186582,0.3122381695862021,0.0
4300,0.278628494948556,0.23214361544725745,0.31836829498279806,0.0
4400,0.32262742178366677,0.2449479751473491,0.3183689298341632,0.0
4500,0.28032992523104655,0.2223578440163164,0.3122298985948567,0.0
4600,0.28834612891580996,0.19934207828502895,0.2940851781214441,0.0
4700,0.3004579727416971,0.22262892456487118,0.28193672498379047,0.0
4800,0.2608185778198243,0.21658330081660093,0.27441639741802826,0.0
4900,0.268918051231593,0.22197111598840263,0.27500666145077746,0.0
5000,0.26840845020822596,0.20318555142148065,0.2823529205892009,0.0
