milliseconds,M,Mp,Mpp,MAPKK1,MAPKK2,MKP3
0,499.9711847860711,-0.007781275519021673,-0.0015027798279681525,100.0,1.0,100.0
100,499.90310216892436,0.0943246110897292,0.0005378777933229299,100.0,1.0,100.0
200,499.8572779946809,0.21114585665117608,0.0026467802805617098,100.0,1.0,100.0
300,499.702406199868,0.22713881960551907,0.0006971950918568773,100.0,1.0,100.0
400,499.6428594853574,0.3729319253691504,0.0011454633082995187,100.0,1.0,100.0
500,499.5945584498369,0.49652636439874365,0.003571110361589888,100.0,1.0,100.0
600,499.41863723882483,0.5064217476687227,0.0033757824251949417,100.0,1.0,100.0
700,499.41681984198124,0.6742208970035029,0.003482104725518895,100.0,1.0,100.0
800,499.24252254464,0.7107585473723057,0.010600620329177244,100.0,1.0,100.0
900,499.1866489336227,0.7387721462548016,0.012543216873758246,100.0,1.0,100.0
1000,499.0948917330596,0.9121181690974764,0.014576650817967472,100.0,1.0,100.0
1100,499.07663622598074,0.9157029224242922,0.014726767777130705,100.0,1.0,100.0
1200,498.96362534564486,1.067719980418363,0.01419179050782633,100.0,1.0,100.0
1300,498.9085357903731,1.0731192278497461,0.02225741814163066,100.0,1.0,100.0
1400,498.72694466046505,1.159489306744525,0.02424153533345223,100.0,1.0,100.0
1500,498.7088433838922,1.2856280898517782,0.024832948697394514,100.0,1.0,100.0
1600,498.6427827654017,1.3462903069511398,0.03213876898710767,100.0,1.0,100.0
1700,498.47582210623864,1.491212766703172,0.03123344799552227,100.0,1.0,100.0
1800,498.47381950596815,1.529933081161837,0.039622787547473115,100.0,1.0,100.0
1900,498.34873512549615,1.642547280571895,0.0425256693739102,100.0,1.0,100.0
2000,498.2269444663751,1.6910067048476967,0.04619742371102206,100.0,1.0,100.0
2100,498.17851630316295,1.726523399944676,0.050289774015048326,100.0,1.0,100.0
2200,498.042948614166,1.8589479367379151,0.0512199384199847,100.0,1.0,100.0
2300,497.967252566667,1.8807776131710114,0.05827871489138827,100.0,1.0,100.0
2400,497.9597014972271,2.01942612816016,0.061131888257569746,100.0,1.0,100.0
2500,497.8073107141896,2.0503133667243407,0.06714587858522751,100.0,1.0,100.0
2600,497.74316101375405,2.1792672250796237,0.07095522486320206,100.0,1.0,100.0
2700,497.68112109497105,2.267339275556582,0.07693497951009107,100.0,1.0,100.0
2800,497.5603419384663,2.326441562207146,0.08074702031279442,100.0,1.0,100.0
2900,497.54515522856667,2.3720231606883377,0.08703303748517024,100.0,1.0,100.0
3000,497.46377556552636,2.4605050589708384,0.09343646739588447,100.0,1.0,100.0
3100,497.3498479535764,2.5907138132493803,0.10028363958187315,100.0,1.0,100.0
3200,497.3342485122125,2.597802915139474,0.10406556021268416,100.0,1.0,100.0
3300,497.16492859948397,2.723567615708944,0.10838643059666261,100.0,1.0,100.0
3400,497.1175793749746,2.737014565519681,0.11105204005303372,100.0,1.0,100.0
3500,497.01593083457357,2.8421290308791303,0.11648224224930098,100.0,1.0,100.0
3600,496.9139916468022,2.877198028821003,0.12838020686186144,100.0,1.0,100.0
3700,496.86489816262304,2.988059884873605,0.13152965627686652,100.0,1.0,100.0
3800,496.7566180755353,2.998784469251833,0.13449686873353928,100.0,1.0,100.0
3900,496.7736139594164,3.1354713279928794,0.14516100749241304,100.0,1.0,100.0
4000,496.61121978483806,3.136850083307611,0.15194664020826995,100.0,1.0,100.0
4100,496.5396659921991,3.261447929676868,0.155584514973257,100.0,1.0,100.0
4200,496.4540084601356,3.353208315958236,0.16269424390856504,100.0,1.0,100.0
4300,496.39216530282374,3.4244463625837835,0.16835836304228746,100.0,1.0,100.0
4400,496.39716147119697,3.4407957258276034,0.17361026881043967,100.0,1.0,100.0
4500,496.31062989071535,3.567878584203835,0.18260873343112377,100.0,1.0,100.0
4600,496.25808615668916,3.6389025035494154,0.18661717083789797,100.0,1.0,100.0
4700,496.15397093961917,3.626693718773733,0.19274504580457466,100.0,1.0,100.0
4800,496.03223541403736,3.7265802647707194,0.2009662108356154,100.0,1.0,100.0
4900,496.0117946445504,3.8112955198201397,0.20554456918453595,100.0,1.0,100.0
5000,495.850881310043,3.8969145700542875,0.2169084827800166,100.0,1.0,100.0
