miliseconds,M,Mp,Mpp,MAPKK1,MAPKK2,MKP3
0,499.97942868648727,0.030252375837243373,-0.0021123559615400713,100.0,1.0,100.0
100,499.92641187930764,0.13288280323427626,-3.945277015383346e-05,100.0,1.0,100.0
200,499.8142232450837,0.14865682733875005,-0.00035918410441544506,100.0,1.0,100.0
300,499.6951552390823,0.3270063080467133,-0.0013768901177696323,100.0,1.0,100.0
400,499.6818343322956,0.31137491367839987,0.00428368454576291,100.0,1.0,100.0
500,499.5486009697053,0.4717234215213867,0.006373377344044376,100.0,1.0,100.0
600,499.4694965568171,0.5737663393844248,0.0030802445924878303,100.0,1.0,100.0
700,499.3882047125237,0.5813062874633301,0.0035680928699784154,100.0,1.0,100.0
800,499.3412536932863,0.6885960879721583,0.0063195459517740365,100.0,1.0,100.0
900,499.23605544706237,0.7375809381667715,0.009114464792583375,100.0,1.0,100.0
1000,499.10292808877733,0.8687516661455948,0.011457454645140183,100.0,1.0,100.0
1100,498.96700206348356,0.9887393178208616,0.011678788911866798,100.0,1.0,100.0
1200,498.95109088925585,1.0983671052054003,0.019565428055655174,100.0,1.0,100.0
1300,498.89132114997574,1.1621710729302424,0.018366030719647878,100.0,1.0,100.0
1400,498.7755105262495,1.1599781121684658,0.021010065850321887,100.0,1.0,100.0
1500,498.74124508007014,1.2804228436252276,0.0268205798900778,100.0,1.0,100.0
1600,498.61135393262873,1.3366327542100633,0.027952771980040824,100.0,1.0,100.0
1700,498.48649154837756,1.4776340964057706,0.030082973091843268,100.0,1.0,100.0
1800,498.4503304560153,1.571333707495923,0.037189737604837715,100.0,1.0,100.0
1900,498.3423427138663,1.5797118916820512,0.0390501125305169,100.0,1.0,100.0
2000,498.2810878118701,1.7357376235964408,0.04263888777173444,100.0,1.0,100.0
2100,498.1329737370748,1.8031770963480593,0.04881556180560605,100.0,1.0,100.0
2200,498.12058788883303,1.874756659543904,0.051211548587026964,100.0,1.0,100.0
2300,498.02044489709283,1.971787794321207,0.05572460429326302,100.0,1.0,100.0
2400,497.87607673702075,2.0582904296092797,0.05890169175346843,100.0,1.0,100.0
2500,497.7873394698977,2.1012377688532324,0.065766283228258,100.0,1.0,100.0
2600,497.80492451768094,2.150708193398088,0.0717646048799294,100.0,1.0,100.0
2700,497.6509310780526,2.2954881837446606,0.07598549876430423,100.0,1.0,100.0
2800,497.56660099301786,2.3116936874880936,0.08381203714569843,100.0,1.0,100.0
2900,497.47326186418684,2.3887597952297384,0.08992655285812548,100.0,1.0,100.0
3000,497.49769326414736,2.445854794500213,0.09293056654938366,100.0,1.0,100.0
3100,497.37946409550017,2.5011121355969297,0.09701211744696317,100.0,1.0,100.0
3200,497.2349329449592,2.595069020872649,0.10550796038159507,100.0,1.0,100.0
3300,497.18971000949074,2.6562508035089336,0.10648322541071759,100.0,1.0,100.0
3400,497.0934688577469,2.7286327957212375,0.11316832182227507,100.0,1.0,100.0
3500,497.06774465400537,2.782258945989617,0.12264596742292537,100.0,1.0,100.0
3600,496.98138011881775,2.949169661289702,0.12253221099082104,100.0,1.0,100.0
3700,496.9325963898194,2.982354280095263,0.13042006400168343,100.0,1.0,100.0
3800,496.86662038368394,3.07520476933772,0.1381880216039986,100.0,1.0,100.0
3900,496.6901133815187,3.0979754977677496,0.14274917132438097,100.0,1.0,100.0
4000,496.65563899712146,3.2093983591487203,0.15049962120529198,100.0,1.0,100.0
4100,496.6021960747773,3.2081199558100706,0.15516219943373624,100.0,1.0,100.0
4200,496.5362634804371,3.36567766274712,0.15917334171750622,100.0,1.0,100.0
4300,496.42725162410744,3.4573979834101776,0.1687177479310783,100.0,1.0,100.0
4400,496.3831531041075,3.4311629991956663,0.17580097694194013,100.0,1.0,100.0
4500,496.2381486796669,3.556616176860452,0.18204476010454163,100.0,1.0,100.0
4600,496.248883880722,3.6385732401974655,0.188601280773214,100.0,1.0,100.0
4700,496.158900429507,3.62753552028734,0.19522829650529058,100.0,1.0,100.0
4800,495.9982295275407,3.69588429620295,0.19849643368602554,100.0,1.0,100.0
4900,496.002853428715,3.8341724775431816,0.20960144263586802,100.0,1.0,100.0
5000,495.92168000405746,3.8436332500165324,0.21407416119981407,100.0,1.0,100.0
