milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
0,19.937463695440375,20.022248251365955,0.0855104237012885,40.038872194485215,-0.0006468858861452594,0.022322653505302093,199.98949922219578,-0.008841417365049956,0.0006814717470258833,2.5492768614537184e-06,-3.201620247870751e-05,9.111205949905648e-07,-4.290815938184186e-07,-1.7491344396471904e-05,1.4418946791998829e-05,5.835608177400888e-09,-8.585233016512544e-10
100,19.939617931353837,19.899042337779626,0.1069912673718263,39.82091399740873,0.0040301898002944704,0.12393340074407527,200.01144607132008,-0.007397037939844288,0.0021056597982421826,-2.193415289681542e-06,5.4976839259960055e-05,2.075372104612106e-07,3.844100450271959e-07,9.156728847479033e-05,3.172670211554716e-06,-6.849156336843535e-09,-1.9693524779085895e-10
200,19.86898061758882,19.849333077550657,0.0771430786698973,39.81667173721883,0.004848211203767612,0.2105037820035542,200.00532598691586,0.005939700985948939,-0.0019521099501113456,4.2742411313601185e-06,-1.4725166853300245e-05,1.0701106179395803e-05,5.807123968488207e-07,0.00014784013174129964,-7.15386307239556e-06,8.891176328570999e-09,-1.418342037788249e-10
300,19.78095535280672,19.527915452534643,0.271927946242368,39.86249546060603,-0.006788113326675826,0.18154358727582265,199.9977593660887,0.016094948773588788,0.0002648847084675675,-1.1766253868359244e-06,3.847513610385685e-05,-4.955720661324055e-06,5.8539376904820744e-08,-0.00013435470228057538,2.0054810368259392e-05,8.194398919087742e-09,-1.2382652742868167e-09
400,19.682399408262345,19.53256248325508,0.24936933364510072,39.67216134540919,-0.004250278409809087,0.31866930372901014,199.99816777910152,0.025690174385661825,0.000761599513975156,-3.8117262379522154e-06,3.40418433460259e-05,-1.1132938404412784e-05,-2.1950551254455643e-07,1.1752983384872385e-05,2.7804817456040565e-05,1.6665492291740073e-09,-4.394332869709735e-10
500,19.69358038107907,19.107752451005624,0.3031068768595247,39.55208557873497,-0.004774404248721827,0.31945842591221624,199.9882352817502,0.02561700614942531,0.0011404742756302574,-1.5121429382718955e-06,1.0413769936475934e-05,5.1415169096311895e-06,-3.6810260383401007e-07,0.0001363651432822094,3.337881328474684e-05,4.721228206088878e-09,-8.088220078302562e-10
600,19.476182256174784,18.94532035340759,0.4378088565309267,39.52660131189702,0.010867302056576902,0.4313611336185172,199.97492022662158,0.027061025665507676,0.0006131254033258128,-8.602072621178067e-07,4.421133063206673e-05,1.2317130002129984e-06,-6.161387484882471e-07,-0.00015573356485904538,4.7371082422821034e-06,-4.1789572575126456e-09,-1.2528040893268286e-10
700,19.483059550580943,18.892829020861758,0.6162382748869751,39.45110207407302,0.020032083090425385,0.48533899134841024,199.9590580503735,0.01998607771382418,0.0018960264751254467,-2.2552860845577803e-06,9.050904101385354e-05,3.1263598268657634e-06,-3.4670478741743504e-07,5.5920488852502254e-05,2.780675917180024e-05,8.569603992258855e-09,1.0681791157294083e-09
800,19.448123941525584,18.726995014407223,0.6405790264702169,39.36191652879442,0.009388653031608674,0.5918762935553558,199.95748744221424,0.040205748569230815,-0.00015487157081143046,-3.5336984951745844e-06,1.8081663917217185e-05,2.4319782236846255e-06,-3.0101659465075277e-07,5.1585769261719925e-05,2.6498024703904916e-05,-1.0600708937424253e-08,1.830377955549382e-10
900,19.394944399648804,18.556970114362013,0.6160222012226364,39.39490612831059,0.016374761712611492,0.5823426513989427,199.9538403089676,0.03919644851924292,0.004697112323478655,3.979939139391656e-06,-1.554276374103059e-05,1.3225903084034389e-06,-6.312909981423912e-08,-5.740198438636009e-05,-2.815814299085688e-05,-2.7948253711898714e-09,-7.628938156176104e-10
