milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
0,19.94225323442054,20.06018944780937,-0.013630195216662512,40.04545556045926,0.007745592483961957,0.05095530895720261,200.00703875786274,-0.008757741358123435,0.0027071224141990715,5.223297640481309e-07,-8.112299522864049e-05,4.453485847632479e-06,3.289563827149143e-07,8.253766558806302e-05,1.6159391693931175e-05,3.9377376597671065e-09,-5.951885116452695e-10
100,19.991019855191826,19.679188217425217,0.14354895263736545,39.839378010466056,-0.005945762743065528,0.09781304425838322,200.00117688156206,0.012519209700513383,0.002465223797904891,1.9391174918465643e-06,5.625651257316326e-05,9.398886095932874e-06,6.147970723862036e-07,0.00011486789634545628,-2.97335335610513e-06,-3.6399833887985777e-09,6.895911558476876e-10
200,19.874817690422258,19.544716258677568,0.214821982120736,39.77773042055436,0.015502095789933314,0.09455192633363632,200.00501460065152,0.011175752430803727,0.0009008739996728769,-2.8431714797746846e-06,-7.661781113844606e-05,-7.1905934690744865e-06,-4.969655975978843e-07,-6.0167252559418195e-06,-2.9012170760638905e-05,5.609125377088046e-10,1.0615125228303964e-09
300,19.82988590047827,19.561586718586042,0.17747146635155792,39.72359890394627,0.013999721970825545,0.28662608848956767,199.9870627344,0.022009115052431374,0.0009194416085056076,2.878914879500117e-06,-4.596968613567767e-05,1.009553959976395e-05,-1.0555725937993477e-07,-0.00020429857534129265,-1.0935935465248364e-05,-4.451974422893894e-09,3.4297765300733285e-10
400,19.747750542852284,19.216789727854618,0.27506343982726544,39.72939601046674,0.0074280169442948185,0.2581131227801978,199.99884746008027,0.018783976055241073,-0.0008397122446470291,1.1893742614351394e-06,6.963451990418728e-05,-9.63506795939503e-06,-8.890599379890715e-08,5.437925198209427e-05,-2.209378872406526e-05,1.0342629202411099e-08,-1.065489032637373e-09
500,19.55017050581256,19.26682578305471,0.3194387046207468,39.57739411060716,0.018959044290632485,0.3925257988044535,199.9940873980925,0.007548446319611041,1.0561400377581047e-05,-6.105407236468923e-07,-6.16851870238163e-05,-6.293736545588574e-06,-4.254095969720548e-07,5.330395349923207e-06,6.937451248458965e-06,9.392355671554963e-09,-5.391842212063139e-10
600,19.491203249402023,19.048982326263346,0.4716964627873117,39.580401235015366,0.0190021784843006,0.44010102993113875,199.97442981714696,0.017158371064304994,0.00017677936612086925,-2.8263791086380947e-06,2.07997064702785e-06,-9.573894104348733e-07,-3.758591070344924e-07,0.00019673199254310062,3.150867927894769e-05,-8.390673642330454e-09,-8.84788826895064e-10
700,19.539930667161784,18.77643939859506,0.5627550850875075,39.55474445669306,0.020216503097871055,0.4861048612395324,199.96442992608317,0.028229393614549285,-1.6447561983164377e-05,1.7610557939901277e-06,9.603839358571088e-05,-5.553748371590442e-06,4.770856000952657e-07,3.4454692576557064e-05,-2.326475977058423e-06,-1.956622016960352e-09,-4.845617695419801e-10
800,19.38116624345294,18.73440895454659,0.691300089716412,39.45431947512125,0.029201584450078942,0.6115893386857493,199.9667160764868,0.042357968498062316,0.0019441356945058934,4.526318895163329e-06,7.821767689414473e-05,-4.4462255689260885e-06,4.940599162992356e-07,-7.255649154879777e-05,1.3690890177504244e-05,1.5225451260517508e-09,-3.1153837310139647e-10
900,19.264776307150633,18.49506467006889,0.7452450576280052,39.3113540201869,0.024141619916379583,0.6882764821475288,199.9452546488306,0.0377021303887732,0.003057510585402871,1.297876673387196e-06,1.6691831241405955e-05,-5.1456329246611566e-06,-8.009815327550885e-08,0.0002299634512802725,-8.461626357423468e-06,-6.237282307135054e-09,-1.4405255537619234e-11
