milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
0,2.7807913125225104e-05,9.99863836082719,0.0006673981176587681,6.714906671825704e-06,0.00031641471025131305,0.00010959341811498741
100,9.17291241541994e-06,9.994337060907412,0.0030465883118757486,-1.2244692294807147e-05,0.00045366754206555715,0.0002952068822291406
200,1.603755375872589e-05,9.992146295533706,0.006985413206685824,1.7236891144013926e-06,0.001010973922885367,0.0010364695359374053
300,-1.2127666782199312e-05,9.986609644650134,0.010291810492703606,7.609179003879686e-06,0.0015353086757839709,0.00090874876130625
400,-1.6128193944966883e-05,9.984196158594647,0.016082156153082047,8.075714712693374e-06,0.002126504404700951,0.0018361524084538983
500,2.341795543929634e-05,9.979407563512467,0.018030243602871594,6.252841264842191e-06,0.0021536695142530347,0.002045730989461199
600,7.316064255135502e-05,9.972392170267003,0.021294151120457114,6.714836762705781e-06,0.002780528050529284,0.0021395426528186263
700,6.965270480833171e-05,9.968669213906125,0.02592634340259066,1.5628677149170402e-05,0.00326577518060499,0.002709271584001963
800,4.137411837367874e-05,9.969030550595956,0.03158527569848618,1.6841816454440995e-06,0.003739321179709827,0.0029731817631049517
900,4.610583506405206e-05,9.96315653947655,0.033228969648637995,1.674816568386208e-05,0.0046705016301915245,0.003464839299469611
1000,7.86487083719809e-05,9.96073681412375,0.03669129095614147,2.0556933928653086e-05,0.004641758948020946,0.0037221496923561387
1100,9.490370778425674e-05,9.95519304346649,0.040877820635796175,3.1632452900244913e-06,0.0054379259827033715,0.004164706277990066
1200,0.00016444247385141822,9.95331628966699,0.044371162107184406,2.708589642877091e-05,0.006025954271308641,0.004641690672813278
1300,0.00016215155983696753,9.948164232687622,0.04681484321711582,2.991014805950423e-05,0.006501203820252093,0.0054323797945172265
1400,0.00017370037060032768,9.943653102400432,0.0489642876325039,4.064757573408662e-05,0.006915525830230788,0.005803502094085746
1500,0.00019420927359700755,9.941409511651006,0.05291503144305423,4.774311855893073e-05,0.007616457130598284,0.0061441773680890755
1600,0.0002859398941770084,9.937014718442924,0.05512580181645553,5.01027672250825e-05,0.008234904088847826,0.006155252592086963
1700,0.0002869611556375205,9.935925341166072,0.05839740925444541,5.085806322355127e-05,0.008258231346264624,0.006882306009279866
1800,0.00029129564682968477,9.930225629474453,0.06115564905707227,5.415145488346329e-05,0.009165747379284163,0.007425142019705527
