miliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
0,-1.1929678631868064e-05,9.998160470043187,0.0017853381264099281,1.4466008769460514e-06,-0.00032749416968194266,0.00011817982027902294
100,1.5133449031433198e-05,9.997662880215492,0.002137409271168107,-9.277443245548839e-06,0.0005726203586431177,0.0003512204068000419
200,-7.864735648598424e-06,9.993282747310678,0.009857005857706174,-1.2587494694165494e-05,0.0008184097721772816,0.0009790833716251611
300,4.569984023324814e-05,9.985571162976528,0.011828044146610938,-6.391192942543362e-06,0.0018017454666097953,0.0014379206441527395
400,4.413288740019291e-05,9.983103912764527,0.015089094925380239,-1.3743036798595278e-06,0.0022677563549296053,0.0015191502737452974
500,-1.0094131532571752e-05,9.978317607067643,0.017720613914392662,-2.780551865165267e-06,0.0025897116233202797,0.0018440709896742251
600,-7.39882518609556e-07,9.97342364631628,0.022341089805612148,-1.0019837636339737e-05,0.0026785461740785883,0.002410217512137697
700,5.339427502559741e-05,9.970804451536587,0.028083319783834566,1.6724059785796828e-05,0.003513025481706479,0.0029729166679794417
800,8.287976087534255e-05,9.965355700198874,0.031155898708195053,2.0855687775681945e-06,0.0037889430749685027,0.0029011790026027026
900,0.00010817015583885326,9.961877923428025,0.03550677825691412,1.3242120857776677e-05,0.004566085730233986,0.003644674081013105
1000,9.450029429031437e-05,9.959703816266563,0.03732431784557535,1.149260387641545e-06,0.005194563447775173,0.003916519559548528
1100,8.949095573271856e-05,9.953858788110093,0.04111420591450401,1.4959672136866911e-05,0.005604111938285876,0.0042905597077817935
1200,0.00017733447989806955,9.951684941002528,0.04229921394624576,2.5328972577089887e-05,0.0059344964896263334,0.004486183210427674
1300,0.0001619744345246182,9.94940820426719,0.04780441020755001,2.03023788970822e-05,0.006344241262279027,0.004983026005420718
1400,0.00020635895137941862,9.946149107334936,0.04936262524697405,1.878673791811163e-05,0.006707918300709136,0.005819527243353092
1500,0.0001974475070009001,9.938939027398662,0.05181782720870678,3.5665055013979976e-05,0.007766594107964175,0.005836812661278312
1600,0.00022790756140456223,9.93754350476481,0.05485782104351296,4.802119697500455e-05,0.008109226188326131,0.006411324100445164
1700,0.00025783455596864875,9.935652588094946,0.060639353353253524,4.0572048164324346e-05,0.008568628317393976,0.006718161525042124
1800,0.00034010772081695216,9.928862181810482,0.06403013558027365,6.549182346078701e-05,0.008837848432459841,0.0071956152522887895
1900,0.000364002826168974,9.928218498585125,0.06684839346907054,6.29013915429221e-05,0.009661640688203223,0.007690247892945832
2000,0.0003977582687943828,9.923444330022573,0.0684635183623261,7.282587200127037e-05,0.009797033013033751,0.007780763788174018
2100,0.00040815125952218514,9.92158753048678,0.06969637690601345,8.882578348893683e-05,0.010629743066126648,0.008432675850473265
2200,0.00046905389821205024,9.916274100065316,0.07368807220588404,0.00010902350602845441,0.010802393566387493,0.008415078871449828
2300,0.0005311428863570305,9.911611837411703,0.07871312612026984,0.000105487732524384,0.011034202921749081,0.008861636216381428
2400,0.0005473338527183253,9.912945914449647,0.08169142476325232,0.00012835127519184882,0.011843954677687356,0.009225763569193383
2500,0.0006088910194658298,9.909555172846485,0.08212650569033854,0.0001588982280613368,0.012448403939584442,0.010034250559097298
2600,0.000641139574991267,9.903253033616647,0.08329989539986107,0.0001620008457319902,0.01278431010398649,0.010420554945093368
2700,0.0006869362044872609,9.902051636845721,0.08989508261841635,0.00017437319601014824,0.013587673509971076,0.010649704932314166
2800,0.0007687236518974679,9.900303487310635,0.09188303486284652,0.0002053449475666228,0.014044718948670971,0.011119522448834285
2900,0.000867494070794213,9.895459717620898,0.09483753331533969,0.0002282388357488129,0.014346833511775833,0.011407993763591024
3000,0.0008729994313073449,9.892170527723298,0.09636452237803557,0.00022897631234990558,0.015056507741461672,0.012089744036957667
3100,0.000972100992186996,9.88789272166492,0.09908468406296511,0.0002685595111644653,0.014947916850914917,0.012062027546469041
3200,0.0010373472977659361,9.887126630221957,0.10203895983743477,0.0002759492195491703,0.01605149041544948,0.012564315376040977
3300,0.001113741252546025,9.886326105926413,0.10432932194183443,0.00031069917737798226,0.015953930580448077,0.01290888622361335
3400,0.0011605118851660645,9.879310828483344,0.10422009868172938,0.0003163240061843394,0.016891795180448164,0.013562554767389566
3500,0.0012063241478085483,9.877844743158834,0.1078264511974533,0.00034885250489489263,0.01694550244176684,0.014023196989293519
3600,0.0012906112682586055,9.874435873044545,0.10802322797887835,0.000382216807117146,0.01749989830686503,0.013951466125467042
3700,0.0013354656061251133,9.87194863402678,0.11344944345882008,0.00040380847556750234,0.017864624394922226,0.014817233475915624
3800,0.0014265476005348465,9.869511440436696,0.11576854159458284,0.00044367526888021723,0.018889423020548936,0.01486198624532708
3900,0.0014780032059958652,9.866723719329705,0.117772116970992,0.0004670649346874101,0.018918318980179306,0.015138564102517411
4000,0.0015959450282773825,9.86481441944142,0.11762046628847846,0.0004922146540153265,0.019424789845397077,0.015681032968575568
4100,0.0016454014193340312,9.861536093275875,0.11953924611127373,0.0005114226133941691,0.019904093153962445,0.016321973249842074
4200,0.001776040315886672,9.859973410516632,0.12399572281926537,0.0005486315689868207,0.02092353101929155,0.016462353462821912
4300,0.0017898081186999205,9.8602813071713,0.1251122235417777,0.00059603161925404,0.02073577400211055,0.01681161541762121
4400,0.0019228436749541156,9.85730804688656,0.12782095283402256,0.0006186235159265306,0.021331115536446347,0.017276996424823898
4500,0.002022470039258887,9.852992985063297,0.12951095471285437,0.0006605992476148244,0.021958023820263305,0.01734881413487129
4600,0.002054442681807377,9.853601812425351,0.1312985158950998,0.0006758065716398761,0.0226236935745932,0.018055786390290342
4700,0.002165377794253607,9.847471909359845,0.1338034851357471,0.000722774131595174,0.02269100184078858,0.018308044074664943
4800,0.0022285648887161507,9.84802991078447,0.13233364842842993,0.0007498137241879875,0.023324659710695004,0.018496000165062945
4900,0.0023455668537321114,9.842376803166248,0.1379756236552922,0.0008019364799380883,0.023952830304749366,0.019315297305444065
5000,0.0024912810421121507,9.841266215403868,0.13761277864141888,0.0008408627734518779,0.02410839996239232,0.019740301710791542
