milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,38.956148664509215,15.435451628865856,30.441347643051426,33.85527975393966,99.99836104868321,-0.0006750086212249138,0.002358151049108715,0.06857730581488808,-0.005996337207764961,0.12473910681686176,-0.0006306619443292925,1146.6156507072749,141.38263961827332,-1.3876385826121893,0.13967509579174128,0.10330969356872138,0.6719620682839126,12.523315692656427,0.0006036228729540591,-0.6732383842863584,0.04382608216954319,190.08331862222852,202.85905876157884
100,24.231075154060427,0.1351237639901954,30.679089012207957,34.25380212921346,99.99330053782559,0.0028639717069907453,0.5925887630994023,7.8087465363589255,0.3763105600265567,6.299581292124564,0.14905716490652665,1140.7953435951335,142.9795289504503,-1.374006565838858,0.1519865911924191,0.10331190463616165,0.6721914023444889,6.111644694947142,0.00037508259064485084,1.2742696149271981,0.08242755809267097,189.7183856213789,203.2313355984506
200,24.034399908503598,-0.07047587100586811,31.664605266168476,34.87105469010623,99.99299111868476,0.0057326445713538204,0.4229617338582829,5.43770513553704,0.5994389835713543,7.784463289467572,0.20818247571325396,1134.5668456918154,141.29496402718857,0.5426651027908878,-0.17377720702615812,0.10331190759828558,0.6723391670951097,4.573688341046429,0.0050371925605067,1.7674550670599547,0.16153679319184508,190.39765692832307,204.22939995531272
300,24.247527552050844,0.23151324912064666,32.46851189005402,35.790725795379096,99.98768775858757,0.010370985892697668,0.3374559648321705,4.148183004354984,0.7315996873461944,7.990167200020733,0.23678734023705006,1135.2126449015823,139.17413440198192,7.209965100515424,-0.12039000027358188,0.10331083876202773,0.6720222857657474,4.243689724781833,0.013955732370648281,-1.09239946084347,0.034075934610772636,189.67573852945506,203.49754381158235
400,24.129869339714237,-0.11289671724697428,33.66446179609441,36.846162888142715,99.98636097648541,0.014951090432541447,0.2748996695565487,3.3021219821516303,0.8284727884478983,7.855381997492797,0.27696994282482174,1132.016391071941,136.8052021871645,8.784059274800905,0.2354264879114902,0.10331115113035066,0.6723028877824823,4.571196689514084,0.031578835264053036,-0.8698223395214679,-0.023562147270881437,188.80022484147764,203.72459850989597
500,24.0287907562749,0.1594978509465348,34.3848729982731,37.60817871056444,99.97855219853463,0.019570964087362086,0.2287070086539484,2.6502367785308656,0.8927195230435706,7.486399791835101,0.28253512780431494,1122.2700170266558,133.68878359444926,11.219055773988071,0.16207442236067246,0.10331115706842728,0.6721316097264616,4.883843837039898,0.038038172982913496,-0.3967402255744926,0.09985297324705131,188.02056417217574,203.98722180452384
600,24.411671474313717,0.12175236549102253,34.90259808709985,38.87923069679637,99.97353579386132,0.024651214709307253,0.21144137435470473,2.0724526964404695,0.9269956404157834,7.126165486395818,0.3144384968940361,1114.3317037482423,131.607515968554,12.869383246141247,0.2169151532734736,0.10331136841546844,0.6722026733126742,5.135054410087265,0.0468660694602305,-0.6488666031851121,-0.10070501986158209,188.06870142124032,203.21156553364278
700,24.330241542486075,0.12051468053618443,35.64402508114211,39.32109185725815,99.97482831324253,0.02885709561326799,0.18510770689462555,1.7559409172442724,0.9187511804632663,6.832279550992666,0.322471390112685,1104.6863559419055,124.57001570022575,18.691488258211958,0.5318165381465938,0.10331246482767362,0.6722715527178097,5.493867307170667,0.057707676074379134,3.193070702384966,-0.17850121298030164,185.69742940998518,202.7013622602754
800,24.608173603985865,-0.15396691980040786,36.14545326247777,40.020480540775935,99.97229332285247,0.031406175424303,0.16771127510774475,1.6534714320084032,0.9091141406492121,6.399204922280136,0.34002602855604075,1109.3459801092358,124.77857633107732,22.244795111134493,0.4597481632983941,0.10331181735968485,0.6723611876452501,6.066756422610255,0.06814037232987569,2.584559398304319,0.07743211041688808,186.58628242613767,202.24683223040503
900,24.675629284595303,0.16277980554672544,36.717921700758616,40.55144889405082,99.96319504617469,0.03619955274171725,0.16424124485632377,1.3497905175010145,0.9197919709137998,6.066922281892218,0.35598463632239025,1093.5010748957811,118.90470060184495,22.359749486786693,0.5141570866148258,0.10331047977297571,0.6723739842342891,6.259843960697301,0.06005238563540006,1.111338247154919,0.14007534147227832,185.15910600933046,202.766612190077
