milliseconds,Normal_cells,Tumor_cells,Immune_cells
0,1.0255824925900492,0.9721649528227957,1.223911166875562
100,0.9063517697835487,1.1202861899982868,1.153349830229874
200,0.8712343776639219,1.2736779340166564,1.1011836653791447
300,0.7689684590147335,1.393601092822113,1.0467403971366422
400,0.6984697844307945,1.5388987732245125,1.0003547908644947
500,0.594876934912667,1.6877267714598418,0.972548615441972
600,0.545865689691562,1.7626893256171758,0.933989777911178
700,0.47465252794505863,1.8983862309046495,0.91526166279824
800,0.4078160626241213,1.9652903941268691,0.9020474517141938
900,0.350828310449908,2.0711222336052133,0.8804730279263515
1000,0.3036713065965463,2.13797687226699,0.8681305727314863
1100,0.23592507259819417,2.1678917397929127,0.8626023449997644
1200,0.2223771029691075,2.2323733000777155,0.84770328576569
1300,0.16156783993164694,2.266457661484063,0.8460331654223717
1400,0.15425630231700066,2.31722281882867,0.8397255402416799
1500,0.1383509200530092,2.2861620887193217,0.8222013505750101
1600,0.12471379866295648,2.2902510334183446,0.8227865472176573
1700,0.10571405260423337,2.310276267013321,0.821746765255243
1800,0.057848521239743655,2.3274783833437915,0.8128442199488788
1900,0.08173653796851103,2.340622999409149,0.8176703848576157
2000,0.06959248459903483,2.3259195271827786,0.8125574050812734
2100,0.05932679726183842,2.3224925042771254,0.8214716556715953
2200,0.05100987311433876,2.2995297566779276,0.8094409443072089
2300,0.03796518391186263,2.2572089058710763,0.8236618809024018
2400,0.028672802519278916,2.28925998595512,0.8258770373075206
2500,0.00838677927383773,2.2758014994986233,0.8153929708569725
2600,0.0013925956890599289,2.22159451993328,0.8163469808083993
2700,-0.007152530725479892,2.224066713217769,0.8175654929193044
2800,-0.013126716270872975,2.2436607121667946,0.8240977851537158
2900,0.003101744580730794,2.2334738851888205,0.8357542380116891
3000,0.03508912124877599,2.1744881214462892,0.8247089764022776
3100,-0.0011066167902362735,2.188462372225537,0.8416363846925264
3200,0.014199095346731362,2.1918724603793196,0.8365923100360281
3300,0.012087570961856399,2.151636022623573,0.8329482784132851
3400,0.0024422314858355294,2.148857454443217,0.8464749356493322
3500,0.027748184572324676,2.111149148856789,0.8432875897083288
3600,-0.005227019685059066,2.1275023445195442,0.8476544353043106
3700,0.006181939270432866,2.116643298647779,0.8520231776231891
3800,-0.02046468255024791,2.088070749879407,0.8620212569798714
3900,0.023146219643146594,2.0639675817031042,0.8648199254366062
4000,0.017796041578110593,2.0519151479466444,0.8656375736453152
4100,0.026569127626487932,2.0432836371627876,0.8727098712345972
4200,0.00928539268712257,2.038175377287041,0.8734157167063262
4300,0.008793657696895515,2.031267748080958,0.8783712304450608
4400,-0.009572116029092213,2.0244846023642293,0.8812180425901573
4500,0.016721255111977192,2.040396909693292,0.8874122751142063
4600,-0.004536117508551335,2.0424611956892718,0.8852421450669181
4700,0.013634949978720516,2.00651233638974,0.889421065574108
4800,0.0035041819126941896,2.010129198031115,0.8909120286509925
4900,0.014669461210029234,1.9903209286731858,0.8983509787467718
5000,0.02211454503325392,2.0054783248854053,0.8884367566500754
