milliseconds,Normal_cells,Tumor_cells,Immune_cells
0,0.9728422985899408,0.9728550549276114,1.2119981870565881
100,0.9049790453365999,1.1367649663491075,1.1544150506926503
200,0.8337768749314424,1.258620089513278,1.092820146816305
300,0.773177509897736,1.4052038456144793,1.054007859315179
400,0.6986481922408159,1.540247168076775,0.9981712046607711
500,0.5952797716265622,1.6405811420179375,0.9778859527635808
600,0.5542226973694412,1.7746911832006642,0.9426717576319127
700,0.4834583126893655,1.8702898191694526,0.9215140734220219
800,0.41098834630119935,1.973028011115143,0.9040650821843698
900,0.35028951622007587,2.0774609738982592,0.8825087706865796
1000,0.27436580213595474,2.119657067580251,0.8713778965527234
1100,0.2363315046058026,2.2034814694976297,0.8572250146690101
1200,0.19217149257716895,2.2169433250083177,0.8535620242572848
1300,0.17092098743553832,2.2715233167581546,0.8461980681851365
1400,0.16215567200822145,2.2822293371714015,0.8305542985492441
1500,0.11207844717783591,2.288922123977903,0.8344373324603829
1600,0.099959775489194,2.317891775342899,0.8150401803040206
1700,0.09836510691641559,2.3079230826868837,0.8255984010974041
1800,0.09131051495945393,2.300999904740429,0.8256420864334266
1900,0.07547552541758124,2.30914675877112,0.8234925984201699
2000,0.05546910296742933,2.28670423043292,0.8092404747648451
2100,0.019999221007393323,2.328474563411283,0.8213981345243611
2200,0.04265040055647516,2.2831786585727984,0.8161691496720314
2300,0.04942073845578185,2.2783906620116428,0.824281163882326
2400,0.035885777368754125,2.2977589881701914,0.8126610004937032
2500,-0.00227352424881817,2.283926983010069,0.8121641276768179
2600,0.015370848200520882,2.2577067927767285,0.8184476107546147
2700,-0.0053921632298765225,2.247917182051333,0.8224130157400795
2800,0.030637752064081203,2.201272738179687,0.8335677089225825
2900,-0.017579640008881948,2.2132064340210618,0.8252247314352918
3000,0.030430950614890328,2.198026129537522,0.8370438357974845
3100,-0.007133061911780708,2.212191077365907,0.8353601003241209
3200,-0.005576062234776675,2.19199895097592,0.8431855166119594
3300,0.018328170870192315,2.1436447873913513,0.8460229142916825
3400,-0.00965234677422195,2.160493971150866,0.8344235201646534
3500,0.028384950164210027,2.1358160271602507,0.852172326139011
3600,-0.018546164140067472,2.148574569362886,0.8407309234352114
3700,0.002752817213515309,2.1141746867838256,0.8581881473454909
3800,-0.012381975324582841,2.1234031350973233,0.8492351757085224
3900,-0.022869384138032835,2.0826137742400634,0.8615920435275997
4000,0.014420292044199735,2.06956923838557,0.854091492239913
4100,0.01659713506371898,2.0780569159480273,0.8704274140022696
4200,0.0007588901986203846,2.033534041527055,0.8657412228729854
4300,-0.014660092508119877,2.062176650109231,0.8740015184934115
4400,-0.02144147207829204,2.027252677659743,0.8761917299478076
4500,0.022777278630636767,2.052091560731005,0.8845017758771956
4600,0.006537681546028364,1.9951715992521488,0.8767579241992156
4700,-0.005543192585907997,2.028121537508086,0.8892821522795208
4800,0.025865583270741854,1.986634078247592,0.8968846313514236
4900,-0.00180658559253622,1.9948894161437427,0.8870810876002125
5000,0.001555484037411493,1.9969093411773737,0.8918453588504326
