milliseconds,sucr,EtrioseP,Ephe,N,starch,Next,Enitrate,trioseP,Estarch
0,0.7026501483151666,8.06119827887718,-0.018751450807612362,4.9998381897634,-0.029940815519524544,499.9795628438568,0.07504061427762794,1.1014616634144332,-0.0025573754319470707
100,0.7977714564344224,8.078436842012147,-0.011148641494954809,4.999510397743669,0.8858939275716812,499.1435465339944,0.07505310145558859,0.6461574575989132,0.2002888093369725
200,0.7396037871449564,8.104583640544062,0.009421466104580084,4.9981473599495265,1.3530064732505833,498.5600477869758,0.07508595398003144,0.5742680754870871,0.3869584612629779
300,0.6995996156385843,8.129718685004827,0.02007311592888232,4.995990699210486,1.9157075347068289,497.824101837846,0.07496720464509274,0.5562084485795921,0.6368869150858453
400,0.6884714963463542,8.165029333904386,0.006860999116169291,4.993615583131201,2.5803753669246876,496.99483345862154,0.07503903684213373,0.5552110542201739,0.9331539008422237
500,0.6837799790837306,8.1955666111854,-0.01949022614668752,4.991096837295381,2.850743017987909,496.19423329202255,0.07525047003060131,0.5576251030886381,1.228973099494794
600,0.7057423704720385,8.223519227761455,0.0012847064501655709,4.988588264963125,3.3150996823989893,495.53768554020877,0.07535645727175642,0.5545701909406249,1.5466085171249124
700,0.7184064993180221,8.253410574817126,-0.011321989362638436,4.9866930832944805,3.9808003408741754,495.3000490429491,0.07531601549763865,0.5556371229118091,1.7929026448914684
800,0.7460333602815673,8.28028534027572,0.013550036420069016,4.9848954919652755,4.406456889493795,493.56901770922235,0.07546613984584917,0.5511657475371277,2.0781450938385593
900,0.7653738255709445,8.307263198132823,-0.003278919507289775,4.984058826435264,4.839981160853062,493.4694514232086,0.07571551508988962,0.5542576168027961,2.3186698266867616
1000,0.8019170684503159,8.324801341740152,-0.025009027015951497,4.983547056303887,5.240353862189169,492.97608316777735,0.07581424720762768,0.5494765197521592,2.4681501255112215
1100,0.8250580692659355,8.350086391753264,0.008246564466363161,4.98364296685707,5.623059607144303,491.87948492524976,0.07599301066586969,0.5505970560083158,2.671582694716299
1200,0.8605764487558702,8.358547801352199,-0.016900593615907223,4.983992988414259,6.368015472900112,491.30907214528236,0.07620229280122817,0.550221132405942,2.7754530419247136
1300,0.8790637392285237,8.371236330740984,-0.02283063286658947,4.984840763831361,6.54656619187846,490.3584866839055,0.07632124963287228,0.5529913975943267,2.9218247093216627
1400,0.9036774180443441,8.384396552847255,0.01774571539382866,4.986055052132061,6.78230896662683,489.349111587518,0.07648429675759981,0.5501340516568619,2.9541723798166917
1500,0.9371278113062127,8.392310941952084,-0.010134895890807443,4.986950958498693,7.241543799635542,488.25490499647583,0.07672348780530185,0.5524941454860185,3.0082268721637933
1600,0.9582952016467646,8.400936748881959,-0.017494882324553773,4.988033468261594,7.4781279918896075,487.9441300019658,0.07670300227426555,0.5465747359440815,3.078825621945879
1700,0.9750795923287943,8.405126814679944,0.004683304715787977,4.988894301233898,7.927311757154518,486.8752729954785,0.07678696937053878,0.5526865736404688,3.0846470019949708
1800,0.9841868788350825,8.408015384974776,-0.009679174444333132,4.9897640835532275,8.33272928164601,486.5142428103232,0.07696211044041722,0.5477461833254401,3.107636999465681
1900,1.0076946021091377,8.408129626184921,0.029980871682586487,4.990174181545726,8.491416389689494,485.95748814996034,0.07713278053851187,0.5451319216443764,3.046933194199278
2000,1.020047373900681,8.408421136857273,0.04683232773069465,4.990429817959537,8.56477366081538,484.8448439369196,0.07714871700426951,0.5476310355152307,3.014926659343238
2100,1.0236435101983932,8.40419271457572,0.05772009341391004,4.990541598442516,8.985430469118159,484.4356267764237,0.07723784000402087,0.5519829354910314,3.0126444001108177
2200,1.0269483541300268,8.402797682579626,0.1271916918458496,4.990424792744508,9.50993110204913,483.11903933917415,0.07742419240937963,0.5463048714777927,2.9932726843148516
2300,1.0342329856787538,8.39909817141346,0.16926726769468436,4.98995489701481,9.674086728961022,483.33321993772097,0.07739339333322645,0.5501360996759842,2.889878277869785
2400,1.0390126451856143,8.392355041629715,0.20520692209446562,4.989369465317043,9.777016833070793,481.5162003580231,0.07750854303139812,0.5487710099752209,2.860828634900533
2500,1.0439490567315703,8.391280617704513,0.2822061037705875,4.988896110104727,10.125757758048456,481.1075728756279,0.07759719214919478,0.5515380647738387,2.749078208248547
2600,1.049900424773246,8.383348240441737,0.3176039275254595,4.988338209155153,10.5657401712408,480.563930609476,0.07780487953859105,0.5484249029304589,2.70832532159272
2700,1.0445536610421746,8.380251637272321,0.38587795676335057,4.987684313099911,10.875781876250766,479.5674368408807,0.07796337093600016,0.545869266093023,2.6407184024363564
2800,1.0470607224929163,8.376476641016081,0.43987244189780694,4.987386527516088,10.8481762777136,479.5785397861914,0.07799321869813669,0.5478869718156463,2.617433937318387
2900,1.048910925521481,8.36531748033118,0.5347703496356566,4.987187026713351,11.073492829178493,478.172070245485,0.07810195004484645,0.550431553425177,2.503939461155921
3000,1.0482720155954093,8.368261021499297,0.5966300173393911,4.9869177018808415,11.618928657870136,477.4778634889242,0.07836160538175518,0.5463442627323005,2.42602448377129
3100,1.0418226366504681,8.358180474628316,0.6245358096623012,4.986856610097634,11.651483229410356,477.27915081835107,0.07839114469205033,0.5488733554555428,2.377322938049889
