miliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,24.053003199150336,7.473882445355527,18.721621855394297,45.27306191642881,99.99789641798631,0.0007565754321422176,-0.000431584514265443,-0.013973441707346268,-0.0038402880248893452,0.0037442683294061194,0.0011885159547978625,1056.1981935588935,425.20909931130245,0.7025073498087261,-0.012331980395445198,0.039290488045633704,0.2556482011418605,12.138600622739274,0.00441989632969501,-0.21220683288111145,-0.0005647457483357519,437.63833409929856,40.133961355359446
100,16.378097055981485,0.07880344978950232,18.799431277159346,44.742052949265606,99.99681925598391,0.00028901965941518674,0.5037234198803368,3.721005633925593,0.15717894545019834,3.5131938099103923,0.057265651857452776,1055.3239330289823,423.77040879006955,0.4356939126498779,-0.007608304186118134,0.0392903932009154,0.2556129912816365,8.60594703582596,0.009761476649430386,0.009858353955101738,0.05118902830479038,437.38374140411827,40.235759575059085
200,15.752643944629096,0.1028487068658774,19.241045691241833,44.69378396109695,99.99282355352061,0.0028965030076274958,0.3881270690141922,2.531074684938606,0.25723551097996156,4.772463219688249,0.07591853114056722,1054.115763101117,422.6090438867459,0.51117114617527,0.007996600088373461,0.03929063254513115,0.2556471870214935,7.379938334151727,0.004698393182445312,-0.25817390067701573,0.024980922348338434,437.78016307598006,40.047546208622734
300,15.092177567358819,0.03337794109568205,20.037785584957156,44.795889813526514,99.98994434684006,0.004876740613926483,0.34238724503601553,2.0240878585322797,0.31707331475993494,5.236919509077522,0.0842269970954088,1052.5070865759,422.69555115949925,1.799762578960351,0.004890621631559756,0.03929032437515499,0.2556566591988248,6.942703976239592,0.021332798298985132,-0.292496488773194,-0.013443749345289363,436.38129989968263,40.14735107356851
400,14.61349771080719,0.07170505596948046,20.547906565542224,44.94964712015182,99.98670178325452,0.005890950698959964,0.3198907338446569,1.720142205873015,0.3556871939240731,5.322846592954276,0.09619273674151127,1050.5619144625218,420.9145249044826,3.3090335866015645,0.0048396996872467285,0.039290558693169345,0.2556170002663598,6.847073647229571,0.02451432020509218,0.4654237482563389,-0.002839456163926652,436.6240385438591,40.037619246250436
500,14.032228489172276,0.04887887876546452,21.211351927442276,45.07563574596556,99.98279265316776,0.008753415666304215,0.31747948350552835,1.5884329850062717,0.39123990987881313,5.260575912154384,0.10736880607121471,1048.5235729877334,420.91898305878465,5.120972748978592,-0.003656969263523822,0.03929063632658701,0.2556584032087177,6.909491531421377,0.03641322971692662,0.34088789396591557,0.03493634524284084,436.73634561089506,40.04388940285561
600,13.683438571151866,0.04283853863223717,21.891738747106906,45.218191241927066,99.98089135064266,0.010636492717089645,0.31282655919543423,1.4921868438261752,0.42460979106060687,5.22895783622178,0.11023666481835553,1044.6180552086398,418.6798917693488,6.83147309501867,0.009562354760187332,0.039290395795221686,0.25565033511787755,6.9290014066535415,0.05149911994076503,0.03379251390784549,-0.006783373594237876,435.3458194989854,40.19694239889642
700,13.250585677539839,0.0005007370538502309,22.28733715626411,45.34660156710135,99.97445417157799,0.013990334891568973,0.315840361596025,1.4642478069914246,0.4389297748196463,5.135198927597693,0.12096390277535729,1042.733909139305,415.70262371421535,7.845938841846787,7.431219756796024e-05,0.03929027474958358,0.25563574928776023,7.071836307451609,0.06018211370698835,0.32239986570438595,0.04357249106961657,435.3987276998423,40.07079596403338
800,12.732590934211403,0.08119314193213119,22.73355760078828,45.450753488345484,99.97015166667921,0.014924117620730884,0.3212006576037979,1.4136026876701682,0.46071457785561426,5.043753044946422,0.12447400043426543,1038.3922684564557,415.79918838115975,9.667158306451034,0.013434852728626946,0.039290505987866896,0.2556219066005536,7.152932374861096,0.07705456507806839,1.020345770267963,-0.046403212129865645,434.02585838042535,40.02482940477784
900,12.513346006132489,0.09320701289085548,23.20806129493954,45.53576953868307,99.96830856589742,0.017508670818376374,0.32685066190176254,1.3948653345805984,0.48171884847627405,4.911260911575736,0.13185248497921426,1039.2385156408384,414.8796842666556,10.36089601316352,0.013763695205737912,0.03929053955625318,0.25562436793402754,7.206941122760394,0.0923945958793967,1.5018021380302762,-0.009912569965260343,432.94901026026974,39.9965106985673
