milliseconds,B0,S0,B1,S1,B2,S2,B3,S3,B4,S4,M0,M1,M2,M3,M4,L0,L1,L2,L3,L4,glu
1000,-0.0007136050724726324,-3.6989530621785527e-06,0.0012321023322027346,6.26876634664725e-05,4.437763956621294e-06,3.7090432064823256e-05,-6.429572102474383e-07,-5.451960886542522e-06,7.241666707829637e-08,-1.1875302982009667e-07,-2.440854097400872e-09,1.353906497029744e-06,4.425722566463158e-06,4.5600357221273343e-10,2.27340354864238e-05,-2.8285803826293068e-12,1.729511800819089e-08,8.429264389919597e-07,5.205960356263086e-06,0.002147737215382479,-0.053011944619133604
1100,-0.0011376361243292847,-3.795440073448019e-06,0.0013563053404607242,8.154907925202935e-05,4.996663399739022e-06,3.996760124952844e-05,-1.0553336244076207e-06,-7.677498114465029e-06,7.708389646147149e-08,-1.2507546753947812e-07,-2.687457141769612e-09,1.40947029644328e-06,5.620547740266985e-06,8.714283068235392e-10,3.876427566940172e-05,-3.373584790463037e-12,2.4489530224251988e-08,1.1215748565967765e-06,6.621348147836516e-06,0.001971270454381168,-0.06351421386741675
1200,-0.0012654425541506651,-5.184858673867075e-06,0.0013736468786608072,8.809357836807351e-05,5.197287003378176e-06,4.0395390807623325e-05,-9.487344774821139e-07,-8.337181146553822e-06,1.1627192579135099e-07,-1.8604164121086365e-07,-3.46098274858369e-09,1.497859204013972e-06,7.2207557331155105e-06,9.076484255670691e-10,3.859882143789318e-05,-3.3181230821000722e-12,2.850393130088974e-08,1.2914576969716881e-06,7.121370651551625e-06,0.002955415182695494,-0.07251071748622531
1300,-0.001169611022551838,-5.692631432881356e-06,0.0014404135244851823,0.00010287960025468575,6.502377965567224e-06,5.313495553081292e-05,-1.1965040770908561e-06,-1.0019531922026433e-05,1.1675958657820718e-07,-1.816625651334445e-07,-4.54193211653509e-09,1.6136653720180245e-06,7.752013567083385e-06,8.42368681686346e-10,4.6838209235255954e-05,-4.657192117543467e-12,2.612534167650022e-08,1.490454953407451e-06,7.443389007323169e-06,0.0026989574192710785,-0.0845928879384701
1400,-0.0014653491183284474,-5.087376526340289e-06,0.0019280069090148204,0.00013455292109619158,7.652462646286284e-06,5.795889171045763e-05,-1.1038551908666922e-06,-1.1550856344430836e-05,1.4331272391239886e-07,-1.955636651207854e-07,-4.295411554004073e-09,1.8537550485389357e-06,8.233556094500555e-06,1.2571584621860853e-09,4.309484991810339e-05,-5.036283297330259e-12,3.264936864808241e-08,1.5036868477909123e-06,9.218856480023297e-06,0.0032105192242508304,-0.09408973310634391
1500,-0.0014308107050682005,-5.6100960708573805e-06,0.0022389441310092157,0.00015214089507933087,7.147410864131294e-06,5.7158614580773456e-05,-1.488697466880302e-06,-1.029653429648835e-05,1.4692955877359516e-07,-2.214253395634514e-07,-5.121911834234267e-09,2.197084650102612e-06,1.0149620367095609e-05,1.2338355060442813e-09,5.811270078496322e-05,-5.637543923693641e-12,3.434485238732783e-08,1.7983326560668448e-06,9.64186111109329e-06,0.003668505874849641,-0.08999096272202813
1600,-0.0017492371788264652,-7.569297532628357e-06,0.001940290871318155,0.00014148172620211734,8.070058586208436e-06,5.929507083800475e-05,-1.3322176297938768e-06,-1.2060141402234947e-05,1.4459882932447714e-07,-1.9359921720114643e-07,-4.797602937871244e-09,2.158447143751767e-06,1.1045774217916858e-05,1.5131845503477527e-09,5.6123406248837614e-05,-5.041377219756812e-12,3.6735497900752327e-08,2.0797217122550604e-06,1.0948568175446242e-05,0.0047181053484006,-0.10839496507967986
1700,-0.0019230489955791162,-7.813967306842776e-06,0.002241543713391406,0.00015021418784046472,9.576147662877122e-06,6.552974447605006e-05,-1.454093423265999e-06,-1.3930615466568203e-05,1.5208652962900488e-07,-1.9312057121745652e-07,-5.545762151272029e-09,2.350212809111233e-06,1.1015704233212788e-05,1.6152943727010885e-09,6.903213462088653e-05,-6.357210817626396e-12,4.043943442583079e-08,2.144559457896133e-06,1.087723522710864e-05,0.005176599172312983,-0.11053010322798165
1800,-0.0019667112428649915,-7.567182736957147e-06,0.002719512099679378,0.0001848382104900167,8.94999909391314e-06,7.542287092640734e-05,-1.8276724157237745e-06,-1.4055987638442468e-05,1.677413823675775e-07,-2.057405278881023e-07,-6.010006969390833e-09,2.537288336266532e-06,1.1990510059580381e-05,1.4473718742410247e-09,7.3188287089046e-05,-6.768014966437807e-12,4.746313896162664e-08,2.248593673734204e-06,1.2271788347626312e-05,0.005365387438998029,-0.13011614050323408
1900,-0.001949590010256967,-7.878630549550471e-06,0.002552378692203237,0.00018629035155626121,1.0750731369607494e-05,7.364084280132015e-05,-1.8962338028790056e-06,-1.678580290667736e-05,1.776536592867806e-07,-2.2188600771186574e-07,-6.683200340372909e-09,2.7023872450457474e-06,1.3751031705908e-05,1.5749740455268133e-09,7.281899278187629e-05,-7.144053595631995e-12,4.969576427150816e-08,2.490804266910467e-06,1.2078435749443627e-05,0.0054063388138645575,-0.13778547844972563
2000,-0.002322774084906938,-9.879637351996377e-06,0.002717887268055363,0.000186513542142273,1.0278697758908577e-05,7.991910002290392e-05,-1.9170853831277206e-06,-1.530719848749476e-05,2.0391746127487475e-07,-2.5652472277648913e-07,-6.635827090944812e-09,2.766687028321586e-06,1.4598121369821611e-05,1.9327147260257254e-09,8.501218492364617e-05,-7.624732778833536e-12,4.642332730508875e-08,2.711572834292529e-06,1.2333214163974978e-05,0.0058014629915982,-0.14399044343628023
2100,-0.002439799765363516,-1.0095395936702275e-05,0.002969177963203783,0.0002007046094156817,1.09543038112721e-05,8.013442120963476e-05,-2.0574441721811106e-06,-1.8389573380912157e-05,1.9756909915129105e-07,-2.792574769865776e-07,-6.724343976495367e-09,2.9337237352780205e-06,1.476941970184313e-05,1.895497311101496e-09,8.574328461105542e-05,-7.988019351128932e-12,5.2202426590977716e-08,2.7226191809981624e-06,1.5163293303517497e-05,0.006642128706895871,-0.1461093246867413
2200,-0.002414089926637446,-1.00395425099111e-05,0.00322642827278144,0.0002232004822196157,1.2209363755685745e-05,9.234983660072197e-05,-2.338069150077597e-06,-1.7621006006808057e-05,2.303780630909818e-07,-2.989508071932758e-07,-7.716825233120804e-09,3.1986547866937315e-06,1.557453528076408e-05,1.9697642820361974e-09,9.783109924009397e-05,-7.944299552895637e-12,5.3502237598807955e-08,2.654063419331438e-06,1.3900460879122566e-05,0.006790906585155718,-0.1528572608790005
2300,-0.002717598951530761,-1.0809230531030102e-05,0.0031222164019095735,0.00023838964662131006,1.1838998728438618e-05,9.201117077166554e-05,-2.214915616900703e-06,-2.0778186038282534e-05,2.445347509916783e-07,-2.97816317558029e-07,-8.406333071182645e-09,3.1891590618839716e-06,1.5927111797415372e-05,2.0725384933811207e-09,0.00010029407265037631,-8.157389647623405e-12,5.851648226933699e-08,3.1013380383769385e-06,1.5443929611124855e-05,0.007307959708750577,-0.15695075633553776
2400,-0.0029303974532657257,-1.1377198132362306e-05,0.0034485083505808815,0.00023589445666017577,1.3105682566600435e-05,0.00010520067247021718,-2.5189807871230813e-06,-2.158278599366523e-05,2.3664352769830414e-07,-2.867402957408911e-07,-7.95222895995198e-09,3.598343985094632e-06,1.6882801530770306e-05,2.1881860596551855e-09,0.000101834475672722,-8.293923101764405e-12,6.314468993627181e-08,3.1118935570316947e-06,1.68840855247296e-05,0.007752319639009969,-0.18105624487064004
2500,-0.0029362535366541155,-1.2153603533653616e-05,0.0035490102755945754,0.0002659817720373755,1.3583730014070648e-05,0.00010212136221567964,-2.6294742501920393e-06,-2.1838511373743436e-05,2.7269003651506847e-07,-3.3679876689365975e-07,-9.475237186326494e-09,3.4540860409858136e-06,1.8004931367281725e-05,2.3913084682822326e-09,0.00010789765580192108,-8.873003015054213e-12,6.756133072548445e-08,3.0639558126333626e-06,1.7742721813340775e-05,0.008206748134672731,-0.17749460104299702
2600,-0.0030542910130930013,-1.3181368156078583e-05,0.004034135371109339,0.00026895906179036914,1.4001785196775858e-05,0.00011577735402377111,-2.717712270640418e-06,-2.1272157254505603e-05,2.649933785204106e-07,-3.2476934777992737e-07,-9.088528420294327e-09,4.035832091282962e-06,1.872537829980631e-05,2.4784553263139105e-09,0.00011181049903700753,-9.295298199680871e-12,6.607485545604414e-08,3.534279251053702e-06,1.797173333920461e-05,0.008157093559671983,-0.1922038202170393
2700,-0.003099951149051338,-1.256418801378912e-05,0.004105446526740326,0.0002703480771389902,1.433394984949256e-05,0.00011100474722575986,-2.6910836114624655e-06,-2.399611615018609e-05,2.882497192519456e-07,-3.1060429841876426e-07,-1.0131700979597795e-08,4.173066568900348e-06,1.9137401756988327e-05,2.845521508407774e-09,0.00012066520416833218,-9.821099096491098e-12,7.053040135674686e-08,3.672932703357563e-06,1.9458638444921353e-05,0.008508251819147718,-0.18847285370801573
2800,-0.003409120229852808,-1.2860846901117632e-05,0.0044341687372489195,0.000299746709276501,1.6191357043588506e-05,0.0001224357471919052,-2.814171704129276e-06,-2.3910486672699265e-05,2.851940870580062e-07,-3.25130454295866e-07,-1.035177243923208e-08,4.065489734236065e-06,1.9881938180211956e-05,2.900035834287588e-09,0.00012861205670858624,-1.0038968414867026e-11,6.849510351736904e-08,3.8445914043238065e-06,2.0443940187065382e-05,0.008656255871367915,-0.19644062504188692
2900,-0.0033840733212497746,-1.4148752673459162e-05,0.004237194876983322,0.0003001434421264133,1.6602996272243768e-05,0.00012853385683107306,-3.1716317583355157e-06,-2.505782572563336e-05,3.267528270548818e-07,-3.610692321612801e-07,-1.1022555330893579e-08,4.497875237179726e-06,2.0803646993768928e-05,3.0741489438850357e-09,0.00012694242403451435,-1.1363754767399252e-11,7.592221894049066e-08,3.980154803019883e-06,2.0057114519908918e-05,0.009560074220502052,-0.22176503740319004
3000,-0.003743873133468226,-1.5166636183436613e-05,0.004652253721103965,0.0003099519306395827,1.7208256506882695e-05,0.0001327350277222024,-3.262392445015992e-06,-2.5155012117677307e-05,3.3030992385034816e-07,-3.691903498892645e-07,-1.1021973853033889e-08,4.341956839673683e-06,2.235397606694471e-05,3.1193300935849933e-09,0.00013956939856942137,-1.1117072605418575e-11,8.003877543147989e-08,4.0196110269005066e-06,2.251034267443692e-05,0.009660525067998143,-0.22465283099518854
3100,-0.0036437933471831535,-1.574764271894554e-05,0.004770336072344334,0.0003057976884541962,1.7287145543103417e-05,0.00013099546148774333,-3.3024768871195327e-06,-2.8042396011362876e-05,3.3634737248957955e-07,-4.0000618786471236e-07,-1.164960325947345e-08,4.611435741600829e-06,2.211771440951697e-05,3.1239046895253104e-09,0.00013819765320175598,-1.1623501322157517e-11,8.464048897862246e-08,4.197457670077447e-06,2.315949436759162e-05,0.010648166035713925,-0.2416876556062236
3200,-0.003818292793224363,-1.6026608629265478e-05,0.004683564647122143,0.00034728657288241667,1.8004049018043424e-05,0.0001371783871503466,-3.239453365098832e-06,-2.9050078787622007e-05,3.579413396192639e-07,-3.8336408350151704e-07,-1.1603056583859094e-08,4.846315340869629e-06,2.2096083808140593e-05,3.3488289107246807e-09,0.00014541399592894944,-1.277991911305847e-11,8.398317651823491e-08,4.49635504664838e-06,2.4158624862074557e-05,0.010344567877475714,-0.2355081501306413
3300,-0.003907737756222059,-1.6830815916153447e-05,0.004831447132145919,0.0003475180785114966,1.7808107550004997e-05,0.0001407211538647964,-3.6331392648949684e-06,-2.974208784811588e-05,3.6817651239435287e-07,-3.872412895956627e-07,-1.2735301759315388e-08,4.816774527361362e-06,2.36922847598939e-05,3.3646237360393873e-09,0.00014857947291048811,-1.298619853931829e-11,8.687768737224387e-08,4.570722901006629e-06,2.3614440892494034e-05,0.010786272166991455,-0.2503520158479229
3400,-0.004290727946460782,-1.6556247782844067e-05,0.005304755190934052,0.0003445849231297491,1.9522438606416744e-05,0.00015029243307943232,-3.4870830201355776e-06,-2.9380534002249527e-05,3.7319648249968213e-07,-4.2063251773966226e-07,-1.2177183522070581e-08,5.151077024660184e-06,2.557604785630889e-05,3.5478499947794252e-09,0.0001600676835985888,-1.3112671972163857e-11,8.815441898852394e-08,4.711561546165091e-06,2.4451273318053798e-05,0.011182871956940607,-0.26608608924230465
3500,-0.004121788317262275,-1.734127514907111e-05,0.005514282499808882,0.0003577151108406126,2.0273429650844457e-05,0.00015323512350676484,-3.6118968067583555e-06,-3.18644066972763e-05,3.816844411410285e-07,-3.964610508008897e-07,-1.3278367977195174e-08,5.495861620396373e-06,2.5973147176192542e-05,3.7155117100882363e-09,0.00016658206968155816,-1.3338514461805361e-11,9.315522200494805e-08,4.555527556770077e-06,2.5159009187318926e-05,0.011779200016830691,-0.2589068826638821
3600,-0.00421910148553907,-1.778753670944785e-05,0.005757521912313371,0.0003888695102230192,2.0396660845331737e-05,0.00016550561646442628,-3.7693649696269384e-06,-3.284332228724366e-05,3.8906297777446855e-07,-4.2800205909740087e-07,-1.3693498834184168e-08,5.410182417137183e-06,2.6031223698413626e-05,3.7668785192811285e-09,0.0001634658997830819,-1.3492283841934866e-11,9.685628411975983e-08,5.080545886262748e-06,2.5533866042444353e-05,0.0125632188098806,-0.2641751485589962
3700,-0.004377697069266617,-1.8246814605700356e-05,0.00552227138257325,0.0003965585604346189,2.0500463364898958e-05,0.00016393439487562752,-4.140438401521292e-06,-3.222764506561835e-05,3.938087549737102e-07,-4.247904326456069e-07,-1.3416739251595114e-08,5.843817668691419e-06,2.6669694488111836e-05,3.990987158850019e-09,0.00017346885293114848,-1.435736232141875e-11,9.886425213079206e-08,4.953511999195189e-06,2.7343097997841455e-05,0.012234852169957462,-0.2872911284750102
3800,-0.004713681397040378,-1.8281511816612624e-05,0.005701627364080916,0.0004080060719291089,2.245933639319211e-05,0.00016349641062057187,-4.098867846720325e-06,-3.4765523704164334e-05,4.2384150528436534e-07,-4.734660106565712e-07,-1.4424117368451449e-08,5.9861213726414735e-06,2.864328051286282e-05,4.0427940212958715e-09,0.00017848778999518086,-1.451497359095492e-11,1.0095555155527775e-07,4.969457878247855e-06,2.804224970196108e-05,0.01305247996952527,-0.2956836214409444
3900,-0.004656739603182647,-1.9400569322523916e-05,0.006155079519869179,0.0004277753163361083,2.208560279370329e-05,0.00017365251014599635,-4.085692195071209e-06,-3.385769739889053e-05,4.187087378668997e-07,-5.24493135161292e-07,-1.5157113764266924e-08,5.922409267824491e-06,2.752669645867492e-05,4.068144705038063e-09,0.00017446275657933153,-1.4642113872942702e-11,1.053769161977418e-07,5.254224688937735e-06,2.998806323600971e-05,0.012888291366319537,-0.289859559576215
4000,-0.005054791947631206,-2.05814059174968e-05,0.006400549473941713,0.00042523265489640636,2.3179796864968755e-05,0.0001830917436111577,-4.404672901200343e-06,-3.585553478654265e-05,4.548564058054383e-07,-5.718112631047963e-07,-1.519621168784891e-08,5.8760641162812296e-06,2.9135402907472937e-05,4.334929457613579e-09,0.00018335050391870918,-1.51393512853862e-11,1.0710326598315854e-07,5.576108167843542e-06,3.1048897347623635e-05,0.013295860605564196,-0.29390038780894245
4100,-0.005102845126440809,-2.019638994379533e-05,0.006513227363511606,0.0004229744327884002,2.4096237970885176e-05,0.00018654405728774702,-4.372773187124776e-06,-3.5524593300572924e-05,4.646083777945811e-07,-6.35009107062395e-07,-1.577833582468584e-08,6.312079861283188e-06,3.018247667887644e-05,4.2057184598809985e-09,0.00017605653311303986,-1.5442390420095484e-11,1.114582296369945e-07,5.77132686225741e-06,3.1095430381362946e-05,0.012722276382909624,-0.2916561906524206
4200,-0.00517964431133756,-2.052336169742295e-05,0.006689875133981211,0.000454165542848054,2.3488480740520983e-05,0.00018762610174530582,-4.576829813021388e-06,-3.9050397854600414e-05,4.648820941143439e-07,-6.611403572225264e-07,-1.6208772358163924e-08,6.553952056562317e-06,2.9898182462543786e-05,4.485411091659559e-09,0.00018149267104953333,-1.6123384388987554e-11,1.1540481260169241e-07,5.546828488303887e-06,3.0438350763589685e-05,0.012476395029479795,-0.2941535804032408
4300,-0.005366898470090018,-2.145691843733951e-05,0.006519085608314989,0.0004490494653777405,2.3975720737960382e-05,0.00018727242462897032,-4.542430226244104e-06,-3.776906296508994e-05,4.636129313538231e-07,-7.575315925495e-07,-1.5552545888736572e-08,6.707565873453175e-06,3.0815693635833784e-05,4.534518262219072e-09,0.00017903273071688723,-1.6174754766683878e-11,1.1129761662637192e-07,5.857846045625117e-06,3.22999623785239e-05,0.012922381178834376,-0.29003270001984466
4400,-0.005468924509323632,-2.1801019315757297e-05,0.00674603060193564,0.00046257253756754464,2.4513784895206383e-05,0.0001912171013836473,-4.682774814222749e-06,-4.009376965957738e-05,4.972417170672624e-07,-7.889805374637704e-07,-1.603400498330688e-08,6.5541880465810535e-06,3.1856067138392774e-05,4.7178843436103184e-09,0.0001738633944645567,-1.7390080353994304e-11,1.1463197006041682e-07,6.180503669766494e-06,3.211464741552354e-05,0.012815330890925422,-0.2946854032545911
4500,-0.0053314856285681025,-2.2589056007276792e-05,0.007162430010026106,0.0004746166588424785,2.6185288445729982e-05,0.00020460917493427992,-4.921625840497779e-06,-3.9770293338116445e-05,4.91644269615389e-07,-8.541003314532549e-07,-1.722194166895747e-08,7.019711692252308e-06,3.363610586076556e-05,4.62605386571259e-09,0.00017937312883933902,-1.727065183643315e-11,1.2256406834103968e-07,6.039502900201789e-06,3.3379897297321115e-05,0.012813167963283868,-0.2825214975683301
4600,-0.0056902780437002596,-2.2281733844954187e-05,0.006875966336127132,0.0004975508763210247,2.6067430374637593e-05,0.00020578849612532362,-5.0496778604528796e-06,-4.0402764312262566e-05,5.094022385833844e-07,-9.454966171063727e-07,-1.6859690758829686e-08,6.974088336627967e-06,3.433062392161739e-05,4.7605783215353544e-09,0.0001803118044241562,-1.8180611873020735e-11,1.1946839994806663e-07,6.343209626809731e-06,3.561244614796235e-05,0.012732624233441306,-0.2920933495636976
4700,-0.0057595986978419035,-2.3484202503956885e-05,0.007393519249656463,0.0005113096792466592,2.597662097606373e-05,0.0002022635005142783,-5.022339484549302e-06,-4.1242414335387285e-05,5.205957418098929e-07,-9.56710607398624e-07,-1.8170644553045172e-08,7.062059869447183e-06,3.4525835368421585e-05,4.855374020009376e-09,0.00018193349028118236,-1.854916298172191e-11,1.2053726762072505e-07,6.4643508210771254e-06,3.6230374494518604e-05,0.012651650397229618,-0.291252127043658
4800,-0.005922056640743751,-2.3305563913094817e-05,0.007265839979934748,0.0005049464899688904,2.7265560178950112e-05,0.0002153295902136018,-5.193573065841804e-06,-4.2176283361743714e-05,5.116914422221682e-07,-1.0517426235811753e-06,-1.7425995442886914e-08,7.357221549036833e-06,3.521959165506461e-05,4.863022935064117e-09,0.00016820663536335178,-1.890607662556161e-11,1.2807980548663904e-07,6.596727977469381e-06,3.584987089229348e-05,0.012755164127918127,-0.2854226180162643
4900,-0.0057841385532638855,-2.4094937073605123e-05,0.0075444128648882655,0.0005080133412514575,2.806859764281546e-05,0.00021042793267799593,-5.134133968276988e-06,-4.4900697136408856e-05,5.501743332750634e-07,-1.1088231782749078e-06,-1.8059406835611542e-08,7.672745041478976e-06,3.532828364842413e-05,4.9169134837108335e-09,0.00018061280643412092,-1.8767053824648243e-11,1.329379802759901e-07,6.697535237241474e-06,3.6480529005685424e-05,0.012701680662755458,-0.2988010750878097
5000,-0.006066346529594919,-2.552465144622353e-05,0.007813241067438343,0.0005253639586110538,2.8055926603246404e-05,0.00022292760218471931,-5.554357599054519e-06,-4.4174381076042135e-05,5.396638289389146e-07,-1.1708207029382512e-06,-1.8410062347341306e-08,7.529383204177989e-06,3.5261658336106095e-05,5.102562884105209e-09,0.00017703007733407288,-1.9163853147954497e-11,1.3433931640468177e-07,6.966763887054601e-06,3.73158424146909e-05,0.012603047477334548,-0.2986537039664452
