milliseconds,B0,S0,B1,S1,B2,S2,B3,S3,B4,S4,M0,M1,M2,M3,M4,L0,L1,L2,L3,L4,glu
1000,-0.0009034810475187955,-3.3385418510061687e-06,0.0011538025079309842,8.720944931607322e-05,3.550837778309746e-06,3.319122243541064e-05,-8.266693659422891e-07,-7.401490528860325e-06,8.421149708779671e-08,-1.4923099920426122e-07,-2.3479880436316073e-09,1.0112704359463583e-06,6.271571683285273e-06,7.696276685139384e-10,2.3799353571354988e-05,-3.2829753377675165e-12,2.440945465041176e-08,8.787285579228406e-07,5.746029739878961e-06,0.002387933490143174,-0.059280009894046644
1100,-0.0011909715332283006,-3.4714770727059655e-06,0.0010937398636533908,9.235150676412557e-05,5.691234932397152e-06,3.296764651499166e-05,-9.497441280237148e-07,-7.783687111376436e-06,9.408497203171993e-08,-1.7475835330025822e-07,-3.1219853228291808e-09,1.4568021823175457e-06,7.281193764627412e-06,7.538291266184329e-10,2.6569823430565184e-05,-3.871532232688868e-12,2.421842675474052e-08,1.4101941777928665e-06,6.428240453872263e-06,0.002601643433737796,-0.06779553961684796
1200,-0.0013393183297248279,-5.129929360140963e-06,0.0016270314995751394,0.00011275970715689005,5.970615340488377e-06,3.672829672159555e-05,-9.484981335194008e-07,-1.0049828866312071e-05,1.0255254046502435e-07,-1.4061363897960504e-07,-3.024216111630432e-09,1.3805214539737401e-06,6.722847993890803e-06,8.180147702006307e-10,4.3848516023468656e-05,-3.8610093637815346e-12,2.5680864599907065e-08,1.407030369644988e-06,5.878000367440964e-06,0.002438137632667762,-0.061310322356504444
1300,-0.0011569026321062994,-5.9773605307644035e-06,0.0015192031936320217,0.0001064304843943883,5.421612325337186e-06,4.1994437183867434e-05,-1.1269867679481659e-06,-1.104550533173835e-05,1.2513611837189407e-07,-1.7785020217610293e-07,-4.0157950159509524e-09,1.618873476733131e-06,7.607243763668939e-06,9.401825379671864e-10,3.734939552322631e-05,-4.651572190695674e-12,2.762847710235988e-08,1.4753428841210298e-06,7.199950376879192e-06,0.003075264142485279,-0.07536074530684225
1400,-0.001354318437683211,-6.170539310152769e-06,0.0016146130334590946,0.0001316540177352829,7.259593596563401e-06,5.337139365806852e-05,-1.1888799677370305e-06,-1.1942858348436853e-05,1.2428808839849333e-07,-1.9316944643207392e-07,-4.133031364698682e-09,1.8567191320612757e-06,9.738442930584565e-06,1.0548477489512781e-09,4.869297963205214e-05,-5.2164716072696086e-12,2.9166211657347538e-08,1.6431942355233297e-06,8.027438088342361e-06,0.0032940351296080373,-0.09083080152249563
1500,-0.0015066333627739078,-5.773078809235763e-06,0.001980577014085804,0.00014031562546344356,6.69849205681586e-06,5.658847790941886e-05,-1.4981773503974966e-06,-1.1585658197647344e-05,1.2847186125912436e-07,-1.782739707583145e-07,-4.796644200692511e-09,2.2284625629832755e-06,1.0237168718781397e-05,1.07236123695557e-09,5.597170205288736e-05,-5.580901726244743e-12,3.6685464882754043e-08,1.964480720415449e-06,9.109473949308348e-06,0.004396401959587933,-0.0972713615839963
1600,-0.0017132580064651713,-6.882420363189436e-06,0.0020702166517058583,0.00014903784349877924,8.798236686928018e-06,5.575821816100085e-05,-1.4367617757495633e-06,-1.2495898302178738e-05,1.6558027343005016e-07,-1.9503767978991694e-07,-4.793695730597563e-09,2.14254028406601e-06,1.113963332622603e-05,1.3571857471290795e-09,5.5806518722720275e-05,-5.426176817906534e-12,4.1443541425485236e-08,1.952278635997238e-06,1.0706421156360953e-05,0.004565675493584602,-0.10105510203170168
1700,-0.001765609104159498,-6.711615184790464e-06,0.0024684646269954777,0.00015126198378688835,8.046638040769662e-06,7.163584759426916e-05,-1.4743619154186319e-06,-1.2760909187318866e-05,1.744180424915527e-07,-2.3741510832100683e-07,-6.0103901938291566e-09,2.3038643991672553e-06,1.1627661426630664e-05,1.624075297804398e-09,6.108307848139029e-05,-6.2126094047018555e-12,4.2583292808210216e-08,1.9970373581380955e-06,1.1130633948903816e-05,0.00493718211682761,-0.11210972829412008
1800,-0.0020392138076573223,-7.837887872188992e-06,0.002422465825557321,0.00015478416141131177,9.722455989556536e-06,7.393134588981803e-05,-1.5862030575675956e-06,-1.555269693451308e-05,1.619272747669406e-07,-2.370017703730783e-07,-5.727020940920374e-09,2.58767303928727e-06,1.2151541009105027e-05,1.6106644810185859e-09,7.090443441481414e-05,-5.9837341289070975e-12,3.978427008060981e-08,2.4184272386547077e-06,1.2136091271825047e-05,0.004630199104639192,-0.12340924246827262
1900,-0.0019930543818168366,-8.069119208861558e-06,0.00244613954666259,0.00018725737416646018,9.293876362563017e-06,7.3591633244814e-05,-1.8542299741425314e-06,-1.582523319264644e-05,1.788248777639237e-07,-2.3595742150250377e-07,-6.436145681700279e-09,2.823901140315765e-06,1.3014324089628057e-05,1.5545909439819302e-09,7.389626915840353e-05,-6.8852995598487855e-12,4.5241752007465936e-08,2.3609887845549695e-06,1.1977191996955898e-05,0.005594765493619691,-0.12815804179865445
2000,-0.002211697543096527,-8.994392401310576e-06,0.003059655596554854,0.0001875165690499038,1.0279615953654471e-05,8.740135762709889e-05,-1.921648038044744e-06,-1.6709316161593117e-05,1.942523920359468e-07,-2.53275503432204e-07,-7.3886182148684085e-09,2.862661735167413e-06,1.394544007711644e-05,1.876488041872627e-09,8.249844924596349e-05,-7.709437445550877e-12,5.0217465957328196e-08,2.4711014021423047e-06,1.305223513755679e-05,0.0060961535014202525,-0.14474520186564863
2100,-0.0023219433321310322,-9.980460677171814e-06,0.003247414914520347,0.00021177601381251542,1.1761751114395815e-05,9.199831870376898e-05,-2.2423217322032246e-06,-1.8575938565770484e-05,2.1941666874788488e-07,-2.8139546720755805e-07,-7.143088440694964e-09,2.8766454960299426e-06,1.534074400615208e-05,1.945569525964315e-09,8.355570264086153e-05,-8.013660371702406e-12,4.844745281535419e-08,2.46731157310236e-06,1.3707376051478681e-05,0.005953709452755861,-0.1460058153507913
2200,-0.0026505377449483917,-1.072454009005381e-05,0.003301961793037978,0.00021118111828467221,1.2235261043950959e-05,8.996027934945633e-05,-2.3417630083906828e-06,-1.7275988270935004e-05,2.203260976164282e-07,-2.55927304487368e-07,-8.25537280942619e-09,3.334288596052465e-06,1.5723600635467685e-05,2.081163413486344e-09,8.8145739727675e-05,-8.297173089256135e-12,5.5139891298011705e-08,2.736009779094129e-06,1.5586950927197556e-05,0.006742688902234351,-0.15859166413335787
2300,-0.002674678937834478,-1.0590801253916986e-05,0.003397531474490642,0.00023409194944676531,1.3148278312668013e-05,9.7173809360492e-05,-2.2659682801324426e-06,-2.0700172905925646e-05,2.2517195028790608e-07,-2.5991429359806155e-07,-8.69221468408226e-09,3.3245577057758543e-06,1.5292978817084895e-05,2.2659778697735695e-09,9.912517400342747e-05,-9.000922944350441e-12,5.976302107183514e-08,2.8574287144472242e-06,1.5794103628652295e-05,0.007454179498698301,-0.15504091795682762
2400,-0.0026654967491895614,-1.1884274864170365e-05,0.003395171694683347,0.00023967985263940994,1.3196869265019971e-05,9.677956790358301e-05,-2.5929115400546786e-06,-2.0282944219621415e-05,2.340669462359923e-07,-2.7377281245298727e-07,-8.76789729946703e-09,3.3885232595664275e-06,1.6885706375656984e-05,2.1646567536876014e-09,0.00010159562255252271,-8.740609147248703e-12,5.873101555330595e-08,2.9580974964973836e-06,1.715023661953365e-05,0.00790921698504026,-0.16824260057558973
2500,-0.002842935669201015,-1.1266009587051512e-05,0.0037565299761812367,0.0002612791889328323,1.399584029913969e-05,0.00011170175729731869,-2.482232556592485e-06,-2.145223426897926e-05,2.7227178270579734e-07,-2.845632657722184e-07,-8.755196494986248e-09,3.744884183101203e-06,1.741104597991136e-05,2.3246905464045097e-09,0.00010407640548206589,-9.655703903165278e-12,6.047639226265079e-08,3.4043393321396864e-06,1.6822225381951382e-05,0.007892942239739418,-0.18674316864035945
2600,-0.0030608308091191333,-1.1964646547563485e-05,0.003819890827697587,0.00026714510170943844,1.5130556516129013e-05,0.00010451672243686031,-2.713994609242037e-06,-2.120251464329741e-05,2.904041480116913e-07,-3.4099967976301066e-07,-8.987816436191172e-09,3.620733017355781e-06,1.7917875119793e-05,2.5796432930403817e-09,0.00011310611636661082,-1.0003314369351454e-11,6.991051498528792e-08,3.4099926155864047e-06,1.9381492490218433e-05,0.00868749918234234,-0.19831093991541968
2700,-0.003221407147642417,-1.371689636988236e-05,0.00419868040464639,0.000259010662274276,1.5308131325459465e-05,0.00011789202237331224,-2.6658373418670955e-06,-2.4651562804107536e-05,2.838247161237437e-07,-3.494345074240049e-07,-9.397420028409011e-09,4.0519278676549645e-06,1.9431081051620674e-05,2.7648011034787942e-09,0.00011344745174549058,-9.832425498202917e-12,6.598563758724495e-08,3.7609967129219314e-06,1.8762045027538956e-05,0.008747033078918467,-0.19899701888473154
2800,-0.003430700466795365,-1.322854304929407e-05,0.004365313409195824,0.00028458721129239124,1.5567603152509805e-05,0.00011508310655766244,-2.8438674924398433e-06,-2.5629595911371085e-05,3.0024299648684575e-07,-3.489996670431348e-07,-9.961517268815394e-09,3.99139163667812e-06,1.9654483421021968e-05,2.940436679391304e-09,0.00012372366804416196,-1.0096280078119313e-11,6.959377411036565e-08,3.762228665930411e-06,2.0585972818916603e-05,0.008564956634284498,-0.20171678779997748
2900,-0.0034096574884814224,-1.471376096738361e-05,0.00435733634452804,0.0002911581492289056,1.6439541073582314e-05,0.00012076181930273387,-3.0463700914183845e-06,-2.4454759477125026e-05,3.248119419185485e-07,-3.475888465524112e-07,-1.0907590134865293e-08,4.482586719247002e-06,2.0637030678200278e-05,2.8573419642272338e-09,0.00012818184903788367,-1.0430927495583237e-11,7.662157217445266e-08,3.994072252742351e-06,2.016181316091974e-05,0.008968697877299819,-0.21878038905168637
3000,-0.00352792309407207,-1.4858937070754687e-05,0.0044932480338996245,0.00030982736397538394,1.6274624859823254e-05,0.00013341582190128562,-3.0684265231339272e-06,-2.490651187688511e-05,3.180751356648491e-07,-3.660148245774906e-07,-1.1274043551940847e-08,4.247212363162237e-06,2.22754455816286e-05,3.0692311192597538e-09,0.00013394270483984644,-1.1626680909989173e-11,7.955930980602769e-08,4.0245722064039675e-06,2.0977574401231836e-05,0.009733025268754686,-0.22659491626386913
3100,-0.00363578600508116,-1.4874935161963524e-05,0.004849142019771649,0.0003293997577954969,1.774339804025684e-05,0.00013784959263711503,-3.1946141325357122e-06,-2.6171950250493297e-05,3.519846104208361e-07,-3.8620029788433847e-07,-1.1432452055720851e-08,4.791586044632497e-06,2.1578866057254187e-05,3.0406807263423695e-09,0.00014238490316724248,-1.1496137344658348e-11,7.966765770678058e-08,3.998588080948881e-06,2.236116155614291e-05,0.010228556943438058,-0.24103963730864958
3200,-0.0040029645283704415,-1.5309535334568282e-05,0.005030411811940686,0.0003428597877203746,1.8192450399306916e-05,0.00013242718177271224,-3.287986450638809e-06,-2.6880284160299488e-05,3.357385651738282e-07,-3.687370424004773e-07,-1.2085967546734303e-08,4.785157651350434e-06,2.203837092323532e-05,3.2513157980929684e-09,0.0001483959192425997,-1.187731828376172e-11,8.545364588773517e-08,4.471942251563925e-06,2.3406249542529424e-05,0.01027318039965816,-0.23175233454410157
3300,-0.0039016773491324457,-1.6989800757957263e-05,0.005244646301182587,0.0003449148567731566,1.7993945394725712e-05,0.00014500744249909233,-3.489748645347289e-06,-2.967933432950468e-05,3.553801323814538e-07,-4.0335531468251795e-07,-1.272682375399506e-08,4.923645854368595e-06,2.3419054929002323e-05,3.374534903775197e-09,0.0001537429065252495,-1.2458324874751787e-11,8.396477499926873e-08,4.351887614924886e-06,2.4257256234492647e-05,0.01104447200734456,-0.2456897781431499
3400,-0.004089956016629429,-1.7182937628975417e-05,0.005001863414166325,0.0003479818827067708,1.992363926639221e-05,0.00014874941491203745,-3.624572421957938e-06,-3.103879384140574e-05,3.577237979442332e-07,-3.953613515538408e-07,-1.2561718465971675e-08,5.369491798106817e-06,2.5304908846550905e-05,3.3774341693831513e-09,0.00016184188414735372,-1.2825739289776733e-11,9.311946726806346e-08,4.5379512208448485e-06,2.4817772248684416e-05,0.011760200647146965,-0.24717266432168722
3500,-0.004266753898450039,-1.8123825024245467e-05,0.005508884489582643,0.00038197362664402906,1.9435437996035124e-05,0.00015139624060291813,-3.867562227761182e-06,-3.124659655921745e-05,3.991714982133314e-07,-4.2578260233599405e-07,-1.3169562002986727e-08,5.3020144795777086e-06,2.6449732882220203e-05,3.601190351038737e-09,0.00015716519984464636,-1.3349197742658234e-11,8.932710894869883e-08,4.715493137577402e-06,2.5193612847784382e-05,0.011803903505503205,-0.2647127278817168
3600,-0.004211859072679136,-1.8532362108358402e-05,0.005571854259542293,0.00039138260590496716,2.0322581121667415e-05,0.00016485824296747412,-3.998249201020208e-06,-3.256745248178574e-05,4.1151565585194784e-07,-4.5669334404477766e-07,-1.3323546345816088e-08,5.569565967138541e-06,2.704020891311158e-05,3.8477438701812525e-09,0.00016414361265468434,-1.4401602574953883e-11,9.181262868745662e-08,4.8259327674887945e-06,2.556582246212195e-05,0.01185891543263686,-0.2814648126908447
3700,-0.0043227283400782916,-1.9183615676599478e-05,0.00560711258305948,0.00039036567510640843,2.1952609029930172e-05,0.00015702048158611122,-3.9322011525969915e-06,-3.176027752804353e-05,4.1633103710919353e-07,-4.4187423597999783e-07,-1.3597373417057684e-08,5.710796656873754e-06,2.637994849906188e-05,4.064877174508808e-09,0.0001781766388267149,-1.4734012831871347e-11,9.821582246054247e-08,5.033583544307765e-06,2.763981661149478e-05,0.012240930275275792,-0.28647024358961704
3800,-0.004584718489309803,-1.8590722407954786e-05,0.005990121107847388,0.0003868659428375394,2.1293608084156173e-05,0.0001664500789964495,-3.956930498089785e-06,-3.356994215294845e-05,4.286127146992729e-07,-4.782626386989221e-07,-1.4842318327066923e-08,5.897862453104807e-06,2.719321091278492e-05,4.027490377992928e-09,0.00018214653694314167,-1.5208724772572557e-11,1.0179895714145998e-07,4.983198375436598e-06,2.802540244562138e-05,0.013038606241725335,-0.3015593476300764
3900,-0.004727674777022603,-1.9818266236213806e-05,0.006063276955462231,0.0004243121770425488,2.3017597346633797e-05,0.00017857375745948848,-4.077195822607627e-06,-3.498484561747304e-05,4.164441870189837e-07,-5.078233103456305e-07,-1.504540224921376e-08,6.0406795862036884e-06,2.9017924175884346e-05,4.255741330599131e-09,0.0001819140140426832,-1.5409962678576493e-11,1.060329168426108e-07,5.2325828144355556e-06,2.8317598778797944e-05,0.012965267560285487,-0.29159928558353254
4000,-0.004862214210126645,-1.9213479574018708e-05,0.006072845077444719,0.0004093793113099086,2.3362350530661173e-05,0.00018391700714092554,-4.28352867502853e-06,-3.541292355149443e-05,4.522952350334673e-07,-5.505023682715207e-07,-1.4887940182701976e-08,6.2329530709167e-06,2.8316850010495904e-05,4.190970059819376e-09,0.0001778396963289004,-1.4953775033862366e-11,1.070659122482593e-07,5.275277336864842e-06,2.8882117518689962e-05,0.012934897286973005,-0.2858874409402935
4100,-0.005053055608517269,-2.0040685521391695e-05,0.006370813241324921,0.00041781668878814604,2.3139356739235523e-05,0.00017598755000161303,-4.47556681690864e-06,-3.7844469612459304e-05,4.6463612496960066e-07,-6.569335300054023e-07,-1.501126326683905e-08,6.441716013647248e-06,2.951001336363728e-05,4.377036484236176e-09,0.000182842283624324,-1.579355285598894e-11,1.0719631480309673e-07,5.503753267765572e-06,3.138464304206059e-05,0.0133618377097227,-0.298431052778009
4200,-0.005246802288028914,-2.0246707114297765e-05,0.006639109848534649,0.0004478200729721255,2.4303560168616216e-05,0.00017963359685549247,-4.589632059272041e-06,-3.675705659423944e-05,4.743188603451708e-07,-6.676514566572231e-07,-1.5603450663349083e-08,6.325592399002693e-06,3.1236781939550446e-05,4.386566158687652e-09,0.00017340165756262656,-1.6012235430084536e-11,1.1171664856751589e-07,5.872808515860843e-06,3.2384595520749616e-05,0.012704168648453178,-0.2992128390513818
4300,-0.005117601756550061,-2.1989812918661377e-05,0.006601202233450609,0.0004381786908556817,2.4055593882906688e-05,0.00018818647735335928,-4.712155086778712e-06,-3.8410658641813534e-05,4.560905406937877e-07,-7.324316979933757e-07,-1.6063305295709612e-08,6.411223086645504e-06,3.244321166953598e-05,4.495051458181214e-09,0.0001726474842988899,-1.6118737379637253e-11,1.143811289623674e-07,6.023556200871373e-06,3.1769341615534824e-05,0.013287171404100389,-0.2878012040377392
4400,-0.005187043582006893,-2.2329790855771532e-05,0.006807273566351519,0.00046415268183914635,2.5286544911766854e-05,0.0001946103468540488,-4.914313759340638e-06,-3.927294697762332e-05,4.764623346006409e-07,-8.059546460267053e-07,-1.5917853171383614e-08,6.848017371951344e-06,3.288185996207139e-05,4.660341513511838e-09,0.00017678948584388618,-1.7404182230514363e-11,1.1576523196087209e-07,6.155814186345949e-06,3.23947547942123e-05,0.012450262799618046,-0.28341695892190577
4500,-0.005497178718492274,-2.3106012228524117e-05,0.006747607492532611,0.0004707182263054012,2.544904526056098e-05,0.00019624040576022672,-4.7911812058221466e-06,-4.036963702560445e-05,5.012852930079893e-07,-8.48538061616982e-07,-1.726631189924532e-08,6.643594438066795e-06,3.176713287264923e-05,4.704991367690746e-09,0.00017799649356089577,-1.7479999139272707e-11,1.1981213810392098e-07,6.02263097995956e-06,3.3626331912455677e-05,0.013048746848558881,-0.2865886204819611
4600,-0.005717252019128484,-2.2437813800737734e-05,0.007151080453094715,0.0004895675127164741,2.6473691370459667e-05,0.00020023696601908613,-4.954466541816812e-06,-4.090568878224174e-05,4.989646389778372e-07,-9.360581580677306e-07,-1.672889876957746e-08,6.95189115288558e-06,3.375801558333238e-05,4.746603449281688e-09,0.00017399480756534526,-1.7820785071484778e-11,1.1764122864217437e-07,6.154588789497849e-06,3.543055785411455e-05,0.012898096053099254,-0.28819998425585464
4700,-0.005642834763273095,-2.3652948968610805e-05,0.007155344629706605,0.00048228163833046616,2.5955318509554e-05,0.00020112719855255772,-5.184924500321847e-06,-4.090445283092596e-05,5.0828088849858e-07,-9.97339707297731e-07,-1.7464891458092586e-08,7.334076369344606e-06,3.485962392531864e-05,4.7222173108941455e-09,0.00017315551750469112,-1.8745485063020876e-11,1.2565777361783342e-07,6.319198975580838e-06,3.4995697293572085e-05,0.012774978941844293,-0.30260026406596174
4800,-0.005712273025072938,-2.334666990141075e-05,0.0075393546346012915,0.0005052262490726936,2.671323541139324e-05,0.00021554611404954476,-5.0929777013582455e-06,-4.1972692223601225e-05,5.352301071196455e-07,-1.0624347699867506e-06,-1.737030671860847e-08,7.418064393523532e-06,3.5981783211430125e-05,4.863946976596087e-09,0.00017379154687528889,-1.868394541863051e-11,1.2929141923982354e-07,6.599630485392176e-06,3.646873383058918e-05,0.01270377922907207,-0.29923946140065605
4900,-0.0060583243463768095,-2.4981044964939694e-05,0.00740529429227141,0.000521347340579234,2.7655860969267636e-05,0.00021027613313957642,-5.161849949334687e-06,-4.334808502730428e-05,5.305594480426303e-07,-1.0927873901569598e-06,-1.779522690907239e-08,7.56229366954089e-06,3.605360225959795e-05,4.911046304204938e-09,0.00017982203286398129,-1.875763275936537e-11,1.2966416142729823e-07,6.727248030439056e-06,3.7657708305930024e-05,0.012362132249774086,-0.2876620051232294
5000,-0.006121872432260405,-2.428913190987544e-05,0.00785628516152046,0.0005351636174965859,2.8525458838432153e-05,0.00022254920230020152,-5.496747065640494e-06,-4.4603974175307466e-05,5.273897171204195e-07,-1.156735812701342e-06,-1.898549856194304e-08,7.644349827480352e-06,3.6522374472578645e-05,5.083979871457349e-09,0.00017472654636882713,-1.911114492721943e-11,1.3317028608362714e-07,6.583503767441613e-06,3.740369271188489e-05,0.012591704433115069,-0.29416606348094526
