milliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60200334134807,0.0015002027490733417,0.007600069525676926,3.4391984152866923,200.00000012197495,0.0008001260369590544,42.72200683577398,200.0000029669415,499.99405513072116,0.0,100.0,599.920822981448,260.0000000006774,49.1380575845072,679.9999999528951,60.0,100.0033830913315,700.0000002483607,-6.831735013520697e-07,8.589332535828562e-06,240.0,270.0,20.915013891367696,99.99999995599484,60.0,200.00105428782953,12.0,100.00408431133857,100.0,100.0003132773588,6.187907083875544,8.812095736937456,10.262999983906381,0.14770458972258796,293.1333353811849,0.015300002731239177,0.002000019065363292,0.0019999569554933834,1.3662482131280843e-07,0.98809921276582,-6.601235746122619e-06,0.0005969102500788806,3.766638491856291e-10,0.8552924619605623,-2.7342245051108874e-07,-8.647869245516785e-18,-0.0012981202274022852,0.8668390089109409,1.1679363400931154e-07,0.0002918892263053562,3.801390927124729e-05,-0.00024171293360829345,1.0822541696529429
100,96.60145912624088,0.0015035469279180808,0.0075997731224255,3.4397390187523977,199.9999999274275,0.0007966559052919451,42.721376172025394,200.0000053531868,499.9946737406203,0.0,100.0,599.8868069118965,260.0000000005746,49.13954913200059,680.0000001554654,60.0,100.00305839787222,700.0000001320286,-3.635693123387495e-07,2.3305173459922534e-05,240.0,270.0,21.189237071500475,99.99999985650415,60.0,200.00211350840695,12.0,100.01076106302322,100.0,100.0000561109172,6.187827488135004,8.812167338658824,10.262999991993112,0.2763210800738293,314.0838617549798,0.015297432927111422,0.0020022769854980897,0.0020004096409020574,-1.8087796148687902e-07,0.9881005460853908,-1.0831818268629214e-05,0.0013090200294832953,3.863092117713209e-10,0.8534962109430854,7.277799585738717e-08,-5.761039739123439e-16,-0.002259716633866861,0.5786550938113114,7.33893292609658e-08,0.00017019979409053001,1.6109914847545397e-05,0.00040855375044959285,1.1372930243043375
200,96.60140277792486,0.0015066398044507718,0.007599473526560338,3.4397965604806466,200.0000001746392,0.000794097735843624,42.72125685947945,199.99998985264546,499.9920972101691,0.0,100.0,598.8472505212769,260.0000000004568,49.13977714656835,679.9999999546754,60.0,99.9956937087003,699.9999995525341,9.616013033063788e-07,1.9230857583664568e-05,240.0,270.0,21.374141536323613,100.00000012416687,60.0,200.0024829176587,12.0,100.01423046665258,100.0,100.00004879741603,6.1877608536472035,8.812234812576289,10.263000002311932,0.9384055597560252,319.4319099849101,0.015295416468089943,0.002003435045484749,0.0020011059608598595,1.864894914665895e-07,0.988099131523531,-1.0749438682389805e-05,0.0001999929198977105,-6.055922309917111e-10,0.8535564592265246,2.5144741242055024e-07,6.40193595778678e-16,0.0016769158927080361,0.3899141329781578,1.4310379431804002e-07,-0.00035705999639705347,-2.368185162048811e-05,0.00017259725594897938,1.1000676712584523
300,96.60139886622608,0.0015089653734265455,0.0075991944617940154,3.4397939649490854,200.00000011067337,0.0007918522678315788,42.72120965827199,200.00000726350953,499.99777461245515,0.0,100.0,598.6815378158929,259.9999999995926,49.14170865875773,680.000000075246,60.0,99.99817908715659,699.9999993812494,-4.446615376319975e-07,4.4516287686373474e-05,240.0,270.0,21.492538873238384,99.99999986590912,60.0,200.0000554805858,12.0,100.02468739763367,100.0,99.99934490639042,6.187712326389214,8.812283534878405,10.26300001374456,1.0948185797644483,327.441523052643,0.015294090455111702,0.0020040139251946286,0.0020018659083430907,1.0506717460052388e-07,0.9881002991504996,-1.5084832799403885e-06,0.00921201902109825,-3.1249334762580496e-10,0.8511899261080765,-4.9806474702048496e-08,7.179469539829728e-16,-0.0011870633064165876,0.2597863060800964,2.0831038126902084e-08,9.487564633775502e-05,-2.612173977313515e-05,0.0005064724051114841,1.0601697693872152
400,96.60140130958268,0.0015110115092507547,0.007598894844271577,3.439790375647286,200.00000012749865,0.0007905100970621546,42.721155473262584,199.99999527481265,499.9843111411489,0.0,100.0,597.9899153292539,260.0000000005401,49.14245876562935,680.0000000931389,60.0,100.00124383734004,699.9999993512298,7.115225948993126e-07,6.037928662657623e-05,240.0,270.0,21.577866948442985,99.9999998878991,60.0,200.00001193362644,12.0,100.02594767904073,100.0,99.99928368667533,6.187658403828203,8.812336449608855,10.263000019181204,1.5021388794960608,331.51385728671437,0.015293083781817256,0.0020043224471241756,0.0020025908341627934,-6.880415677960937e-08,0.9881017584985343,9.145851699286065e-06,0.010438305545161983,2.46944056323161e-11,0.84949410182182,-2.189992236452757e-07,5.4332315554712964e-17,0.005220592511559869,0.1683815064262093,2.873356111333174e-08,0.002077880293143818,2.7166991457423638e-05,0.0011675418667423912,1.267402576059711
500,96.60139937652384,0.0015124396276341293,0.0075987081201353834,3.4397916997748474,200.00000012367096,0.0007892087352429473,42.721117659633904,199.999997299881,499.98580505537063,0.0,100.0,598.2497161231248,260.0000000000963,49.14584040073702,680.0000000379514,60.0,99.99521670791722,700.0000001626219,1.270896309951201e-06,6.722668579068946e-05,240.0,270.0,21.63469634966716,99.99999995473435,60.0,200.00175863505842,12.0,100.03948518944145,100.0,99.9991827639575,6.1876222180476965,8.812377664965616,10.263000032664069,1.7923895572441717,341.1661718357532,0.015292516405059789,0.00200438330692026,0.002003115482857437,-7.814094649910853e-08,0.9881027576644689,-9.473590146691022e-06,0.020884374018968452,6.405965826467862e-10,0.8493202625614905,1.8263405737767504e-07,-6.789990814259961e-16,0.004855782612224873,0.12161005998511978,-7.730810208391602e-09,0.0014727030818401043,2.827412092048045e-05,0.000983599219252985,1.1794529612532278
600,96.60140253260377,0.0015135555583489359,0.0075983162906322075,3.4397890951056533,199.99999978775884,0.000788221460366396,42.72108362593763,199.99999134922456,499.97735177106233,0.0,100.0,597.1759942239883,259.9999999999634,49.147282246590784,680.0000001206229,60.0,99.99863870196705,699.9999983407928,1.3180752040995092e-06,9.149395643719905e-05,240.0,270.0,21.672839182721432,99.99999992223871,60.0,199.9992017108051,12.0,100.04455387682579,100.0,99.99835576995788,6.1875831712349845,8.81241863203324,10.263000060215447,2.5882461604615314,351.07748534691854,0.015291969884840457,0.002004421551288289,0.0020034607045253143,1.8700494592550437e-07,0.9881035624827849,-7.2404905751299185e-06,0.029319082077716233,-5.342122735298028e-10,0.8471881997397849,-1.7956744636311631e-07,-7.44670904152396e-16,0.0026951799619633577,0.08366028101809575,-4.1569704837525366e-08,0.002273489097253262,-1.366324463661627e-05,0.0014684254721990075,1.3903381516377749
700,96.60139953636079,0.0015144581134686754,0.0075980968831335285,3.4397867253451446,199.99999988517015,0.0007874917932071521,42.72105691448015,199.9999903278628,499.971696700253,0.0,100.0,597.460427517588,260.00000000030076,49.1483195412703,680.0000002680415,60.0,99.99680049392525,699.9999994180669,1.40356835052734e-06,0.00010008715863987617,240.0,270.0,21.685304900320837,99.99999988461386,60.0,199.9979962003754,12.0,100.05309260946046,100.0,99.99765735478064,6.187547734812566,8.812444031616534,10.26300005122834,2.6660166665245573,362.2591244132547,0.01529166043253729,0.0020044338308778144,0.0020037255981558764,1.9904355113601743e-07,0.9881035140823724,4.302442962400876e-07,0.030284145224007165,2.0809953221558059e-10,0.8464444461353038,1.5388552962908578e-07,7.414012543157924e-16,0.004289140586217478,0.050115467550105625,-1.1803694549290708e-07,0.0038580629833349644,7.332244231448444e-05,0.0021542656937866703,1.3705861166457665
800,96.60140931090145,0.0015151238166521378,0.007597808256453683,3.439779723197772,199.99999973023318,0.0007870781697146633,42.721018221127196,199.9999949095719,499.96265402691847,0.0,100.0,597.0068287608666,260.0000000001476,49.149246543680825,679.9999997233689,60.0,99.98868853397974,699.9999988360811,2.3753001272002742e-06,0.00012169998183131272,240.0,270.0,21.70727809260822,99.9999999704733,60.0,199.99834682714732,12.0,100.05998129274587,100.0,99.99750605611077,6.1875286228011666,8.812475944920704,10.263000073908763,3.4134899064781483,376.3225369862514,0.015291522892756785,0.0020044157586734963,0.002003965688449288,7.276081141587453e-08,0.988104703299158,-7.5540647711243966e-06,0.042278099100078494,-4.860616292536701e-10,0.8444728034667849,-1.7712876134325643e-07,-1.8938338416663582e-16,0.00805586757617535,0.04080621299941988,1.2489612943844278e-07,-8.171832797187854e-05,6.901304051070316e-05,0.002673320911790035,1.4221736203427386
900,96.60140678658222,0.0015156436272252677,0.007597790707179093,3.439782384125563,199.99999981419967,0.0007866783451214765,42.72100843760185,200.000005685199,499.9515646101347,0.0,100.0,596.4983617184156,259.9999999998499,49.15110295269181,680.0000000221969,60.0,99.98729673791705,699.9999976046969,1.993040104598804e-06,0.0001408065369227157,240.0,270.0,21.71262055109656,100.00000004313786,60.0,199.99809990946628,12.0,100.06551877692901,100.0,99.99735475980081,6.187504733498936,8.812496019436585,10.263000091696318,3.5487468431664007,384.2167843026256,0.015291397726438246,0.0020044226840807873,0.0020040726280276685,2.4065073490816023e-07,0.9881073808977944,-5.360117200009366e-06,0.043738408722474,-6.907745806613079e-10,0.8442914126127015,2.3458041761083358e-07,5.649039917224504e-16,0.008234599264624042,0.0276106098321209,-3.432505283902964e-08,0.003352423785336785,7.922119097499247e-05,0.0031124589347617023,1.633513484593157
