miliseconds,APC,APCAxin,APCAxinGSK3B,APCBCatenin,Akt,Axin,BCatenin,BRaf,C3G,Dsha,Dshi,EGF,ERK,GSK3B,MEK,P90Rsk,PI3K,PIP2,PIP3,PKCD,PP2A,PTEN,RKIP,Raf1,RafPPtase,Rap1,Rap1Gap,Ras,RasGap,SOS,TCF,TCFBCatenin,X,bEGFR,fEGFR,pAPCpAxinGSK3B,pAPCpAxinGSK3BBCatenin,pAPCpAxinGSK3BpBCatenin,pAkt,pBCatenin,pBRaf,pC3G,pERK,pGSK3B,pMEK,pP90Rsk,pPI3K,pRKIP,pRaf1,pRap1,pRas,pSOS,null
0,96.60200309981903,0.0014998304538655328,0.007599911143282199,3.439198115725817,199.99999987458116,0.0007999646543190094,42.722009349154206,199.9999953128633,499.9975149501562,0.0,100.0,599.7581793778011,259.9999999996656,49.13725425492876,679.9999999614108,60.0,100.00356947252465,699.9999999692022,-3.17922754355593e-07,1.0809522506953484e-05,240.0,270.0,20.907781107325107,100.00000000207622,60.0,199.9998881348878,12.0,100.00181220470247,100.0,99.99987154857251,6.187898713335476,8.812104310473165,10.262999986348348,-0.036799498299583094,304.29471589575667,0.015299972393170718,0.002000025430985592,0.0020000125862705276,-1.3797378252713287e-07,0.9880996598775662,-2.9118001043719506e-06,0.003339051293128272,-1.170425126696212e-10,0.8553335628199134,-2.5153615112578487e-07,3.026417681116187e-16,0.0016086469009921134,0.8635911723339142,1.1757101100506642e-07,-0.0015955003133549305,-3.986582492959615e-05,0.0003173168539614952,0.9348988280817487
100,96.60145578689982,0.0015035613574016652,0.00759978096343951,3.439737459695849,199.99999995985098,0.0007965121080306113,42.72137840317387,199.99999607645475,499.99642631510426,0.0,100.0,599.8954674548224,259.9999999994721,49.13806120433312,680.0000000917222,60.0,99.99565443026266,699.9999996385935,-1.986680644518168e-07,1.6340194907008223e-05,240.0,270.0,21.183226680447905,100.00000013280913,60.0,199.99997551695955,12.0,100.00758099898722,100.0,100.00014968385848,6.187826386757269,8.81217908852904,10.262999985643171,0.503263610930994,310.03937839104634,0.015297365910527981,0.0020022657361262845,0.002000425224863024,-1.9152381281813768e-07,0.988099009150528,-6.586382139953514e-06,0.0064538769392667875,7.16638103376117e-11,0.8545801459330366,-5.165838001949016e-08,-3.5910557536317134e-16,0.0029194968403683796,0.5843659785609676,-4.153501332430362e-08,-0.002169617415631588,3.582370282181708e-05,0.00034785108128208007,1.1902913389369913
200,96.60140366674996,0.0015067777657335269,0.0075995025645638654,3.439796999292725,200.0000001002014,0.0007940531915988584,42.72126946732449,199.99999460865374,499.9975862160235,0.0,100.0,598.9263346285626,259.9999999994255,49.140150874241016,680.0000002936835,60.0,99.9959116404447,699.9999991222576,4.6481509159381344e-07,2.426687130558236e-05,240.0,270.0,21.374663269179827,99.99999999922599,60.0,200.00215537930285,12.0,100.01710318298021,100.0,99.99979874974106,6.1877597040219445,8.812241086467882,10.262999997870482,0.6073779118247175,325.5955941529022,0.015295418126222716,0.0020034521145332273,0.002001082518654385,5.5106701331771006e-08,0.9881005662757462,-8.589256375439326e-06,0.002585383638048974,-4.718677075813855e-10,0.8525233567595831,3.099921027983375e-07,6.521808205110793e-16,0.0010360672366924915,0.38073762244602144,1.984130626806075e-08,-0.001551567314451164,7.218859976924258e-06,0.0003997973238077173,1.1204089929274559
300,96.60139900723449,0.0015089930277750773,0.007599173065725564,3.4397949366681964,199.99999982567167,0.0007919798022090225,42.72120772618474,200.00000892912297,499.9879745212509,0.0,100.0,598.9034691981465,260.00000000010135,49.14197310316416,680.0000001910445,60.0,100.00001490173734,699.9999997537001,-1.3879647280247214e-07,4.354557670225943e-05,240.0,270.0,21.499483420185822,100.00000014442455,60.0,199.9986043323938,12.0,100.02301909692059,100.0,99.99961880741961,6.1877076647078955,8.81229113709325,10.263000021740117,0.9256838086196878,334.6500079702073,0.015293988918490481,0.00200404369382094,0.002001870490343022,3.763571212416348e-08,0.9880996451237043,8.062162066504341e-06,0.004613563912960647,-3.8874407155401835e-10,0.8516575642249095,-3.1531142007860233e-07,-7.697786053301739e-16,-4.824651398866245e-05,0.2645025321950714,1.2543174334509486e-07,-0.00197036703094554,-2.623408943341333e-05,0.0002387647599383703,0.9999026025820288
400,96.60139954541857,0.0015109613503353075,0.0075988285713564085,3.4397945879894833,199.9999999856809,0.0007904993858141188,42.72115352702131,199.99999286990217,499.9919937644977,0.0,100.0,598.0789146799012,260.0000000006753,49.142930106590065,679.9999997570278,60.0,100.00136331143732,699.9999996967963,1.0567517286860482e-06,6.164787341863009e-05,240.0,270.0,21.58530748937283,100.0000000291841,60.0,199.9997246429564,12.0,100.02675961507686,100.0,99.99883197272703,6.187668764378938,8.81234452751298,10.263000014822024,1.7203444287524199,332.5053899151312,0.015293103520213937,0.0020042762401724502,0.00200254028539316,1.3565338383708787e-08,0.9881011700718443,-8.855245946281015e-06,0.010352334484110944,-7.181873010467973e-10,0.8499635325275218,-1.5403993341011074e-07,8.501614246898159e-16,0.0027193057931546886,0.17850735247462068,1.356674952975222e-07,-0.0002932529646131853,-1.7340745196935585e-05,0.0004950817906785169,1.2785745282950063
500,96.60140014318594,0.001512503283811116,0.007598644391682385,3.4397933223083585,200.0000001116875,0.0007891611796100844,42.721113940037924,199.9999974946952,499.98610613480713,0.0,100.0,598.2580818007417,259.99999999982333,49.14573231739637,679.9999998517055,60.0,99.99459567217349,699.9999987320017,1.094572522091245e-06,6.890376305819137e-05,240.0,270.0,21.6326386294033,100.0000001045754,60.0,200.00152892442344,12.0,100.03218998669638,100.0,99.99912188454724,6.187626691075685,8.81238245814926,10.263000023793474,1.9553206025940815,351.4427976097072,0.01529253574883611,0.0020044270291701295,0.0020031217243775276,-3.945234723762002e-08,0.9881024405619281,3.768407082976642e-06,0.014470928432215528,-4.0694870867998085e-10,0.8481450959505141,2.51776532802774e-07,-8.419849626070912e-16,0.00016711525085093748,0.11808404963504766,-1.3724377787093526e-07,3.359546007118859e-05,2.8371369449791855e-05,0.000804117358735747,1.4190363215292838
600,96.60139803397178,0.0015134915339504937,0.007598409613919292,3.439783128103251,199.9999999146623,0.0007883267763277642,42.72108143356072,199.9999950706942,499.97820595237647,0.0,100.0,597.3330607210892,259.99999999983453,49.146932138951904,680.0000002107439,60.0,99.99498933947014,699.9999998975023,3.620713687760809e-07,9.67325338358363e-05,240.0,270.0,21.665478836780192,100.00000013259431,60.0,199.9967399706007,12.0,100.04594071206415,100.0,99.99827062566848,6.187581604340227,8.812423493750481,10.263000051089682,2.0837108407622518,356.81563807082273,0.015292082287691062,0.0020044892647276087,0.002003493504097792,-8.459146109507394e-09,0.9881028516044573,-1.1526610087308905e-06,0.028094475234846192,4.084835268870717e-10,0.8477696060991617,-1.01258108486054e-07,7.21942312263005e-16,0.0020799199196419446,0.08422871643350124,6.717422934306293e-08,-0.0008348124836148063,7.655891125509823e-05,0.0018295963925614024,1.238604719118015
700,96.60140756542353,0.00151448350315749,0.007598252507985671,3.439780860486113,199.99999985311325,0.0007874802935209043,42.721049014570205,199.9999944717166,499.9627919054565,0.0,100.0,597.1093943802765,259.9999999995122,49.14737168873767,679.9999997967686,60.0,99.9962375312019,699.9999995270144,1.9046731304751246e-06,9.780247343061135e-05,240.0,270.0,21.691796182598747,100.00000005355203,60.0,199.99854798316505,12.0,100.04728779151807,100.0,99.99808496576985,6.187549370582592,8.812454772287152,10.2630000521357,2.8545500629635923,372.3119072824446,0.015291743337798574,0.0020044850196850065,0.0020038072327454434,-1.1770925450437785e-07,0.9881042377005372,9.008460760903099e-06,0.03450144939373144,-5.64762035996696e-11,0.8453950135724845,3.14773289002537e-08,2.1049535329826185e-16,0.005807062751720782,0.056826900705870924,2.8008377682959843e-08,0.001004188025278662,5.8837021771840765e-05,0.0018476571082498528,1.6417283680537111
800,96.60140508057506,0.001515229799403221,0.007597884646655659,3.4397778794514293,199.99999997271033,0.000787080325369949,42.72103523879705,199.9999959760584,499.9550221913968,0.0,100.0,596.3110823400228,259.9999999993342,49.150603969521626,679.9999998400579,60.0,99.9891592816185,699.9999987730047,1.2342576866459823e-06,0.00011970274019425687,240.0,270.0,21.700228136155093,100.00000000764612,60.0,199.99681616605045,12.0,100.05787132589336,100.0,99.99757772543289,6.187516575706741,8.81247555934999,10.2630000589021,3.125409391881964,373.27617283116774,0.015291442551946557,0.002004421600351813,0.0020039934873963437,1.98673050888728e-07,0.988105338543469,6.214274910105571e-06,0.04638229305964337,-4.5079029476867814e-10,0.8444309843546688,3.03652171314421e-07,7.72922006635572e-16,0.006880756791778846,0.03046768858680743,4.945288004713475e-08,0.0008132364216149415,0.00013229388005121744,0.002404305040391175,1.634495025614165
900,96.60140356616115,0.001515782912281049,0.007597624755872181,3.439776521547584,200.00000001734196,0.0007865555722609457,42.72100872131401,199.99998829410185,499.95634019928355,0.0,100.0,596.2660019520564,260.00000000006764,49.15076644121574,680.0000003011731,60.0,99.98728278719996,699.9999976985591,2.5856777981578817e-06,0.00012570212288104429,240.0,270.0,21.70690990358082,99.9999999721177,60.0,199.9984405510662,12.0,100.06843160238768,100.0,99.99725083608118,6.1874966013914,8.812503098110682,10.263000095942163,3.5372053140641357,389.56409412059526,0.015291446814793249,0.0020044632813469446,0.0020040684691303738,-2.0515942743305926e-08,0.9881070916106606,1.138103701878223e-05,0.05034942560876116,2.627476122873159e-10,0.8432920042387572,-1.3207058942519697e-07,4.47247187554549e-16,0.009246879204895402,0.021455217084679908,1.6250184081397514e-07,0.0005844979163303838,0.000149500721397374,0.0029073984398077903,1.673644857387554
