milliseconds,G0,G1,rR,I,rI,R,RI,R2,G2,G3
0,1.0001247135434297,7.361896196749543e-05,0.09146611037978251,0.3455484378238901,0.04091462070946734,1.3243833518571386,-1.5044058055104295,0.1371222472719678,0.0,0.0
100,0.9998842990438737,-0.00013825549806486848,0.09662247167786914,0.5147288580984063,0.026528733046179236,-1.422534676849221,-1.6020035616062238,0.01898972502546921,0.0,0.0
200,1.000083710065348,-9.159484287715921e-05,0.2832812989983986,-0.29186571515711957,0.13329740935916956,2.075102802052849,-1.2960174389821348,-0.08885765366708788,0.0,0.0
300,0.9998725524650034,0.00014612504124856298,0.368382424530877,0.3135732638353434,0.1619917504663406,0.6147914839163189,-1.2494080516761508,-0.23746420784240316,0.0,0.0
400,1.0000791487539185,-5.3545342374676085e-05,0.26103622858184095,0.05727851002488904,0.22762918459252351,2.552070904511022,1.564400370183429,0.13301012476837895,0.0,0.0
500,1.000053655748138,9.660214625666393e-05,0.5007306029242474,0.7502496270908374,0.16703185794477282,2.4476621494959288,-0.3804281298117921,0.16500487023680738,0.0,0.0
600,0.9998478546742748,9.045006539733126e-05,0.6071810139853473,0.7819897901458004,0.28134515748002625,2.4798838342867193,1.7692741858561376,-0.09148376843228359,0.0,0.0
700,0.9999048449878495,7.500985026697227e-05,0.6337115384520587,1.898563269961957,0.3270620661343808,2.6153190559939934,-0.5590067902289865,-0.2455876669705385,0.0,0.0
800,1.0000815235673444,-0.0001360797076891994,0.6574023525960156,2.766940823674251,0.3133078019969688,5.470827042947591,-0.2540803904894036,-0.04676221882768735,0.0,0.0
900,1.0000297868532455,0.00010519653192969039,0.680812678794718,2.4996245940696253,0.36007013682398353,3.855940892364027,-0.6725795878889615,-0.40549187074331633,0.0,0.0
1000,0.9998880187144624,0.00014175589388731627,0.9075048743330952,2.5608723654568486,0.4758146026181183,4.77080312746828,-0.44313209609789495,-0.23839285547044325,0.0,0.0
1100,0.9999246977008247,-0.00013124582056627286,0.8580595367338371,3.4198138666820386,0.48676792642921685,7.218751404783997,1.013774194347364,0.16680348825313596,0.0,0.0
1200,0.9999986023857647,-1.3493498979178378e-05,1.1188883905150924,4.418336730834896,0.5637051226929917,7.361204014399136,0.4206609074085389,0.19156527186905967,0.0,0.0
1300,1.0000228132589088,2.649079843121799e-05,1.2504222051409708,4.619045030587622,0.6382323237462992,11.005988940422405,0.701339098184482,0.0898568664011121,0.0,0.0
