milliseconds,G0,G1,rR,I,rI,R,RI,R2,G2,G3
0,0.9999566233331624,0.0001037693566100996,0.12261412493381701,-0.0031392781852898183,-0.06118193627827421,1.1420667835324982,1.4894056223183347,-0.4543252494799927,0.0,0.0
100,1.0000035601797896,-7.344287921066707e-05,0.026584742003085887,0.2131371374439644,0.07424152397746211,0.8469901891763933,0.6935727807003581,0.21523582526108395,0.0,0.0
200,0.9998580570939258,6.378606941740551e-05,0.23424352190129386,-0.06911075838512498,0.03274994522113839,0.8301324337994179,1.0461010752659576,0.23920162945103104,0.0,0.0
300,0.9999167453647309,-3.557187091983186e-05,0.17070721787731757,0.4284082735922192,0.1566929515537968,0.7689643665749624,-0.6512333528149347,0.11586254754591173,0.0,0.0
400,0.9998869879448983,0.0001209162972998648,0.3814704683413921,-0.08774942502629335,0.23424135989378342,0.5864603319078306,0.8683275488919976,0.45312752612007395,0.0,0.0
500,1.0000380120587347,0.00010023063511667752,0.33578725274722393,0.3938811005364542,0.1951022637045348,1.7744206514140537,0.6786127028616065,0.15166303905555223,0.0,0.0
600,0.9998819433032062,-4.928023969502877e-05,0.6012153858985626,1.460736415719464,0.3057287501220125,1.6999164022963766,0.983990712850513,-0.17374202922167437,0.0,0.0
700,0.9998490765217288,-6.787599433466639e-05,0.6786024117089205,2.342149256101103,0.36357919547189566,1.3235194241340649,0.2502157847284311,0.3719140692542082,0.0,0.0
800,1.0000607784451976,-8.240515443718773e-06,0.6940222038247293,1.998951677565764,0.3463611131259341,3.3903937024869544,1.631493735084035,-0.33525606377931666,0.0,0.0
900,1.000131298946289,0.00014713320690472935,0.8236168101694975,2.342367761549138,0.4278605589494908,4.65067128197388,-0.7147410231668831,-0.2545236524252644,0.0,0.0
1000,0.9999740106772289,-6.207960559273518e-05,0.9144490070085428,3.5137419391268034,0.5138324690349704,6.206626788856655,0.3578284654785566,0.521495362575288,0.0,0.0
1100,0.9999540396523645,-0.0001125672383420045,1.0436401039993124,3.243947270665212,0.5692650314702908,8.700856530646586,-0.11381564571486733,-0.07604386993810092,0.0,0.0
1200,1.000067890318055,2.8847575962347924e-05,1.0452838084737515,4.5082078988876795,0.5738804495245834,7.986992438918287,-0.7479692941538989,0.5335050941391751,0.0,0.0
1300,0.9999282044523347,-8.369912496643944e-05,1.176435222971316,5.896502685627811,0.6116170565218361,8.405185664822634,1.1624945607283983,0.1371753631721478,0.0,0.0
1400,1.0000711573441636,1.5794466636208405e-06,1.1189158642473684,5.80962030493481,0.6473420409021352,9.690604624175146,1.3608032363174811,0.5903979113301668,0.0,0.0
1500,1.0000495942630732,-3.093458624698725e-05,1.3363612601543327,6.235155754356416,0.7189080359373842,12.39254951761589,1.0828543817926424,0.9027465679682638,0.0,0.0
1600,1.0000244937756222,-6.595317430177067e-06,1.4581433197301203,7.472429032457134,0.6834954533190257,13.815277736892476,0.5576048303371315,0.4892542690955435,0.0,0.0
1700,0.9999423393015959,-4.792495088034447e-05,1.5187273190013408,7.643087919432773,0.8246704801166952,16.505097123080205,1.3357908980185313,1.0704663030510522,0.0,0.0
1800,0.9998942119059088,4.004985706105864e-05,1.5200552472817683,8.53758417386551,0.765855020512458,17.849011192766834,2.3882484837524847,0.6753133938394428,0.0,0.0
1900,0.999861509750982,0.00024512510036815997,1.6448323355963639,9.163235725348862,0.834647116862387,19.015602187644564,1.0478635770631832,1.0441092765507904,0.0,0.0
2000,0.999760345717766,5.754982955727316e-05,1.6548492823110996,11.019417313013273,0.9621416702552738,20.68730647466022,1.121598589362028,1.3892663577909743,0.0,0.0
2100,0.9999667395632313,0.0001482404897422816,1.8104632154278306,11.778205763160454,1.0339540810182024,22.981046185028198,2.610500695714537,1.4728609837056759,0.0,0.0
2200,0.9997569934971946,0.0002422345377465048,2.0497953538398312,11.911266650321851,1.0612043519441363,23.832142724980855,2.7645124932409,1.9694605966115946,0.0,0.0
2300,0.9998070693103429,0.00010667421867000679,1.946103033650685,12.528745709125381,1.1198438432668165,24.259117934191494,4.637209713042582,2.335245701069194,0.0,0.0
2400,0.999545186154361,0.0002721087998262606,2.155301193417723,14.262234781420345,1.1523444340050313,24.07548430788947,5.049695367882345,2.7538414466347647,0.0,0.0
2500,0.9996130121712,0.00032711308465732496,2.0611621638563595,13.930301737160493,1.1455642794095677,27.54265426378134,4.806940116689248,2.243302614692671,0.0,0.0
2600,0.9996532898487189,0.00028658291148771025,2.241077584291964,14.684004566334822,1.247023763085011,28.912635647004777,6.63013217631527,2.611498132278813,0.0,0.0
2700,0.999535047861347,0.00046204373141042906,2.382701769068407,14.770674719611568,1.289633268665408,30.8592047694365,9.072503769478,3.170984854237478,0.0,0.0
2800,0.9993253174026565,0.000454955319470358,2.5325937638844875,15.953706989108046,1.2588431535962177,29.96024530889479,10.078080806156464,3.7125529483068873,0.0,0.0
2900,0.9993177793481138,0.0008398593924065893,2.4818849934891074,17.14833536066665,1.324274587859838,34.30374549946974,12.133994135863135,3.8879977896587166,0.0,0.0
3000,0.9992475036964441,0.0007266354305087413,2.5151445642365617,17.04896013174591,1.4066126559620065,34.53174501369802,10.737447785411073,4.017827105828569,0.0,0.0
3100,0.9990395586769565,0.0009535965930398522,2.6369424740550977,17.458564865315036,1.3905486370516853,35.49832629139077,13.436653696141361,4.537578478267153,0.0,0.0
3200,0.9988570184340207,0.0011148399966282253,2.7485174024806036,18.125780679322318,1.410075192314459,38.736306714563014,16.44996571083674,5.2017246986653065,0.0,0.0
3300,0.9989722752139126,0.0011013182006088709,2.97431581560666,18.486852984650813,1.5414610007778484,39.87149781028945,17.1684282932023,5.63016287208509,0.0,0.0
3400,0.9987368762255812,0.0014464989862073103,3.0143171351644744,17.951980531669115,1.5360645871646423,39.35440485764297,19.252500783619865,5.999373232542715,0.0,0.0
3500,0.9985846335693226,0.0014709996916004706,3.0766720982899325,18.29162200045292,1.5349758509038138,41.88573762959809,21.751743860681405,6.707511489259008,0.0,0.0
3600,0.9982546141876733,0.001647303570464375,3.0075866011605017,19.703351953587426,1.6252796991419747,41.88859915708702,23.954726361931517,7.253842372687422,0.0,0.0
3700,0.9982927705831494,0.0016879763947156093,3.2740983543502007,19.146496809724255,1.744184220480412,43.833201714199305,23.326823919932146,7.211675969340502,0.0,0.0
3800,0.9981538038817475,0.0020832202189089073,3.2600739725884966,19.958786050265292,1.7932789530858513,46.1769971929747,27.761083519732345,7.993182696074257,0.0,0.0
3900,0.997724890405358,0.0021997310134497677,3.423459847048198,20.580192229520797,1.8225476910135456,49.140713453477794,30.31514974985642,8.048916778024564,0.0,0.0
4000,0.9975709355718254,0.002421201751314735,3.4210812351474367,20.33010541223673,1.766181161849344,46.85522882201099,29.770767761519227,8.75146385669165,0.0,0.0
