milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,92.954498462236,155.0188927161705,235.99998702395334,973.0002514569512,5178.000001643491,0.41651693346692764,0.03025159525354588,0.0006450364235701663,-7.642162225257602e-05,1.0736787463804935e-06,-1.4183791798050735e-08,1.2533683941486596e-05,-2.874643361933413e-05,-0.00019909155798197002,1.3043919826205038e-05,-1.0108671610596452e-05,16.6
100,116.0,93.07753457669388,154.99754726742253,235.99999528197574,973.0002605053573,5177.9999947562865,0.20060836101458562,-0.06484072878310501,-0.00042135667337591027,9.284959742319875e-05,1.145209782086656e-06,-3.2910877836524795e-08,-7.533802601582459e-06,-4.195859114034678e-05,1.6375249830113372e-05,-1.5419365569766813e-05,1.5913747654848322e-05,16.6
200,116.0,92.06862826641846,155.00737421989723,235.99999803287466,972.9998177674638,5178.000013947635,0.936360521623914,0.04656068033039758,0.0006417644435031451,-0.0001595269355605952,1.0839946037700619e-07,-2.0323082910892104e-08,1.5248711792726897e-05,-0.00018824484909367315,0.00023042577258526104,-1.3865710979121546e-05,8.59705709576972e-06,16.6
300,116.0,92.1406158227438,155.0096060637335,235.99997924677143,972.9998761036692,5178.000004956535,1.4000596622813462,-0.02981709323671428,4.1267983820519744e-05,-5.274228657093055e-06,7.64235397727697e-07,1.0097991678770372e-07,1.2871667874196464e-05,-3.7555771153561424e-06,-0.00010796899071628481,3.440223904151889e-06,-7.3136620066741006e-06,16.6
400,116.0,91.44260416155936,155.03241694224675,235.99999474395815,972.9999867854207,5178.000010313956,1.4009032784303557,0.07704319907645382,-0.0006448673970699843,-7.91228759153409e-05,-6.597438410857621e-07,-9.715202785388723e-08,1.597974119038814e-05,-4.9897133653983e-06,-2.808861657137405e-05,-1.0665106837867653e-05,-6.61822987858808e-06,16.6
500,116.0,90.51988502588448,154.9930154949151,235.99999223826848,973.0001356872463,5177.999990835242,2.350656183466596,0.04155820596671197,-0.00020437957241334893,-0.00016264227537062946,-2.078437022665227e-06,7.058883584462843e-08,-8.804901208819563e-06,-0.00022998415237075108,-0.00019684222344252593,-1.2812077908728961e-05,1.291489416188549e-06,16.6
600,116.0,90.34649408605034,154.9207819255109,236.00001361823007,973.0000531440511,5177.999997291867,2.010513889647859,0.09204990486868292,0.00023870969022285774,0.00013364147717541554,2.2286546013852694e-06,-9.647620079912572e-08,-7.484029700913115e-07,3.2287874190946605e-05,0.00010330055708567082,-2.126484027201073e-06,-3.100326428981259e-06,16.6
700,116.0,89.80788855937466,155.00505477130977,236.0000058674772,972.9998908316802,5177.999987938615,2.5182713536035033,0.024299978891604908,0.0004714756992630622,9.354818813994215e-05,-3.8161859354545023e-07,-4.441438583433439e-08,1.2602375423093175e-05,-0.00018419305542724683,0.00011222397376530475,6.671570260164089e-07,-6.172839931634175e-06,16.6
800,116.0,89.65136419622704,154.90272824892094,236.00001116754535,972.9998938321554,5177.9999937420735,3.625843327703745,0.0033568447366167237,0.000601632556293831,0.00015117910852647837,2.212184643825645e-06,-1.3162767463672946e-07,2.0969620566506787e-05,7.090333150720853e-05,-0.0002247923019170874,8.675124338114814e-08,-8.803660473143518e-06,16.6
900,116.0,89.49610735087056,154.95909175027103,236.00002104401415,973.0000747480219,5177.999997177529,3.743939430731723,0.11897118099987648,0.0009572423568046455,4.256374084520287e-05,2.08588417160706e-06,-7.600919813707838e-08,-5.249813095172329e-06,2.8452525342299852e-05,0.00017176104569873233,6.191420311846564e-06,6.402742951098304e-06,16.6
1000,116.0,89.19154489125816,154.87721623688373,236.00001236105416,973.0000654211365,5178.000002109932,3.596370386591465,0.13346840900636744,0.0008415229430198329,-7.904590936531261e-05,-1.6248381936137072e-06,3.8687285055475817e-08,2.0693643890478638e-05,7.231662491924239e-05,3.1011623711415977e-06,3.5079396640757275e-06,-3.358412143772126e-06,16.6
1100,116.0,88.11054401263824,154.84092287968184,235.99998410724962,972.9999723140452,5178.000009580132,4.061081436934667,0.18965033233847542,-9.463218134236087e-05,-1.0219988468869695e-05,-2.2228753753807473e-06,-6.717426672992817e-08,-8.187024723311426e-06,0.000275691767373957,-1.2203955135183494e-05,3.976476417157315e-06,6.044967288063361e-06,16.6
1200,116.0,88.0121306252539,154.7972287662834,236.00000038024936,973.0000947345197,5177.999985976567,4.9588601810738435,0.12479015019621455,-0.00015187842446702873,5.3976820914532755e-05,-7.380321309371259e-07,4.095579541844118e-08,-1.5842400674755806e-06,0.0001416252103708191,-0.00017881360648885284,1.6896396635440287e-05,-3.971161684045677e-06,16.6
1300,116.0,87.67941912321318,154.82576639520627,235.9999943817548,972.9997632076537,5178.000008146443,5.033191490595954,0.11645530099672913,0.0010972306316758317,0.00010422760324479945,-8.747275379644607e-07,-1.1834989704297043e-07,-4.895414148769566e-06,-0.00020647649330197206,0.0002818696070164658,1.528467424267991e-05,-1.577529587297836e-05,16.6
1400,116.0,87.7743651999328,154.7299018028113,235.9999834210039,973.0001300305519,5178.000015671115,5.205480507137624,0.15146763042224165,0.0011478108167771452,7.279273519448543e-05,3.218908371987098e-07,1.3666075753525296e-07,1.545180183825107e-05,0.00021264271210849343,8.866542712537259e-05,-3.821206077244411e-06,-3.190726928707568e-06,16.6
1500,116.0,87.31712952508579,154.73537956060886,235.99999866507048,972.9998909912343,5178.000001406349,6.1018846003753255,0.2229269557740669,0.0009545338998795176,-2.1680015910617464e-05,1.0343594331397809e-06,4.999150661525155e-08,2.407782614258654e-05,0.00010428809540744598,9.617267881421985e-05,3.599693282123463e-06,4.024295604281702e-06,16.6
1600,116.0,86.29752802863023,154.78159445734892,235.99997613013946,972.9996870013221,5178.000014680003,5.9050866819833026,0.33479345566056773,0.0007042316383987891,0.00012368954016416382,2.5962740215739636e-06,1.2017223439444683e-07,1.5358750044217365e-05,0.00031713127264158716,-6.312618042871263e-05,7.801653181579803e-06,-2.5967272757513657e-06,16.6
1700,116.0,86.38427970649765,154.6496354669083,235.99997603811036,972.9999960831515,5178.000005642779,6.761133562088584,0.2766573561428378,0.0019039606997887162,-3.5942728412384733e-06,-5.817881119671601e-07,9.574553175744649e-08,-1.063579939323954e-05,1.602584178215136e-05,-1.7901879597875808e-06,-1.4566174602695782e-05,-3.1717097000623726e-06,16.6
1800,116.0,85.96991608283486,154.66879721201417,235.99999855216765,972.9998627858289,5177.9999865940845,7.250887165427833,0.3650797322183815,0.0009960610869204551,0.00018919479641675438,1.7569009008442262e-06,-5.37990598977225e-08,2.4139052534235904e-05,-6.747066680770858e-05,-1.1552141923440652e-05,2.6447047764253997e-06,-2.4502637293634594e-06,16.6
1900,116.0,85.90756949077046,154.64041833536973,235.99999650757803,972.9997738921176,5177.999989241866,7.364835655792919,0.38758543733748174,0.0011021181310541652,0.00034392239134804607,-1.3729735734287257e-07,1.3083923809699632e-07,1.129833715743209e-05,0.00027585014234928157,0.00028051597897681005,1.8980371164586158e-05,1.8322369998925726e-05,16.6
2000,116.0,84.54752586087307,154.58079083695975,236.00000506779995,973.0000639549195,5177.999997225995,7.094121534575573,0.441317207986106,0.0023597343763846635,0.0003377474056074259,2.910576404754067e-06,-7.012235778750752e-08,-3.6041716605085766e-06,0.0002320753233305628,0.0001139551694045331,1.3867596143940852e-05,1.958320403192068e-05,16.6
2100,116.0,84.30242254398809,154.45335044300387,235.99999808385076,972.9998377833089,5178.000005413142,7.356536920038417,0.44717584169899366,0.0016455193791488421,0.00011867278065342022,2.4827596481993707e-07,6.25161324600674e-08,9.427468189235058e-06,6.871306360616082e-05,7.973549677892051e-05,-4.811918947934078e-06,4.621935891328867e-06,16.6
2200,116.0,84.78079515958956,154.44559336158355,235.9999927059995,972.9996099498513,5177.999992378935,8.502155612861392,0.5892556057391919,0.002228714003137577,0.0002857749500039554,4.202812125974211e-06,1.0089712422977593e-07,3.026043059221128e-05,0.00040876696924911236,0.0002267399711263841,2.3935895865447147e-05,-1.7322583694780955e-06,16.6
2300,116.0,84.42072066852462,154.42200581236006,235.99997948357762,972.9996123727415,5178.000002710279,8.6247861042739,0.5255644564139285,0.003438064093979688,0.00037016966295827454,2.9841668289638245e-06,1.5739147465065263e-07,1.58777497530286e-05,0.00043601274376671336,0.0005501232734986336,1.0133202552682251e-05,-8.916932779532834e-07,16.6
2400,116.0,83.75842218424837,154.36956801994808,235.99997323825653,972.9997131770209,5178.000002334368,9.234301620281661,0.6838860125164604,0.00274863209780469,0.0004331187445953192,4.97577773206344e-06,9.799550567551861e-08,3.811629271295448e-05,0.00036068781404356937,0.00019726689612561694,-9.04381769251249e-07,8.50842965131411e-06,16.6
