milliseconds,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L
0,116.0,92.7099007924172,154.98865048110034,236.00000645145306,972.9998990361529,5178.000005069549,-0.3382137124107195,-0.03086321115475412,-0.0001872849762470383,-2.6931656103641005e-05,-4.536923273718084e-07,1.2345366964805673e-07,-1.90503758181363e-05,0.0002170469141851613,1.0152359493217228e-05,1.4538878878967926e-05,3.187782114140916e-06,16.6
100,116.0,92.32699094257009,155.01658215496025,235.9999980197097,973.0000585913176,5177.99999737764,-0.04690835253010883,-0.056245513171224365,0.0007575680483085748,-3.4759544691234645e-05,-1.132089117101145e-06,-1.267444192477759e-07,-1.4610010787257945e-05,-0.0002470179424246897,-0.00024555130797513405,-1.407760919279105e-05,-1.30234072853538e-06,16.6
200,116.0,92.31810718388668,154.93461227056073,235.99997897449302,972.9999317211912,5177.999994047965,0.485185477876134,-0.0015267825419398003,0.00038660793710325504,9.817288852956639e-05,1.0815808454516994e-06,1.3306543826241058e-07,-4.5756785100641994e-06,-0.0001668272169195189,3.136903396751927e-05,-1.0366265633261747e-06,-1.5331620082124115e-05,16.6
300,116.0,91.98114623202949,154.9790334126633,236.00000544389502,972.9999156027128,5177.999983207747,0.8855430460259114,0.006653450020817891,-0.00033970576405538736,-0.00015468496882767286,-5.067637136357256e-07,-3.9052152574523046e-08,3.409251444556942e-06,-0.00019218382203713794,0.00012441323713158385,-1.0999506910479716e-05,6.902461038539724e-06,16.6
400,116.0,91.10147620004325,154.9702439530967,235.9999847736771,973.0000898392761,5177.999992886099,1.616323022262592,0.0014309499662525371,-0.0004946914223328474,-7.158379854615845e-05,2.073949124060721e-06,-1.733521131425429e-08,-1.163685834414739e-05,0.0002156858764974314,-0.000181608934474396,-5.688190344361332e-06,1.6262458664821616e-05,16.6
500,116.0,91.03786143015748,154.97708187505302,236.00000966622136,973.0001349985048,5178.000015269579,1.7078156134382945,0.005921901397056433,-0.0002405887514381606,-6.267648860696199e-05,-2.2513586995010813e-06,-7.933382227960259e-08,-2.1444353280933008e-05,-0.00013128461024569112,-0.00024792372090136,-1.0730329259143192e-05,6.310319231286746e-06,16.6
600,116.0,90.84684678797078,154.9585834146392,236.00002137119077,973.0000677478869,5177.999993209586,2.4644916707075915,-0.03233087438665982,-0.00029058257813102835,-9.983101593659849e-05,-1.888889856984175e-07,-6.907291477912153e-08,8.753665202247639e-06,6.964628315196345e-05,0.0001138901824397661,2.1431005558606264e-06,-1.1862496483001467e-05,16.6
700,116.0,89.78542532949155,155.01768266436247,235.99999480924365,973.0000383772472,5177.999990204245,3.0446384096583725,0.052983175565961,-0.0006117637449572674,7.813146031266035e-05,1.391069315118527e-06,-6.316364760815246e-08,5.226089722693885e-06,-8.247986358509701e-05,-0.00018364193713824937,-1.5722823476163773e-05,-4.942648843974488e-06,16.6
800,116.0,89.6959517608344,154.94051692699622,236.0000133990458,972.9997751616899,5177.999995113553,3.047861049198463,0.12798598048671542,0.0008032340482206422,0.00018125066763118985,-2.0991472195333324e-06,1.2805101597242748e-07,1.1653990400845931e-05,0.00023500497635947824,-0.00021216321203187537,1.0911583121679977e-05,-1.2485105235252963e-05,16.6
900,116.0,89.03891805462084,154.90473224083112,236.000016001005,973.0002495372676,5178.000013876594,3.718018910295249,0.13201581059656745,0.000721075810123373,-2.3871295471608398e-05,1.0386710899027319e-06,1.370904474520293e-07,-8.590643879137208e-06,0.00014711612199727226,6.646802306742734e-05,1.3604516473018718e-05,-7.249451300727212e-06,16.6
1000,116.0,89.3548840622457,154.86443776331114,235.99998303208986,973.0002141623696,5177.99999773976,3.9708447787015646,0.03894525186480734,0.0009154394412791303,0.0001700764115179258,-1.6419017189389227e-06,-2.1111436951967448e-08,-7.912874216873776e-06,0.00015425240340767474,1.7680516997047664e-05,1.672308826146177e-05,9.51486828703651e-06,16.6
1100,116.0,88.31588099542839,154.84243636565074,235.99998654900105,973.0001232184501,5177.999999098759,4.248470499431367,0.17824478610179958,0.0001462565442188232,0.00012033140294977001,-7.67567431909349e-07,-3.566326308132984e-09,-5.385866291795313e-06,0.00022842113489678255,-0.00014145445375511882,8.72066432887381e-06,7.924261646683817e-06,16.6
