miliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1000,0.0123395824113631,0.03796544025912774,0.004455972792113416,0.002004156668757452,1.7262072414956774e-05,2.7072169859502288e-08,1.1859286146404456e-05,9.56056281552763e-06,2.856305155490583e-08,0.00028668461350681826,0.002910545863431099
1100,0.012508145281598384,0.03796041301616999,0.004492925220736896,0.0020044748334906663,1.7303087016127204e-05,2.724169888062376e-08,1.1855730246611474e-05,9.565491668477191e-06,2.8475060502359284e-08,0.00028669454575051096,0.002891549131787909
1200,0.012592728967177539,0.03795918269104483,0.004577216531502592,0.0020041088560436245,1.7318073408627266e-05,2.757786851855825e-08,1.1818351628542128e-05,9.567834164192512e-06,2.8367309590965147e-08,0.00028667207576080136,0.002876263050792046
1300,0.012592031789491545,0.03795095642924231,0.004632063386410444,0.0020051948974079796,1.7351600981824754e-05,2.7807050656198193e-08,1.1801259846282918e-05,9.567445663634284e-06,2.8392601128878124e-08,0.0002866800466828458,0.0028664762391515278
1400,0.012718802417568256,0.03794848194250065,0.004688119218879193,0.0020074067129660987,1.7346778936040146e-05,2.796683718596546e-08,1.1758515792811951e-05,9.570356631041967e-06,2.8358102925161103e-08,0.00028667797436247736,0.002855715732879683
1500,0.012756469602204558,0.037942706288385086,0.004702595374704682,0.002008552108349312,1.7366873214668555e-05,2.8082667715006144e-08,1.1751167935317895e-05,9.571359997468075e-06,2.8268875352815232e-08,0.00028668327837538533,0.002844935864724389
1600,0.012833460883478644,0.03793295802030239,0.004781111741215094,0.0020080096821245264,1.738759143944016e-05,2.8312623225289435e-08,1.1752387196845887e-05,9.574622014833293e-06,2.8224049632959314e-08,0.0002866983993866291,0.0028404478968460586
1700,0.012989863734340624,0.03792903768065353,0.0048051136922099705,0.002010320374814996,1.737737532604525e-05,2.8512073494379145e-08,1.1740917560789204e-05,9.576898581459401e-06,2.8267915271485807e-08,0.00028669109612612285,0.0028261576891259136
1800,0.013055223290047914,0.03792446492765046,0.004884845814680724,0.0020101632152972415,1.7395565411166483e-05,2.8549457975431204e-08,1.1742833833395048e-05,9.572563263765534e-06,2.82309150275099e-08,0.00028672643143896903,0.002821455813736898
1900,0.013148517349830382,0.03791472815294966,0.004917853361345726,0.0020112366265180206,1.7382879924700056e-05,2.876395385989283e-08,1.175010991967402e-05,9.57754614552714e-06,2.819936562408149e-08,0.0002867340827799333,0.002817851868044563
2000,0.013200433597983695,0.03790828667811579,0.004937152445160976,0.0020130032581737126,1.7373292776011847e-05,2.8818499935294466e-08,1.173101376231726e-05,9.573883509929037e-06,2.8289404648126506e-08,0.0002867563756738297,0.0028082164109673106
2100,0.01330486032993166,0.03790567134921574,0.004990353613121576,0.002015179492905264,1.7376379882077795e-05,2.8980349492851193e-08,1.1755468590700608e-05,9.573933789496588e-06,2.820663376185655e-08,0.0002867968388667271,0.002801249391637257
2200,0.01335764317114771,0.03789457125837071,0.004994877385550581,0.002016103343283442,1.7386493281805843e-05,2.901298877805628e-08,1.1744016778022276e-05,9.573632562539326e-06,2.836046696869605e-08,0.0002868474702220344,0.0027985302647213594
2300,0.013455532820933484,0.037885939533778466,0.005049871843423196,0.0020170111415870437,1.7365923493750987e-05,2.9150336047579324e-08,1.1765020038085456e-05,9.574970401606022e-06,2.8292979229883856e-08,0.00028683653908310476,0.0027929116785799066
2400,0.013561142317583277,0.037878133387955364,0.005086958552493393,0.0020180405926974246,1.7354267612084887e-05,2.9376356935947288e-08,1.1781129935461609e-05,9.577074396777608e-06,2.8340216332470888e-08,0.00028690498866689964,0.002789206320386198
2500,0.0135799540156542,0.03787457329752836,0.005116959843451546,0.00201956244209594,1.7358468397547923e-05,2.9481732869437587e-08,1.1769572650151904e-05,9.574089811844517e-06,2.8394870243986234e-08,0.0002869011998399171,0.002791960783153933
2600,0.013735893753837434,0.03786897491301246,0.005137870322810862,0.002020590238552221,1.733845401128644e-05,2.9464585194080126e-08,1.1776205676169911e-05,9.572978712768946e-06,2.8356279470033937e-08,0.0002869658801347545,0.0027841103660188275
2700,0.013818717988798005,0.03786257682979182,0.005177697289881351,0.0020233685085459595,1.7343965485780415e-05,2.9464542174877032e-08,1.179721505230623e-05,9.570775861815829e-06,2.8404291550111673e-08,0.00028701233100459717,0.002783541708749514
2800,0.013875201505379915,0.03785822916314518,0.005186995339936134,0.002023997190298634,1.7339396810742835e-05,2.961279146565788e-08,1.1796477742120622e-05,9.572028676777972e-06,2.841040707685051e-08,0.00028703962789891087,0.002782004222899644
2900,0.013907302017868647,0.03784292287357139,0.0051946834689837375,0.0020264205043628793,1.731236319504904e-05,2.9628245841024348e-08,1.1813670572709126e-05,9.571724394255357e-06,2.843139546895239e-08,0.000287083865881546,0.0027786007151361374
3000,0.014001324027887872,0.03783608638617738,0.005238674938318166,0.0020266283285882117,1.731956099084092e-05,2.9788787413657068e-08,1.1825996039957308e-05,9.567249905524072e-06,2.8491953089074216e-08,0.0002871459958028024,0.002780266771712747
3100,0.014097715543570732,0.037832954183189,0.0052382117053320285,0.0020280763645630254,1.7291701708815634e-05,2.984309560597514e-08,1.1845071913788168e-05,9.569378573314982e-06,2.844510012313065e-08,0.0002871726316923286,0.002780115242984701
3200,0.014147328188197575,0.03782441608070719,0.005259094541959975,0.0020299057621320387,1.730788221979778e-05,2.9853786529464203e-08,1.1840916311567892e-05,9.564945733395682e-06,2.84736991905587e-08,0.00028722304089973393,0.0027762013412986294
3300,0.014261921077351395,0.03782187870495799,0.005317289880749266,0.002032004147291135,1.7277417313715997e-05,2.985599297838454e-08,1.1844770782328448e-05,9.563588212898299e-06,2.8542341547255333e-08,0.0002872769655369455,0.002775958694335105
3400,0.01438042395785468,0.03780699590998282,0.005330645800502498,0.0020339270281409545,1.728909863696819e-05,2.999582175723763e-08,1.1856795350033526e-05,9.565791357947964e-06,2.8587605225559607e-08,0.0002873380589828219,0.0027780718433103413
3500,0.014455184465337664,0.03780483080460473,0.005337874420101103,0.002033696302789221,1.7281305746706032e-05,3.000576384143639e-08,1.184964142584489e-05,9.562626263100085e-06,2.859435698465818e-08,0.0002873649251655845,0.0027810522926882053
3600,0.014483657466374538,0.03779659331073369,0.005363896834512369,0.0020365532046186055,1.7274719161857254e-05,2.996476508766772e-08,1.189067031366965e-05,9.565019292917647e-06,2.861184587284545e-08,0.00028744102009137864,0.002774680524288574
3700,0.014548346424499562,0.03778824613668435,0.005329997285145166,0.002036859904103721,1.7259269618706276e-05,3.0082398756221194e-08,1.1865148077127695e-05,9.562487561838016e-06,2.8597162718861983e-08,0.0002874772497198189,0.002779465308987752
3800,0.014652002348065145,0.0377797440790167,0.005358882371543341,0.002038587502556582,1.725531825690395e-05,3.013413830377836e-08,1.1877272166564214e-05,9.561723568360602e-06,2.869905654390929e-08,0.0002875227680328824,0.0027767997346727453
3900,0.014787171495937976,0.037771760823315334,0.005366359247564906,0.0020409972523158897,1.7246362195983296e-05,3.013681721035734e-08,1.1914359727347141e-05,9.561687850950237e-06,2.868963359919682e-08,0.0002876220809177172,0.0027802746487730037
4000,0.014778967469482387,0.03776403834999474,0.005400153270202873,0.002042175814735864,1.7223405829640815e-05,3.015599529622715e-08,1.1921802310357035e-05,9.561288754656784e-06,2.8748961083405232e-08,0.0002876503161725848,0.002783113728064112
4100,0.014868688987295436,0.03775717191499915,0.005381609592678488,0.0020441831260139594,1.7211589702153325e-05,3.030173190788493e-08,1.1901250508654402e-05,9.561354413503769e-06,2.8762592755082134e-08,0.0002877357595005457,0.0027807394578542094
4200,0.014958465731335094,0.03775730931120974,0.005413743926095143,0.002046300424192382,1.7212399546978307e-05,3.0247189745402894e-08,1.1913339740527011e-05,9.558809441576099e-06,2.8744280249352033e-08,0.00028777685657982194,0.002783351002946606
4300,0.015069264509920023,0.037745891634796476,0.005392643622088316,0.002048172024524748,1.7220876099797992e-05,3.031512295390433e-08,1.1946847678441672e-05,9.555959257490234e-06,2.8781612574735765e-08,0.00028783272957802014,0.0027849330902787565
4400,0.015076403764728425,0.03773480105338313,0.005409162425761876,0.0020487983648619667,1.7213145630871277e-05,3.031620719225267e-08,1.1943789098768804e-05,9.558998666868208e-06,2.87821853144893e-08,0.00028791722752536454,0.002783777439752598
4500,0.015173000256621997,0.03773646910112412,0.0054518339735621126,0.0020497293293960275,1.720457563232791e-05,3.0353578602122357e-08,1.1958018663232824e-05,9.554479168107308e-06,2.878451623189661e-08,0.00028796713331579165,0.002783361064632774
4600,0.015258964405858274,0.03772375268051182,0.005431245589875968,0.0020528912476304203,1.7189134615398558e-05,3.032466429665224e-08,1.1969445055676359e-05,9.55621645245919e-06,2.8798876751870187e-08,0.00028802368460859783,0.0027839714361717746
4700,0.015253513397411189,0.037717199439729614,0.00543766606938243,0.0020541520433919073,1.7200534574255936e-05,3.0293802581532485e-08,1.1976534789833667e-05,9.553571727735657e-06,2.8847353657062598e-08,0.0002880614150572923,0.002784070019247732
4800,0.0153413708488633,0.03770917187316276,0.00546039744255423,0.002055082196262718,1.7177742043344334e-05,3.0435515853353735e-08,1.1963598386344148e-05,9.55428126928252e-06,2.8863249892375066e-08,0.00028813856537521264,0.002783111175749505
4900,0.015435736040954313,0.03770582779145175,0.00546544690190197,0.0020569829091880926,1.7165897777145512e-05,3.031576262148651e-08,1.1960349668630748e-05,9.554063000615779e-06,2.8906738202267194e-08,0.0002882057935363226,0.002785191203945473
5000,0.015551806461477169,0.0377001611091425,0.005438992454989159,0.002059090977074287,1.716869968468931e-05,3.046744991591848e-08,1.198669660956577e-05,9.554553442850986e-06,2.891151280206646e-08,0.00028825428537639124,0.002790679146183662
