miliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
1600,0.012868958317306842,0.03793698576283367,0.004777984219335574,0.0020086144564352097,1.7384373610625308e-05,2.838716149303555e-08,1.1751433784365787e-05,9.57599425872971e-06,2.8291668117082846e-08,0.0002867249108319006,0.0028364800935748564
1700,0.01293774400076711,0.03792683163957004,0.004825603561640005,0.0020102662851660905,1.7393407236241756e-05,2.8410109180930045e-08,1.1748207556884582e-05,9.574951584327315e-06,2.8255069808249647e-08,0.00028669659987400374,0.0028282060669322616
1800,0.013068877170159822,0.03792445397577051,0.004848666250920833,0.0020115935517338113,1.7372783336241933e-05,2.864048467715444e-08,1.1741214530506003e-05,9.572383019011033e-06,2.8268563137853847e-08,0.00028671069346284864,0.002824904452742784
1900,0.01311629167690859,0.03791251294586921,0.004890598226150725,0.0020120373844609942,1.73650497609733e-05,2.881634202176192e-08,1.1732112264406884e-05,9.576057401072518e-06,2.8252880395158962e-08,0.00028673987070963676,0.0028129308980838685
2000,0.013210051357714902,0.037907009049226094,0.004948984727180099,0.0020127668848959,1.7385547798099247e-05,2.8825525694826193e-08,1.1738905237661042e-05,9.57611543524812e-06,2.833290683179121e-08,0.0002867587590913944,0.0028090327465368514
2100,0.013344334255167097,0.03790212797110002,0.0049805697920304315,0.002015466092932768,1.7385251049127993e-05,2.898312737912706e-08,1.1745599162632054e-05,9.574801749972902e-06,2.822450119636289e-08,0.00028681030545259776,0.002803096674278569
2200,0.013333449747841895,0.03789714688364238,0.00502567095810593,0.002016493740762488,1.7380878968983616e-05,2.9069994455668534e-08,1.1743946185217785e-05,9.572824410334418e-06,2.8295368183554608e-08,0.00028683851064007545,0.0028015136231269726
2300,0.013436541353119953,0.03789297247979446,0.005065092671235747,0.002017821235074909,1.7368215569092186e-05,2.9283132779478484e-08,1.1759816408313568e-05,9.573000513911438e-06,2.8338184096821323e-08,0.00028687821596477657,0.0027926279935597343
2400,0.013555892145396022,0.03788540412690338,0.00506587553334261,0.0020177712733147253,1.7361917852449788e-05,2.9387498568864333e-08,1.1783497485686065e-05,9.57359808016705e-06,2.834365819617194e-08,0.0002868946533370142,0.0027886853396564978
2500,0.013648345065778045,0.03787200368338579,0.005134436479169435,0.0020199844625987343,1.7339725456402373e-05,2.937701252568618e-08,1.1759586556850486e-05,9.574481299307563e-06,2.834004845689308e-08,0.00028691217447891976,0.0027855818599554277
2600,0.01374825395639568,0.03786878125814844,0.005132188802477047,0.002020437459642522,1.735925404012868e-05,2.9483698997116132e-08,1.1793230726725527e-05,9.570097934142871e-06,2.836104337967363e-08,0.00028694855169314644,0.002789193224154844
2700,0.013842597896903092,0.03786433280669297,0.005160107928501963,0.0020224630192636566,1.7326641671185665e-05,2.9537360973922543e-08,1.1787624057054873e-05,9.572483584438675e-06,2.8439453653560183e-08,0.0002870177403281563,0.0027866832818812894
2800,0.013923242393190198,0.03785565548143164,0.00519847524309809,0.002024885617663693,1.7333584893401874e-05,2.9692228126184558e-08,1.1816576377088047e-05,9.569746329194108e-06,2.845429301608142e-08,0.000287015898015758,0.0027795676864213977
2900,0.013988760711710086,0.037846859951210114,0.005215718538479054,0.002026379157122767,1.732096417381361e-05,2.9640106132598382e-08,1.180427519508814e-05,9.568694370835963e-06,2.8423495498234247e-08,0.0002870652665024019,0.002782537629581868
3000,0.014012923875322327,0.037837558885912524,0.005259890399378159,0.002026726115955956,1.7320955168080935e-05,2.9794490661171435e-08,1.1821299325911309e-05,9.570533410269401e-06,2.8425056577236247e-08,0.00028712330639681154,0.0027821661414939454
3100,0.014122497846424338,0.037836550233458284,0.005260760148270488,0.0020289233470931734,1.7292506767927352e-05,2.980109378382717e-08,1.1833408587275865e-05,9.565770245675612e-06,2.8441353844470676e-08,0.00028715009856604184,0.002778400551605914
3200,0.014219920292399655,0.037824470129373705,0.005266446335208035,0.0020306968862665907,1.7299682372222083e-05,2.977716961652022e-08,1.1821984965204393e-05,9.566699426379047e-06,2.849414495545456e-08,0.0002872080178327297,0.0027761778788045763
3300,0.014305686126793183,0.037813761743045786,0.005269805459088782,0.002032432447938937,1.7281960258823086e-05,2.98544867959347e-08,1.1853207241763403e-05,9.567852612297374e-06,2.854029033825726e-08,0.0002872669044260704,0.0027790444498632006
3400,0.01436683310870132,0.0378082401187707,0.005293680371546949,0.0020322968555288603,1.7282602035821547e-05,3.002504045335125e-08,1.1848513718519864e-05,9.566809638225523e-06,2.8553606117342693e-08,0.0002873460527052637,0.002779713807934852
3500,0.014384750556211327,0.03780651830457527,0.005348491862175582,0.00203391103862092,1.7261419424861043e-05,3.000591332887989e-08,1.1882471783241999e-05,9.563586706370798e-06,2.8580838097487402e-08,0.0002873798955930517,0.0027779194820968267
3600,0.01447547877676909,0.0378001571320131,0.005351507330532678,0.002036881277934158,1.724926099261038e-05,2.99733691372389e-08,1.1861290688734753e-05,9.565642830890546e-06,2.8661189546879277e-08,0.00028744788833298435,0.0027771282486912805
3700,0.014600424856236357,0.03779303965545858,0.0053754247132125855,0.002037293382417399,1.724448201921676e-05,3.015494505873491e-08,1.1875650007223086e-05,9.56120623761483e-06,2.8651046976382145e-08,0.0002874930270433641,0.0027822302148712854
3800,0.014637803111638622,0.03777833798010889,0.005368937936847513,0.0020386854246433796,1.724221095545489e-05,3.020353077745936e-08,1.1898461484380763e-05,9.560479199699332e-06,2.864492448800434e-08,0.00028751868244136075,0.0027807035214107182
3900,0.01475058917318648,0.037770557647752986,0.0053577522853504745,0.0020402292958587253,1.7239342177548935e-05,3.024497728171519e-08,1.1904125735682198e-05,9.559497631789662e-06,2.8724552766782005e-08,0.00028760477894214685,0.0027803695012643707
4000,0.014749794185636256,0.03776327056707241,0.005376137930160123,0.002042523481931806,1.721983042692025e-05,3.012953595067595e-08,1.1909203598558301e-05,9.559015300180988e-06,2.874924919485144e-08,0.00028764289798656657,0.0027761830366569372
4100,0.014900981013182301,0.037757136480557306,0.005418822875282373,0.002045063687533798,1.723710667300885e-05,3.010922215439439e-08,1.1901848472422875e-05,9.560471536804349e-06,2.8699022610631208e-08,0.0002877323112382971,0.002780984933482884
4200,0.014896388801085361,0.03774862167252967,0.0054233976485915615,0.002045871560204775,1.7232695058897265e-05,3.025954234187894e-08,1.1927039711728456e-05,9.5569737533027e-06,2.8754018331023632e-08,0.00028778786147754914,0.0027817464299048507
4300,0.01506934740641389,0.03774877166988446,0.005401574260243048,0.0020471616956505077,1.7218870154741844e-05,3.031327850486232e-08,1.1943447876667818e-05,9.559728496034218e-06,2.873816411191739e-08,0.0002878126863901521,0.00278149876568226
4400,0.015049291128636389,0.03773615385394647,0.005417199601053908,0.002048667843607413,1.720797170311329e-05,3.0335158929433825e-08,1.1936599114931743e-05,9.556006252640344e-06,2.8824875155866488e-08,0.0002878795874832485,0.0027836023770988674
4500,0.015170871406065732,0.037736144563161926,0.005439299743215841,0.002050320382777889,1.719246548276092e-05,3.036518156672063e-08,1.1929095139651642e-05,9.554781596022101e-06,2.8806396068807008e-08,0.00028797040772916144,0.0027821866812665977
4600,0.01519227666906557,0.03772765872591413,0.00544673568617667,0.002052021884753877,1.7196374759508415e-05,3.0368662142179076e-08,1.1961944039360698e-05,9.55764624088668e-06,2.8786541119736985e-08,0.0002880140378941493,0.0027871876290247286
4700,0.015329504693653824,0.037714785582877164,0.005435365192070205,0.0020544125777310937,1.7195070718921666e-05,3.039121457259454e-08,1.195250376289356e-05,9.555380508858577e-06,2.8804581023659838e-08,0.00028810538246439087,0.0027821722186433012
4800,0.01541276333969972,0.03770847940879057,0.005438825893195497,0.0020557353646509483,1.7175374170649265e-05,3.0335519406085386e-08,1.19586574378564e-05,9.555098799546151e-06,2.88324376685689e-08,0.0002881283111146416,0.002786703223583794
4900,0.015425325427740378,0.0377027930869929,0.005431898810753366,0.0020566991158256784,1.716115522404916e-05,3.041165241390868e-08,1.1989397646719175e-05,9.554090546815158e-06,2.886616373741859e-08,0.0002882285346517564,0.002785212613640308
5000,0.015564475797971508,0.03770271092341471,0.005472363965451944,0.0020593860932748265,1.715614208386702e-05,3.037949631264324e-08,1.1985709316268088e-05,9.55222242691108e-06,2.8890221592178554e-08,0.00028827422709070896,0.0027905112776251788
