milliseconds,FeDuo,FeRBC,FeSpleen,FeLiver,Tf,Hepcidin,Fe2Tf,Fe1Tf,NTBI,FeRest,FeBM
0,0.011799845526012896,0.03798420923339344,0.0039192830969985906,0.001999237701227767,1.581411890349644e-05,2.296463633724262e-08,1.3511977851209168e-05,9.353174267440383e-06,3.3266077260101745e-08,0.00028681975468087753,0.003041414929976164
100,0.011748503993487867,0.03798008072586768,0.003971535435016689,0.0019995336116392435,1.6058636436367336e-05,2.3489549303392106e-08,1.3287274304717592e-05,9.36521572063026e-06,3.2348177459093796e-08,0.00028682082670299775,0.003036717476896655
200,0.011859713584330113,0.03798023784231071,0.003993119686135784,0.001999548215103746,1.6358579108407212e-05,2.4041031995407616e-08,1.2940829096904934e-05,9.417245996912207e-06,3.140776967886667e-08,0.0002868516364264025,0.0030312635578647234
300,0.01195411841869233,0.03797804859920856,0.004009027414068533,0.002000642022417182,1.6558637664151753e-05,2.4496950256138778e-08,1.2678675271353528e-05,9.453691147530476e-06,3.06908166060521e-08,0.00028683753274210305,0.003017002946260559
400,0.01191656009526388,0.03797448176086168,0.004077631624546675,0.0020009534428287006,1.675076697716113e-05,2.4962352981355166e-08,1.2454466335837928e-05,9.484279862323985e-06,3.012275279692692e-08,0.0002867865834275709,0.0030061822918545983
500,0.011972637867079628,0.0379793948871809,0.004118688452441864,0.0020006715830131736,1.6910059898306932e-05,2.533253971820736e-08,1.2314590406350934e-05,9.505826688543961e-06,2.9620784393687108e-08,0.00028676820352752287,0.002984979037138086
600,0.012091698971876072,0.037979197152008815,0.004173621222667448,0.0020007197199966385,1.7010940316493515e-05,2.5729128519798897e-08,1.216257218027206e-05,9.521644253543086e-06,2.931001426325844e-08,0.0002867512820556936,0.002970881381950493
700,0.012212246331785189,0.037968928530742914,0.004270643961297427,0.0020017700144767457,1.7103630662133575e-05,2.6177161242397968e-08,1.207983740186718e-05,9.53422144756073e-06,2.9062163901392436e-08,0.00028673202823096855,0.0029570692166963316
800,0.012270501176358839,0.03797526936210165,0.00431009151829217,0.0020020014543054195,1.7175210640255103e-05,2.648520901720327e-08,1.1999326576247432e-05,9.543038929438627e-06,2.890946134050612e-08,0.0002867176842430879,0.0029346066597671274
900,0.012331544606240067,0.037967156325077134,0.004363441727544257,0.0020033667456566782,1.7223899504206282e-05,2.6816022151080102e-08,1.192544548564283e-05,9.55053538399646e-06,2.868513326978533e-08,0.00028672634294482754,0.0029254808615224496
1000,0.012369985258136271,0.03795996171944687,0.004457976267346777,0.0020036389425878666,1.7253188025224184e-05,2.691147999039278e-08,1.1868241596809336e-05,9.559682404863533e-06,2.8544205660578268e-08,0.0002866841911366746,0.002910081209640734
1100,0.012477190062915304,0.0379569244115859,0.004493124823643196,0.002004967551784287,1.7293252315811997e-05,2.7334812156967414e-08,1.1822184068611393e-05,9.563780589377747e-06,2.8486636768219085e-08,0.000286705760554558,0.0028942609330473565
1200,0.012578555798600706,0.0379561662386545,0.004546010095163125,0.002005818619825615,1.730836147330258e-05,2.7569552746871497e-08,1.1817331572532547e-05,9.564596590766423e-06,2.836292509515688e-08,0.00028668379356485996,0.0028761720832473883
1300,0.01260876106138931,0.03795096509242029,0.00462673113235016,0.0020067818670821947,1.735187715103231e-05,2.7631640109944953e-08,1.1796231094519441e-05,9.568908169198115e-06,2.833120459295567e-08,0.0002867012892840224,0.0028656060600053463
1400,0.012659859016124462,0.03794984397189253,0.004660294374192762,0.00200755533572404,1.735610644755734e-05,2.7968311544180125e-08,1.177431773707934e-05,9.57284598382048e-06,2.8298810612233098e-08,0.00028670203686954974,0.0028601627914046756
1500,0.012727346379381489,0.03793615827393595,0.004715409842837468,0.002007501536158986,1.7353737760859685e-05,2.817978282785512e-08,1.1760916781033275e-05,9.570560403511493e-06,2.8299633710605027e-08,0.0002867071709567379,0.0028468116591059502
1600,0.012913968680827769,0.03793412522459361,0.004760678424749234,0.002009404398091405,1.7390006285990267e-05,2.8258320483565296e-08,1.1756213644481945e-05,9.572147624368614e-06,2.8279852103286385e-08,0.00028670927858635267,0.0028384912595053
1700,0.012916860685605372,0.03793331140343315,0.004795220764642878,0.0020103945201503624,1.736852500991816e-05,2.849700104189206e-08,1.1755398690868719e-05,9.57319289518345e-06,2.82136773127511e-08,0.0002866949142534779,0.0028297037386741915
1800,0.013029956479875942,0.037926654708346504,0.004861814174289842,0.002010511368219257,1.7370242394344435e-05,2.870222027071259e-08,1.1750887270965856e-05,9.573054227500328e-06,2.8305878034812653e-08,0.0002867156720446395,0.0028247369471278224
1900,0.013073957322838146,0.0379189767129143,0.004914811599753289,0.002012673457378549,1.738722620132595e-05,2.871594571104738e-08,1.1763176907273045e-05,9.574856255807777e-06,2.8279099216761445e-08,0.0002867709181807578,0.0028120966290979387
