milliseconds,IL1b,IL1Ra,Anakinra,Proinsulin,Insulin,TigB,B,f,Anakinrasc,Glucose,a1c1,rbc1,a1c2,rbc2,a1c3,rbc3,a1c4,rbc4,a1c5,rbc5,a1c6,rbc6,a1c7,rbc7,a1c8,rbc8,a1c9,rbc9,a1c10,rbc10,a1c11,rbc11,a1c12,rbc12
0,5.0,40.0,0.0,43.0,100.0,0.1865,40.0,0.0427776,0.0,10.8,0.12299521709854627,8.627003136466607,0.2442636056846115,8.505733211204863,0.363827123073484,8.386170714608776,0.4817100069067115,8.268290307018178,0.5979359446269717,8.152063429620792,0.7125280603074475,8.03747144600601,0.8255097608832956,7.924491174191385,0.9369030947340622,7.813100273806109,1.0467291813733448,7.703272657371401,1.1550154727703315,7.594985060023138,1.26177801683911,7.488222087809244,1.3670384800759992,7.382961535449107
100,4.902004331014299,40.0,0.0,43.00002303180072,100.00310338581002,0.18638364861788392,39.9990482886974,0.04278156021146599,0.0,10.799999955458762,0.12299524137655266,8.627003131825195,0.24426360451965867,8.505733230817416,0.3638271246123378,8.386170701007815,0.48171000827374416,8.26829027604372,0.5979359444657794,8.152063440808332,0.7125280608113619,8.037471443994688,0.8255097569568407,7.924491161068061,0.9369030936409548,7.8131002457716745,1.0467291970995898,7.703272659712673,1.15501543985881,7.594985108621152,1.2617780027344192,7.488222107116058,1.3670384822563695,7.382961534363349
200,4.805922804207968,40.0,0.0,43.00003715399289,100.0059654951096,0.18631993884696105,39.99812840032788,0.042782056632927334,0.0,10.799999840600432,0.12299526535851929,8.627003127248457,0.2442636036462912,8.505733250150538,0.36382712611047324,8.386170687807144,0.4817100096284653,8.268290245291178,0.5979359443156113,8.152063451507766,0.7125280612986237,8.037471442143875,0.8255097530718001,7.924491148087601,0.936903092501763,7.813100217927103,1.0467292126194205,7.7032726617054434,1.155015407518691,7.594985156671376,1.2617779884079994,7.4882221267683216,1.3670384842350478,7.382961533528667
300,4.711739795910973,40.0,0.0,43.000046100857475,100.0087096274133,0.1863071207204574,39.997240509809956,0.042779204227313114,0.0,10.799999658049213,0.12299528903858283,8.627003122742504,0.2442636030548374,8.505733269211419,0.36382712756502306,8.386170675009359,0.4817100109645317,8.268290214770516,0.5979359441703511,8.152063461727991,0.7125280617635782,8.037471440453992,0.8255097492222435,7.924491135257235,0.9369030913113561,7.813100190279354,1.0467292279269447,7.703272663357748,1.1550153757415746,7.594985204176259,1.2617779738608172,7.488222146765142,1.3670384860046259,7.382961532953745
400,4.619420658013859,40.0,0.0,43.00005373172788,100.01146224514585,0.18634291929142127,39.99638448631234,0.04277315254402767,0.0,10.799999408618106,0.12299531241362488,8.627003118312961,0.2442636027324674,8.505733288010196,0.36382712897337954,8.386170662613262,0.4817100122755383,8.268290184489844,0.597935944023564,8.152063471482993,0.7125280622005367,8.037471438923934,0.8255097454016378,7.924491122582999,0.9369030900648748,7.813100162833794,1.046729243018081,7.703272664681305,1.1550153445132183,7.594985251143692,1.261777959095995,7.488222167102209,1.3670384875594714,7.382961532645049
500,4.528929407663829,40.0,0.0,43.00006388980383,100.01434883379075,0.18642504544121735,39.9955601826154,0.04276405210028107,0.0,10.799999090439986,0.1229953354804317,8.627003113965687,0.2442636026657633,8.505733306557552,0.3638271303326365,8.386170650617707,0.48171001355477694,8.268290154457516,0.5979359438684656,8.15206348078749,0.7125280626034892,8.037471437552778,0.8255097416030973,7.9244911100711315,0.9369030887571745,7.813100135596038,1.0467292578885554,7.703272665688413,1.1550153138186636,7.594985297582166,1.2617779441165706,7.488222187775154,1.3670384888938025,7.38296153260919
600,4.440232862810949,40.0,0.0,43.00008000179609,100.0174809085751,0.1865514435811966,39.99476745737004,0.042752038090097304,0.0,10.799998699185318,0.1229953582357443,8.627003109706413,0.2442636028419516,8.505733324863746,0.36382713163966307,8.386170639022016,0.48171001479571374,8.26829012468153,0.5979359436984162,8.152063489655518,0.712528062966515,8.037471436340093,0.8255097378198999,7.924491097727671,0.9369030873831449,7.813100108571612,1.0467292725340989,7.703272666390817,1.15501528364371,7.594985343499991,1.26177792892494,7.488222208780274,1.3670384900020516,7.382961532852489
700,4.353297059889965,40.0,0.0,43.000105481746544,100.02096929341762,0.18672005181945853,39.99400616126303,0.042737246157582884,0.0,10.799998228140595,0.12299538067573933,8.627003105541501,0.2442636032473778,8.505733342939884,0.36382713289064356,8.386170627826054,0.4817100159911346,8.26829009517056,0.5979359435060664,8.152063498102052,0.7125280632830082,8.03747143528603,0.8255097340446278,7.924491085559265,0.9369030859370268,7.813100081766692,1.046729286949845,7.703272666801091,1.1550152539732683,7.5949853889062675,1.2617779135230138,7.488222230114252,1.3670384908781066,7.382961533381812
800,4.26808518916571,40.0,0.0,43.00014392346631,100.02493035302348,0.18692868369534563,39.99327612778095,0.04271982018004661,0.0,10.799997667369604,0.1229954027954934,8.627003101478655,0.24426360386635185,8.505733360798892,0.3638271340805192,8.386170617030542,0.4817100171323975,8.2682900659348,0.5979359432825988,8.15206350614426,0.712528063544969,8.037471434391623,0.8255097302684148,7.924491073573863,0.9369030844117648,7.813100055188779,1.0467293011297432,7.703272666933701,1.1550152247901493,7.594985433811738,1.2617778979120442,7.488222251774234,1.3670384915146743,7.382961534205261
900,4.18456193154731,40.0,0.0,43.000198628687336,100.02947062375992,0.18717531135744991,39.99257719302385,0.04269989363302224,0.0,10.799997003634465,0.12299542458877172,8.627003097526805,0.24426360468213712,8.505733378454877,0.36382713520271465,8.386170606637803,0.48171001820963455,8.268290036985544,0.5979359430179447,8.152063513800325,0.7125280637431338,8.03747143365952,0.8255097264811906,7.924491061780542,0.9369030827990499,7.813100028846599,1.046729315066507,7.7032726668041045,1.1550151960762989,7.594985478228337,1.2617778820917027,7.488222273758898,1.3670384919034397,7.3829615353319085
