milliseconds,TGFb_R1_surface,TGFb_R2_surface,TGFb_R1_endo,TGFb_R2_endo,TGFb,TGFb_In,Active_R2,Active_Rec,Active_Rec_endo,Inactive_Rec,pS2_c,S2_c,S4_c,pS2_pS2_S4_c,pS2_pS2_pS2_c,Smad7mRNA,Smad7mRNA1,S7,pS2_n,pS2_pS2_S4_n,pS2_pS2_pS2_n,S2_n,S4_n
0,7.259102488806605,2.815361842223139,17.153218790621686,21.626920351893528,99.99564236079537,-0.0008460983364395226,0.023281939982057468,0.0011548907422373514,0.005047510443476502,0.02129373717672944,0.005091102963418945,983.021295596079,323.0321963211412,-0.17502966855444133,-0.01233286050205114,0.02998450887081811,0.19508610378465943,5.616553981001648,0.0006106819947806806,-0.12528605609402677,-0.006422367607695507,331.93228252405623,67.78821820382335
100,5.118997422654144,0.09262767537593872,17.067161648093716,21.39487483293025,99.99519202201131,6.84161411763649e-05,0.745396492787191,1.650397852992769,0.04311370310480652,0.6038561973752622,0.028646931716159445,984.7156557302874,323.1115080001707,-0.38727482369207633,-0.0015602586676129874,0.02998448925884938,0.1950779010035367,4.98979725514672,0.0072010043047147036,-0.25765426058500385,-0.02987953640088921,331.62228608670614,67.79252214776743
200,4.856474454143336,0.0934506238802772,17.192618890346896,21.24092821606663,99.9883903567946,0.00032679025274998927,0.6507479203112592,1.3885014685964865,0.09441356750183282,1.043776371333195,0.05148343725414147,981.0918923442086,321.1530236056454,0.016832660673544164,0.012733578369589615,0.02998448814661724,0.19508387455875395,4.517286032945764,-0.0049749290266431325,0.43619199354243976,0.02267835502204197,331.42100373374484,67.78589117991092
300,4.4623046262330925,0.0694874228499166,17.251263279878977,21.16004591919237,99.99103221153767,0.0006679948884935783,0.5699886585843952,1.2195047823552374,0.13856679201519903,1.3415238994193281,0.05660950327774125,979.9428370060602,319.96065481679346,1.6930576163185107,0.010645775973276785,0.029984435877736963,0.19507680121689416,4.271575186994111,0.005400459759611909,-0.17534690235225664,0.00906578428538794,331.29781600771423,67.7841682055809
400,4.328688446836111,0.04308118223540101,17.575584103597492,21.12967344028977,99.98289141340159,0.0017578685740802943,0.5780509518029223,1.0673257856008669,0.1708259033447443,1.4511560821171676,0.06959319934689151,979.150845251198,319.6156774947147,0.9448667848045373,-0.005069849406036447,0.029984500451831726,0.19508358631311454,4.124088337181215,0.009588772551237943,0.27618785307465626,0.016490205052240258,330.6187836388165,67.79388433571538
500,4.15728731579074,0.06690502332265288,17.715647595218755,21.12673832089854,99.98487213696578,0.0032732571597107202,0.5443420911852417,1.008716667661851,0.1991508179703984,1.540922427453381,0.07789670265783019,978.1684017751786,318.75447060499664,2.0634834136794917,-0.0014510710041308384,0.029984418511491702,0.19508414886992737,4.040136746766424,0.02429962210224191,0.027496551388663276,0.015011843640991729,330.1074856838862,67.76764017877406
600,3.9826751536344793,0.05333609501633447,17.920706965776674,21.144760553789556,99.9806500099349,0.004007744823728536,0.5486240588977064,0.9547732719890156,0.21754731165867755,1.6078485387668084,0.08026831158110276,977.1453940618702,318.6265668284053,3.3042740360486285,0.009746182101602982,0.029984462201242856,0.19509197509573079,3.9945123111441583,0.023153969794648194,-0.12588069359632698,-0.02104192349425933,330.96522991845455,67.74682082724424
700,3.765117485924226,0.08905395598509805,17.974766966525156,21.15203160037887,99.97108769404582,0.004877753478671329,0.5526358317316962,0.8972709452788513,0.22667808973631925,1.5897720927268981,0.08767483132778366,979.343687117603,319.62759629417644,4.0875962908248775,0.009705551034461572,0.029984501576169307,0.19509018560073754,4.024348822615515,0.02267388789400525,0.24668881041938362,0.01934691699291594,330.391543865734,67.73769245224705
800,3.5260905942430556,0.054611048858484834,18.27022534091334,21.179287584086843,99.96660984439795,0.007375228335909581,0.5703313126781041,0.8793134191815646,0.24132818892491306,1.5823104513009032,0.1024068416365625,977.3666276770399,318.4423803481828,4.527843368534304,0.015980722674248427,0.029984400852178936,0.19507789239525303,4.033252777248099,0.03914071303470627,0.515415091449309,0.006242224572376988,329.28300083418816,67.74728865260172
900,3.570324545759996,0.08609907398015254,18.297552944948666,21.20405558486368,99.9640049531022,0.008035667822526524,0.5852335220826895,0.8169118964369994,0.2603939867557537,1.564267285244383,0.1081133284231754,972.4388171931383,316.9651971117184,4.923299083075532,0.0030197138117344187,0.02998448953748095,0.19508141938694254,4.043330198240488,0.05144619808602512,0.9927072386998411,0.01313529615977285,329.6122702376326,67.71513569311072
