milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_13,species_14,species_15,compartment_1
0,180000.00876940534,0.3280000491908093,0.006816696111194226,0.12134130963825941,0.0001306832138445244,0.04328760854376973,0.04542665813889294,0.034000001999942873,0.04728505739211199,0.13104142515475153,0.00011608836286674177,1799.9967227481877,0.025527866742185715,0.02552786674200388,29.49999855843811
100,180000.0084442347,0.32800004928024323,0.006816696213769713,0.1213413095384316,0.00013068320662810068,0.04328760846804979,0.045426658084337476,0.03400000122475396,0.047285058079002615,0.13104142505390293,0.00011608836290709214,1800.007682479152,0.02552786673969555,0.025527866746748437,29.499998606865933
200,180000.0083652052,0.3280000488921178,0.006816696129249116,0.12134130935424617,0.00013068323300993465,0.043287608433867454,0.04542665798995518,0.03400000158370641,0.04728505762466612,0.13104142481947445,0.00011608836264598117,1800.0033524835314,0.02552786674358945,0.025527866756101403,29.499998665821106
300,180000.00793314388,0.32800004806585553,0.0068166962110627165,0.12134130925877984,0.0001306832383109244,0.04328760837371726,0.04542665796795921,0.03400000189803207,0.04728505750099355,0.1310414247519473,0.00011608836276507795,1800.0201881191156,0.02552786673313082,0.025527866767987496,29.49999866996029
400,180000.00786166772,0.3280000476855596,0.006816696175464127,0.12134130906464557,0.00013068323754499944,0.04328760835297684,0.045426657900562384,0.034000001664356704,0.0472850575582785,0.1310414246472375,0.00011608836252733174,1800.02005354838,0.02552786673800992,0.025527866761561414,29.499998718386006
500,180000.00754703555,0.32800004727927334,0.006816696144922655,0.12134130886672582,0.0001306832554874982,0.04328760831581684,0.04542665785625908,0.034000001432915546,0.047285057602059095,0.13104142442941932,0.0001160883627289776,1800.0266448957898,0.02552786672549813,0.025527866769187134,29.499998758158462
600,180000.00745615433,0.3280000474190434,0.006816696124122589,0.12134130884329604,0.00013068326666289392,0.04328760824617443,0.04542665784651485,0.03400000151642226,0.04728505739083757,0.13104142432449464,0.00011608836252160792,1800.0316099594215,0.025527866724128295,0.02552786677555174,29.49999878415285
700,180000.00720939113,0.3280000469883063,0.006816696145011589,0.12134130863422764,0.00013068327006883742,0.043287608206963785,0.04542665776490881,0.03400000143067697,0.04728505761173548,0.13104142418392456,0.00011608836282377863,1800.0360996212733,0.025527866724770712,0.025527866781753134,29.49999880192295
800,180000.0070698027,0.3280000465368734,0.00681669621264211,0.12134130853233352,0.000130683262392506,0.04328760820097081,0.04542665774504173,0.03400000132029102,0.04728505793785791,0.1310414240648085,0.00011608836279340856,1800.0347607770084,0.025527866712498886,0.025527866784518603,29.499998823146974
900,180000.00693423435,0.32800004612472033,0.006816696159384143,0.12134130841371618,0.0001306832810611996,0.04328760814790531,0.04542665772807866,0.03400000157272448,0.047285057408101475,0.13104142401354646,0.0001160883628728299,1800.0389847980764,0.02552786671354214,0.025527866790191346,29.499998847991133
1000,180000.00701949498,0.32800004567845187,0.006816696185447092,0.12134130833798662,0.00013068329352633964,0.04328760810396252,0.04542665767339344,0.03400000203109839,0.04728505800839412,0.13104142387661644,0.00011608836298520852,1800.0572287934622,0.025527866710814272,0.02552786679208258,29.499998881546833
1100,180000.00677769107,0.32800004523945636,0.0068166961797392275,0.12134130828710715,0.00013068330388870455,0.04328760807579815,0.045426657663865215,0.03400000126346191,0.04728505774423084,0.13104142372648975,0.00011608836277708358,1800.0567674460492,0.025527866700460464,0.025527866789163318,29.499998878128977
1200,180000.00677575264,0.32800004482546397,0.006816696274831129,0.1213413081825512,0.0001306832948720505,0.04328760806068045,0.04542665760397295,0.034000001736678574,0.04728505744559934,0.13104142361593402,0.0001160883631007866,1800.06495386191,0.025527866693079007,0.025527866796840992,29.499998903425727
1300,180000.0065477192,0.3280000445885633,0.006816696183930497,0.12134130810240273,0.00013068331086922615,0.0432876080477484,0.04542665757362308,0.03400000132084075,0.04728505835344834,0.13104142358500057,0.00011608836294200653,1800.0686673958241,0.02552786669700476,0.02552786680496487,29.499998921968558
1400,180000.00650298013,0.32800004448845194,0.0068166962360567815,0.12134130804635618,0.00013068332476530675,0.043287607993751316,0.04542665753171375,0.03400000228866589,0.04728505785764477,0.13104142353729833,0.00011608836294677347,1800.0645184653058,0.02552786668568362,0.025527866803756218,29.49999893236212
1500,180000.00632567247,0.3280000440385752,0.006816696320499869,0.12134130788718919,0.00013068331403631332,0.04328760796659286,0.04542665751575475,0.0340000021599513,0.047285058396859495,0.13104142353870352,0.00011608836315536968,1800.079546137028,0.02552786668997236,0.025527866803231592,29.499998962070382
1600,180000.0062301186,0.3280000439414703,0.00681669639775811,0.12134130786531033,0.00013068332281713198,0.043287607985390435,0.0454266574981503,0.03400000191051855,0.04728505801775017,0.13104142345629274,0.00011608836284191277,1800.0781735735206,0.02552786667874392,0.025527866816146425,29.49999899406459
1700,180000.00619044914,0.32800004316789855,0.006816696287836902,0.1213413078862056,0.00013068334476587154,0.043287607954627605,0.04542665748060349,0.034000002319750484,0.047285058560191,0.13104142335388363,0.00011608836302161543,1800.083331365527,0.025527866675348766,0.025527866812324166,29.499998988916044
1800,180000.0062140491,0.3280000431505456,0.006816696248471902,0.12134130777259465,0.00013068334651386102,0.04328760792994604,0.045426657491423675,0.034000002443538145,0.047285058815238645,0.13104142324770243,0.00011608836343235399,1800.0925321754994,0.025527866676738325,0.025527866824122458,29.499999005661866
1900,180000.00607312762,0.32800004314236997,0.006816696402386844,0.12134130779658425,0.0001306833573387018,0.04328760791018923,0.045426657463179476,0.03400000201860626,0.04728505905173489,0.13104142334231214,0.00011608836309646543,1800.0948806880804,0.025527866672231277,0.02552786682874493,29.4999990018654
2000,180000.00598519386,0.3280000428832191,0.0068166963426763835,0.12134130772862722,0.00013068335984438092,0.043287607914854434,0.045426657427016175,0.034000002081979085,0.04728505885899107,0.1310414231662513,0.00011608836326101672,1800.0965004740046,0.025527866676240876,0.025527866826722517,29.499999001872652
2100,180000.00597252193,0.32800004197100624,0.006816696352213726,0.12134130766413175,0.0001306833713803801,0.04328760789542193,0.04542665743880771,0.0340000031138048,0.047285058728665064,0.13104142313973416,0.00011608836337730416,1800.1103178400551,0.025527866667182885,0.02552786683419969,29.49999900447594
2200,180000.00602568715,0.3280000418431773,0.006816696491731775,0.12134130767212177,0.00013068337955518582,0.04328760789759735,0.045426657432490025,0.03400000258740957,0.047285059288018697,0.13104142311266437,0.00011608836364926515,1800.1067595585607,0.02552786667003332,0.02552786682543025,29.499999021100635
2300,180000.00588812132,0.32800004191479665,0.006816696450993461,0.1213413075766366,0.00013068337219004585,0.043287607892953744,0.045426657453010284,0.03400000301078444,0.04728505924541008,0.13104142318226855,0.00011608836373767238,1800.1189420524581,0.025527866661376197,0.025527866840197155,29.499999016133312
2400,180000.00580044967,0.3280000412913919,0.006816696618201777,0.12134130753271495,0.00013068338479066212,0.04328760784358434,0.04542665738573354,0.03400000315844135,0.047285059032497016,0.13104142308996533,0.00011608836354872437,1800.1258421892576,0.025527866649731813,0.025527866843058057,29.49999905160725
2500,180000.0058129216,0.3280000408695882,0.006816696584429267,0.12134130751072914,0.0001306834052970883,0.043287607820133606,0.045426657398001086,0.03400000378097245,0.047285059795057066,0.13104142302655683,0.00011608836360846637,1800.118904123747,0.02552786665166826,0.025527866850657794,29.499999059363322
2600,180000.00571089992,0.3280000401068439,0.00681669657914372,0.12134130736221149,0.000130683399286203,0.04328760778762432,0.045426657363255456,0.034000003494923145,0.04728505949801378,0.13104142298057386,0.00011608836372899014,1800.1363863631218,0.025527866649601154,0.02552786685050375,29.499999087565477
2700,180000.00569799452,0.3280000398016212,0.006816696699332264,0.12134130735770308,0.00013068341757940325,0.043287607773499416,0.04542665729432675,0.03400000326796289,0.04728506004556654,0.1310414228441327,0.00011608836379082761,1800.1289626142218,0.025527866635379443,0.02552786685941583,29.499999111201035
2800,180000.00562470694,0.3280000396284115,0.006816696810031608,0.12134130728675295,0.00013068342159654493,0.043287607776651305,0.045426657319065526,0.03400000424090067,0.04728506071968445,0.13104142278085618,0.00011608836385225902,1800.1376684791155,0.0255278666404278,0.0255278668599835,29.499999100522015
2900,180000.0054297774,0.32800003903252867,0.00681669677217363,0.12134130710152631,0.00013068343216726398,0.04328760776309947,0.0454266572906455,0.03400000412387555,0.047285059989032034,0.13104142279406045,0.00011608836418154605,1800.1422087074413,0.025527866624121227,0.025527866863204126,29.49999912192765
3000,180000.00524101357,0.32800003888543,0.006816696795627764,0.12134130710833614,0.00013068345044402034,0.043287607697315114,0.0454266572756055,0.03400000447124641,0.047285060368433315,0.1310414226887814,0.00011608836442105849,1800.1531408564445,0.025527866629027833,0.02552786687913781,29.499999147110895
