milliseconds,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_13,species_14,species_15,compartment_1
0,180000.006622378,0.32800004567891544,0.006816696047493396,0.12134130832685777,0.00013068319987163073,0.04328760806916886,0.04542665756548868,0.03400000102409247,0.047285057127580035,0.13104142358489126,0.00011608836132794078,1799.9960741615887,0.025527866751185995,0.025527866746199175,29.499998936804587
100,180000.00621793838,0.3280000452864408,0.006816696143250777,0.12134130807715139,0.00013068321174588754,0.04328760803817372,0.045426657542460995,0.03400000149082312,0.04728505685906324,0.13104142359506551,0.00011608836121130317,1800.0036148420425,0.02552786674347597,0.025527866748029964,29.499998926068336
200,180000.00621769545,0.32800004496892227,0.006816696029388886,0.12134130785276764,0.00013068322572383327,0.043287607911182385,0.0454266574717632,0.03400000132309533,0.04728505686752593,0.13104142338500974,0.00011608836149993654,1800.0083736830172,0.02552786673981134,0.02552786675784464,29.49999896510199
300,180000.00607878194,0.32800004470013494,0.0068166960818364375,0.12134130787540574,0.00013068322181307,0.043287607930820225,0.045426657421551664,0.034000001179204375,0.04728505689840218,0.1310414233146471,0.00011608836111865633,1800.0151391257384,0.025527866742269496,0.025527866760083125,29.49999903724457
400,180000.00576544582,0.32800004441971303,0.0068166960349331914,0.12134130772097071,0.00013068322624554035,0.043287607843142825,0.04542665743612792,0.034000001072251,0.04728505683429288,0.13104142304695468,0.00011608836107450136,1800.0245988501497,0.025527866732499686,0.025527866758016705,29.49999901076312
500,180000.00560278288,0.3280000441249673,0.006816696081480013,0.12134130766361996,0.00013068323778813885,0.043287607864148855,0.04542665737408518,0.034000001386275035,0.047285056911186736,0.13104142307396138,0.00011608836115190708,1800.0196241157776,0.02552786672828369,0.025527866763992185,29.499999045811748
600,180000.0055458713,0.32800004381846404,0.006816696028531988,0.12134130753362934,0.0001306832359925893,0.04328760783555622,0.04542665735023913,0.034000001237827426,0.04728505726878337,0.1310414229210587,0.0001160883614375716,1800.0271117433438,0.02552786672650731,0.02552786676717865,29.49999910138759
700,180000.00573207106,0.3280000435183679,0.006816696068324651,0.12134130752347205,0.00013068324643523255,0.04328760780575233,0.04542665732368058,0.034000000949330186,0.04728505718005157,0.13104142289230333,0.00011608836133672221,1800.0343592321574,0.025527866729778727,0.025527866774941923,29.49999909900189
800,180000.00528855616,0.32800004328556187,0.006816696157558914,0.12134130743255413,0.00013068326080527363,0.04328760774732453,0.045426657353632154,0.03400000110337049,0.04728505712051971,0.13104142287276205,0.00011608836124334817,1800.038499139562,0.02552786672347958,0.025527866772831614,29.499999114288883
900,180000.00553480737,0.32800004308092023,0.006816696125424344,0.12134130728163649,0.00013068325619032973,0.04328760774761355,0.0454266572776534,0.03400000125908068,0.04728505733898853,0.1310414226542619,0.00011608836123757358,1800.0380658197405,0.025527866717228193,0.02552786677627202,29.499999150424237
1000,180000.00521428586,0.32800004276134254,0.006816696058026482,0.12134130718927884,0.0001306832712430791,0.04328760770044764,0.04542665724740857,0.03400000122403569,0.04728505751533958,0.13104142273224706,0.00011608836157397526,1800.0446989407665,0.025527866713353723,0.025527866780804806,29.499999119288713
1100,180000.00509547928,0.3280000425696396,0.006816696073318257,0.12134130712588236,0.0001306832750545488,0.04328760767923144,0.0454266572138841,0.03400000111303919,0.04728505748057123,0.1310414227030978,0.00011608836138431649,1800.0588953512677,0.025527866717354984,0.02552786678334004,29.49999918224177
1200,180000.0050588351,0.3280000422781243,0.006816696133645316,0.1213413070698229,0.00013068328386765205,0.043287607702139616,0.045426657265679765,0.03400000106591323,0.04728505717028991,0.13104142257524157,0.00011608836174227995,1800.061690956987,0.025527866713778276,0.025527866782849462,29.499999163002354
1300,180000.0048950878,0.32800004213873163,0.006816696139226898,0.12134130718282135,0.0001306832909413499,0.043287607701869076,0.04542665721788589,0.03400000139012696,0.0472850574688349,0.1310414225170107,0.00011608836147181075,1800.0622356060562,0.025527866705784236,0.025527866788330442,29.499999155033453
1400,180000.0051513028,0.3280000418927596,0.006816696116621284,0.12134130694622032,0.00013068329533689847,0.043287607682913995,0.04542665719207688,0.03400000129059871,0.047285057414097525,0.13104142260821702,0.0001160883617627213,1800.0684458439123,0.025527866704652517,0.02552786679171546,29.49999919618425
1500,180000.0050407761,0.32800004165958235,0.006816696226809034,0.12134130696585352,0.0001306832896423279,0.043287607649609434,0.04542665716755718,0.03400000183160954,0.047285057747692955,0.131041422564367,0.00011608836170091785,1800.0746088079532,0.025527866703217175,0.02552786679906674,29.499999185323098
1600,180000.00485956675,0.32800004150725287,0.006816696253072426,0.12134130697138143,0.00013068330283821353,0.04328760761887782,0.04542665716666257,0.034000001503749475,0.04728505739495992,0.13104142243771957,0.00011608836184619516,1800.0853983288555,0.025527866698558117,0.02552786680230262,29.499999199918346
1700,180000.00497949097,0.32800004121550363,0.0068166961939446335,0.12134130700129478,0.00013068330243216572,0.04328760760034771,0.04542665716453141,0.034000001525493755,0.047285057864786546,0.13104142245031566,0.00011608836165418176,1800.0802796105847,0.025527866692352786,0.025527866802086963,29.499999179367546
1800,180000.00479235436,0.32800004107299563,0.006816696267558892,0.12134130685525892,0.00013068331987949486,0.04328760762730628,0.04542665718016,0.034000001934214756,0.047285057618515036,0.13104142246704797,0.0001160883618243565,1800.089302748368,0.025527866690354974,0.025527866802207845,29.499999229374996
1900,180000.00464363937,0.3280000409241303,0.006816696290448778,0.12134130691843635,0.00013068331162905983,0.043287607595317266,0.04542665712113963,0.03400000163101975,0.04728505779046493,0.13104142242936676,0.00011608836211639693,1800.095413174663,0.025527866693792152,0.025527866808901265,29.49999922920326
2000,180000.00482510516,0.328000040737589,0.006816696225366981,0.12134130681672836,0.0001306833256504448,0.04328760762415954,0.04542665710039762,0.03400000204697402,0.047285057931330185,0.13104142244574976,0.00011608836227271963,1800.1044663931666,0.025527866685155748,0.025527866813146435,29.499999189322526
2100,180000.00491050933,0.32800004056558696,0.006816696340892713,0.12134130687870222,0.00013068333531586284,0.04328760756273562,0.04542665713267511,0.03400000214775306,0.04728505830157322,0.13104142239012406,0.00011608836235474081,1800.1069327820383,0.02552786668716929,0.025527866812180548,29.49999919157886
2200,180000.0048138459,0.32800004035558283,0.006816696371562528,0.12134130686045777,0.0001306833353152233,0.043287607613248104,0.045426657135712215,0.034000002253335104,0.047285058167642405,0.13104142241486894,0.00011608836225331085,1800.1131648494759,0.02552786668036253,0.025527866810966596,29.499999233762484
2300,180000.00482575528,0.32800004024989504,0.006816696304031824,0.12134130694952666,0.00013068334101067674,0.04328760764323334,0.04542665716068161,0.034000002580800215,0.04728505847483071,0.13104142246528822,0.00011608836239481539,1800.1107070225517,0.025527866683818064,0.02552786681550311,29.49999920152354
2400,180000.00471730976,0.3280000401004127,0.006816696399307929,0.12134130692109638,0.00013068333886814156,0.0432876075885025,0.0454266571620363,0.03400000237140793,0.04728505887550573,0.13104142238134414,0.00011608836253328378,1800.1257233850708,0.025527866673389955,0.025527866821705974,29.499999202740504
2500,180000.00488445075,0.3280000400363317,0.0068166964445387675,0.12134130688189017,0.0001306833433426479,0.043287607581618225,0.04542665715758208,0.03400000234332017,0.04728505895390275,0.1310414223068834,0.00011608836252352028,1800.1190075439486,0.025527866675314426,0.025527866824571175,29.499999213780963
2600,180000.0046383254,0.3280000396552588,0.006816696483093278,0.12134130674725455,0.00013068335142958265,0.04328760755688596,0.045426657153648166,0.03400000282831014,0.04728505887727297,0.1310414223335877,0.00011608836249933422,1800.1324332248207,0.02552786666871799,0.02552786682730267,29.49999920183497
2700,180000.00474162525,0.32800003927506055,0.006816696530195827,0.12134130679685391,0.00013068336244266083,0.04328760758643628,0.04542665708580166,0.0340000032112827,0.0472850589175234,0.13104142217302206,0.00011608836250981747,1800.1353748492065,0.02552786666248066,0.025527866829136405,29.49999925652753
2800,180000.0046199632,0.3280000390477071,0.006816696489810923,0.12134130688061084,0.00013068336467725452,0.04328760760490771,0.04542665711871128,0.034000003218989466,0.04728505967874747,0.131041422215945,0.00011608836259261634,1800.1463154815276,0.025527866658176177,0.025527866839806172,29.49999926084116
2900,180000.0045510057,0.32800003863072363,0.0068166965583800285,0.12134130672012268,0.00013068337891294926,0.04328760760915799,0.04542665711302307,0.03400000340483766,0.047285059540051216,0.13104142233448893,0.00011608836289067193,1800.1397483669157,0.025527866655855838,0.02552786683959155,29.499999261430066
3000,180000.0046791201,0.3280000382897206,0.006816696673136334,0.12134130667659063,0.0001306833887522836,0.043287607557411685,0.045426657092852166,0.03400000381125159,0.04728505994908979,0.1310414222349603,0.00011608836277028731,1800.1495489552667,0.02552786664867764,0.025527866843643266,29.49999927470921
3100,180000.00478228717,0.32800003796847266,0.00681669662437544,0.12134130681634248,0.00013068339205674404,0.043287607578732144,0.04542665704340263,0.0340000041146693,0.04728505977889718,0.13104142212103448,0.00011608836304018134,1800.1554204105503,0.02552786664787156,0.0255278668528786,29.499999218713725
3200,180000.0048098018,0.3280000377137575,0.006816696685701958,0.12134130676697501,0.00013068341229676816,0.04328760755809782,0.04542665713329127,0.03400000397561421,0.047285060298499826,0.13104142207849676,0.0001160883631339191,1800.1541762447484,0.025527866643825954,0.02552786685061236,29.49999927120537
3300,180000.00474199353,0.3280000374153059,0.0068166967687436604,0.12134130668928127,0.00013068341352597053,0.04328760759099548,0.04542665709107816,0.03400000453359506,0.04728506069435645,0.13104142212617417,0.00011608836345172296,1800.1585704618494,0.025527866639030523,0.02552786686256292,29.499999256334938
3400,180000.004813397,0.3280000370137416,0.006816696798481418,0.12134130661246385,0.00013068342642110403,0.043287607577546884,0.045426657029251374,0.034000004757111055,0.04728506070050273,0.13104142214065037,0.0001160883635224147,1800.1729927172948,0.025527866633599242,0.025527866865934216,29.499999279475578
3500,180000.0046000531,0.3280000367407457,0.006816696852350787,0.12134130666245861,0.00013068342878524454,0.043287607556812414,0.04542665702866866,0.034000004526644236,0.0472850608690943,0.13104142212792774,0.00011608836348164923,1800.1721423773463,0.025527866627158974,0.0255278668694909,29.499999284711798
