milliseconds,s1,s2,s16,s22,s23,s24,s25,s26,s27,s28,s39,s40,s41,s42,s65,s29,s30,s31,s32,s62,s36,s45
1000,0.06479050718876304,0.21768362193432525,0.006641380236690088,0.020788448600005557,0.0002830544744451902,0.0003641403861499649,0.00023885827852134577,0.008884226944536071,0.007650720597987295,0.000852839277482177,0.010069119201651239,0.04868247798611065,0.05511462247788767,0.051057282028204906,0.005403124366829332,2.0619095894616477e-05,0.008015753278537766,7.565802771353867e-06,3.1239307359049924e-05,0.01632192378947531,0.012421508497656414,0.00016398623447568293
1100,0.06396706997121718,0.2393708064291557,0.006611908071434239,0.020899869634338566,0.00031896718931178513,0.0004020075149547411,0.00025926910975034625,0.00908196097533545,0.006681238840405318,0.0006961392660151209,0.01007009912878822,0.05258196415751239,0.05911413482286472,0.055029547431230515,0.005896320408139005,1.7198974901849272e-05,0.006662754820743875,7.294150570855211e-06,3.0742852450666335e-05,0.016288817279902616,0.01234774720139018,0.00015847086101941182
1200,0.06293493417287786,0.2610674297262295,0.006584015582022634,0.02100836074169744,0.0003637477191942852,0.00044914168088116386,0.00028511291547668303,0.009184105739663353,0.005760419146530265,0.0005915019529328136,0.010070865260783445,0.056461250581473936,0.06306191410441953,0.05898227809667986,0.006402500196850124,1.4772208285633195e-05,0.005594869459224173,7.026345282285165e-06,3.022862412259524e-05,0.01625567121953794,0.012273240275150053,0.0001552566317240691
1300,0.061777972873747575,0.28275005045559337,0.00655692741239887,0.0211150707369598,0.0004175935066675009,0.0005048366842417817,0.00031553903019873543,0.009192933760100152,0.004927765877550954,0.0005236318477083139,0.0100714269875982,0.06032021038478935,0.06695888599948953,0.06291560931817693,0.006908434515672308,1.308457115328548e-05,0.004747686146034065,6.756233907228391e-06,2.968887901193078e-05,0.016222873701179998,0.012198762379230033,0.00015319435721672806
1400,0.060556060287276114,0.3043987568933933,0.00653025603396318,0.021220576338119346,0.0004807370858944685,0.0005685505162278236,0.0003499111724256836,0.009113416111174158,0.004199051677010726,0.00048172532115323813,0.01007178957211491,0.06415885865116028,0.07080575653080061,0.06682964872905882,0.007405239665295061,1.1929079767075749e-05,0.004071144205296244,6.4838686364986526e-06,2.9125403552630145e-05,0.016190598957401155,0.012124696771838169,0.00015171051714100737
1500,0.05931028022866852,0.3259970121880199,0.006503811185369323,0.021325167693299556,0.0005532976026852301,0.0006397155684589727,0.000387653969522958,0.008952999138777203,0.0035757211778124414,0.0004581452232090692,0.01007195621579841,0.06797728097208418,0.07460311922908432,0.07072448983920711,0.007887266504120447,1.1142343671906733e-05,0.0035266918105045586,6.212587578068666e-06,2.8546460778421838e-05,0.016158912982185275,0.012051227792787434,0.0001505198150144524
1600,0.0580674420394192,0.34753139932603777,0.006477502000684475,0.021428992733613556,0.0006351809722505242,0.0007176662229438633,0.00042820314923903215,0.008721075525987557,0.003051181048119611,0.00044748623621910345,0.010071929118898476,0.07177559663940153,0.07835151038866506,0.07460021904724133,0.008351184463186891,1.0599086978739076e-05,0.0030848616322369515,5.947238272411516e-06,2.796404174726819e-05,0.01612782755747046,0.011978439678429416,0.00014947988493176946
1700,0.056843846086145,0.36899129277457393,0.006451287901264069,0.021532128352214124,0.0007260320516696699,0.0008016301694717373,0.00047100551801512204,0.008428341876501155,0.0026148722664215075,0.0004459184574999955,0.010071710011473561,0.07555394012538555,0.08205143691082614,0.07845691919469118,0.008795254451602253,1.02061692290839e-05,0.0027232566578875034,5.693038941369752e-06,2.7392927774415922e-05,0.01609732750017683,0.01190636611762722,0.00014851966590114827
1800,0.05564832561086106,0.3903684890262981,0.006425153598485416,0.021634616007049676,0.0008252213818306977,0.0008907604979222878,0.0005155349432563103,0.008086158025153738,0.0022548157386573873,0.00045072555657341856,0.01007130042213132,0.0793124516769303,0.08570339047617956,0.08229467138384962,0.009218773321005997,9.896748040684074e-06,0.0024249188583552405,5.45494446432816e-06,2.6846773390617105e-05,0.01606738468149738,0.011835015462711216,0.00014760358592458828
1900,0.0544846338584551,0.411656825563416,0.006399096456500758,0.02173647936478337,0.0009318676373747081,0.0009841813827531484,0.0005613159580801032,0.00770597295290816,0.0019591339484213897,0.0004599792926647695,0.010070701812065017,0.08305127259602063,0.08930785468665874,0.08611355590163436,0.009621666188996743,9.624905637439866e-06,0.0021770143128637285,5.236386618245096e-06,2.6339379976436708e-05,0.016037965165424328,0.011764383465369123,0.00014671381960054808
2000,0.053353261020287174,0.43285181176799387,0.0063731200189240484,0.021837733176065497,0.0010448967913033306,0.0010810229683445509,0.0006079474251789568,0.007298850433266379,0.0017168949941800899,0.0004723100069507491,0.01006991564181952,0.08677054287549973,0.09286530867132665,0.08991365269022697,0.010004201615444833,9.360914499029372e-06,0.001969794988136284,5.040425974680849e-06,2.5879998632925865e-05,0.016009032837046185,0.011694459794684139,0.00014584136811313688
2100,0.05225277511619425,0.45395028893144634,0.00634723075079361,0.021938387664143695,0.001163092858537982,0.0011804831492800943,0.0006550879054123796,0.006875099517354726,0.0015184841758956005,0.00048674441948147777,0.010068943403115935,0.09047040005842999,0.09637622885507764,0.0936950415822623,0.010366803621677452,9.087220776739922e-06,0.0017958130584276718,4.8677962003953475e-06,2.547595382611677e-05,0.01598055115188118,0.01162523131360559,0.0001449816520853862
2200,0.0511807742124869,0.4749501297573371,0.006321436389384021,0.022038450732676042,0.0012851874860123594,0.001281817600002564,0.0007024812184264778,0.006444021502235778,0.0013557387185317716,0.0005025910953251702,0.010067786633379993,0.09415097870850965,0.09984108980891283,0.09745780241704173,0.01070993831064926,8.79512447504271e-06,0.001649299642893628,4.718917167056077e-06,2.513051567343177e-05,0.015952483928074683,0.011556683734861196,0.00014413229689687668
2300,0.05013453673354911,0.49584998239784606,0.0062957451277254935,0.02213792906869713,0.0014099067802763668,0.0013843741653429477,0.0007499343962224171,0.006013745937474915,0.001221878705466656,0.0005193590155226382,0.010066446921537912,0.09781241018893123,0.1032603646365844,0.1012020150967475,0.011034053302252766,8.48211298353604e-06,0.001525728166911708,4.593020019406772e-06,2.484446152183414e-05,0.015924795650498376,0.011488802438817653,0.0001432920281737113
2400,0.04911143636974838,0.5166490600612574,0.006270165226339448,0.022236828690185062,0.001536027591770972,0.0014875841353667158,0.0007973073720862794,0.005591156845619373,0.001111365161302454,0.0005367000397370075,0.010064925909503943,0.10145482259523894,0.10663452512929598,0.1049277596122419,0.011339554522498397,8.149776702652299e-06,0.0014214937877016622,4.4888167309133315e-06,2.4616124487093396e-05,0.01589745154257336,0.011421572860842194,0.0001424601249534219
2500,0.04810918589568036,0.5373469727623313,0.006244704833984015,0.022335155223643634,0.0016624110901905362,0.001590959142347613,0.0008445056362480032,0.005181887783501482,0.0010197285023284507,0.0005543677494988294,0.01006322529168962,0.10507834075934386,0.10996404181341027,0.10863511605480383,0.011626806281441172,7.802218400920051e-06,0.001333675992215785,4.404684545332509e-06,2.4442295262898696e-05,0.015870417550231844,0.011354980668708763,0.00014163614377761085
2600,0.047125955919935604,0.5579435996584484,0.006219371912044583,0.022432914042312912,0.0017880264721762853,0.0016940797182782078,0.0008914660520897833,0.0047903686524361526,0.0009433859652941976,0.0005721885356359421,0.01006134681364778,0.10868308628552995,0.11324938394890385,0.11232416462120456,0.01189614440090657,7.444878944623773e-06,0.0012598800054863801,4.338840648156344e-06,2.4318743442897417e-05,0.0158436603103138,0.011289011835948543,0.00014081978257050873
2700,0.04616040997752999,0.5784389932758405,0.006194174203583061,0.022530110337643638,0.001911961982816116,0.001796585446606427,0.0009381478673864511,0.0044199119510282825,0.0008794780314023824,0.0005900407320398143,0.010059292270353461,0.11226917760031262,0.11649101950688115,0.1159949856159412,0.01214789534600374,7.083697615125567e-06,0.0011981182999536819,4.289466817672299e-06,2.4240627625926526e-05,0.015817147137590627,0.01122365267025018,0.0001400108115466905
2800,0.04521168528768962,0.598833309573224,0.0061691192192371075,0.022626749157318108,0.002033429410463663,0.0018981640997121408,0.000984524199449465,0.0040728252012297754,0.0008257216349480788,0.0006078393304068571,0.010057063504298223,0.11583673000965458,0.11968941513683139,0.11964765945211336,0.012382396733562449,6.7245063213226705e-06,0.0011467231723853465,4.254806149372722e-06,2.4202971939709166e-05,0.015790846044325884,0.011158889824679755,0.00013920903790162363
2900,0.04427933756799635,0.6191267638018828,0.006144214227409189,0.022722835423379578,0.0021517614466609425,0.0019985432632980207,0.001030575807146998,0.003750535506429889,0.0007802934877318772,0.0006255257167562163,0.010054662403559499,0.11938585575843,0.12284503612851959,0.12328226665129242,0.012600015023033527,6.372680538701881e-06,0.0011042861244757163,4.233188603820322e-06,2.4200739551334105e-05,0.01576472579538014,0.011094710304389572,0.00013841429062327196
3000,0.04336327121357808,0.6393196012025152,0.0061194662405037095,0.022818373944270522,0.0022664067233962577,0.00209748238668566,0.001076286226911287,0.003453718947711648,0.0007417334010789474,0.0006430600020389974,0.010052090899776208,0.12291666409414174,0.12595834636777728,0.1268988878424781,0.012801159483838195,6.032902388828459e-06,0.0010696098554716467,4.2230648689842975e-06,2.4229086033560184e-05,0.015738755991296618,0.011031101476943415,0.00013762641173138836
3100,0.04246366240515526,0.6594120803758251,0.006094881996957115,0.022913369422452663,0.0023769220230546568,0.002194767041822203,0.001121638185498358,0.0031824295113796366,0.0007088667575832759,0.0006604154946136066,0.010049350965985707,0.1264292613366736,0.12902980828350438,0.13049760375972908,0.01298629149027707,5.7090559162644275e-06,0.0010416708665512077,4.223003546052016e-06,2.4283395349511678e-05,0.015712907173140313,0.010968051086487943,0.00013684525229744953
3200,0.041580886045253763,0.6794044658024322,0.00607046794030851,0.023007826459854004,0.0024829632361345485,0.0022902046089707372,0.0011666113349050092,0.0029362170867863933,0.0006807452572115145,0.0006775749139303122,0.010046444614398258,0.12992375095177924,0.1320598827869877,0.13407849523835483,0.013155929016700098,5.404180971010339e-06,0.0010195910676161857,4.2317192025646276e-06,2.4359471268960788e-05,0.015687150934543818,0.010905547270732245,0.00013607067079782244
3300,0.040715449519281806,0.6992970256595065,0.006046230197017395,0.023101749562495978,0.0025842741191758906,0.0023836218039179555,0.0012111813250447478,0.002714233751879465,0.0006566007970209773,0.0006945276823196198,0.010043373894099872,0.1334002336286274,0.13504902920324888,0.13764164320961655,0.013310647357984042,5.120504629302359e-06,0.0010026163529638123,4.248049854865911e-06,2.4453513382395546e-05,0.015661460032716817,0.010843578579091961,0.00013530253238350714
3400,0.039867928341641,0.7190900336521181,0.0060221745503872435,0.023195143145536893,0.002680681550977631,0.002474861010449269,0.0012553176060427472,0.002515342681535446,0.0006358057062957657,0.0007112674964629893,0.010040140888238017,0.13685880737652,0.13799770518100626,0.14118712869283806,0.013451075620152424,4.859547246542954e-06,0.0009900912766653753,4.270875062165995e-06,2.4561686174436546e-05,0.015635808512959256,0.01078213399391305,0.000134540708529109
3500,0.03903891609593344,0.7387837723255355,0.005998306417752719,0.023288011537462842,0.0027720788498198532,0.0025637807125613436,0.0012989849428593362,0.002338201045069185,0.0006178433455006004,0.0007277912749862865,0.010036747711317321,0.14029956762017778,0.14090636659749278,0.14471503278578263,0.013577891069895391,4.622116778573377e-06,0.000981448547466756,4.299253415952273e-06,2.4681075719413673e-05,0.01561017180386609,0.010721202948791851,0.00013378507720110538
3600,0.03822899011690518,0.7583785375477832,0.005974630832409053,0.023380358984409162,0.0028584220082678224,0.0026502538793492744,0.0013421427162581027,0.002181327010901483,0.0006022900347413624,0.0007440981296214101,0.01003319650642372,0.14372260729919942,0.14377546745610228,0.1482254366535657,0.01369181078007242,4.408451236639263e-06,0.0009761941257422278,4.3323310987001735e-06,2.4808839879318874e-05,0.015584526797179183,0.010660775342249042,0.0001330355228054755
3700,0.037438678236728806,0.7778746420212233,0.005951152426670003,0.023472189654739906,0.0029397189926508413,0.002734167932854875,0.0013847458228788071,0.0020431643358201908,0.0005887947465425172,0.0007601885511949539,0.010029489442158306,0.1471280169792306,0.14660545976962638,0.1517184215154221,0.013793582851010662,4.2183238651909665e-06,0.0009738962821684794,4.36931534647428e-06,2.4942528453798525e-05,0.01555885191703915,0.01060084154994915,0.00013229193619847737
3800,0.03666843708426199,0.7972724185257851,0.00592787542013322,0.023563507643519215,0.003016021547441839,0.0028154246702192702,0.0014267454864080617,0.0019221317569060883,0.0005770653641374226,0.0007760639473114157,0.010025628709525941,0.15051588496669105,0.14939679343662365,0.15519406862987284,0.013883976647727392,4.0511122649340195e-06,0.0009741765001749209,4.409506598057096e-06,2.5080055830462446e-05,0.015533127166208114,0.010541392431867492,0.00013155421466044177
3900,0.035918637857988114,0.8165722221675051,0.005904803612830576,0.02365431697685171,0.0030874178648424267,0.0028939403026423454,0.0014680902110470642,0.001816661585994264,0.0005668579564670617,0.0007917262997274711,0.010021616518837428,0.15388629742456442,0.1521499161148976,0.15865245927892108,0.013963773239811295,3.90588668089245e-06,0.0009767019366991112,4.452279949848133e-06,2.5219608433699372e-05,0.015507334152130755,0.010482419334775745,0.00013082226180539307
4000,0.03518955777336913,0.8357744316743209,0.005881940382956455,0.02374462161633916,0.003154025528868219,0.0029696454740353656,0.0015087268170029186,0.0017252308837124933,0.0005579676197295891,0.0008071779154090019,0.010017455096448623,0.157239338495903,0.15486527308530668,0.16209367475041767,0.01403375580838062,3.7814909332436704e-06,0.0009811787558085944,4.497080550599435e-06,2.5359677874382978e-05,0.015481456094434617,0.010423914090100711,0.00013009598742426656
4100,0.03448137676044205,0.8548794495848748,0.005859288689380864,0.023834425463246874,0.0032159856216484395,0.0030424849672592465,0.0015486015514503725,0.0016463835761639533,0.0005502215584681164,0.000822421273066323,0.010013146681631738,0.16057509042390314,0.15754330711866535,0.16551779632023353,0.0140947011815255,3.676609478083799e-06,0.0009873468754134412,4.5434142599694594e-06,2.5499000992145437e-05,0.01545547781336626,0.010365869007343627,0.00012937530728376198
4200,0.033794178473699865,0.8738877017085673,0.0058368510783196065,0.02392373236238149,0.003273457739454013,0.0031124176589582982,0.0015876609356841838,0.001578745197048421,0.0005434738041450042,0.0008374589187447347,0.010008693523598435,0.16389363366768028,0.16018445834726758,0.1689249052345044,0.014147372434093678,3.5898291666005066e-06,0.0009949754507027676,4.590841776556695e-06,2.563653643724072e-05,0.015429385703673564,0.010308276863684275,0.00012866014288136893
4300,0.03312795371558655,0.8927996358342225,0.005814629693803858,0.024012546106095538,0.0033266149711366063,0.0031794162382317954,0.0016258527740488993,0.0015210340949298852,0.0005376002308944799,0.0008522934033197418,0.01000409787836697,0.16719504702547616,0.16278916412847821,0.17231508269028958,0.014192511922872405,3.519680408204559e-06,0.0010038588667034129,4.638979584477119e-06,2.5771455360909157e-05,0.015403167693958716,0.010251130889703306,0.0001279504211545506
4400,0.032482606351282445,0.9116157197010819,0.005792626292169879,0.024100870438134935,0.003375639589409092,0.0032434666217850887,0.0016631271027273352,0.0014720676108038173,0.0005324945184961605,0.0008669272370625834,0.009999362005681488,0.1704794077575618,0.1653578589094769,0.1756884098157668,0.01423083548696778,3.4646837934384586e-06,0.001013813490669494,4.687490873714298e-06,2.5903094073802617e-05,0.01537681319072316,0.010194424751281048,0.00012724607415585297
4500,0.031857960425000165,0.9303364388208334,0.005770842257864575,0.024188709056774126,0.0034207202053824857,0.003304567313983391,0.0016994368013988905,0.0014307632538146898,0.000528065577385874,0.0008813628730395122,0.00999448816644347,0.17374679169039212,0.16789097411383663,0.17904496765302624,0.014263028524113921,3.423380440073325e-06,0.0010246751678711185,4.736079384321354e-06,2.6030929820833152e-05,0.015350313018781236,0.010138152530893443,0.00012654703874490243
4600,0.031253768836592186,0.9489622938619227,0.0057492786231528184,0.02427606561821152,0.0034620488423563263,0.0033627287145712504,0.0017347382065236896,0.0013961380073961476,0.0005242349613405487,0.000895602698709443,0.009989478619894392,0.1769972733321583,0.17038893801709049,0.18238483713872675,0.014289742352217721,3.394356900780048e-06,0.00103629661731216,4.784485788992968e-06,2.6154566211652004e-05,0.015323659347894288,0.01008230870479071,0.00012585325623003498
4700,0.03066972159300079,0.9674937981358521,0.005727936087717071,0.02436294373941691,0.003499818606020608,0.0034179724316749436,0.0017689916105027002,0.001367305515389949,0.0005209348630613403,0.0009096490352153198,0.009984335621210486,0.18023092597308957,0.17285217564063415,0.1857080990870058,0.014311591935260588,3.3762619693706605e-06,0.0010485455286710034,4.832485384742457e-06,2.6273716351258464e-05,0.015296845620197364,0.010026888120813326,0.0001251646720409989
4800,0.030105454555916056,0.9859314749333744,0.005706815040390402,0.02444934700092284,0.003534221655156264,0.003470330425075922,0.0018021616880291857,0.0013434716657216524,0.0005181063275301332,0.0009235041406673479,0.009979061419112827,0.1834478217866169,0.17528110864672447,0.18901483417201168,0.014329154318221744,3.367820059540281e-06,0.0010613028664635557,4.879885098602849e-06,2.6388184016473756e-05,0.01526986647006744,0.009971885974147263,0.0001244812353864662
4900,0.029560558236265792,1.0042758548796624,0.00568591558231941,0.024535278949439514,0.0035654476453455784,0.0035198440544600244,0.0018342177855386493,0.0013239287670670432,0.0005156978284346283,0.0009371702172757017,0.009973658253596238,0.1866480319273744,0.17767615523955788,0.19230512291074237,0.01434296792594839,3.367839182726479e-06,0.0010744613487252,4.926518260256166e-06,2.6497843214432374e-05,0.015242717639136759,0.009917297781831223,0.00012380289890994827
5000,0.02903458526119941,1.0225274736876815,0.0056652375480645036,0.024620743100012263,0.0035936826586321297,0.003566563220315917,0.0018651340781477065,0.0013080497168861105,0.0005136642354372346,0.0009506494196862148,0.009968128354035415,0.1898316266144837,0.18003773008388066,0.19557904564831338,0.01435353258908704,3.3752133524814256e-06,0.001087924218188382,4.972240420155995e-06,2.660262139127411e-05,0.01521539589880334,0.009863119359747947,0.00012312961839180305
