milliseconds,CaER,Ca_Cyt,p3
0,-0.0003339834265400426,0.0015653500804336537,0.948495451603313
100,-0.02731473697123673,0.029467201926892193,0.9517944052710654
200,-0.03816836491959891,0.037983011295620824,0.9517465923191403
300,-0.047932113375530556,0.048302282894986656,0.9493119324130862
400,-0.050769875766047204,0.047818019619345814,0.9513429325651758
500,-0.05315683204489427,0.055405260968446765,0.9493758907456841
600,-0.05499639030874336,0.057907282839626234,0.9474089313004214
700,-0.05694794998895098,0.05650652587620974,0.9457325804879945
800,-0.05975987305878431,0.06114111593477295,0.9472472091305221
900,-0.06100866552161057,0.06410504561580081,0.9455934455987498
1000,-0.06634890027206165,0.06508196211285774,0.9465398206420099
1100,-0.06382018436987844,0.06432729434366477,0.9446074262000757
1200,-0.06704496310835513,0.06808562693184399,0.9408631040552158
1300,-0.0702224677811984,0.0705249743611205,0.9426164430060667
1400,-0.07106125525663273,0.07191256690426555,0.9408127135281799
1500,-0.07210702227565478,0.07098691079948242,0.9379674601988575
1600,-0.07363347554079895,0.07590536746826729,0.9365021059184807
1700,-0.07803653769082781,0.07325611343088362,0.9380382620474311
1800,-0.07887841770522573,0.07612119904821292,0.9362377546725976
1900,-0.07787918677299521,0.07957034023990264,0.9331833477134591
2000,-0.0787196354862104,0.07895082426378072,0.931818205357539
2100,-0.08296675214748192,0.0839408678769573,0.9306716867849917
2200,-0.08435297521142361,0.0830046240588301,0.9271560101423948
2300,-0.08818651864126359,0.0857628273960772,0.9260034736314604
2400,-0.08632448989397519,0.08897308727081225,0.9267205795607045
2500,-0.08629050989052675,0.0898743787565909,0.9261451180938377
2600,-0.09307226946611123,0.08913792211863927,0.9227278736853001
2700,-0.09389857462461601,0.09009178542453793,0.9236621927759441
2800,-0.09620186293554274,0.09241731408572589,0.9184185477201927
2900,-0.09542003942343982,0.09783481006652141,0.918896248262651
3000,-0.09847536518948061,0.09841676687583546,0.9179572319335373
3100,-0.09746737648497658,0.09958355865389179,0.9176477320261539
3200,-0.10261117604668266,0.09879950348724437,0.913202437208898
3300,-0.10048758556032165,0.10164539723853262,0.9143573551840309
3400,-0.10237812457060798,0.10265336751886181,0.9118086145177243
3500,-0.10307124794214648,0.10773966575977892,0.9093966422211024
3600,-0.10390310363110773,0.10508806570703029,0.909810491905114
3700,-0.10897707034118768,0.10624997120246814,0.9078390534112661
3800,-0.11201318946843776,0.11171962299990737,0.903611135681865
3900,-0.1129351355673506,0.11161015422435107,0.9010077526135788
4000,-0.11458478877044616,0.11357994272471816,0.9011515380291641
4100,-0.11540796315354393,0.11734435509935753,0.9000536570240176
4200,-0.11893968808970498,0.11881865061666182,0.8965412765958166
4300,-0.12111166054460122,0.11800667882946217,0.8947955703256678
4400,-0.12203640527548354,0.12254696948065584,0.8925721065424618
4500,-0.12015691209775829,0.12319051783998468,0.8936676072282177
4600,-0.12388876983056508,0.12673021657470418,0.8929583175698933
4700,-0.12852754933708552,0.12613931967189906,0.8909026033322691
4800,-0.12905702513700412,0.12841104614033258,0.8891078844675342
4900,-0.1281933901495789,0.1319134195208395,0.8840205192100566
5000,-0.1337930573247707,0.13415669363680285,0.8836608380216567
