milliseconds,CaER,Ca_Cyt,p3
0,-0.0013154761041020357,-4.0000294041594496e-05,0.9482746241307136
100,-0.030476273037768297,0.02794234690909712,0.9500118414380389
200,-0.04054013595626557,0.04250028500087542,0.9526097086366789
300,-0.04523765758244869,0.04520730709001696,0.9524346724619411
400,-0.047816013812883695,0.05050827872064196,0.9508247834026979
500,-0.05335285650126416,0.05337944430819937,0.9494334560941787
600,-0.056300160462764356,0.055652667454361406,0.9467867999314488
700,-0.056750093554848356,0.05620799698476672,0.9471388179624168
800,-0.0628694304283844,0.06323994739266811,0.9485174884307264
900,-0.06093451725183016,0.061974521900146205,0.9459214608077788
1000,-0.06468885444367013,0.06378542108183435,0.9428290007399842
1100,-0.06484474130150578,0.06490681024683492,0.9427906042785074
1200,-0.06648954296633022,0.06973347132752859,0.9421359828806596
1300,-0.0705276377295663,0.06899117066546642,0.9420372482494159
1400,-0.06973890637213366,0.06891860811684265,0.9398592379287228
1500,-0.07371056190770087,0.07291360075073428,0.9370078261813913
1600,-0.07280704577121394,0.07236246918814014,0.9355715343073879
1700,-0.07759430118295732,0.0749099082886515,0.934926602738374
1800,-0.07879070644340924,0.0794448002094523,0.9330050373616761
1900,-0.08034612182409377,0.07754804571449589,0.9350600066560226
2000,-0.07994259925278524,0.07993909944980801,0.9308386645243363
2100,-0.08184440205998461,0.08138645470331865,0.9315315152958816
2200,-0.08250532085761265,0.08199567863557959,0.931244485988322
2300,-0.08791564301153909,0.08370650741339124,0.9260670017966519
2400,-0.08922680604494823,0.08610762392284084,0.9283056164765601
2500,-0.08946034920302011,0.08905649118557679,0.9252281188088134
2600,-0.08856943296879528,0.08774749985653929,0.9244068180298182
2700,-0.08992568853573132,0.09294082805392855,0.9221743495480242
2800,-0.09217782693004677,0.09283392254351579,0.9222470875479519
2900,-0.09667421752258275,0.094523322963027,0.9189068332796376
3000,-0.09801146416023433,0.09616057129146403,0.918837192197997
3100,-0.10079723536127014,0.09712299829648625,0.916032370760304
3200,-0.09858909017206494,0.10224051903911888,0.9137085282196886
3300,-0.10341035996232234,0.10248020171986451,0.9143419638054023
3400,-0.10539055205953345,0.10255914371337087,0.9120808000443318
3500,-0.10717408470542181,0.10435435980870195,0.9106214188339096
3600,-0.10557900655586032,0.10529904334522744,0.9086108120669394
3700,-0.10793710828677025,0.1081679133989498,0.9056007606327272
3800,-0.10816718200910128,0.11122225136470305,0.9042191257102222
3900,-0.11297155406317949,0.1123460232516894,0.9026018151558185
4000,-0.1118969362111087,0.11581272380000449,0.9010256578834498
4100,-0.11293783705751351,0.1135316868148809,0.8975975112909057
4200,-0.11839362674214206,0.11868128234862702,0.8970884271727526
4300,-0.1187019638777733,0.11967453150921217,0.8950440209777671
4400,-0.11996390442022563,0.12152868588186921,0.8938216984659288
4500,-0.1221343388531034,0.12225443870739029,0.8933925610192636
4600,-0.12699492748499083,0.12520548396415104,0.8894740901110443
4700,-0.12439731720909229,0.12431659154828496,0.8910676693453685
4800,-0.12850067733463347,0.1260727688494477,0.8868936370658439
4900,-0.13138201556434678,0.13116041685810845,0.884681962339674
5000,-0.130168374510869,0.12929765534355345,0.8834957326206182
