milliseconds,CaER,Ca_Cyt,p3
0,0.0025031647874344757,-0.002148598008718448,0.9513056418172894
100,-0.026998487400321992,0.027641099980204732,0.9517272660622308
200,-0.04159106968692534,0.041942614083715066,0.9500045326413952
300,-0.048542170913576925,0.0482711197871326,0.9521097719679147
400,-0.052947894912039065,0.05298993307501719,0.9518620243760612
500,-0.05553090127943081,0.053495323840477574,0.9492655975814804
600,-0.05414144445093187,0.05738551071277908,0.94734252642304
700,-0.06114806278872621,0.056929714506853225,0.9466660607252094
800,-0.059670167060322216,0.06089518191723113,0.9451740666937389
900,-0.06110494675737122,0.06239752387369171,0.9473667805961896
1000,-0.06611579222360599,0.06701557437103318,0.9463943056437265
1100,-0.06332455908153765,0.06392896162255748,0.9444707893559692
1200,-0.06627620452571353,0.06601978734536623,0.9404977902382932
1300,-0.06969746149840345,0.07074073388766429,0.9417774319253301
1400,-0.07153801497993247,0.07337135173883982,0.9399573216920586
1500,-0.07136685735671142,0.07063241627968414,0.9378840208830814
1600,-0.07245142526988906,0.07303018243074562,0.9386509339604997
1700,-0.07793198852422313,0.07434038087349658,0.9343304324376102
1800,-0.07628250088242662,0.07870442905983294,0.9341531495010745
1900,-0.08182853154275709,0.08094244515012247,0.933181654543929
2000,-0.07923636256743825,0.08013526798130241,0.9318502355697635
2100,-0.08191088173503473,0.08498554476090578,0.929564861941655
2200,-0.08400806165757792,0.08675403923394046,0.9274833301141481
2300,-0.08688632184760953,0.08501465319962495,0.9296029765346563
2400,-0.08614060780213563,0.08765526845056262,0.9248244775454137
2500,-0.08951905268737737,0.09015926004787157,0.9262036004603451
2600,-0.09255550921474302,0.09250863298427989,0.9249218293144037
2700,-0.08931790011973707,0.09101403941330731,0.920164131982696
2800,-0.09292485756568361,0.09214479575470848,0.9196297851586326
2900,-0.09768308394747395,0.0968835131369049,0.9189967710139372
3000,-0.09764422917287119,0.09500734156578046,0.9178202349128383
3100,-0.09589800687239675,0.10007241877510864,0.9165245272196436
3200,-0.09855344893082862,0.1011237251249939,0.9152578578020666
3300,-0.10007510034291331,0.10229650307276601,0.9121227242596487
3400,-0.10202533553443306,0.10514067677469215,0.9094884047853733
3500,-0.10559763913751744,0.1047358368872169,0.9089309631994417
3600,-0.10931686745221385,0.10744995386541571,0.9059995372692056
3700,-0.11014481706211687,0.10677620992648892,0.9048438681362594
3800,-0.10944618876150627,0.10787041815313916,0.9037860877637506
3900,-0.11185406347059781,0.11062486641597476,0.9037353448495911
4000,-0.11233855390863695,0.11476664252735935,0.9033241427868794
4100,-0.11793385882958639,0.11641637907420936,0.9002762346988754
4200,-0.11902257228863179,0.117790514225212,0.898438753092543
4300,-0.11801607671813943,0.11602900559337632,0.896135523633053
4400,-0.11972556759121271,0.12112106822636297,0.8945989143167493
4500,-0.12252442548401424,0.12088785574104724,0.8929407445032238
4600,-0.12567504701527507,0.12312126757740256,0.8891487674228342
4700,-0.12690706219218933,0.1265289389556128,0.8913612395259211
4800,-0.12533441010015117,0.12850641377053115,0.8864995001373529
4900,-0.12737535451463716,0.12951493304219414,0.8865599647816129
5000,-0.13307072563473887,0.13059500646824862,0.8822408386440193
