milliseconds,a,b
0,50.00524390148334,-0.005065365674406906
100,50.00413050004648,0.008186532060920505
200,49.99369372555536,0.030443314840212714
300,50.00031512948246,0.02863480431990765
400,49.992556342750056,0.05405938213579483
500,49.989185075714296,0.06732355840797404
600,49.98866702419054,0.06792121869396558
700,49.995235915112886,0.0830927759014424
800,49.98438220815459,0.09595884457235893
900,49.98577208205921,0.09927536038422119
1000,49.98357186472422,0.11346559538997789
1100,49.9680866180536,0.13294440775928257
1200,49.96588081873816,0.13588508115451012
1300,49.95942065298902,0.15668501419249228
1400,49.96173788343478,0.1629496546456468
1500,49.952397543793595,0.17976425858231362
1600,49.946030486658636,0.1969789965138241
1700,49.93597889669925,0.2070055542261766
1800,49.928586663435865,0.21882690136017421
1900,49.92012341270373,0.2334565201791315
2000,49.91227130860617,0.24385700689208628
2100,49.90852606974765,0.2510382316391108
2200,49.904651835227405,0.2539998109610423
2300,49.89731727419023,0.2671769824341107
2400,49.88702581958419,0.28284688415541065
2500,49.86858686013598,0.29365302184380615
2600,49.8598371470527,0.3014588351317965
2700,49.854434240559854,0.3211362866144698
2800,49.844844333723174,0.33073246861155575
2900,49.82126758555443,0.34024580634367235
3000,49.81120518402935,0.3562665736909683
3100,49.80610128722227,0.35920160520438765
3200,49.79238894730215,0.3739779317348089
3300,49.77659476987421,0.38443495179134013
3400,49.76318817895848,0.40448700264174775
3500,49.750036792236365,0.40892602396634603
3600,49.73058391108327,0.4342423607971914
3700,49.71012797946478,0.4381557871812203
3800,49.69402391907619,0.45013154728853955
3900,49.68663034800657,0.4565284735689989
4000,49.66818534479334,0.4803572963525496
4100,49.65873025799043,0.4905439129826874
4200,49.6376116686383,0.5015258252449395
4300,49.619533846091095,0.5103236124372623
4400,49.59977306132631,0.5181252126196584
4500,49.58216223222757,0.5231192779085388
4600,49.559841945294885,0.5443325890570575
4700,49.54937705973727,0.5624994590512272
4800,49.51755322090746,0.5732168379201747
4900,49.4986675696729,0.5835591874090768
5000,49.476913274577164,0.5920286129644764
