milliseconds,a,b
0,49.99379027339495,0.002638238556865621
100,50.00307703139685,0.01898688077600546
200,50.00587357106286,0.01620984055674335
300,50.00054141754647,0.03999673424831749
400,49.99775501238603,0.039210267849214955
500,49.99184732142171,0.05424710752269988
600,49.992223942026556,0.06514239035851707
700,49.984477216483654,0.09019414343394976
800,49.97888434418932,0.10071976795932194
900,49.97975496361922,0.1047357911111583
1000,49.978507233914755,0.12307281066660322
1100,49.97297660893369,0.12384630679255913
1200,49.9675085079942,0.14406820372505286
1300,49.95746868522218,0.14718370835018732
1400,49.95773576569191,0.15952450133328144
1500,49.945722200884475,0.18644473014936047
1600,49.948995888652306,0.1964229257588694
1700,49.94611018588937,0.19705566613936673
1800,49.93499971499775,0.21898203752687853
1900,49.92768991469603,0.226502602486993
2000,49.91026091208356,0.23842953340987322
2100,49.9107397818516,0.2512759969724945
2200,49.90279750657255,0.26607279164664904
2300,49.89529745076991,0.26991404978034844
2400,49.87489084354487,0.2893687976975303
2500,49.86742460919572,0.2908500123858894
2600,49.85356813010674,0.301133487548162
2700,49.851050799712894,0.3247255896179185
2800,49.83569352016355,0.3397979879450557
2900,49.81810763303645,0.35162939914439445
3000,49.820585303099584,0.3533708737000333
3100,49.80074931423788,0.36077472454909737
3200,49.79300305251402,0.37461537943349393
3300,49.7725709074355,0.38507305985786405
3400,49.767076591978736,0.39895112941407135
3500,49.74160917416476,0.40756213188076096
3600,49.737112354504184,0.4180379152653843
3700,49.718929454991795,0.442974160586107
3800,49.6973286168057,0.44684501694583556
3900,49.69154387441431,0.4614376314176659
4000,49.66600912826621,0.46859039653518975
4100,49.65813794153158,0.47544455091131255
4200,49.63570996872433,0.4956500646949196
4300,49.625645521094135,0.5012119693314978
4400,49.60273586693024,0.5250574511073086
4500,49.58933336580069,0.5274436919839649
4600,49.560121233947804,0.5461194685173258
4700,49.54369029035162,0.5583781023584549
4800,49.532112460985104,0.5689905857056342
4900,49.507420870379306,0.5850776658998702
5000,49.487566529453545,0.5910846969258136
