milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
1200,0.14867227444040512,0.35694050990122356,0.17699445375755474,0.055623382089533394,6.3525627770017845,0.009646928909510927,6.795599117669954e-05,0.0056621969929931334
1300,0.14213702644214893,0.3569405099014453,0.17699312466764353,0.05574330595961481,6.355758150664659,0.0094885964495359,6.93660989758113e-05,0.005679945517817463
1400,0.17120959168290747,0.3569405099012933,0.1769974605661857,0.055138152380520486,6.354881771754423,0.009506928787367648,7.101301824560732e-05,0.005668199551292217
1500,0.18074532263643708,0.3569405099016208,0.17699476193836097,0.056497566407785936,6.358931737371779,0.009530678334627415,7.143749408595077e-05,0.005678317583697325
1600,0.19394277954078576,0.35694050990170845,0.17700171454741243,0.057060951163200695,6.358350178028308,0.009620846369742288,7.15566798136304e-05,0.005683373822501092
1700,0.20718343406699455,0.35694050990182324,0.17700171681785773,0.05703484805169446,6.3709080376083955,0.009362868096176773,7.39108063767969e-05,0.005684876923337184
1800,0.19440500009172063,0.35694050990185705,0.1770032062732355,0.057495462506488,6.376112758692639,0.009568384239636393,7.477094227596379e-05,0.005678406694230744
1900,0.22213781238006372,0.3569405099018795,0.1770005558130265,0.057472300280532865,6.375531109948147,0.009503701897286563,7.85723885850578e-05,0.005683672451468472
2000,0.21946872426274308,0.3569405099019912,0.17700480297979496,0.057626527680667526,6.3767194746821705,0.009539012263616174,7.800543375103416e-05,0.005680027814238932
2100,0.22499003465873813,0.35694050990214005,0.17700554677586633,0.05864746050142675,6.382033513430895,0.009400029511324771,7.78885507638767e-05,0.005687154135333945
2200,0.23055829099159328,0.3569405099021591,0.17700455694502018,0.059032143971748476,6.389473959486515,0.00945924889648957,8.26637073291957e-05,0.005684831757229849
2300,0.2397642162875941,0.35694050990226395,0.17700897841837968,0.06082194422300502,6.38943107212043,0.009230201862555739,8.199058293676863e-05,0.005687023671645317
2400,0.25575166043237196,0.35694050990243575,0.17701472616770128,0.06129182128600674,6.394724591991732,0.009260035110464832,8.575353385581724e-05,0.005707442737261712
2500,0.27619848653058604,0.35694050990245973,0.17701281727964474,0.06271523517212645,6.3980397809540435,0.00919737487847099,8.669233573166925e-05,0.005701591788652279
2600,0.27673475209433274,0.3569405099024671,0.17701208055947992,0.06181316228249817,6.404080149178226,0.009205429913454128,8.981707661993523e-05,0.005720430398494207
2700,0.2840257131664998,0.3569405099025825,0.17701695408341886,0.06274495693472902,6.40327169461438,0.009158535704317673,8.824067678435577e-05,0.005711057612178852
2800,0.3066601698136859,0.3569405099026266,0.17701919483209494,0.06321109812848887,6.410228395121373,0.009185347612098844,9.346416969997298e-05,0.0057269688544927455
2900,0.30901176846953954,0.35694050990277243,0.1770224318291785,0.06560691233695978,6.415829504570224,0.00916849763680395,9.338180345370754e-05,0.005737041343632807
3000,0.3220667979388509,0.3569405099027664,0.17702773046700354,0.06637615492883195,6.431172076379652,0.009222911385813657,9.511014907552681e-05,0.0057410290864911085
3100,0.30918066154432927,0.356940509903073,0.17703461217982136,0.06726374300901057,6.42366547787954,0.00894016165071938,9.817307027036187e-05,0.005751713913501155
3200,0.328760661412404,0.35694050990315945,0.17704072048167283,0.06644407904547356,6.441977841807112,0.008939356642770405,9.875673550085965e-05,0.005750552273385274
3300,0.33716542347536393,0.3569405099030822,0.17704419857646397,0.06868562309205374,6.435180861211324,0.009075458362045298,0.00010226096029392873,0.005762734267422102
3400,0.3405252461597743,0.3569405099032205,0.17704527747160304,0.06852135112582097,6.448629345320495,0.009031725953967559,0.0001040635355742954,0.005760625176094242
3500,0.34328829852875686,0.3569405099032481,0.17704929930889882,0.071014195285841,6.455716082231364,0.009038081020891335,0.00010582486592876509,0.005775174441647144
3600,0.3686912983659528,0.35694050990343285,0.17705829028515987,0.07092313176290217,6.4574958977248045,0.008986521258585674,0.0001101785088142687,0.0057888407882982825
3700,0.3550343568567773,0.3569405099033727,0.17705971172781443,0.07241947795989105,6.466582510456732,0.008828665368872241,0.00011318237532680044,0.005795954000849972
3800,0.36275836597816463,0.3569405099034954,0.1770665940379754,0.07279481208814959,6.4682913680275895,0.008853255551141507,0.00011191605454386621,0.005815667448534594
3900,0.3794137904530439,0.3569405099034989,0.17707380077851348,0.07361195863132645,6.4722305896312875,0.008747412388348932,0.00011403653445519115,0.005832380931425538
4000,0.38932924204758723,0.3569405099037603,0.17708067862511373,0.07444662145912224,6.483500653604567,0.00890594483588097,0.00011668741319131945,0.005838111688115586
4100,0.4009789648773987,0.35694050990366694,0.17708718046059974,0.07642204505411827,6.485131959418701,0.008871175358736431,0.00012062361868212112,0.005848309611666436
4200,0.40001843093999073,0.356940509903963,0.17708642640685188,0.077846911200331,6.500458071658478,0.008714412965952696,0.00012215970827907818,0.005869274627020964
4300,0.41768056430981065,0.35694050990382303,0.17709176193092652,0.07782307099426705,6.509992503325906,0.00871423232186423,0.00012646925062107778,0.00589321916152998
4400,0.3996030057330972,0.3569405099039392,0.1771032306015808,0.0781457190879414,6.51483595115675,0.008761647290920818,0.0001309958554623508,0.005891623887949102
4500,0.41704963070041356,0.35694050990415394,0.1771084965513783,0.08016592818858573,6.524587384752633,0.008789045392440326,0.00013050723991871755,0.0059175082276626415
4600,0.4362199441638208,0.3569405099040593,0.17711580046731074,0.08135185646543591,6.532293008025757,0.008608279738489315,0.00013569818051656514,0.005946510029062222
4700,0.43816895894081775,0.35694050990418785,0.17712296171546396,0.08200089509333837,6.536204905274368,0.008486171044640455,0.00013538820586508598,0.005957477013765509
4800,0.445731420682881,0.356940509904322,0.17713069672563228,0.08470961264687922,6.542686202832267,0.008688807550287527,0.00013910487953263493,0.005987194589717076
4900,0.43241720454420823,0.35694050990435117,0.17714137534052057,0.0844809243647304,6.54828270572783,0.008584685141297746,0.00014177373207435102,0.006008785207348459
5000,0.45454436347415,0.35694050990443116,0.1771496986278041,0.08660627866946942,6.56010409242688,0.008419975164889308,0.00014637779105035548,0.006030112254722427
