milliseconds,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr
1200,0.15324153340399876,0.3569405099012205,0.1769934100867375,0.054545896052032736,6.35222225755323,0.009766763054471564,6.82423409367512e-05,0.005669352631477093
1300,0.16527292970609755,0.3569405099012824,0.1769950470703502,0.05424761480515694,6.349497369375726,0.009547288330976147,7.107730432404674e-05,0.0056605554476694825
1400,0.16741509519668812,0.3569405099014851,0.17699522852156366,0.05570938116435017,6.355824032574108,0.009544036856591675,7.388446194564006e-05,0.005661753567254785
1500,0.1872404209382184,0.3569405099015337,0.17699349334955913,0.055464452673612566,6.365697356880005,0.009455246574342581,7.278612275740055e-05,0.00567366139866012
1600,0.17612247377827062,0.3569405099015498,0.17699746751121864,0.0567686649189487,6.363237062230598,0.009651923298411677,7.299651420559873e-05,0.005684252547907732
1700,0.20253087853411897,0.35694050990162046,0.17700096230550982,0.05729454376470826,6.369285216467431,0.00955480836186827,7.688660685044325e-05,0.005669424454747349
1800,0.215171682084312,0.35694050990173853,0.17699968949181324,0.058070246323651875,6.376870075194673,0.009538484399364808,7.681053520955441e-05,0.005681669635538915
1900,0.20274748982870078,0.3569405099019907,0.17700154557498726,0.05831530153171766,6.372050469269948,0.009482795357756712,7.730085052773424e-05,0.005692521653693401
2000,0.23532752883133665,0.3569405099019311,0.17700069116118394,0.05925555371954055,6.385000675309696,0.009333025871192325,8.088722651322497e-05,0.0056822195830336635
2100,0.22302934506948996,0.35694050990207254,0.17700334414851898,0.059874707148685695,6.375956420935043,0.009442644994298456,7.911245645846457e-05,0.005696947008554925
2200,0.24346991946241972,0.35694050990222287,0.1770089695586933,0.05896083682476559,6.38189024695042,0.009284771511971147,8.309384548915236e-05,0.005694342111350639
2300,0.2586701596907363,0.35694050990234616,0.17701126879948453,0.06007733008990438,6.385292656889586,0.009319396127896104,8.267910239897396e-05,0.005688064079354117
2400,0.2708221681440595,0.3569405099023635,0.17701158721707438,0.06151238301990958,6.391543491061112,0.00930025095028572,8.651731397155786e-05,0.005706411250656873
2500,0.273980518375074,0.3569405099025424,0.17701692160262053,0.06095130835162331,6.393117764958405,0.009218822229043955,8.569310737477699e-05,0.005712830954661411
2600,0.27855988161643996,0.3569405099025396,0.17701963257265596,0.061994381602615806,6.399869233351971,0.00932163947956821,8.962122212514642e-05,0.005707510139358876
2700,0.2985469039528288,0.35694050990259146,0.17702157221376597,0.0635688567250887,6.411402980845816,0.009317996911597032,8.79721886161452e-05,0.005711515939635753
2800,0.2866704810206893,0.356940509902797,0.177023953456402,0.06318785134215624,6.413987198606212,0.009051778825929288,9.247174077980045e-05,0.005714672784394272
2900,0.30625477239047855,0.3569405099027626,0.17702601285900807,0.06449028913686065,6.421776666463276,0.009102906206295712,9.61630683701538e-05,0.005718794259048462
3000,0.32285797104719205,0.3569405099029072,0.17703351582976706,0.0646413702410487,6.423485863370571,0.008980500401413112,9.678072474723303e-05,0.005739412525145609
3100,0.31364961270382696,0.35694050990289883,0.1770349726905182,0.06650542151262422,6.42768257837076,0.009144077214201176,9.683281755435624e-05,0.005745307596875391
3200,0.3294041923585988,0.3569405099030926,0.17704141315397534,0.06789221368453309,6.4411144629324575,0.009003618929170485,9.974590355593357e-05,0.005756450370668019
3300,0.33165048323729435,0.35694050990301646,0.17703732772359332,0.06812532458987824,6.441467465987589,0.00911804276451244,0.00010386257374172401,0.0057658289183237345
3400,0.34977317723245754,0.3569405099031574,0.1770488889981691,0.06909800213675027,6.451206124506607,0.009071534892646223,0.00010411964512762128,0.005776564913141552
3500,0.3519887425770009,0.35694050990324233,0.1770520005536981,0.07097428905688756,6.448399294563184,0.00890593666007283,0.00010828077572066525,0.005782361607285154
3600,0.3589573172079239,0.35694050990335474,0.17705313346595877,0.0701135501671741,6.455664858770363,0.00885607649547282,0.00011078113730386169,0.005789892374686046
3700,0.36488723785961424,0.3569405099034631,0.17706028005760382,0.07265832035358208,6.468530034709573,0.00877842880951044,0.00011206031607482152,0.005806859448915175
3800,0.3679213408634143,0.3569405099035889,0.17706289410840242,0.07255773886887945,6.467630385579049,0.00878890070350377,0.00011534829645656823,0.005822242984011886
3900,0.3807658577742221,0.35694050990365966,0.17707232584230792,0.074237264887906,6.481738988841194,0.008766827563472582,0.00011551123341264121,0.005819304370292017
4000,0.3959672090790818,0.35694050990371773,0.17707243031569472,0.07391078662128203,6.481209041220882,0.008711769390838927,0.00012046157814578505,0.005830314707759328
4100,0.3936326891285884,0.35694050990368725,0.1770836779927199,0.07610470273291217,6.4873991105438025,0.00871891982066421,0.00012256473151637696,0.005860656237982578
4200,0.39629765742147494,0.356940509903797,0.1770861213103082,0.07719052944012147,6.491987322941242,0.00881602314257463,0.00012217257536313345,0.00586485974851023
4300,0.4064127589470645,0.3569405099040562,0.17709919259375229,0.07886529735275641,6.503106792611151,0.008771930000115736,0.00012486383120860866,0.005888198367888911
4400,0.4221038910574166,0.356940509903994,0.17710136086655362,0.0785591269987678,6.507210483101036,0.008601356594075935,0.00012774948962385502,0.005904090225036176
4500,0.41916671590439203,0.3569405099040443,0.17711139972045095,0.08041172256730891,6.522218581614882,0.008664038222754933,0.00013184564814675673,0.005921901290749117
4600,0.4183652599639599,0.3569405099041507,0.17711659414375736,0.08109225177126717,6.525843375072307,0.008639444807702464,0.00013375876785706796,0.005946119689308448
4700,0.4226792641769195,0.356940509904108,0.17712833166316883,0.08243290924577625,6.533164798943232,0.0086915698666368,0.00013637139940231513,0.00596366691558076
4800,0.44205241768571835,0.35694050990440224,0.17713000766566775,0.08351096733148425,6.536889444397562,0.008527486949627662,0.00014154514747910556,0.0059829082289294296
4900,0.4560038973824351,0.3569405099044638,0.17713916579366906,0.08419285894595803,6.553343096554186,0.008503682294025528,0.0001407871325196666,0.0059932726006970746
5000,0.4535176108371725,0.35694050990433734,0.17714633066860455,0.08620325678475241,6.554009647527779,0.008377800798155578,0.0001444114310965894,0.006020979474906403
